# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=42
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_theta_logistic_4-14-20_1.csv
# diagnostic_file=stan_diagnostics/LCC1_theta_logistic_4-14-20_diagnostics_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-227.902,0.998323,0.0208985,4,15,0,232.824,-5.72694,3.80084,1.2442,4.91343,0.767345,-1.3442,0.0980671,-2.72711,6.08543,-13.6136,-2.73988,-19.839
-221.129,0.995233,0.0393745,3,7,0,228.844,-5.90959,3.95114,1.24384,5.10203,-1.87846,2.00992,-0.341204,2.78322,5.50082,-12.0812,9.40946,-20.2846
-102.662,0.334019,0.0740403,3,15,0,211.272,-6.64984,6.40964,0.390622,8.3071,3.53374,-8.67595,6.11461,-9.59546,12.5536,-19.5776,33.4736,65.7819
-93.9476,1,0.0175547,3,7,0,103.788,-6.71644,6.38503,0.377648,8.13465,1.37248,-0.320421,1.32071,3.99388,12.0444,-19.2607,28.6133,28.6312
-69.8994,0.984467,0.0339121,4,23,0,95.5312,-6.94348,7.45678,0.0555139,7.91081,-1.7383,6.31544,0.139747,2.88749,2.45211,-14.1602,-10.2873,-28.9957
24.2956,0.957508,0.0622512,5,31,0,54.8722,-2.50438,9.3266,-1.05809,5.82425,-0.965837,-2.28836,-1.63098,12.2273,-72.9865,-50.8424,-35.6177,-135.903
24.2956,1.50073e-69,0.10469,1,1,0,-22.1219,-2.50438,9.3266,-1.05809,5.82425,-1.06447,1.0578,-0.875921,-1.15247,-72.9865,-50.8424,-35.6177,-135.903
41.7747,0.993287,0.0094067,3,7,0,-22.8954,-2.48742,9.36624,-1.07272,5.95801,-1.45774,-1.80011,-0.199386,-5.68802,-8.18548,-24.7404,-4.58028,-96.8464
56.75,1,0.0178363,3,7,0,-40.9846,-2.48947,9.43473,-1.03846,6.19434,-2.20438,0.420139,-0.319851,5.13739,72.487,19.4503,29.4614,-34.4854
75.4376,0.830486,0.0342353,2,3,0,-53.0375,-2.67366,9.32596,-1.15703,6.37414,4.87611,0.278458,2.79387,-3.62498,7.07204,-57.6093,40.5682,-62.4491
125.238,0.609801,0.0392841,2,6,1,-73.2506,-3.00282,9.60361,-1.50025,6.74915,5.31673,0.260512,6.77371,-5.4549,-4.69645,51.6801,77.7378,-62.3227
157.638,0.948323,0.0234485,3,7,0,-121.489,-3.1831,9.53358,-1.81502,7.03313,-2.24838,-2.13896,-7.21522,3.25707,-15.8076,-60.7776,77.9775,34.6759
161.923,0.219842,0.0381224,2,3,0,-152.892,-3.19575,9.60098,-1.89605,7.07635,-1.76007,1.05528,-3.52938,-1.18087,74.9303,37.3815,73.654,121.439
187.854,0.995671,0.00740333,4,15,0,-160.237,-3.16757,9.60827,-2.15685,6.99801,3.04176,2.24052,-6.29006,-1.18213,41.2302,60.3646,80.9129,63.4656
186.574,0.843782,0.0138369,3,7,0,-184.718,-3.19528,9.5545,-2.17526,7.00362,-0.240877,0.771551,1.71924,-0.320265,-117.695,-120.783,72.9702,-21.9199
211.937,0.983705,0.0165875,3,7,0,-186.57,-3.16582,9.58891,-2.44106,6.96902,2.86355,-1.66629,-6.29483,0.362438,-92.8452,-24.0462,78.5608,-38.1134
211.937,1.39289e-12,0.0294771,1,2,1,-210.633,-3.16582,9.58891,-2.44106,6.96902,1.24329,-0.410347,-0.614651,-0.718647,-92.8452,-24.0462,78.5608,-38.1134
211.962,0.992626,0.00327433,3,15,0,-210.631,-3.16376,9.59051,-2.43798,6.9726,0.725692,0.499971,0.80978,1.10885,-60.5185,-7.60458,79.1423,-9.47209
213.656,0.924418,0.00599168,4,15,0,-209.744,-3.16722,9.58459,-2.46421,6.9757,-0.792173,-0.653581,-2.10898,-1.52362,-86.5279,-43.0671,77.6122,-15.7178
215.455,0.869541,0.00899126,3,7,0,-211.185,-3.12736,9.57336,-2.49543,6.91927,0.939097,-0.677003,-2.45959,-1.07284,-136.005,-60.0388,76.3636,-144.739
222.206,0.591555,0.0115322,3,12,1,-212.359,-3.18755,9.58984,-2.60568,6.98985,-1.37226,-0.998446,-4.0871,0.329578,-175.407,-81.3594,69.7035,-35.3247
221.01,0.917273,0.00692343,2,3,0,-220.152,-3.17698,9.61028,-2.60497,7.00749,0.574888,1.03575,-0.429772,0.35795,90.1266,110.468,67.9049,182.088
227.469,0.826707,0.0100784,4,15,0,-218.548,-3.08115,9.55331,-2.72709,6.87639,0.0142654,0.275058,-4.19561,-0.404804,-133.573,-153.595,59.672,-263.752
248.055,0.543461,0.011447,3,9,1,-228.075,-3.15837,9.59671,-2.9282,6.97421,2.93906,-0.101366,5.37476,-1.557,-15.4332,62.332,65.223,92.8443
248.321,0.999483,0.00612374,2,3,0,-247.61,-3.16115,9.59196,-2.93189,6.97263,0.616152,-0.318968,-0.795537,-0.556012,-110.105,-18.1213,64.9535,26.6131
248.161,0.681994,0.0109735,4,15,0,-247.927,-3.15916,9.59554,-2.93482,6.9777,-0.154012,-0.0343708,0.619223,0.241644,4.92585,53.2801,64.1559,128.274
248.861,0.990989,0.00850984,3,7,0,-247.173,-3.15637,9.59857,-2.94133,6.9732,1.2527,-0.512503,-1.06796,-0.635362,17.1406,97.2668,64.6223,111.122
248.861,3.49918e-05,0.0147398,1,1,0,-248.07,-3.15637,9.59857,-2.94133,6.9732,-1.13874,0.422871,0.17011,-0.280176,17.1406,97.2668,64.6223,111.122
251.839,0.970342,0.0019857,5,63,0,-244.281,-3.15766,9.59737,-2.98214,6.96962,-0.941306,-1.3947,-3.05435,-1.71924,-59.2528,66.8918,63.4387,48.3454
255.851,0.914923,0.0032706,5,31,0,-248.746,-3.12278,9.57673,-3.05327,6.95641,-2.06943,0.394162,3.00743,0.852208,268.211,2.70212,58.4082,280.657
257.619,0.9745,0.00464608,3,11,0,-254.266,-3.1419,9.57818,-3.07785,6.94406,-0.0329266,1.38983,-2.17757,-0.176584,-311.592,-189.805,57.9551,-216.839
259.195,0.988684,0.00762329,3,7,0,-257.456,-3.14322,9.58225,-3.10058,6.94407,-0.739651,0.324187,1.65442,-0.296253,-317.683,-142.096,57.2746,-232.229
259.195,1.57911e-31,0.0128614,1,1,0,-256.547,-3.14322,9.58225,-3.10058,6.94407,1.23802,-0.307709,0.918821,1.68014,-317.683,-142.096,57.2746,-232.229
261.123,0.999699,0.00186438,3,15,0,-258.085,-3.13614,9.5792,-3.10728,6.94544,-1.92684,0.142534,1.36229,-0.697408,-166.234,-125.273,59.8057,-102.707
260.604,0.981221,0.00323855,2,3,0,-260.533,-3.1382,9.57848,-3.10678,6.9455,0.279567,-0.0321649,-0.0609433,-0.242798,-218.673,-156.625,58.8307,-138.765
260.633,0.920603,0.00533418,3,11,0,-256.718,-3.13372,9.57571,-3.11776,6.93856,-1.5449,-0.0014949,2.21099,0.744344,-264.374,-194.827,56.9936,-208.688
261.046,0.957292,0.00753121,3,7,0,-259.82,-3.13636,9.59584,-3.11451,6.95244,-0.975799,-0.0455591,1.01127,-0.689866,105.47,192.228,58.8891,92.5865
261.046,4.33587e-07,0.011556,1,1,0,-260.008,-3.13636,9.59584,-3.11451,6.95244,0.491119,0.478199,0.59442,1.11947,105.47,192.228,58.8891,92.5865
260.435,1,0.00179005,4,31,0,-259.559,-3.14969,9.58794,-3.10437,6.959,0.685558,0.950126,-0.436667,-0.433367,-163.23,-47.6127,59.0187,-39.8174
262.096,0.995456,0.00305006,5,31,0,-259.68,-3.11491,9.57047,-3.13447,6.929,1.06287,-0.207046,-1.91077,-0.0966418,-36.117,-154.265,56.9697,-91.4542
267.775,0.994189,0.00510367,4,15,0,-260.322,-3.12069,9.5862,-3.22415,6.93132,-0.767677,0.0758588,3.29433,1.85969,22.5702,104.2,53.1577,-97.1373
266.718,0.0630049,0.00845469,3,7,0,-264.996,-3.11867,9.5906,-3.23325,6.94011,-1.13958,-0.639341,-1.28567,0.287475,326.253,274.364,49.4416,177.787
267.563,0.991998,0.00159449,5,31,0,-265.279,-3.13099,9.58374,-3.23592,6.95713,0.80817,0.0833416,-0.660074,1.86296,245.041,57.9552,50.0717,286.962
268.66,0.994312,0.00262934,3,15,0,-266.688,-3.13252,9.58324,-3.2289,6.95074,-0.881333,-0.221975,0.686357,-1.62692,55.4119,-4.727,53.6089,95.9653
271.618,0.998552,0.00432998,4,19,0,-268.195,-3.125,9.58382,-3.28665,6.93628,0.0849209,0.540233,2.55893,0.0228486,-29.423,26.0393,49.7134,-93.6186
276.8,0.563908,0.00715282,4,15,0,-270.049,-3.11812,9.58052,-3.43466,6.94122,-0.64381,-0.679784,-3.53734,0.335914,365.076,79.3174,33.9371,250.435
276.388,0.918931,0.00438116,4,15,0,-274.578,-3.13902,9.5849,-3.39927,6.95487,-1.86318,-0.179331,-0.178752,-0.28992,-35.6217,-43.3429,39.2213,94.987
279.973,0.247126,0.00600776,4,19,0,-272.906,-3.12852,9.58306,-3.55313,6.93335,0.348444,0.528456,-3.2122,1.84803,-385.258,-110.325,19.8248,-438.061
281.601,0.994209,0.00182194,6,71,0,-278.229,-3.12769,9.57509,-3.63611,6.94015,-1.06809,-1.51691,1.80331,0.224862,-285.769,-434.038,8.13922,-200.336
281.952,0.993907,0.00295719,5,55,0,-280.583,-3.13492,9.5842,-3.73975,6.95553,0.814606,0.897674,-1.09185,-0.274402,276.06,-0.571403,-9.22879,473.139
278.957,0.621485,0.00476774,3,15,0,-274.604,-3.14635,9.58382,-3.75479,6.96361,-0.0182298,2.45119,-1.47634,-0.719406,-184.9,-302.193,-18.0067,339.572
282.456,0.936071,0.00336784,2,3,0,-278.134,-3.1381,9.59018,-3.76,6.9532,-1.40764,-1.20595,0.441668,2.23888,86.9748,235.239,-11.4773,225.447
281.873,0.602494,0.00475206,3,15,0,-281.088,-3.12372,9.58283,-3.77137,6.93206,-0.28151,0.0832896,0.467421,1.1249,-268.487,-45.506,-14.5055,-461.416
282.224,0.994175,0.00323258,4,15,0,-280.996,-3.14147,9.58535,-3.74681,6.95297,0.107036,-0.317602,0.927208,1.21827,-370.076,-188.602,-9.81405,-68.5234
282.891,0.715341,0.00515028,4,23,0,-280.527,-3.13285,9.58111,-3.68328,6.95172,0.747746,-1.49408,-1.29302,-0.514115,102.64,-154.546,2.47421,266.401
283.808,0.820222,0.00448104,4,27,0,-281.943,-3.12915,9.58438,-3.72206,6.94027,-0.314376,1.46634,-1.05083,0.614093,-148.604,-10.6884,-2.12054,-185.665
283.808,0.140491,0.00488531,2,7,0,-280.598,-3.12915,9.58438,-3.72206,6.94027,0.589739,1.28284,0.710539,1.98042,-148.604,-10.6884,-2.12054,-185.665
283.275,0.981522,0.00125394,4,31,0,-281.059,-3.13303,9.58982,-3.72982,6.94699,0.466234,1.66001,0.655472,-1.01497,110.798,282.479,-4.46107,97.393
280.999,0.930839,0.00193352,5,39,0,-278.987,-3.13867,9.57891,-3.74793,6.95185,1.0044,0.518574,-0.729272,-1.48797,-427.764,-511.642,-12.6846,-67.7991
281.924,0.97996,0.0026668,4,23,0,-278.674,-3.12594,9.58964,-3.77051,6.94181,-1.2853,1.97956,0.906717,-0.326048,399.344,469.021,-14.1842,186.758
282.352,0.909622,0.00406122,3,15,0,-280.731,-3.12185,9.57815,-3.78503,6.94061,0.792302,-0.569613,-1.09412,1.04537,277.742,-165.199,-16.2843,193.474
282.352,0.00157161,0.00531784,1,3,0,-278.735,-3.12185,9.57815,-3.78503,6.94061,0.665724,0.45087,-1.58218,2.02076,277.742,-165.199,-16.2843,193.474
282.699,0.998637,0.00106007,5,63,0,-280.485,-3.13155,9.589,-3.80295,6.94453,-0.490641,1.51224,-1.29854,0.463132,67.2168,283.465,-18.3731,15.6956
283.941,0.999817,0.0016736,6,127,0,-282.15,-3.12899,9.58597,-3.69709,6.9429,0.406938,0.829534,1.5936,-0.434738,62.4107,119.715,2.518,11.4618
283.132,0.886554,0.00263559,3,7,0,-281.994,-3.12174,9.57835,-3.69955,6.93991,0.597937,1.37634,0.157466,0.00687386,209.93,-130.674,0.232246,127.436
283.955,0.983797,0.00327917,3,11,0,-281.236,-3.13306,9.58468,-3.7003,6.94674,-1.91531,1.0979,-0.118876,0.741081,-71.2953,-28.6361,1.86328,6.79201
283.285,0.332958,0.00495709,4,31,0,-281.623,-3.13239,9.58227,-3.63213,6.94772,0.0852285,0.823691,0.86213,1.37639,-36.1626,-112.955,12.3238,62.08
280.355,0.982259,0.00200737,5,31,0,-280.16,-3.14663,9.59475,-3.62613,6.95971,-0.551076,0.0459663,-0.151005,0.24684,-50.2604,250.396,7.77357,163.75
282.24,0.982408,0.003019,2,7,0,-278.599,-3.13937,9.5836,-3.62224,6.95404,-1.5724,1.68437,-0.610916,1.26446,-151.399,-160.306,11.8965,79.0864
282.82,0.873868,0.00452275,3,15,0,-280.543,-3.12769,9.58902,-3.63894,6.94061,0.642615,-1.33693,-1.30417,-0.808376,114.548,271.53,10.6021,-16.1894
283.463,0.880851,0.00543828,2,3,0,-282.994,-3.12829,9.58615,-3.63924,6.94213,-0.300735,-0.875896,-0.0875633,0.26987,69.7284,127.886,11.6925,3.78536
283.463,1.52282e-08,0.00661719,1,3,0,-277.741,-3.12829,9.58615,-3.63924,6.94213,-0.549715,-0.152182,-0.547432,-3.28919,69.7284,127.886,11.6925,3.78536
283.389,0.995479,0.00141883,3,15,0,-283.187,-3.12757,9.58516,-3.63801,6.94374,-0.179981,-0.523348,0.264423,0.163225,168.113,115.994,11.6884,113.831
281.664,0.995507,0.00217018,4,31,0,-280.624,-3.14121,9.59015,-3.61477,6.95703,-0.00865322,-0.718794,-1.23506,0.193518,44.6854,139.645,12.2439,219.775
283.592,0.899594,0.00330578,5,63,0,-278.839,-3.12658,9.58019,-3.66037,6.9413,2.21147,0.335076,-1.82758,-1.07885,-20.0588,-142.259,8.04829,-27.4865
283.685,0.518257,0.00416318,4,23,0,-281.87,-3.1302,9.58041,-3.70547,6.94484,-0.786581,-0.619409,-0.836459,-1.38919,-93.6636,-210.886,0.293795,-8.01207
282.006,0.893977,0.00250392,5,47,0,-279.476,-3.12673,9.57725,-3.58357,6.94276,-1.35513,-0.834885,1.56268,0.290537,-34.4338,-241.276,18.1611,8.76774
280.308,0.676943,0.00311585,4,31,0,-274.18,-3.12642,9.58263,-3.50066,6.94498,-1.78313,-1.45219,2.62798,-0.24754,179.023,30.754,29.4187,155.102
280.288,0.961014,0.0025536,3,15,0,-279.484,-3.12942,9.58554,-3.5061,6.93844,0.780518,0.519775,-0.677672,0.518442,-154.786,22.618,28.6737,-200.139
279.708,0.854751,0.00360218,3,7,0,-278.343,-3.13557,9.59089,-3.52573,6.9409,0.515409,1.08398,-1.10122,0.27485,-273.531,125.504,24.2451,-291.101
281.539,1,0.00414016,3,7,0,-279.375,-3.12874,9.58019,-3.5447,6.94154,-0.502915,-1.56257,1.15779,0.541017,-125.505,-155.549,24.1587,-99.9438
280.704,0.0911483,0.00625217,2,7,0,-279.865,-3.1264,9.58243,-3.54412,6.9342,1.12871,0.603989,0.0205671,-0.196792,-241.049,-78.7368,22.8196,-312.364
282.058,0.998363,0.00170247,6,71,0,-280.13,-3.13786,9.58507,-3.60115,6.9468,0.667212,-0.313441,-1.78382,0.360673,-340.501,-123.201,15.4171,-205.026
283.178,0.993917,0.00256305,4,31,0,-281.687,-3.12497,9.58278,-3.63232,6.93706,-0.870809,-0.0540602,-1.15809,-0.938196,-46.6026,-9.43177,12.3016,-145.638
282.759,0.998166,0.00381275,5,55,0,-281.845,-3.12558,9.58396,-3.81954,6.9407,-0.567497,0.400463,1.13838,0.221751,173.827,99.7913,-21.2757,51.486
282.499,0.261961,0.00569655,1,3,0,-282.247,-3.12758,9.58233,-3.82302,6.93912,-0.198136,-0.0654638,0.54628,-0.402511,-192.514,-123.958,-22.431,-238.844
281.78,0.935044,0.00217458,2,3,0,-281.631,-3.12413,9.58605,-3.82178,6.94113,0.138387,0.363248,0.333672,0.187269,426.344,316.471,-23.554,221.448
282.098,0.794688,0.00288884,2,3,0,-280.53,-3.12873,9.58772,-3.81915,6.93888,1.42731,0.802519,-0.524848,0.421527,-106.517,217.866,-22.3449,-247.177
280.978,0.885202,0.00295962,2,7,0,-279.873,-3.12352,9.58877,-3.8196,6.93705,-1.30929,0.339224,0.114522,0.606202,305.083,468.427,-24.5914,-8.245
280.987,0.306927,0.00357579,2,7,0,-275.776,-3.13058,9.58137,-3.83005,6.939,-2.13102,-2.00631,-1.34472,-0.219258,-534.161,-318.105,-26.7121,-481.308
280.987,0,0.771659,1,1,0,-279.33,-3.13058,9.58137,-3.83005,6.939,34.6564,-32.8755,17.1909,14.3803,-534.161,-318.105,-26.7121,-481.308
280.987,0,1.80187,0,1,1,-280.247,-3.13058,9.58137,-3.83005,6.939,-15.7628,51.4241,9.73786,14.772,-534.161,-318.105,-26.7121,-481.308
280.848,0.965306,0.177664,3,7,0,-279.917,-3.12147,9.5819,-3.80986,6.94322,-52.7826,-33.4867,-10.3429,-21.2133,648.608,149.958,-23.5392,487.994
283.169,0.988786,0.168698,3,7,0,-280.27,-3.12901,9.58083,-3.78924,6.94226,51.8283,133.896,10.3249,72.1409,-157.754,-220.393,-15.3095,-111.866
281.422,0.983881,0.219509,4,15,0,-280.62,-3.12851,9.58654,-3.86399,6.94024,11.3781,27.7864,11.1477,35.0151,-40.1362,177.051,-31.6018,-158.212
281.422,0.00422815,0.325309,2,3,0,-278.703,-3.12851,9.58654,-3.86399,6.94024,-93.5758,-61.717,15.0574,-66.2424,-40.1362,177.051,-31.6018,-158.212
283.379,0.999785,0.0261227,6,63,0,-280.841,-3.1303,9.57949,-3.68452,6.94653,29.4756,31.6496,-22.1243,-7.43136,-35.0081,-234.006,3.27287,74.7939
282.802,0.999224,0.0442702,5,31,0,-281.353,-3.13901,9.58533,-3.68364,6.95496,62.7594,-108.504,0.531362,-9.30168,-44.2749,-65.9236,2.33621,186.431
281.922,0.991005,0.0787747,4,15,0,-280.455,-3.13844,9.59318,-3.76142,6.94867,-69.1369,98.515,5.13071,7.24399,-117.21,348.292,-12.5826,-65.7829
280.316,0.915633,0.140836,2,3,0,-280.182,-3.13788,9.5963,-3.75937,6.95102,9.57582,19.0206,-2.88272,-22.9362,185.721,600.199,-15.3617,177.641
280.156,0.952148,0.201886,4,15,0,-276.316,-3.11157,9.58124,-3.63031,6.93167,48.7843,-138.591,-19.7058,-11.8075,537.295,210.817,6.64477,192.16
283.011,0.82071,0.327807,2,3,0,-280.291,-3.12062,9.57855,-3.6596,6.93628,12.2991,-100.934,5.36601,-129.247,94.1934,-120.35,7.05237,-27.6584
282.966,0.213073,0.353242,3,7,0,-281.164,-3.13151,9.58919,-3.70531,6.94844,-132.079,-33.3368,0.859197,-7.30428,280.149,300.284,-0.852705,257.088
280.287,0.999849,0.0568614,5,63,0,-279.28,-3.1474,9.58747,-3.5984,6.96111,37.6882,33.2269,8.31954,66.465,-217.632,-101.263,12.1738,112.384
279.937,0.977527,0.108931,3,7,0,-278.786,-3.14716,9.58748,-3.60313,6.96356,16.7629,3.9174,-5.08028,100.444,-94.2839,-69.4266,10.5972,248.985
283.301,0.988444,0.193956,3,15,0,-276.766,-3.12886,9.58635,-3.74156,6.93854,139.657,-45.7046,-18.9446,-166.015,-168.326,95.4429,-6.43053,-262.807
282.056,0.0807276,0.355304,3,7,0,-280.983,-3.13006,9.58159,-3.75448,6.93758,70.7979,-28.5027,-1.75882,71.0532,-495.744,-259.805,-11.3382,-477.401
283.095,0.980516,0.0404063,3,15,0,-277.252,-3.12402,9.58291,-3.76221,6.94239,-185.741,-46.651,4.19473,-149.611,355.923,102.138,-10.6645,242.609
283.468,0.999078,0.0727317,3,15,0,-282.58,-3.12571,9.58365,-3.7557,6.9374,-42.4788,5.75144,3.63396,-80.8731,-71.4318,17.5379,-8.65137,-193.588
283.625,0.964656,0.137369,4,19,0,-282.769,-3.13271,9.58302,-3.66749,6.94483,77.4957,-22.2813,-6.36675,18.2749,-188.596,-127.293,6.91243,-106.199
281.502,0.955999,0.23199,3,7,0,-280.736,-3.14145,9.58771,-3.67637,6.95989,49.5179,-62.7232,2.43995,-38.3701,110.15,52.8547,1.0025,374.237
280.753,0.739205,0.378873,3,7,0,-279.098,-3.11991,9.57122,-3.65313,6.93913,-80.6101,-53.9211,5.79156,77.9842,80.0709,-447.952,3.33895,78.7668
279.332,0.770154,0.325205,3,7,0,-276.317,-3.12611,9.58928,-3.49435,6.93592,28.7469,113.896,2.26455,-132.821,-1.174,210.063,29.0067,-144.814
280.786,0.561309,0.306327,2,7,0,-275.788,-3.12703,9.58262,-3.72965,6.95162,-44.1209,-65.4295,-29.3543,52.5822,618.337,109.216,-9.78707,644.045
281.427,0.996674,0.158277,4,15,0,-279.429,-3.13546,9.59354,-3.74911,6.95093,-51.5144,-77.9358,7.55397,-96.4465,280.088,498.178,-11.4588,274.037
279.628,0.99845,0.286995,3,7,0,-278.776,-3.12124,9.5709,-3.56932,6.94187,-2.70793,-46.9224,4.51354,-74.9541,98.2562,-393.814,15.6748,133.992
279.628,0.0150638,0.517852,3,9,0,-275.539,-3.12124,9.5709,-3.56932,6.94187,47.9066,-82.0627,-23.3913,79.5917,98.2562,-393.814,15.6748,133.992
280.466,0.999847,0.0584374,3,7,0,-279.501,-3.12203,9.57289,-3.56803,6.94123,-30.3462,94.2001,-0.725264,-27.5945,71.9887,-329.942,17.6613,90.6707
279.285,0.977345,0.106249,4,15,0,-278.289,-3.11444,9.58821,-3.61071,6.93004,38.3159,-36.6069,12.3333,1.23976,438.494,446.806,8.6309,45.3668
281.041,1,0.179741,4,15,0,-278.403,-3.12137,9.58732,-3.58071,6.9321,-135.999,-72.5332,5.9901,44.563,67.4654,234.673,17.3187,-168.224
281.773,0.986005,0.320719,3,7,0,-280.025,-3.13523,9.57842,-3.62753,6.95216,-63.1018,27.158,-12.5285,73.8381,-112.857,-326.994,9.87443,117.789
281.773,3.01914e-05,0.545681,1,1,0,-279.813,-3.13523,9.57842,-3.62753,6.95216,-111.056,-16.5306,7.48414,-68.7804,-112.857,-326.994,9.87443,117.789
281.989,0.981378,0.064639,4,15,0,-279.645,-3.12957,9.59095,-3.63504,6.94622,104.706,112.655,-5.32963,-6.10386,312.708,379.132,9.58691,216.617
283.372,1,0.109097,5,31,0,-280.447,-3.13159,9.58379,-3.78451,6.94765,136.347,81.3508,8.8638,-38.6409,72.2733,-29.8925,-14.0697,157.424
282.543,0.898919,0.191813,4,15,0,-280.997,-3.13927,9.58339,-3.65419,6.95118,-82.412,45.6413,-11.1954,31.0553,-302.836,-213.935,6.96671,-72.0906
282.717,0.596258,0.256205,3,7,0,-279.022,-3.13559,9.58058,-3.72846,6.94802,190.385,-34.4775,0.998053,25.5528,-335.529,-343.064,-5.71161,-112.558
283.043,0.858438,0.154663,3,7,0,-280.474,-3.12977,9.58899,-3.63848,6.94302,-78.6462,-80.5997,6.33838,-109.804,92.3241,240.308,11.0812,12.7223
283.837,0.986856,0.185474,3,15,0,-279.97,-3.13217,9.58246,-3.72398,6.94658,28.2963,93.2707,24.1804,-44.0573,-86.175,-136.844,-2.59264,18.0648
281.021,0.723473,0.308439,2,7,0,-279.961,-3.11959,9.58553,-3.56242,6.93492,-23.7743,56.8626,-11.0334,36.0567,242.874,218.528,20.3502,24.5861
282.034,0.77529,0.260066,3,7,0,-278.925,-3.11758,9.5794,-3.68581,6.93854,-0.730119,124.109,-14.5201,84.7497,468.412,38.8194,0.499605,277.562
284.053,0.949665,0.250611,2,7,0,-281.659,-3.1313,9.58515,-3.70955,6.94523,15.6584,-109.265,3.27838,-112.294,-7.42738,32.9433,0.488867,17.9891
281.778,0.320973,0.374344,2,3,0,-280.974,-3.13741,9.57958,-3.74227,6.95029,3.5941,92.243,-1.1504,-18.0806,-391.361,-444.176,-10.0831,-86.8647
280.332,0.993872,0.115975,3,7,0,-279.278,-3.14092,9.59751,-3.7162,6.95192,-70.4529,3.04827,6.72055,-59.8199,26.994,536.464,-7.75284,63.6373
279.905,0.907971,0.19317,4,15,0,-276.977,-3.13839,9.57836,-3.57385,6.95738,-145.441,77.8168,-7.33224,-26.8984,-64.8805,-316.986,15.4197,217.978
278.67,0.922485,0.258598,3,7,0,-277.346,-3.13914,9.57576,-3.59303,6.95915,-24.329,-98.4234,6.24122,45.9971,-98.7583,-449.202,9.46542,254.294
282.718,0.743636,0.35714,3,7,0,-275.119,-3.13851,9.59033,-3.66874,6.94739,-115.859,258.385,4.33553,46.1324,-251.658,123.828,5.11612,-168.636
