# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_treatment_3.csv
# diagnostic_file=stan_diagnostics/LCC9_treatment_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-149.945,0.997439,0.00931467,4,15,0,156.04,1.14076,8.96164,-0.178239,0.304488,1.46993,-1.95567,-2.45869,0.399853,-11.2341,7.08735,55.0209,-13.9548
-145.132,0.998757,0.0178344,3,7,0,151.061,1.2133,8.87677,-0.315562,0.274787,-1.49678,0.624718,3.01881,-0.338527,-19.762,-13.1423,6.29066,-16.3825
-146.201,0.994041,0.0339789,3,7,0,146.993,1.16836,8.89307,-0.291522,0.268745,-0.958191,0.632354,0.503574,0.108568,-21.4487,-8.9825,12.0024,-16.8563
-144.718,0.597757,0.0632404,2,3,0,149.389,1.23056,8.84708,-0.309396,0.317352,-1.49267,-1.34083,1.87654,-1.33974,-16.5511,-21.9455,11.8938,-15.5011
-107.418,0.845897,0.0364838,4,30,1,147.356,0.700668,8.87012,-0.400671,3.12722,-4.32432,-1.42247,-0.207582,7.68839,5.8439,-18.5748,10.7327,-11.1827
-102.907,0.99113,0.04373,3,7,0,108.77,0.659479,8.8794,-0.426049,3.49012,-1.96567,-0.454322,-0.97973,2.58734,10.2217,-14.9898,5.53319,-9.82821
-95.8049,0.0675029,0.0794554,3,7,0,106.092,0.410025,8.9305,-0.385356,3.96814,2.49972,-0.190377,2.15896,-3.10295,11.7786,-0.730547,26.9512,-9.58903
-93.8175,0.995126,0.0102128,5,31,0,97.5119,0.30155,8.94157,-0.502328,4.02003,1.60256,1.59544,-0.879519,-1.22535,9.60626,3.7951,-24.1651,-13.1868
-89.4582,0.999151,0.0188232,5,31,0,94.7714,-0.014414,8.94512,-0.466748,4.12773,1.97108,-0.374882,1.17955,-2.28244,3.81175,-6.60556,-7.1163,-18.277
-90.8674,0.718483,0.0347349,3,7,0,94.5387,0.0500392,8.84089,-0.38,4.2945,0.383362,1.15005,-0.605054,2.3467,6.261,-39.5214,31.9745,-13.1744
-80.696,0.979623,0.0290367,4,15,0,93.6337,0.037863,8.88308,-0.444872,4.94827,2.54561,1.78873,-1.56164,-3.70904,17.6519,-23.1252,18.3212,-8.33298
-79.7525,0.949231,0.0500814,3,7,0,84.2912,0.0908612,8.95057,-0.429368,5.20453,-2.08015,-0.572067,0.92294,1.8898,22.1907,5.80931,24.6105,-5.62346
-78.2587,0.895972,0.0787649,1,1,0,80.4032,0.02098,8.94432,-0.425053,5.21383,1.73903,0.130078,1.05761,-0.359603,21.6294,1.28845,28.2457,-6.13242
-78.2587,0.0227856,0.106394,1,3,1,81.525,0.02098,8.94432,-0.425053,5.21383,-1.66579,1.3207,1.34419,-0.454407,21.6294,1.28845,28.2457,-6.13242
-75.9682,0.923373,0.0136092,5,63,0,84.783,-0.229562,8.9802,-0.603577,5.00509,3.79221,0.246676,0.533749,1.70383,24.4021,10.2557,-47.683,-13.3699
-72.047,0.992746,0.0199637,3,7,0,77.6047,-0.260347,8.93567,-0.44561,5.18578,-1.6081,-0.180407,1.96229,2.15556,20.2299,-11.8806,27.5168,-9.53397
-68.4762,0.995541,0.0349773,3,7,0,72.0495,-0.344437,8.98548,-0.543233,5.24469,2.04777,-0.459996,1.24527,-1.0913,26.3658,7.13841,-10.4021,-10.7667
-58.8758,0.605951,0.0611784,2,3,0,70.4636,-0.65164,8.94792,-0.515534,5.4203,3.93145,-1.61585,0.293346,-2.24101,24.8596,-24.9256,16.8895,-13.6557
-39.8966,0.879044,0.0383843,3,7,0,63.2759,-1.38583,9.05195,-0.654539,5.40957,-5.57235,1.14431,-0.315367,3.78135,-0.661325,-54.6483,-9.57544,-55.9025
-34.8516,1,0.0491808,2,3,0,40.9553,-1.28684,9.20212,-0.607328,5.55676,-0.368087,1.02454,-0.237481,3.31149,39.5525,36.9711,19.5404,-30.4424
-23.8992,0.280151,0.0856333,2,4,1,35.2172,-1.38338,9.08498,-0.625226,5.76672,2.51001,0.290045,1.53213,-3.72885,32.2919,-25.1743,30.9021,-29.8267
-14.9255,0.986555,0.0235984,3,7,0,25.7658,-1.41092,9.12851,-0.704918,5.9761,-2.47139,0.997236,-1.92711,3.29613,55.9355,-0.917569,13.3064,-20.9157
202.728,0.598814,0.0395907,4,15,0,7.27816,-2.93016,9.56606,-1.53216,7.29714,-9.49628,-0.385808,-12.026,13.6037,77.4726,125.39,148.935,21.9925
280.874,0.826531,0.0248909,3,7,0,-206.299,-2.98786,9.52404,-2.04419,7.35689,-1.6687,2.90726,-11.6518,1.4654,128.445,-18.1477,127.431,78.3714
294.903,0.309619,0.0277894,2,3,0,-279.065,-3.04813,9.52442,-2.13291,7.352,-1.41772,1.99494,-4.95262,1.0755,-54.0536,-142.597,126.682,-90.0644
293.164,0.747337,0.00861855,2,3,0,-290.171,-3.04888,9.51949,-2.14267,7.33563,-1.01003,-1.49215,1.58322,-0.48091,-113.623,-189.977,119.411,-162.084
295.695,0.88563,0.00796567,3,7,0,-289.171,-3.03276,9.55185,-2.13707,7.38526,0.441687,2.08201,-0.690186,2.83599,136.846,63.0338,130.633,103.446
308.999,1,0.0103252,3,7,0,-294.13,-3.09646,9.56897,-2.21338,7.39348,0.110862,-1.48359,4.915,-1.83497,-8.46695,36.28,135.135,-28.8447
320.612,0.861845,0.0175878,2,3,0,-306.863,-3.10401,9.56525,-2.29931,7.4035,-0.252137,1.25367,-5.06623,-0.442148,-13.4646,-4.71307,130.224,-14.4023
321.824,0.609067,0.0213251,2,3,0,-319.046,-3.07708,9.55006,-2.31658,7.40287,-0.611993,0.201704,2.1412,0.745285,61.0175,-47.9013,124.899,67.1378
331.003,0.927298,0.014095,2,3,0,-321.107,-3.08801,9.55591,-2.38393,7.39265,0.811179,-1.26822,4.10457,0.822658,-13.836,-64.8371,122.538,-28.3536
331.003,0.000244301,0.0199308,1,3,1,-329.397,-3.08801,9.55591,-2.38393,7.39265,-0.211107,1.69461,-0.54387,0.0135476,-13.836,-64.8371,122.538,-28.3536
342.804,0.999916,0.00315435,5,31,0,-329.268,-3.13708,9.57506,-2.48323,7.42367,0.338799,-0.167478,5.14322,-0.690073,-69.7431,-32.4171,117.631,-27.8294
348.771,0.980871,0.00531286,3,15,0,-340.798,-3.11383,9.56398,-2.53725,7.42581,-1.23085,-0.48133,3.73836,0.472913,43.3033,-62.0184,110.797,106.048
392.826,0.814357,0.00850032,5,31,0,-347.789,-3.13219,9.58553,-3.12399,7.41261,-0.798354,1.68223,-9.29212,-0.513023,-212.281,48.3524,19.4144,-251.843
392.461,0.140759,0.00919744,1,3,0,-390.567,-3.1249,9.56961,-3.12612,7.41699,1.69756,0.0336675,-0.303748,0.901897,-196.809,-383.608,15.5748,-92.7514
394.038,1,0.00211629,3,7,0,-392.311,-3.12022,9.57753,-3.12904,7.42149,0.608941,1.69513,-0.421056,0.176858,110.428,-1.14284,19.0588,184.921
393.642,0.950434,0.00352341,3,11,0,-392.298,-3.10249,9.57434,-3.13007,7.40818,-0.197959,1.59958,0.26794,-0.134448,189.416,45.281,17.3688,141.295
392.224,0.725231,0.00520786,4,15,0,-391.264,-3.11872,9.56848,-3.14702,7.40809,1.01439,0.0363277,0.750576,-0.571822,-266.651,-417.944,8.44631,-238.774
392.879,0.93734,0.00461034,3,7,0,-390.393,-3.10579,9.57676,-3.13805,7.415,1.0689,-0.454596,-0.574646,1.81484,292.611,134.969,13.7974,289.495
394.491,0.813331,0.00657186,4,15,0,-393.278,-3.1288,9.58425,-3.15084,7.41603,-0.90949,-0.583337,0.621366,-0.934301,-93.6307,76.3214,14.2924,-100.953
394.375,0.497151,0.00707584,2,7,0,-393.568,-3.11665,9.57249,-3.14248,7.41447,-1.1037,-0.561289,-0.251553,-0.127983,-25.3016,-187.797,14.7824,22.0451
392.678,0.901324,0.00378001,3,15,0,-390.899,-3.09969,9.58149,-3.14317,7.39716,-0.513946,0.574473,0.138392,1.71616,135.208,274.547,12.4673,-66.4072
389.512,0.778103,0.00494888,3,7,0,-388.596,-3.08595,9.5592,-3.13875,7.38945,-0.28635,-1.02958,-0.168869,-0.813683,-32.7423,-415.08,4.08803,-160.816
391.209,0.943414,0.00493182,2,3,0,-388.655,-3.08306,9.56662,-3.14513,7.39421,0.267064,-2.06576,0.666585,-0.570518,240.656,-63.62,6.62284,88.4058
394.494,0.876233,0.00703966,2,7,0,-390.766,-3.11705,9.58228,-3.1413,7.41404,-2.12699,-0.371614,0.0307125,1.67081,102.355,166.397,16.8962,71.709
394.172,0.0895972,0.00865271,3,11,0,-393.175,-3.10807,9.57625,-3.13694,7.41154,-0.333157,0.948672,-0.431895,0.892052,162.876,57.9456,16.6294,139.488
394.745,0.986518,0.00195508,4,23,0,-392.719,-3.12431,9.58291,-3.1493,7.41883,0.32913,-1.69622,0.829196,-0.616148,47.8337,115.827,15.0715,67.6525
392.298,0.799388,0.0030556,2,3,0,-391.994,-3.13093,9.5737,-3.14816,7.41481,0.297699,0.702805,-0.153102,0.0515225,-328.06,-358.215,9.08202,-258.525
391.943,0.989002,0.00319152,3,15,0,-390.625,-3.11276,9.58878,-3.14629,7.41232,1.50914,0.46361,0.129927,-0.354371,263.539,462.292,11.2829,158.408
390.766,1,0.00497409,4,23,0,-389.24,-3.14851,9.58623,-3.09936,7.42386,0.352322,0.191435,-0.993078,1.3806,-314.177,-80.8225,23.0759,-240.94
392.899,0.521671,0.00789393,3,15,0,-386.97,-3.14323,9.58917,-3.1314,7.43089,0.752805,-2.47159,-2.15414,0.737115,-32.1515,143.314,17.9836,75.5825
394.68,0.969732,0.00458271,4,31,0,-391.716,-3.11214,9.58105,-3.22631,7.4057,-0.950417,0.101172,-1.32389,1.80588,26.5297,144.176,-9.09624,-94.2861
394.805,0.831054,0.00679571,4,31,0,-393.415,-3.12966,9.58058,-3.16808,7.42387,0.0597765,0.943312,-1.36318,-0.168907,-4.68215,-19.7564,9.08516,91.7517
394.067,0.45077,0.00753042,3,15,0,-391.794,-3.11506,9.58496,-3.23189,7.40745,0.423386,0.840775,-1.56898,-1.09424,61.0135,280.949,-11.4053,-73.2127
393.44,0.872323,0.00380925,2,7,0,-392.377,-3.1159,9.57012,-3.2315,7.40873,0.54642,-0.991387,0.101377,0.912599,-193.585,-380.375,-14.8331,-176.223
394.583,0.996899,0.0046006,3,15,0,-392.5,-3.11852,9.58289,-3.25063,7.41473,1.39993,-0.0636272,1.27527,0.75907,115.297,194.543,-16.4083,81.4158
392.623,0.199352,0.00714688,2,3,0,-391.01,-3.12786,9.57628,-3.25356,7.41155,0.52204,-0.92317,-0.052001,1.4481,-354.664,-313.417,-22.2682,-336.885
394.89,0.999051,0.00219368,4,23,0,-391.89,-3.12097,9.58213,-3.23627,7.41767,0.800215,1.83738,-1.24315,0.662249,104.722,138.34,-11.4934,115.295
394.755,0.977605,0.00341898,4,19,0,-394.281,-3.11749,9.57609,-3.21106,7.40785,-0.0505326,-0.263656,0.924657,-0.1437,-147.27,-142.578,-5.02036,-187.696
395.088,0.639059,0.00508074,2,7,0,-392.157,-3.12657,9.58392,-3.20762,7.41879,0.0763867,1.23514,0.368063,2.04782,12.1377,123.56,-2.00625,29.2794
393.124,0.947804,0.00382402,5,43,0,-392.551,-3.10628,9.57874,-3.09313,7.40673,0.554418,-0.0180967,-0.833339,0.377659,129.305,136.509,28.3888,50.7922
392.979,0.667657,0.00533037,3,15,0,-388.923,-3.10257,9.57664,-3.1567,7.412,1.72311,-0.201378,2.19652,0.526499,313.682,159.051,8.22357,278.136
394.446,0.992679,0.00425469,4,31,0,-391.391,-3.11844,9.58429,-3.19734,7.41676,-0.0457754,0.401765,-1.94269,1.47373,175.535,257.941,-0.0940462,152.581
395.242,0.591728,0.00645237,2,7,0,-393.849,-3.11678,9.58098,-3.19714,7.41246,-1.23867,-0.154159,-0.0334675,-1.10777,62.963,114.593,1.01235,23.9302
395.07,0.938084,0.00444245,4,31,0,-394.297,-3.11718,9.57523,-3.16623,7.41373,0.0270655,-0.382604,-0.560158,-1.04176,-12.6112,-107.88,9.28045,9.54725
395.07,0.273722,0.00602986,2,3,0,-390.896,-3.11718,9.57523,-3.16623,7.41373,-0.414185,1.16011,0.160177,-2.6085,-12.6112,-107.88,9.28045,9.54725
393.406,0.979651,0.00224733,4,15,0,-392.745,-3.09499,9.57033,-3.174,7.39561,0.636293,0.0654316,-0.369837,0.880463,49.8555,-96.3381,2.71057,-99.3169
394.176,0.974638,0.00330547,4,31,0,-391.186,-3.10408,9.5747,-3.13511,7.4026,-0.951228,0.795911,1.33117,1.63394,46.9097,-4.18552,16.9152,-47.0588
393.212,0.880916,0.00479743,4,15,0,-392.754,-3.12629,9.5812,-3.11061,7.42642,0.410976,0.165501,-0.0727566,-0.844982,124.849,77.4459,23.6933,221.556
394.058,1,0.00579865,2,3,0,-393.418,-3.12726,9.57977,-3.11171,7.42078,0.0950412,0.175579,0.262159,1.08224,-24.8168,-24.3941,24.788,37.9889
394.058,0.0225104,0.00877825,2,5,0,-392.044,-3.12726,9.57977,-3.11171,7.42078,-1.99804,-0.0797892,0.117276,0.124498,-24.8168,-24.3941,24.788,37.9889
393.499,0.990879,0.00207184,5,31,0,-393.186,-3.13377,9.58699,-3.1154,7.42149,0.280819,-0.0124135,-0.427518,0.603827,-46.3152,137.935,23.6897,-19.8456
394.169,0.970505,0.00308472,5,31,0,-392.483,-3.10287,9.57099,-3.17812,7.4008,-0.532299,-1.06923,1.38221,0.185836,-17.8823,-155.213,3.09885,-109.314
394.65,0.786697,0.00440406,4,31,0,-391.856,-3.13176,9.58234,-3.2264,7.42554,1.60778,1.17589,1.27015,0.081203,11.0089,21.5056,-8.85118,124.514
393.157,0.806438,0.00444227,4,31,0,-390.476,-3.10257,9.57463,-3.09706,7.40589,-0.405895,-1.4203,1.78219,0.070429,136.276,41.2449,26.6014,72.0505
391.668,0.713394,0.00464783,4,31,0,-388.549,-3.12251,9.5881,-3.12754,7.42489,-0.799543,0.84701,-1.82814,1.24064,282.268,369.518,16.475,309.773
392.917,1,0.0040893,2,3,0,-391.212,-3.12702,9.57792,-3.12989,7.4096,-0.065819,-1.20847,-0.362687,-1.34678,-274.119,-170.128,16.5614,-289.907
391.661,0.881808,0.00611744,3,11,0,-390.119,-3.11856,9.59081,-3.12524,7.40583,-1.3055,-0.916281,-0.705685,0.205648,25.397,389.068,17.5007,-134.318
392.454,0.710087,0.00733617,3,15,0,-385.039,-3.12985,9.5717,-3.20359,7.42916,-1.05386,0.365984,-3.54442,-1.01095,-37.5165,-356.943,-7.86762,196.021
391.415,0.554262,0.00641122,3,7,0,-389.8,-3.12394,9.57325,-3.20468,7.43209,-1.60604,-0.741771,-0.104642,0.301898,207.44,-168.748,-10.028,443.341
394.606,0.771188,0.00421982,3,7,0,-389.418,-3.12888,9.5854,-3.21022,7.4152,-1.22309,-2.93467,0.380469,0.351648,-107.061,116.308,-3.54923,-134.327
393.794,0.987076,0.529158,2,3,0,-393.645,-3.13846,9.57928,-3.18681,7.42967,-4.63616,-8.32731,10.4747,15.1991,-111.984,-175.102,1.14773,72.8236
393.794,0,7.43542,0,1,1,-391.014,-3.13846,9.57928,-3.18681,7.42967,-60.591,37.97,-30.9404,99.5963,-111.984,-175.102,1.14773,72.8236
393.794,3.28867e-70,1.24787,1,1,0,-392.631,-3.13846,9.57928,-3.18681,7.42967,66.5528,27.9475,20.5846,-24.2186,-111.984,-175.102,1.14773,72.8236
393.505,0.987834,0.122592,5,31,0,-391.794,-3.13919,9.58123,-3.14944,7.43182,-47.3685,-96.5431,-22.1852,12.3956,-45.3314,-79.2347,12.3804,131.587
394.128,0.999202,0.159751,3,7,0,-393.39,-3.13678,9.58464,-3.14848,7.42676,28.6211,35.0384,-2.36728,-65.2713,-43.7197,47.238,14.4245,55.6654
395.148,0.977758,0.248456,3,15,0,-393.316,-3.11162,9.57735,-3.20962,7.40695,-86.4765,-22.7473,22.3081,49.1291,5.9304,3.89569,-3.60886,-67.3614
394.044,0.605738,0.394262,2,3,0,-393.524,-3.11077,9.5711,-3.19617,7.41581,-0.729016,60.5213,9.96146,23.6548,128.438,-168.266,-2.59941,191.61
392.22,0.973533,0.206288,3,15,0,-391.162,-3.14624,9.59153,-3.21518,7.42386,-30.7441,59.9399,-4.15983,69.3283,-241.985,141.054,-8.78779,-204.691
388.388,0.964469,0.344921,3,7,0,-385.978,-3.07342,9.56967,-3.21795,7.38172,-10.3074,131.053,22.8067,-42.7853,287.24,106.551,-20.9996,-57.8647
388.388,1.82705e-10,0.572197,3,15,0,-382.801,-3.07342,9.56967,-3.21795,7.38172,-188.85,60.4713,17.724,-41.8862,287.24,106.551,-20.9996,-57.8647
388.301,0.998923,0.0454483,5,31,0,-386.276,-3.07693,9.56671,-3.18134,7.37606,29.2819,-6.2746,-30.4261,-89.9397,4.67318,-114.128,-10.3835,-331.699
390.847,0.994173,0.0856533,5,31,0,-385.073,-3.08985,9.56824,-3.09449,7.40375,-150.506,108.955,32.5711,68.7039,275.236,-22.2292,21.7814,212.374
390.102,0.885796,0.159845,3,7,0,-385.215,-3.08386,9.56132,-3.118,7.38972,99.6656,1.35077,18.9097,164.42,48.943,-288.71,11.9633,-91.0973
392.287,1,0.212442,3,7,0,-389.761,-3.08909,9.57465,-3.15447,7.3921,96.747,-79.9573,24.7177,-21.1545,176.546,138.783,7.11629,-42.3762
393.134,0.992283,0.403402,3,7,0,-391.603,-3.09281,9.56854,-3.17501,7.39781,61.3615,-71.7015,9.31887,-61.6869,124.414,-117.887,1.59328,3.08855
393.134,7.65759e-08,0.743917,1,1,0,-390.824,-3.09281,9.56854,-3.17501,7.39781,114.685,50.1853,-17.9906,-2.37912,124.414,-117.887,1.59328,3.08855
395.001,0.999282,0.0643272,5,63,0,-392.208,-3.1182,9.58216,-3.22952,7.41398,102.878,12.3015,15.9248,-97.1949,87.2998,156.472,-9.21775,53.3389
393.771,0.986097,0.122151,4,15,0,-392.572,-3.12351,9.58464,-3.28608,7.41647,20.7303,108.585,0.821251,-9.3551,56.7251,205.544,-28.6099,34.3809
393.71,0.997409,0.221064,3,7,0,-393.148,-3.12387,9.57903,-3.28742,7.4217,27.7231,-27.0526,16.8853,28.7393,77.6735,-27.0226,-29.9961,175.149
394.823,0.338236,0.410499,3,7,0,-391.868,-3.11154,9.58023,-3.21584,7.41099,11.6182,111.493,-38.7556,41.9307,154.724,161.87,-5.70004,94.4499
394.375,0.999592,0.105813,4,31,0,-393.404,-3.10711,9.57419,-3.18726,7.40066,27.3425,-48.1675,22.193,-35.0032,-76.2421,-98.027,1.19312,-187.503
393.628,0.927308,0.197251,5,31,0,-391.951,-3.12282,9.57789,-3.14208,7.40772,-69.4316,-47.2921,-20.1055,59.0046,-225.19,-127.801,14.2146,-265.067
393.628,0.41082,0.29456,1,1,0,-391.36,-3.12282,9.57789,-3.14208,7.40772,93.9775,68.8909,-4.24264,72.7715,-225.19,-127.801,14.2146,-265.067
393.754,0.999352,0.0974059,5,31,0,-391.762,-3.14093,9.58271,-3.21183,7.43156,83.8829,86.3587,-17.792,14.4011,-76.4712,-70.7158,-6.06559,110.923
392.371,0.996544,0.179015,3,7,0,-392.009,-3.14936,9.58948,-3.23755,7.43452,-6.50287,40.9941,-12.8605,-14.9148,-108.876,89.4825,-15.6132,72.3074
394.382,0.770008,0.323094,3,7,0,-390.321,-3.11425,9.57785,-3.13232,7.40614,62.3185,-49.5671,25.0132,-149.999,-62.6433,-11.0691,18.702,-130.421
394.668,0.878231,0.303936,3,15,0,-391.9,-3.1339,9.58272,-3.16928,7.42442,-118.535,-39.2434,-25.3254,30.4705,-59.2413,-0.409991,8.78602,32.9763
394.15,0.665784,0.387924,4,15,0,-392.257,-3.10731,9.56998,-3.15754,7.40981,-4.18541,70.6222,26.0839,77.6929,55.6244,-185.025,9.28625,63.0625
393.994,0.979515,0.272897,3,15,0,-392.751,-3.13218,9.58725,-3.17447,7.41574,-75.6678,13.0666,-12.6699,50.8136,-137.087,136.604,6.51348,-166.69
390.575,0.498216,0.459314,2,7,0,-389.775,-3.1421,9.57289,-3.12701,7.43494,-48.3539,-8.92059,20.2047,-23.6084,-166.848,-389.717,12.1578,97.8736
391.697,0.993283,0.205127,3,7,0,-389.337,-3.1297,9.5921,-3.19243,7.40891,-41.7537,17.511,26.4417,107.996,-155.777,322.825,-2.85462,-300.231
392.029,0.958331,0.356182,2,3,0,-390.718,-3.12542,9.59358,-3.18575,7.4162,20.3147,-68.7891,9.14729,77.6907,141.263,507.828,0.137725,47.1995
393.041,0.407581,0.557823,1,3,0,-390.276,-3.14212,9.5922,-3.17897,7.4268,99.6311,83.9146,-4.79989,-79.8106,-49.4228,254.788,4.10299,0.776202
393.917,0.978417,0.199097,4,15,0,-391.549,-3.13462,9.58978,-3.20635,7.42178,43.8255,-121.814,-21.8925,-41.2051,-21.6927,253.572,-2.99168,-11.5396
394.574,1,0.328001,3,7,0,-393.738,-3.12234,9.57408,-3.17643,7.42037,-70.3171,-0.929465,-9.05296,28.9246,-9.54121,-188.131,5.01972,94.4333
392.675,0.0858434,0.567357,2,5,0,-391.324,-3.11794,9.56677,-3.19897,7.41617,62.3151,64.7468,-17.4799,-32.2342,-116.258,-464.898,-6.83631,3.95966
394.911,0.988689,0.0896155,4,23,0,-390.784,-3.11212,9.58048,-3.22386,7.4091,71.6207,184.206,-13.8318,-2.05571,100.013,147.924,-7.95566,18.8607
391.424,0.869923,0.150754,3,15,0,-389.837,-3.12394,9.57757,-3.25995,7.40451,27.1137,-5.22932,34.2578,-49.1223,-408.164,-248.017,-26.4661,-488.286
393.521,0.999331,0.185417,2,7,0,-390.122,-3.11988,9.57752,-3.23611,7.42443,37.5028,38.2407,25.6104,142.221,218.887,11.4953,-14.8645,340.295
394.516,1,0.316137,2,3,0,-393.009,-3.12535,9.57486,-3.22164,7.4179,42.1459,-29.6466,-14.7763,90.1308,-136.494,-253.092,-8.8761,-48.0393
394.912,0.22233,0.535561,2,6,1,-391.925,-3.11159,9.58017,-3.17563,7.40948,68.6482,14.0275,40.1776,-76.4935,107.176,140.588,6.81309,38.7006
393.78,0.993699,0.127713,4,15,0,-393.279,-3.09738,9.57193,-3.16268,7.40261,-15.8325,-68.8514,-0.87738,10.0468,167.172,-14.1608,7.21203,74.4905
394.625,0.94037,0.212712,3,15,0,-391.913,-3.12362,9.5844,-3.25041,7.4155,-28.0859,89.5618,-21.6274,107.037,20.1138,175.157,-16.0087,-8.35694
393.227,0.833608,0.308157,2,3,0,-392.605,-3.11574,9.56968,-3.25867,7.41351,21.1189,31.8363,6.13692,-60.0013,-83.2094,-380.434,-23.6376,-10.1302
392.742,0.942617,0.341575,4,15,0,-390.711,-3.1295,9.58964,-3.11368,7.42224,5.34303,20.7702,34.1387,-81.7699,97.0788,296.421,23.132,102.625
394.057,0.997552,0.493182,2,7,0,-391.531,-3.12832,9.57962,-3.14715,7.41348,59.8709,-79.5132,-36.5778,-25.5774,-205.858,-106.84,13.8162,-199.563
