# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=42
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_treatment_4.csv
# diagnostic_file=stan_diagnostics/LV_treatment_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
257.848,0.662142,0.00942068,4,15,0,-137.037,0.174669,0.361215,-1.83199,7.4938,8.19835,-4.34934,-3.09751,8.86686,9.57113,-2.9504,-6.25922,-13.6152,0.157052,0.448459,1.10754,-2.2436,-0.431263,-1.30161,43.6749,-14.5823,49.4935,-103.083,63.2029,-36.093,152.423,-19.9268,-136.761
263.961,0.743226,0.00614329,4,15,0,-253.881,0.174347,0.31261,-1.8724,7.55383,8.1304,-4.32584,-3.11869,8.84961,9.58348,1.68067,-0.716724,-2.02206,0.722627,-0.945695,0.332871,2.31062,-1.0623,2.17691,-63.9934,-11.6432,39.0297,43.8513,-33.2452,4.66234,3.30999,28.7402,166.517
268.638,0.997085,0.00525313,6,63,0,-260.837,0.23616,0.441348,-2.02153,7.57129,8.18406,-4.32462,-3.12326,8.92986,9.57742,0.757319,-1.87974,2.48824,-0.146618,-0.575091,-1.10718,-0.55248,-1.67426,0.786158,-57.1184,0.66988,-1.90519,84.576,23.5663,4.89219,-30.2738,35.038,-40.9851
267.74,0.876759,0.0100756,4,31,0,-264.433,0.226774,0.407699,-1.98526,7.48715,8.14761,-4.21731,-3.13177,8.91979,9.57975,0.104321,0.388765,-0.389713,-0.815934,0.742128,-2.19441,0.18293,0.288665,0.388616,-17.0951,-1.8686,9.09166,-79.6138,-29.1911,-5.78799,-82.6221,11.2328,31.0578
267.74,0.0325259,0.0132944,1,3,0,-265.027,0.226774,0.407699,-1.98526,7.48715,8.14761,-4.21731,-3.13177,8.91979,9.57975,-0.371821,0.50994,-0.805697,0.527456,0.996795,0.344344,-0.353199,-1.35635,1.01158,-17.0951,-1.8686,9.09166,-79.6138,-29.1911,-5.78799,-82.6221,11.2328,31.0578
268.414,0.995224,0.00128553,6,127,0,-264.193,0.233903,0.371911,-1.97864,7.5099,8.17456,-4.21696,-3.11022,8.89559,9.56913,0.107707,1.32134,-0.122045,-2.07077,-0.914166,-0.271751,-0.617208,0.805429,0.665321,22.2058,-10.2425,14.6119,-66.161,28.7644,-16.1058,62.4624,-10.0883,-202.99
269.981,0.999636,0.0024941,7,127,0,-265.028,0.236792,0.428196,-2.02704,7.53948,8.17822,-4.09714,-3.1296,8.78936,9.58136,0.178865,-1.78754,-0.431599,-1.37813,1.83693,0.0320481,0.672377,0.0538651,0.873194,82.3247,-9.54147,-1.38485,-29.0964,28.5538,-8.07209,-48.8441,-46.7744,99.2572
269.225,0.992425,0.00487951,5,63,0,-267.634,0.228806,0.422514,-1.96574,7.5401,8.15492,-4.18896,-3.1414,8.84283,9.57991,-0.239508,-0.0248395,0.157658,-0.939122,-0.579402,1.0257,-0.404773,-0.504463,-0.641509,-11.7689,1.62339,18.4595,5.96373,-24.3446,0.223589,-138.167,4.91058,20.191
267.645,0.677494,0.00927516,5,31,0,-265.186,0.267724,0.496978,-1.92069,7.53263,8.13932,-4.13159,-3.13432,8.85816,9.57875,-0.14477,-0.129388,1.34803,0.270265,-0.831382,-0.139328,0.912887,0.344781,1.15217,42.2199,9.48665,29.4111,-27.3312,-46.7852,-6.30445,-109.728,-23.9429,-41.4968
264.661,0.969638,0.0067877,5,39,0,-262.957,0.218689,0.482879,-1.9153,7.51951,8.11716,-4.1113,-3.08925,8.83326,9.57901,-0.214648,-0.596915,-0.34536,-0.750034,0.581704,0.157804,-0.118487,-1.35473,-0.33346,-79.4227,9.619,29.8876,15.2533,-69.3461,27.7347,149.435,38.7616,-31.8431
264.661,0.00311824,0.0119514,4,15,0,-261.692,0.218689,0.482879,-1.9153,7.51951,8.11716,-4.1113,-3.08925,8.83326,9.57901,1.35558,0.248581,-0.402553,-0.0531251,-0.361095,-1.11543,0.104905,-0.942033,1.26541,-79.4227,9.619,29.8876,15.2533,-69.3461,27.7347,149.435,38.7616,-31.8431
267.135,0.999909,0.00119856,6,63,0,-263.202,0.205818,0.474264,-1.93843,7.54761,8.21142,-4.14077,-3.10276,8.80377,9.57994,0.0136977,0.210308,1.47047,-1.508,-0.925878,0.54176,-1.25077,0.36131,0.734998,-70.1226,-2.65796,24.4162,43.1139,69.5241,21.1003,103.336,31.5035,32.5971
265.681,0.983726,0.00232444,6,63,0,-262.107,0.261556,0.494639,-1.92793,7.57506,8.13633,-4.1623,-3.13844,8.82369,9.57355,-0.570178,0.202879,-0.658171,-0.561462,-1.12426,-0.173517,1.78891,1.19458,-0.334055,28.9205,15.1505,22.8974,40.1858,-60.2485,-2.77644,-141.626,-17.4243,-192.713
267.11,0.990574,0.00425753,5,31,0,-257.453,0.266188,0.5653,-2.00108,7.53068,8.20884,-4.15002,-3.14064,8.89603,9.57304,-0.729214,0.799564,-1.21892,-2.92527,-2.39818,0.109173,-0.714956,1.34299,0.151003,-20.6686,20.2756,5.12689,1.56919,41.9771,7.71176,-144.738,13.6735,-234.74
267.819,0.973815,0.00787845,5,31,0,-264.072,0.200803,0.532242,-2.02377,7.54592,8.17853,-4.35741,-3.09905,8.87574,9.5857,-1.42695,-1.13891,-0.231623,0.233214,1.41639,-0.876523,0.407231,0.184791,1.03812,4.71348,1.14334,0.682769,-7.55535,23.0644,-20.4259,115.194,-1.69679,167.365
268.808,0.333336,0.0137601,1,3,0,-263.716,0.218872,0.5327,-2.04381,7.54969,8.16163,-4.3465,-3.11494,8.8944,9.58641,1.29289,-0.0165689,-1.40665,0.242083,-1.11032,0.920071,-1.19097,1.35314,-1.0699,2.93781,7.24177,-7.22929,4.56974,-17.1513,-18.5681,5.24415,0.418784,163.009
268.785,0.998684,0.00388054,6,63,0,-267.266,0.213002,0.508717,-2.05712,7.56108,8.15085,-4.34236,-3.11601,8.86713,9.58382,0.826906,0.7383,0.037196,-0.343723,-0.582502,-0.680977,0.541317,0.300406,0.710055,-2.05647,7.92255,-13.5551,31.0248,-38.3125,-15.597,-5.866,1.50067,95.841
264.666,0.631996,0.00724801,6,63,0,-257.642,0.432433,0.320729,-2.00614,7.51148,8.18244,-4.00334,-3.12659,9.13841,9.57597,1.40381,1.44947,-0.608639,-1.74069,0.489613,-0.271937,-0.424843,-1.83936,-1.64313,-28.9301,-16.1533,5.25277,-5.49663,38.7472,33.6789,-27.3917,45.5537,-10.6084
264.373,0.976407,0.00482551,5,31,0,-262.269,0.423948,0.310977,-1.95957,7.52756,8.13688,-3.999,-3.12225,9.11675,9.57625,-0.722218,0.232303,0.604594,1.20547,-1.10366,-0.371022,0.10643,-0.597841,0.29899,-60.3957,-7.73331,17.7635,41.235,-40.3286,46.3244,-26.9324,65.8741,-32.2273
264.389,0.658243,0.00837447,4,15,0,-259.579,0.424754,0.362115,-1.95101,7.50335,8.18794,-4.03876,-3.1296,9.10034,9.57309,1.12327,-1.78964,0.110126,-0.543485,-0.992663,1.17161,-0.698474,0.0145704,-1.41487,82.5999,-17.1122,21.6847,-89.7054,55.9538,-7.91806,-32.122,-38.333,-81.0516
265.537,0.999073,0.00602552,6,63,0,-261.006,0.382656,0.294877,-1.96513,7.55009,8.1275,-4.22339,-3.12897,9.06519,9.57443,1.18666,0.200081,0.985487,-0.507473,-0.769724,2.09335,0.700991,0.785678,-0.549979,86.6271,-18.7686,11.9881,-44.4336,-34.4919,-32.9593,-40.5097,-41.2358,-34.4907
263.233,0.880192,0.0110006,4,15,0,-259.831,0.412573,0.283487,-1.97241,7.5606,8.1148,-4.22392,-3.10238,9.1589,9.57636,0.942147,0.00447226,-0.344077,-0.940004,1.4878,-0.0195176,0.836096,1.39708,0.221096,-10.6202,-17.1362,9.27304,46.0479,-57.5085,-0.660182,101.656,35.4867,10.5007
263.233,0.00852596,0.0144365,2,5,0,-256.698,0.412573,0.283487,-1.97241,7.5606,8.1148,-4.22392,-3.10238,9.1589,9.57636,1.50513,-1.13609,0.217125,-2.24561,-1.31327,0.113805,0.731591,1.23267,0.794686,-10.6202,-17.1362,9.27304,46.0479,-57.5085,-0.660182,101.656,35.4867,10.5007
266.95,0.997437,0.0018369,6,63,0,-260.631,0.37348,0.37992,-1.95678,7.52519,8.18125,-4.19725,-3.11399,9.08544,9.57176,1.99298,-1.92255,0.329301,-0.624218,-1.477,-1.05659,-0.562824,0.925166,0.0269947,58.9395,-13.6625,20.9174,-64.1389,43.3134,-25.1424,49.5158,-20.1988,-126.116
267.305,0.981223,0.00332163,6,63,0,-264.377,0.369982,0.382017,-2.05226,7.52477,8.14409,-4.22104,-3.11142,9.08659,9.5711,0.787585,0.212212,-1.30573,0.0595689,0.557147,-0.424713,0.773008,-1.26567,0.89017,65.2462,-9.98431,-11.2922,-72.7136,-22.3701,-31.434,48.3456,-24.3362,-152.525
266.954,0.981863,0.00570084,6,95,0,-262.692,0.206975,0.528463,-2.15774,7.53758,8.15847,-4.10808,-3.121,8.74837,9.57869,0.138974,-0.285067,-0.618205,-0.927656,-1.02665,-1.22396,0.591302,-1.89194,0.837298,9.31949,17.8718,-52.9414,7.66994,-40.9991,5.9806,-48.4496,-10.3594,-75.9917
264.8,0.562147,0.00971595,5,31,0,-259.828,0.295265,0.445025,-1.87159,7.542,8.13703,-4.26411,-3.10233,8.96722,9.58535,0.383569,-0.864128,0.0633953,1.44527,-0.399259,-0.391076,2.2278,1.24856,0.351001,50.9316,-6.62496,43.1354,-38.6609,-21.6617,-26.7962,101.003,-22.2835,192.762
266.993,0.957086,0.0055403,5,63,0,-261.256,0.284224,0.572922,-2.01393,7.52769,8.20357,-4.29698,-3.10172,8.99934,9.58461,-0.520054,-1.27708,2.63072,-0.164102,0.790098,0.0759355,0.219024,0.392919,1.33823,35.0653,2.44922,2.48634,-55.6652,64.4522,-27.8709,105.826,-10.2209,130.038
266.14,0.729489,0.00878621,4,15,0,-261.686,0.360834,0.612964,-2.05789,7.57139,8.16022,-4.24926,-3.11812,9.04202,9.57732,-1.28421,1.12151,-0.713775,0.593444,-1.22164,-0.818433,0.82128,0.846657,1.25864,-5.01284,31.8106,-19.5763,71.6465,-46.6396,-3.53039,-45.7498,18.2693,-168.722
266.683,0.924958,0.00774427,6,63,0,-260.955,0.185395,0.359287,-2.02998,7.60028,8.14251,-4.1821,-3.11998,8.70818,9.58099,-1.00296,2.0956,-0.15421,-1.20072,0.839781,-1.40037,0.852701,-0.469554,0.989722,-28.8507,-10.3725,-12.5146,119.631,-34.9276,8.97942,-7.34188,8.29781,99.0506
266.679,0.331414,0.0112112,4,15,0,-260.154,0.142228,0.405315,-2.03668,7.52899,8.13683,-4.23804,-3.14382,8.73637,9.57839,0.830364,-0.873439,-0.253743,2.1932,-2.16249,0.909839,0.208881,-0.757662,-0.77528,-101.022,6.13426,-9.06777,24.8455,-67.5238,17.9939,-167.357,37.0245,-32.0422
264.569,0.983798,0.00363549,6,95,0,-260.344,0.277158,0.510766,-1.94794,7.50576,8.20143,-4.07841,-3.0985,8.96996,9.58344,0.27427,0.207773,0.715472,1.29992,-0.00965199,0.245282,2.00324,1.39058,0.350705,-126.332,5.58698,20.2673,25.0706,47.2511,49.6796,114.016,78.6759,89.9199
267.512,0.996188,0.0060923,5,31,0,-262.587,0.283239,0.479057,-2.05174,7.53616,8.20171,-4.0822,-3.14495,8.86697,9.57664,-2.26011,-0.549896,-0.817451,-0.886506,0.683301,-0.605717,-1.37189,0.373546,-0.360817,73.8901,1.03138,-10.6658,-29.5888,55.9061,-5.20016,-141.653,-41.8184,-66.504
269.478,0.924156,0.010446,5,39,0,-264.425,0.225909,0.48564,-2.07509,7.54214,8.15289,-4.13679,-3.10361,8.78569,9.58465,-0.818522,0.0982889,0.00283797,-0.911082,-1.36607,-1.33609,-1.48254,-1.65442,-0.0974539,67.2279,-3.2598,-18.5088,-19.2037,-17.7199,-11.3571,86.4113,-38.5123,161.59
269.478,0.0255669,0.0148867,1,3,0,-259.871,0.225909,0.48564,-2.07509,7.54214,8.15289,-4.13679,-3.10361,8.78569,9.58465,-0.541146,-0.542001,-0.333742,-2.0795,-2.57169,1.59173,0.704812,1.27933,1.70623,67.2279,-3.2598,-18.5088,-19.2037,-17.7199,-11.3571,86.4113,-38.5123,161.59
265.659,0.929108,0.00235724,7,191,0,-261.173,0.306724,0.549437,-1.95804,7.54697,8.14367,-4.08059,-3.10579,8.94399,9.56994,-0.846122,-0.676515,0.753967,-0.27058,-0.0884307,-0.730564,0.314236,1.67652,-1.92521,-93.152,28.8378,15.6778,78.1543,-61.2846,41.2013,26.7414,63.1992,-335.512
264.39,0.999639,0.0034169,7,127,0,-260.343,0.155749,0.611998,-1.91804,7.51459,8.20205,-4.331,-3.12064,8.79221,9.58998,-0.647042,1.78489,-0.194922,0.764889,-0.458707,0.637499,1.16088,0.325308,-1.33956,9.25636,8.40112,30.7958,-57.4873,42.1661,-21.6121,-17.2595,-8.49471,244.862
263.346,0.974763,0.005837,6,63,0,-259.37,0.11483,0.514464,-2.04868,7.55186,8.2074,-4.47462,-3.11366,8.80274,9.56909,1.06917,1.60414,1.52544,0.998654,-0.234766,-0.577724,-0.225464,-0.68496,0.0639653,-57.7661,10.3353,-11.8605,36.8195,61.3422,-4.64425,22.1107,19.733,-291.74
268.494,0.508359,0.00932477,5,31,0,-260.967,0.215035,0.543761,-1.99637,7.53842,8.1731,-4.36186,-3.11721,8.91233,9.58551,-0.927615,0.53663,-0.558292,0.969271,-1.39059,-2.20575,1.05099,-0.913147,-1.97895,3.46854,7.1489,9.30524,-18.8925,3.27541,-20.7607,-3.589,1.16995,138.034
268.145,0.992361,0.0048931,6,63,0,-266.164,0.323223,0.329029,-2.05085,7.52229,8.16299,-3.99928,-3.12109,8.94951,9.57842,0.367087,-0.937545,-0.374683,-1.06079,-0.179706,-0.885121,-0.145889,0.156942,-0.905995,1.89139,-18.9828,-9.91101,-6.93196,11.3029,25.8022,4.20797,4.7016,64.6193
263.309,0.874946,0.00810247,5,31,0,-261.46,0.390262,0.688478,-1.99473,7.52016,8.18212,-4.26569,-3.11272,9.16338,9.58789,-1.13727,-0.161642,-0.340302,-0.726455,-0.13649,-1.12392,0.104081,-0.187338,0.637664,-10.1908,27.0703,6.3597,-21.8548,-1.44837,-7.4135,-0.455659,35.049,113.723
269.575,0.862502,0.0101216,4,15,0,-261.9,0.310247,0.511002,-2.03387,7.50897,8.16833,-4.14905,-3.11691,9.00951,9.58517,-1.21452,-2.76352,0.474153,-0.627912,-0.320687,1.31934,-0.162709,-1.83592,-0.615157,-33.7951,6.59772,-2.77934,-25.6452,-4.76694,10.4745,-4.98862,30.636,132.927
268.689,0.200906,0.0122447,4,17,1,-266.759,0.300528,0.546712,-2.04406,7.50629,8.19126,-4.12803,-3.11583,8.97507,9.57317,-0.131773,0.81129,-0.159624,1.00286,0.0642456,0.525749,-0.610128,-1.16671,0.375463,-25.9153,16.4259,-7.63769,-35.3376,27.7429,10.2812,-3.17187,22.721,-214.657
268.285,0.94068,0.00320203,7,127,0,-264.196,0.209751,0.349269,-1.99727,7.58241,8.1672,-4.21924,-3.11232,8.77927,9.58257,0.512453,-0.0687988,0.496518,0.473717,-0.619356,1.22096,1.08771,0.431333,-2.04866,21.223,-19.6788,3.04715,55.6692,21.3155,-7.90862,59.5252,-13.9689,173.393
268.835,0.99286,0.00465617,6,79,0,-263.111,0.38564,0.494669,-2.02241,7.56037,8.17524,-4.13774,-3.11358,9.05132,9.57289,0.847514,1.05581,-1.59359,1.65548,-0.700656,0.581971,1.44241,1.19313,0.0364833,7.07728,8.34941,-0.532672,44.5561,7.11215,4.74108,17.3801,10.8777,-186.278
268.424,0.996003,0.00758893,5,63,0,-264.796,0.224151,0.371681,-1.97843,7.4931,8.15505,-4.10076,-3.12068,8.82983,9.57063,1.4463,-0.313883,-0.959465,0.409682,0.0765475,1.56848,-0.603863,1.06081,-0.146365,11.5892,-5.86649,13.9753,-74.7895,-8.25473,1.32334,-10.4497,-8.83118,-182.207
266.998,0.241431,0.0123787,3,13,1,-263.88,0.219865,0.380207,-1.98779,7.48174,8.14042,-4.11801,-3.11243,8.84442,9.58607,-0.436898,0.772294,-0.80197,-0.309959,-1.0409,-1.36938,0.391509,1.2395,-0.247686,14.6486,-13.4958,7.34434,-98.181,-22.8538,-3.91594,44.461,-9.83559,241.495
268.134,0.999878,0.00366357,5,63,0,-263.538,0.326609,0.425518,-2.00487,7.58324,8.1727,-4.14875,-3.11518,8.93075,9.57051,-1.74841,-0.864484,0.485241,-0.821478,-1.06257,0.688555,-0.214493,-1.44686,-0.85665,58.3749,-4.32087,1.52023,48.547,16.9929,-7.02843,26.3321,-30.3429,-194.491
267.999,0.993935,0.00601597,4,31,0,-264.206,0.239433,0.399389,-1.95632,7.50243,8.14145,-4.22362,-3.10917,8.92738,9.57149,1.35987,0.339604,-0.172613,0.863478,-1.90088,0.837972,0.407543,0.104764,-0.59557,-8.28486,-1.69499,20.233,-56.8012,-29.5514,-7.70313,48.3307,7.76268,-176.627
268.336,0.925509,0.00968852,4,15,0,-263.99,0.271151,0.25631,-2.04985,7.53145,8.16291,-4.11857,-3.11601,8.90356,9.57674,0.490247,-0.622553,0.354695,1.66076,1.71808,-0.732659,-1.05244,-0.00845492,-0.763601,26.2654,-31.801,-13.7215,-19.0166,26.8143,-1.26445,52.4611,-12.0497,74.8259
268.336,0.0100521,0.0133314,1,3,0,-265.304,0.271151,0.25631,-2.04985,7.53145,8.16291,-4.11857,-3.11601,8.90356,9.57674,-0.739526,-0.223879,-0.406237,-0.926858,-1.1012,-0.778523,-0.444746,-0.616765,1.43046,26.2654,-31.801,-13.7215,-19.0166,26.8143,-1.26445,52.4611,-12.0497,74.8259
269.95,0.999237,0.00243818,7,127,0,-265.141,0.25042,0.445817,-1.97896,7.5637,8.17097,-4.08672,-3.11896,8.81757,9.58178,-1.40963,2.16693,0.376979,-0.983188,1.11025,-0.618776,0.365149,0.186694,0.2067,-5.03024,-2.51833,13.4902,49.3941,8.1891,15.1478,-1.87093,1.05781,82.5267
268.25,0.962734,0.00395747,6,127,0,-265.894,0.265358,0.427407,-1.95347,7.51865,8.15078,-4.14917,-3.10127,8.94747,9.57366,0.425288,-0.109239,-0.934557,-0.0563442,-0.163191,-0.998126,1.00293,1.11734,-0.605248,-72.4705,2.89099,21.9486,13.1226,-21.7718,23.2931,89.8111,45.6672,-141.547
267.526,0.944218,0.00589875,6,63,0,-264.19,0.248549,0.333759,-2.06529,7.56342,8.14985,-4.07968,-3.13523,8.81091,9.58357,-1.43214,0.321381,-0.508154,-1.4493,-0.350053,-0.114764,0.999357,-0.283338,-0.972232,12.9325,-17.249,-19.6005,54.0959,-20.9877,12.8558,-81.9159,-8.85914,190.975
268.682,0.999608,0.00840695,5,63,0,-264.475,0.272492,0.310312,-2.01436,7.55137,8.1413,-4.23196,-3.10754,8.96296,9.57423,-1.0676,-1.16395,-1.48183,-1.05296,-0.398791,1.24581,0.213067,-0.521579,-0.766521,-38.5192,-15.1323,-0.221239,43.4515,-25.0394,5.14138,71.9234,28.6351,-52.6612
268.682,0.0186741,0.0134401,1,3,0,-264.427,0.272492,0.310312,-2.01436,7.55137,8.1413,-4.23196,-3.10754,8.96296,9.57423,0.0183651,0.215219,0.394201,0.992944,-1.41933,1.82354,-0.384644,-0.424731,1.28632,-38.5192,-15.1323,-0.221239,43.4515,-25.0394,5.14138,71.9234,28.6351,-52.6612
268.112,0.98548,0.00262438,7,127,0,-265.019,0.262916,0.448621,-1.93812,7.5461,8.16407,-4.30666,-3.10722,8.97271,9.57331,0.532518,1.79251,-0.45989,0.0277164,-0.725861,-0.28391,-0.902741,-0.642338,-0.801283,-11.2498,1.32904,27.5479,8.09371,-0.240386,-10.5135,62.0579,13.9256,-146.092
269.742,0.987722,0.00407492,5,63,0,-264.693,0.327204,0.518491,-1.98965,7.55289,8.17969,-4.10739,-3.12912,8.9437,9.57887,-0.442096,-0.302783,1.98058,-0.704298,-0.063309,-1.82031,0.599264,0.571912,-1.17818,29.173,8.26266,10.4135,16.6819,10.7637,2.71917,-70.4474,-12.0612,-37.1683
270.107,0.939303,0.00632526,4,31,0,-266.002,0.301979,0.496808,-2.03938,7.5165,8.14859,-4.16739,-3.11359,8.98947,9.57847,0.190223,0.716423,0.648028,0.10744,-1.91531,0.980072,1.44112,-0.284777,-0.664753,-25.3509,10.8713,-5.58817,-18.087,-41.2574,5.97881,3.62899,23.7872,-52.8647
268.933,0.493478,0.00882382,4,31,0,-266.473,0.314862,0.487725,-2.04172,7.53405,8.13231,-4.16812,-3.12549,8.9972,9.57941,1.05348,-0.597181,-0.0583822,0.865176,-0.318115,-0.138654,-0.184255,0.156446,-1.58843,-46.4664,16.4319,-9.60084,30.4036,-81.3343,14.9913,-80.0516,38.3519,-47.8093
268.801,0.814044,0.00482632,3,15,0,-261.713,0.323102,0.481562,-2.04251,7.56491,8.18345,-4.17134,-3.11621,9.00594,9.58494,1.34816,-0.473015,0.0611433,0.582422,2.87969,-0.485213,0.92012,-0.224218,1.53798,-68.4212,3.10342,-9.03665,97.1197,19.9872,23.2818,5.83091,53.6076,141.302
264.705,0.97082,0.0051753,6,127,0,-261.504,0.13352,0.364696,-2.02302,7.53093,8.11232,-4.13752,-3.13897,8.66293,9.58454,0.719768,-0.374121,0.983641,0.721383,-1.54363,0.606373,0.283535,1.07723,-0.513537,-125.74,-0.596844,-8.62184,36.2699,-99.7776,31.032,-138.839,44.1841,154.642
267.971,0.962723,0.00766946,3,7,0,-262.953,0.141638,0.362301,-2.03742,7.52638,8.11849,-4.1618,-3.11667,8.6474,9.58044,1.14803,-0.111517,-0.501677,-0.302672,1.3882,-1.23959,1.87736,-0.899739,0.752109,26.673,-9.6428,-9.35698,-36.451,-72.0976,-7.45477,5.70348,-21.5226,85.1308
265.918,0.607296,0.0111299,5,31,0,-261.152,0.178506,0.218957,-1.97905,7.55231,8.17388,-4.24657,-3.1088,8.76737,9.57611,0.528203,0.375746,-0.561591,0.0264805,1.5849,0.47202,-1.22282,-2.08344,0.472998,22.2893,-34.4047,6.50728,-0.353485,49.5485,-14.2916,102.213,-15.0402,69.1235
268.815,0.998429,0.0077682,5,31,0,-264.489,0.192458,0.295025,-2.00194,7.5303,8.13718,-4.11967,-3.10981,8.76015,9.57328,0.322511,1.81168,-0.524772,0.470754,0.914645,1.48832,-1.30472,0.0877254,-0.0905683,-20.9918,-16.7989,4.6755,-2.87686,-27.4541,9.84338,61.1158,4.34715,-69.6931
