# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_treatment_1.csv
# diagnostic_file=stan_diagnostics/LCC9_treatment_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-811.688,0.999725,0.00808456,4,15,0,817.209,0.14941,1.75023,1.39916,-1.18426,-1.57405,1.97474,-1.99768,-0.820548,6.73092,-64.328,-15.4983,-2.8323
-807.249,0.999868,0.0156497,3,7,0,812.161,0.155452,1.82289,1.42504,-1.15851,0.121382,-3.09163,-0.0422841,-0.497483,6.95793,-60.5157,24.9172,-2.74252
-790.603,0.906492,0.0300579,3,7,0,808.319,0.211369,2.08508,1.37428,-1.12112,-0.303124,-5.89469,-0.543399,-0.54521,7.10431,-64.4303,-2.62558,-2.8935
-644.738,0.754552,0.0433091,3,7,0,794.234,0.2501,4.24372,1.12364,-1.59211,-0.246955,16.9577,-3.1246,-1.26701,-3.67267,-71.7649,13.693,-6.01219
-620.724,0.928456,0.0396262,3,7,0,646.179,0.264152,4.5626,1.07677,-1.57452,0.404534,7.04697,-0.900618,0.524594,-5.64381,-73.521,15.2631,-6.56092
-620.724,4.48914e-09,0.06051,2,3,0,629.242,0.264152,4.5626,1.07677,-1.57452,-0.886411,0.394031,-3.97041,-0.574895,-5.64381,-73.521,15.2631,-6.56092
-621.323,0.99863,0.00617815,4,15,0,623.372,0.231354,4.56081,1.05444,-1.62253,0.752671,-1.35598,0.577153,1.16657,-7.86442,-76.6917,-7.84804,-7.12435
-593.108,0.987813,0.0116639,4,15,0,624.653,0.296381,4.90732,1.04399,-1.36917,0.947856,7.04979,-1.83893,3.01817,-5.41185,-72.6993,38.4095,-6.57412
-220.388,0.86364,0.021132,5,31,0,580.011,0.961027,9.46493,-0.205241,-0.870061,-6.45922,-23.5472,10.4257,-3.78925,-57.7681,170.748,-93.7269,-27.0039
-190.866,1,0.0266708,3,7,0,220.272,0.99278,9.29356,-0.0594107,-0.751941,1.68839,-6.25011,3.01887,2.79006,-33.673,83.3949,27.5572,-19.1482
-157.549,0.913534,0.049188,3,7,0,189.137,1.38081,8.73349,-0.342347,-0.389774,4.75413,-4.51179,-2.42177,3.78855,-22.5453,-57.3757,-12.8626,-16.4731
-151.812,1,0.0705797,3,7,0,155.492,1.42343,8.88778,-0.307789,-0.384393,0.963607,2.47076,0.0352792,0.57028,-10.1951,-8.06776,12.8745,-13.9997
-151.812,2.44018e-22,0.127823,1,1,0,153.44,1.42343,8.88778,-0.307789,-0.384393,1.13547,-0.0352724,1.23274,0.667583,-10.1951,-8.06776,12.8745,-13.9997
-150.909,0.975044,0.0148216,4,15,0,154.813,1.59501,8.94304,-0.311356,-0.273232,-1.19382,-0.27946,1.93027,-1.60558,11.2206,12.1465,26.6155,-9.93878
-152.61,0.969837,0.0251619,3,7,0,153.457,1.63053,8.97837,-0.304924,-0.319535,0.0715533,0.372498,1.21655,0.264461,13.4849,23.7076,29.0441,-9.44656
-152.165,1,0.0417559,3,7,0,154.602,1.59424,8.84662,-0.299757,-0.333867,0.555336,-1.60729,-0.240999,-1.38737,9.61252,-18.1638,32.1123,-10.0953
-147.718,0.907436,0.0744896,3,7,0,153.398,1.64988,8.83415,-0.33794,0.121782,0.756541,0.636984,-0.552891,-3.1744,16.1251,-20.9705,28.3654,-8.47464
-147.047,0.333333,0.103003,2,3,0,149.454,1.51198,8.80133,-0.37243,0.0830098,-1.55557,1.46923,-0.437379,0.208684,4.2087,-34.7145,1.99087,-11.3609
-144.385,0.982052,0.0313146,3,7,0,148.065,1.43569,8.93764,-0.38496,0.159259,0.49926,-2.08562,-0.870242,-1.41571,-0.401693,11.7722,-8.91921,-12.6294
-139.506,0.661872,0.0526854,2,7,0,149.056,1.41249,8.86336,-0.31738,0.674012,0.325651,-0.230738,-1.12454,-4.2045,11.2718,-14.2442,30.7022,-9.55796
-138.743,0.991466,0.0383825,3,7,0,140.248,1.24146,8.95015,-0.414032,0.704153,0.489404,0.297484,-0.990527,-1.30372,-12.7837,15.8671,-26.5366,-15.5521
-138.425,0.909101,0.0655071,3,7,0,140.161,1.47726,8.9274,-0.406084,0.721449,0.334532,1.1507,-0.910606,1.09923,12.3443,10.8402,-3.92323,-9.74994
-138.425,0.00026362,0.0898806,2,7,1,140.774,1.47726,8.9274,-0.406084,0.721449,-0.222044,-1.70126,-1.01291,0.853374,12.3443,10.8402,-3.92323,-9.74994
-137.753,0.993431,0.0123136,3,15,0,140.013,1.4283,8.87482,-0.390523,0.731644,1.51556,1.35466,-0.417609,-0.463279,9.27525,-9.71273,1.68336,-10.3325
-138.419,0.936867,0.0210349,4,15,0,140.328,1.4078,8.87341,-0.466149,0.771621,0.318318,-0.832985,-1.4035,-1.02643,3.20857,-9.872,-34.9694,-12.0782
-129.787,0.825068,0.0309569,5,40,1,141.537,1.04672,8.87881,-0.424316,1.43651,0.907204,-0.171306,2.30674,-4.16251,-13.0952,-12.9212,-24.8162,-16.2969
-130.2,0.993951,0.0343483,2,3,0,130.336,1.04047,8.87263,-0.422994,1.41991,0.0594705,0.0846612,0.470999,-0.198651,-14.0712,-15.4033,-25.1836,-16.5679
-128.056,0.765468,0.0576122,3,7,0,131.287,1.09821,8.93816,-0.353059,1.49433,-1.04316,-0.529769,-1.66359,-1.52549,-1.48081,7.85579,12.0107,-12.6006
-128.579,0.824109,0.0549293,3,7,0,130.234,1.2303,8.89633,-0.392802,1.44057,-0.85781,-1.29023,-0.636915,-0.710279,6.06874,-3.78399,2.32753,-10.827
-124.646,0.857583,0.0603946,3,7,0,129.952,1.18977,8.85977,-0.431054,1.83217,-1.66102,0.0137383,0.475389,2.76167,8.34533,-16.903,-9.36953,-10.3147
-112.998,0.845063,0.0718647,3,7,0,127.288,0.843398,8.92692,-0.376282,2.68813,0.684483,0.520038,-0.155556,5.27413,6.09079,2.91617,16.1122,-10.858
-107.267,0.291988,0.0827818,3,7,0,115.041,0.705049,8.91294,-0.353828,3.19483,1.74351,0.152748,1.38477,-3.25065,9.1336,-3.69427,31.0367,-9.69106
-95.2425,0.993903,0.0256149,5,31,0,108.9,0.43482,8.93737,-0.391193,4.04802,-3.00402,1.20838,-0.780966,4.02742,13.6778,2.8047,25.6821,-8.7392
-93.7789,0.936211,0.0421017,2,3,0,96.462,0.34337,8.92834,-0.467695,4.0115,1.46253,0.0269266,1.76244,-0.346841,10.3209,-1.36436,-7.55571,-11.7956
-80.9333,0.598694,0.0600487,3,12,1,95.3141,-0.224056,9.01831,-0.474259,4.53479,-3.54319,-0.0767224,-0.500752,3.99384,12.5916,17.2522,0.114104,-17.2089
-77.4333,0.889775,0.0388726,3,7,0,82.5369,-0.325035,8.89387,-0.491875,4.73518,-1.39368,0.70933,-0.106896,2.78393,9.69198,-36.4875,-0.371278,-18.2466
-68.3137,0.961755,0.0495805,3,7,0,78.3473,-0.641915,9.09868,-0.506184,4.92945,3.47394,0.0284618,0.0649525,-2.82734,21.6441,32.5098,3.83858,-21.5385
-68.3137,0.284586,0.07436,2,3,0,70.184,-0.641915,9.09868,-0.506184,4.92945,1.26237,0.700339,-1.13161,-0.61328,21.6441,32.5098,3.83858,-21.5385
-48.779,0.981391,0.0236584,4,15,0,69.7537,-1.13341,9.01795,-0.548717,5.2962,-3.80079,1.54513,-0.21334,5.00705,12.0234,-36.9921,19.5468,-34.8554
-45.6625,0.957853,0.0370688,3,7,0,49.3998,-1.17498,9.09238,-0.576648,5.30432,1.09606,-1.78262,0.967523,-1.46953,17.6221,-9.55102,12.9324,-37.1072
-41.4904,0.824455,0.0547653,2,3,0,46.4918,-1.23429,9.12996,-0.561436,5.39276,1.68712,-0.598248,0.454229,-2.56753,22.0628,3.21533,26.7319,-34.789
-39.0927,0.684516,0.0597161,2,3,0,42.2763,-1.31343,9.13523,-0.575547,5.40571,1.82451,-0.175376,0.986969,-1.42602,16.717,-2.91978,25.141,-40.4935
-39.199,0.888591,0.0476261,2,3,0,40.3149,-1.31226,9.16764,-0.550866,5.42694,-0.479579,0.391218,-0.326208,1.31993,21.1793,12.1492,35.4609,-36.7151
-34.6087,0.863804,0.0598207,2,3,0,39.1951,-1.34149,9.12833,-0.657859,5.47556,-1.12713,-0.394329,-1.75417,2.16097,21.3444,-8.78442,-1.14945,-45.0746
-34.0494,0.329009,0.0709474,2,3,0,37.1572,-1.28927,9.12846,-0.723291,5.54472,-0.569193,-0.0112675,0.0489184,2.42675,36.793,0.367063,-27.3773,-40.9314
-32.5196,1,0.026067,3,7,0,35.4019,-1.27861,9.12043,-0.721309,5.59335,0.118439,0.296347,-0.388176,-2.34777,40.4852,-0.902179,-23.9519,-36.9807
-14.9302,0.630455,0.0416772,3,7,0,36.3438,-1.65973,9.18582,-0.623399,5.77397,-3.81563,2.72997,-0.879241,4.47685,15.8273,-12.4782,49.2081,-48.8328
162.921,0.810497,0.0298055,4,15,0,14.4078,-2.74345,9.44598,-1.33366,7.04286,-12.8544,5.15735,-7.35028,10.4306,5.81417,-33.7877,126.64,-78.7762
165.658,0.284039,0.031505,2,3,0,-157.422,-2.65627,9.44421,-1.38686,7.11627,0.674795,-0.156343,-3.45629,2.01152,132.834,6.34862,112.223,20.2238
181.658,0.993692,0.0107974,3,7,0,-162.656,-2.76017,9.40983,-1.48775,7.08156,-3.28987,1.97745,-4.77916,0.655215,4.34818,-123.474,106.317,-91.9401
267.75,0.835716,0.0169274,3,7,0,-179.709,-2.92807,9.53094,-1.97891,7.28091,5.98281,2.82479,10.557,-4.56724,116.328,45.232,123.488,-7.13017
281.795,0.452004,0.018905,2,7,1,-266.412,-2.99844,9.50682,-2.05359,7.3261,-3.0329,0.916813,-4.31265,1.45874,3.70369,-140.418,124.097,-54.6069
299.445,0.998806,0.00940867,4,15,0,-281.342,-3.03896,9.568,-2.1623,7.34758,2.331,0.566471,5.41094,-1.08237,44.6,104.849,132.224,-43.7556
302.333,1,0.0148038,2,3,0,-299.296,-3.042,9.54866,-2.17197,7.36398,0.545478,1.33814,1.63059,-1.15164,45.9861,4.27829,132.107,-5.89748
302.333,0.00582949,0.0232343,2,3,0,-293.851,-3.042,9.54866,-2.17197,7.36398,-1.77795,-0.448325,3.68727,-0.0704797,45.9861,4.27829,132.107,-5.89748
329.557,0.969089,0.00463644,4,15,0,-299.062,-3.03594,9.54876,-2.39667,7.35214,0.444288,-1.57899,7.29587,-2.25149,49.564,-31.6794,114.424,-56.6375
378.663,0.868885,0.00683509,4,24,1,-327.32,-3.17833,9.5939,-2.91475,7.45468,-1.51945,0.288715,9.95009,1.13597,-157.858,-6.04949,57.4407,64.0236
382.406,0.955989,0.00817242,3,7,0,-377.42,-3.07223,9.56279,-2.93181,7.38599,-1.98424,1.13449,1.90373,1.05921,173.904,-48.0017,54.2801,32.7687
385.558,0.857106,0.0116459,2,3,0,-382.257,-3.10582,9.57797,-2.92996,7.40512,1.95151,-0.0534004,0.638803,-1.54335,70.7083,98.2291,63.5619,9.24206
385.558,0.164771,0.0135301,1,3,0,-384.174,-3.10582,9.57797,-2.92996,7.40512,0.734011,-1.24541,0.799603,-0.197472,70.7083,98.2291,63.5619,9.24206
387.977,0.825629,0.00388304,3,15,0,-381.163,-3.11767,9.58478,-2.99842,7.42202,1.57843,0.1309,3.22884,0.833156,217.648,250.503,48.3751,233.435
394.066,0.943657,0.00425056,4,23,0,-382.502,-3.11288,9.57252,-3.14504,7.40547,1.30481,0.691753,4.32197,1.50597,-126.537,-197.144,13.3319,-163.598
394.605,0.793991,0.00588356,4,31,0,-392.397,-3.11711,9.57287,-3.2225,7.41624,-0.0455102,-0.545517,-1.13694,-1.68035,7.53956,-210.319,-9.28515,78.0647
393.191,0.991431,0.00602825,3,15,0,-391.205,-3.09998,9.57351,-3.26992,7.39954,-0.154612,0.609801,1.7089,-0.810681,78.0455,-36.8315,-26.6599,-78.2594
393.191,1.59194e-10,0.00912391,1,3,1,-389.443,-3.09998,9.57351,-3.26992,7.39954,0.63909,1.96481,1.55029,0.90806,78.0455,-36.8315,-26.6599,-78.2594
394.005,0.960729,0.00195331,5,31,0,-391.101,-3.12571,9.5829,-3.22995,7.42544,-1.24793,0.46114,1.36377,1.47616,180.855,153.823,-11.1504,275.399
395.027,0.986478,0.00278683,3,7,0,-392.895,-3.12509,9.58132,-3.23153,7.42044,-1.49685,0.626853,-0.0299755,-1.27669,46.5716,52.1955,-9.87147,102.595
394.984,0.977404,0.0041661,5,39,0,-394.575,-3.12407,9.57807,-3.16096,7.41962,0.647453,-0.216572,0.394175,0.443283,-4.09916,-59.3094,11.2097,61.7923
395.07,0.949926,0.00609543,2,7,0,-393.963,-3.11747,9.58068,-3.16135,7.41305,0.929109,0.141289,-0.0999959,-1.14886,50.4263,94.3667,11.6239,23.3263
395.07,0.00732014,0.00842618,1,3,0,-391.787,-3.11747,9.58068,-3.16135,7.41305,1.72162,-1.23109,0.0632395,1.44274,50.4263,94.3667,11.6239,23.3263
392.912,0.944182,0.00189506,3,7,0,-392.278,-3.11278,9.58717,-3.15754,7.41121,-0.254549,-0.619718,0.467856,-0.775578,220.406,400.863,9.49552,116.004
394.745,0.997709,0.00259639,2,7,0,-392.489,-3.1134,9.57289,-3.16103,7.4101,0.368598,2.01243,0.489544,0.296216,-37.3515,-165.115,9.85104,-36.9234
394.78,0.884927,0.00392756,5,51,0,-391.578,-3.1252,9.58102,-3.25758,7.41628,0.0934011,1.49723,-1.7956,0.96483,-68.1817,-3.23778,-18.4267,-51.5736
394.906,0.932163,0.00477829,4,15,0,-394.498,-3.11485,9.57732,-3.2511,7.41009,-0.268611,-0.2566,-0.553872,-0.609969,-4.37095,-35.3811,-16.809,-42.9092
394.906,0.0141028,0.00634394,1,1,0,-392.277,-3.11485,9.57732,-3.2511,7.41009,0.896015,2.05213,0.239888,0.431577,-4.37095,-35.3811,-16.809,-42.9092
392.572,0.989355,0.00149434,6,103,0,-391.552,-3.12168,9.58427,-3.08162,7.40883,-0.375629,-0.240675,-1.29886,0.390895,-71.4864,126.628,31.7282,-144.047
394.33,0.98015,0.00221334,6,71,0,-390.99,-3.1193,9.58273,-3.27129,7.4137,-0.0413015,1.96456,-1.64719,0.32376,66.411,166.593,-23.2808,23.045
393.698,0.956636,0.00321113,3,7,0,-392.984,-3.1209,9.58409,-3.26798,7.4085,0.0999683,1.09458,-0.458418,-0.102416,-93.1487,151.446,-23.3401,-203.46
394.7,0.896654,0.00444492,3,11,0,-392.502,-3.10926,9.57606,-3.24676,7.40653,0.292992,1.68419,1.1882,-0.248645,38.2678,-21.5799,-16.1075,-38.9629
395.214,0.997,0.00549108,4,19,0,-394.165,-3.11348,9.57665,-3.2226,7.40994,-0.659526,0.0541679,1.21537,0.427675,16.9965,-35.6153,-7.55237,-17.9696
395.214,0.0277623,0.00814423,2,5,0,-393.657,-3.11348,9.57665,-3.2226,7.40994,-0.679527,-0.091037,1.31335,-0.958882,16.9965,-35.6153,-7.55237,-17.9696
395.061,0.997373,0.00203652,5,31,0,-394.913,-3.12737,9.57935,-3.21484,7.42172,-0.240047,0.350708,0.34004,0.0245535,-18.376,-59.9391,-4.97892,71.4863
394.528,0.981678,0.00302435,5,47,0,-393.574,-3.10909,9.5744,-3.25267,7.40754,-0.602036,1.07905,-0.476412,0.392905,39.2087,-87.3503,-18.514,-13.1193
394.528,0.141834,0.556834,1,3,0,-391.017,-3.10909,9.5744,-3.25267,7.40754,-73.5444,-85.8953,17.3707,97.8084,39.2087,-87.3503,-18.514,-13.1193
394.528,2.4111e-140,1.68275,1,1,0,-388.213,-3.10909,9.5744,-3.25267,7.40754,-80.1532,177.318,3.51459,-163.304,39.2087,-87.3503,-18.514,-13.1193
394.403,0.944234,0.179096,3,7,0,-392.956,-3.1088,9.57951,-3.22799,7.41054,22.1586,-80.5436,-13.6221,-12.0585,208.65,176.916,-10.3882,142.225
393.406,0.872921,0.167943,3,15,0,-388.428,-3.1366,9.58682,-3.17511,7.41663,-189.268,-94.4014,7.94035,23.951,-230.788,54.8185,5.07906,-240.549
393.034,0.99058,0.16063,3,15,0,-391.831,-3.13669,9.59121,-3.16252,7.42784,-0.498607,10.7742,-0.957307,-107.911,84.9917,306.504,8.98338,142.237
390.516,0.814185,0.243002,3,7,0,-389.208,-3.12674,9.58402,-3.27987,7.43162,106.922,2.93684,4.36304,-0.270525,358.662,255.032,-33.22,525.159
391.302,0.990001,0.233226,3,11,0,-388.782,-3.133,9.57494,-3.11283,7.41398,27.2318,40.0271,18.759,-88.2952,-348.844,-320.386,18.1525,-296.127
393.151,0.641656,0.39973,2,3,0,-388.973,-3.12203,9.57529,-3.14444,7.40683,-59.3927,-127.973,-13.3304,-123.523,-265.938,-220.065,12.1282,-294.836
392.682,0.979778,0.236922,3,11,0,-392.114,-3.10757,9.58272,-3.22995,7.41285,-24.6454,33.5415,9.07481,-22.2338,356.271,360.973,-13.9178,280.628
395.153,0.906189,0.411655,3,11,0,-391.918,-3.1283,9.5813,-3.19751,7.42138,3.45174,161.009,11.4786,56.16,-16.0851,6.60975,0.831055,52.5166
394.788,0.65884,0.573851,1,3,0,-393.956,-3.12315,9.57683,-3.24151,7.41491,76.488,4.0478,-4.94198,-31.0872,-120.808,-163.799,-14.1456,-84.0617
394.916,0.867526,0.368363,2,3,0,-393.469,-3.11837,9.58348,-3.19673,7.41392,42.3553,62.2185,14.1065,-23.2615,98.1962,202.878,0.887895,54.8789
392.984,0.466474,0.459387,2,7,0,-391.561,-3.12861,9.57416,-3.13287,7.41502,-45.1467,-44.6566,12.821,56.2965,-255.684,-292.918,15.229,-194.149
395.117,0.989697,0.163242,3,7,0,-392.199,-3.12127,9.5819,-3.16668,7.41422,-108.738,-104.568,9.9447,-48.1166,5.21268,90.6392,10.2795,-13.9494
393.159,0.831582,0.300695,2,7,0,-392.527,-3.12044,9.57854,-3.102,7.42287,39.4794,59.1044,-5.75575,-8.1559,140.125,43.8227,25.7958,215.155
390.778,0.779595,0.337767,2,3,0,-389.669,-3.12072,9.56845,-3.08782,7.42681,-52.4035,-25.6139,-5.76344,-77.46,68.7453,-269.035,23.889,241.543
392.45,1,0.323431,2,3,0,-390.281,-3.12361,9.57514,-3.08744,7.42562,54.2125,-129.037,4.45088,50.4421,77.2088,-92.5223,28.3601,200.616
392.45,0.199,0.608428,1,3,0,-390.553,-3.12361,9.57514,-3.08744,7.42562,-30.965,-51.6618,4.33403,120.106,77.2088,-92.5223,28.3601,200.616
393.508,0.993662,0.100158,4,31,0,-387.467,-3.09644,9.57358,-3.20929,7.39514,165.097,108.146,-17.6361,-84.7141,58.2235,2.09972,-7.43428,-130.528
392.028,0.961783,0.185151,3,7,0,-391.453,-3.09728,9.57403,-3.25779,7.39169,5.37158,-11.945,11.4478,-3.07594,-42.338,-30.2738,-25.2222,-288.312
391.395,0.990662,0.30843,4,15,0,-390.241,-3.09735,9.57365,-3.30826,7.40261,59.5532,15.6755,-2.82675,-83.816,259.824,45.3086,-41.9704,116.951
393.136,0.124318,0.555226,3,7,0,-389.381,-3.10395,9.57144,-3.22391,7.41332,-128.741,-2.39501,21.4156,15.2276,264.079,-70.2843,-12.9012,285.438
390.686,0.99549,0.078108,4,31,0,-387.396,-3.12847,9.58304,-3.033,7.41255,146.67,-52.6959,-12.8668,15.7899,-140.884,25.0853,42.7925,-163.133
391.188,0.999822,0.142966,3,7,0,-389.983,-3.12778,9.581,-3.03737,7.41404,-31.603,77.3549,6.59909,-60.2271,-129.421,-19.353,42.1327,-129.381
393.934,0.998889,0.262357,3,7,0,-390.02,-3.10579,9.57474,-3.2672,7.40757,-29.2669,117.146,24.4853,15.4296,144.3,-13.3323,-24.1112,78.6948
394.877,0.928369,0.47535,1,3,0,-392.576,-3.11187,9.57269,-3.1804,7.4108,62.3131,-12.6376,-20.453,-29.3897,11.0559,-153.184,4.1279,16.0829
394.877,4.46135e-05,0.698314,2,3,0,-392.125,-3.11187,9.57269,-3.1804,7.4108,-23.1582,49.4478,7.45293,147.991,11.0559,-153.184,4.1279,16.0829
394.734,0.995937,0.0751467,5,47,0,-393.987,-3.12832,9.58326,-3.19642,7.41439,2.34965,31.7052,-6.87586,66.6714,-144.791,30.5836,0.599501,-161.24
394.401,0.9969,0.134491,3,15,0,-393.175,-3.13169,9.58206,-3.16531,7.42712,24.2865,20.8978,-4.75521,-100.283,41.2014,30.5392,9.38245,158.865
394.14,0.861445,0.239013,2,7,0,-391.913,-3.13654,9.57951,-3.20046,7.42394,71.2656,36.5282,16.981,57.1039,-195.516,-186.712,-2.35608,-68.5801
394.255,1,0.290333,2,3,0,-393.049,-3.13839,9.58382,-3.21988,7.42783,17.9371,-83.7204,6.77946,-57.7322,-81.3597,-12.3804,-7.38405,54.7472
393.634,0.416513,0.512158,2,3,0,-393.235,-3.13907,9.58365,-3.23981,7.42229,56.7633,20.0326,-0.776541,-11.8048,-245.859,-85.3391,-14.8021,-160.953
393.87,0.990392,0.185891,3,11,0,-391.99,-3.11677,9.57903,-3.12849,7.41951,108.147,-24.3343,9.10688,-46.3023,168.155,89.0872,19.1117,208.021
394.809,0.849378,0.317807,3,11,0,-391.79,-3.11078,9.57295,-3.22301,7.40891,98.3197,131.59,-9.84245,-0.182651,-0.285941,-159.213,-9.06413,-18.8427
393.733,0.840787,0.37067,2,7,0,-392.618,-3.11135,9.57831,-3.26937,7.41437,49.8954,-58.5004,10.1241,-31.5628,231.038,114.683,-24.5825,218.986
393.022,0.99921,0.421614,4,15,0,-392.938,-3.10689,9.58216,-3.10818,7.40492,-26.557,-2.92848,1.06029,-5.12485,132.664,236.818,24.0755,14.1226
393.022,0.0098478,0.723471,1,3,0,-389.366,-3.10689,9.58216,-3.10818,7.40492,-156.451,57.1934,-9.4524,-58.8242,132.664,236.818,24.0755,14.1226
394.105,0.999964,0.0950775,4,15,0,-392.543,-3.10416,9.57028,-3.21968,7.40766,15.4905,31.5495,-14.7964,70.8853,100.086,-170.951,-9.86997,76.6256
393.089,0.930629,0.163956,4,23,0,-390.658,-3.14555,9.58946,-3.15757,7.42848,123.219,90.4995,3.72284,-2.77474,-134.087,102.56,10.3461,-41.5117
391.71,0.947125,0.234949,3,7,0,-391.119,-3.15068,9.59244,-3.15851,7.43802,37.2959,64.1297,3.34071,-14.5967,-1.50422,204.706,7.85229,164.042
389.554,0.613319,0.3491,2,3,0,-387.928,-3.16016,9.58789,-3.22863,7.44633,-72.721,-75.1356,-6.66318,-59.1644,-132.933,-74.7319,-18.668,210.163
391.236,0.992036,0.223,3,7,0,-388.529,-3.15197,9.59578,-3.15277,7.43342,127.202,-62.5983,9.14569,-50.4265,-74.3285,272.269,9.1895,20.6428
393.725,0.968777,0.368508,2,3,0,-391.063,-3.14364,9.5866,-3.19648,7.43,-71.9527,134.841,7.55513,45.9548,-111.206,33.4367,-0.793941,25.8527
393.176,0.439027,0.570667,1,1,0,-392.627,-3.14455,9.58391,-3.20656,7.42622,-70.3671,-10.0605,0.520475,-8.86843,-272.54,-126.487,-5.44059,-144.871
393.624,0.971154,0.238966,3,15,0,-391.38,-3.12016,9.58131,-3.17125,7.40397,-88.7481,-47.9398,-0.310366,107.984,-203.304,7.34946,5.74699,-313.056
