# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=42
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_treatment_1.csv
# diagnostic_file=stan_diagnostics/LV_treatment_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
270.414,0.961454,0.199155,3,7,0,-265.117,0.192957,0.454697,-1.99288,7.55697,8.17311,-4.17293,-3.10969,8.73456,9.57718,-1.88337,2.15242,13.6372,-44.2507,-82.3466,-14.5879,-26.8931,2.40704,156.758,30.1409,-2.79783,10.2251,12.8031,16.2655,-6.31199,55.099,-20.4307,-33.2823
270.414,1.86988e-10,0.282341,1,3,1,-263.219,0.192957,0.454697,-1.99288,7.55697,8.17311,-4.17293,-3.10969,8.73456,9.57718,30.5909,-14.3431,12.0558,-50.9644,20.3149,-15.3418,86.822,-1.18145,-139.375,30.1409,-2.79783,10.2251,12.8031,16.2655,-6.31199,55.099,-20.4307,-33.2823
266.598,0.995017,0.0556588,6,63,0,-264.578,0.291274,0.298489,-2.11205,7.52234,8.13235,-4.13314,-3.10573,8.94663,9.57083,-2.52445,-3.02769,-2.73856,27.2518,12.7732,-1.6895,88.5894,-9.03629,-8.68622,22.8409,-21.1082,-35.9389,-35.1811,-41.9256,-4.44268,87.4132,-7.93511,-110.784
259.586,0.991297,0.0847281,4,15,0,-258.264,0.256901,0.201839,-2.14873,7.51872,8.14744,-4.16435,-3.09787,8.92334,9.56088,-8.84522,-2.26357,9.84203,10.1328,28.254,-2.63927,-16.0272,-1.80919,-136.656,-3.51414,-36.7948,-54.2547,-35.754,2.7203,-2.23649,157.817,5.05423,-290.918
260.144,0.958669,0.127454,4,31,0,-249.447,0.16276,0.522344,-2.06717,7.51366,8.14397,-4.14347,-3.11051,8.70643,9.55572,10.9141,-33.4844,-40.4819,-21.5897,-28.2615,-2.40397,84.6636,6.95788,-284.769,-52.3718,33.4136,-20.9577,-19.373,-69.6024,13.3974,-7.52435,15.878,-698.866
265.011,1,0.178763,4,15,0,-255.468,0.359251,0.368435,-1.99725,7.55033,8.16858,-3.99927,-3.11148,8.98905,9.59067,-11.9267,12.6807,-13.9214,-18.104,-32.4074,12.0852,41.9411,-11.4908,-471.357,4.42574,-21.2652,5.67924,38.8179,24.272,28.7516,66.4284,7.02478,388.19
265.011,0.00173136,0.271478,2,5,0,-260.452,0.359251,0.368435,-1.99725,7.55033,8.16858,-3.99927,-3.11148,8.98905,9.59067,7.3074,-17.2394,-21.832,3.97655,-11.4986,5.40144,-88.488,-8.99448,175.104,4.42574,-21.2652,5.67924,38.8179,24.272,28.7516,66.4284,7.02478,388.19
267.102,0.998231,0.0559037,6,63,0,-261.942,0.316199,0.678113,-2.02326,7.54502,8.1754,-4.18806,-3.12276,8.96754,9.57948,-12.2936,13.237,-5.0431,-34.1062,11.5622,-23.0765,-10.4774,-2.62438,-215.073,-12.8775,37.672,-6.68003,28.2444,-26.1495,3.30217,-75.1889,15.7846,-142.709
266.675,0.948777,0.0847218,5,31,0,-262.694,0.385457,0.551217,-2.03735,7.55363,8.17711,-4.235,-3.09834,9.0703,9.58402,11.4371,29.2971,-5.50445,2.60047,-6.32263,-6.27766,-44.1026,-2.66079,-75.989,83.511,-0.977523,-6.62073,-34.9386,28.1752,-33.6658,127.229,-38.9806,130.555
269.093,0.99941,0.115953,5,31,0,-263.787,0.111461,0.459796,-2.0342,7.54203,8.17356,-4.23538,-3.13174,8.61994,9.58138,-27.0687,-6.90191,7.18758,-18.9602,-23.2025,8.8664,-87.4227,-7.939,-164.536,-39.4239,1.70917,-3.38708,10.3531,4.5542,0.111012,-81.7374,5.16154,56.1395
265.477,0.852797,0.17479,4,31,0,-261.611,0.276554,0.491453,-2.00445,7.56846,8.18557,-3.96564,-3.13267,8.82002,9.57559,-28.8051,1.69239,-7.03167,4.31628,-6.08734,-7.64691,-61.0173,-6.76894,45.4243,-47.9658,12.6841,2.66469,91.7696,10.4325,48.6937,-98.4232,26.9468,-135.439
265.275,0.232851,0.196914,4,15,0,-260.955,0.211542,0.532019,-1.99582,7.53821,8.161,-4.41987,-3.09247,8.91094,9.58211,17.8364,7.66141,5.59147,39.9975,12.9052,17.2799,-26.0913,-8.02128,-128.08,56.7073,1.2318,8.49926,-65.1951,-1.01893,-43.5988,154.078,-25.2723,76.1109
259.773,0.993483,0.0661448,6,63,0,-256.281,0.0757251,0.37949,-2.04303,7.55271,8.15579,-3.99556,-3.14841,8.35431,9.58296,1.03828,-2.60422,0.846384,-13.9692,30.4751,9.88765,-40.2035,-2.70507,-308.924,195.262,-10.2405,-11.1867,-16.1184,-17.0791,6.66264,-158.726,-83.3121,147.037
259.95,0.993905,0.0982358,5,31,0,-256.885,0.0578673,0.391866,-2.02138,7.56272,8.16211,-3.99857,-3.15096,8.38388,9.58149,12.5106,6.4178,22.3768,40.4582,31.0078,-8.38952,-16.1065,-0.912662,-113.22,-180.608,-0.226263,-3.99891,82.4143,-19.154,52.707,-188.511,49.842,68.4743
265.055,0.97485,0.145471,5,31,0,-256.748,0.0882256,0.483051,-1.97277,7.5647,8.19994,-4.36375,-3.10083,8.58866,9.57458,-22.9436,-12.5889,2.94823,48.3036,36.2676,21.7346,-119.078,-11.0211,38.8579,13.6891,-2.09435,15.1983,10.2785,57.8157,-21.3672,114.306,-15.9477,-103.874
267.431,0.993563,0.206906,4,15,0,-260.335,0.208069,0.530565,-2.05629,7.53783,8.16261,-4.4181,-3.11757,8.94324,9.57963,17.5736,-2.97311,-9.78228,-11.0591,-58.9339,20.4296,-125.492,6.62813,163.788,-3.98145,12.0466,-12.1836,-17.8858,-20.5105,-21.8371,-16.6429,7.02882,-30.4031
263.985,0.699654,0.304029,3,13,0,-260.568,0.194404,0.559648,-2.03612,7.58788,8.18761,-4.2765,-3.08389,8.74031,9.58462,6.34004,-0.150714,-11.3136,-31.6619,-11.8314,-22.5435,-42.4143,4.55286,-27.7103,63.0956,-0.0949007,-9.07075,44.3662,43.7827,-22.5925,217.127,-35.4119,142.706
264.903,0.403289,0.254248,4,15,0,-255.377,0.213191,0.578885,-2.01503,7.5702,8.18437,-4.23391,-3.07911,8.7961,9.58548,-10.1751,-10.5809,-24.0851,109.691,20.844,-19.8355,-63.2649,-11.7882,-49.2119,13.0344,4.35404,1.70007,41.0717,33.8955,-8.67563,240.835,-9.47938,146.757
265.93,0.981067,0.121356,5,31,0,-260.281,0.313742,0.380833,-1.9866,7.52971,8.16034,-4.12491,-3.15721,8.95776,9.57239,-6.25677,-12.6507,-11.3765,-89.2068,-40.8711,-8.33279,-81.3414,6.92294,7.33505,18.3138,0.572097,12.402,-18.3668,-17.6472,-0.265782,-218.599,-4.60452,-165.144
267.679,0.807707,0.17365,4,15,0,-262.589,0.3393,0.338705,-2.09343,7.52787,8.18092,-4.12407,-3.11573,9.01703,9.56918,-12.1333,3.51831,-12.4068,14.8037,0.819149,0.195602,195.609,3.90657,103.221,28.1581,-18.774,-25.3238,-27.0333,47.9181,-4.01841,41.3801,-6.10365,-168.166
267.572,0.866819,0.178771,4,31,0,-264.791,0.195397,0.596433,-1.9517,7.52527,8.14823,-4.13378,-3.1091,8.72724,9.58738,-14.5066,12.8042,12.1421,20.6415,-7.1492,-7.03775,-32.6926,-4.05087,162.527,49.9586,12.9188,21.2253,-41.2925,-35.0449,-8.04137,33.0552,-31.1417,163.46
268.234,0.90183,0.205521,5,31,0,-265.005,0.258696,0.345632,-1.99028,7.54104,8.14077,-4.29436,-3.12997,8.97596,9.57236,-9.16916,2.55118,-26.4318,3.58149,43.9282,-2.53409,-14.9761,-8.53206,-89.9142,-30.1574,-4.36359,9.20582,16.0173,-39.129,-3.34733,-71.8745,24.3627,-142.652
269.227,0.492707,0.251895,4,15,0,-265.917,0.186713,0.507323,-1.98274,7.55967,8.17898,-4.245,-3.10883,8.79968,9.58468,7.13771,13.8993,-15.375,-8.39512,24.6019,10.8568,38.6396,-10.1809,57.9818,-69.7462,4.27979,12.2018,63.0681,14.8488,11.2912,49.5469,30.2308,129.101
268.259,0.997987,0.14419,4,15,0,-267.021,0.198935,0.49246,-1.93998,7.53711,8.16995,-4.29096,-3.10731,8.83558,9.58672,10.5062,-0.844301,-3.52933,-32.8312,-19.8417,0.110306,-36.6701,-1.31608,-91.4581,14.7891,-2.7382,27.0798,-24.4692,11.9603,-18.4715,69.029,-8.98941,210.402
263.458,0.946645,0.211035,4,15,0,-261.549,0.341078,0.590933,-1.97888,7.60673,8.18566,-4.26878,-3.11109,8.95771,9.57039,6.88194,-5.65633,-20.5163,1.18474,4.53337,11.1547,-52.3094,2.41036,-38.2368,53.285,18.3533,2.48237,70.8647,14.2069,-19.5299,25.5908,-26.0655,-292.247
266.634,0.0929852,0.280099,3,15,0,-253.439,0.182909,0.473833,-1.91569,7.57835,8.15928,-4.38001,-3.1173,8.8213,9.58063,45.1995,23.4959,-15.7323,68.755,39.5682,8.04731,41.0308,0.104828,-275.659,-17.076,3.35558,30.9731,50.1565,-12.4986,-12.7412,-1.7116,6.22344,30.6943
262.432,0.990274,0.0775471,5,31,0,-260.918,0.0928966,0.540716,-1.87421,7.55885,8.18208,-4.46665,-3.11601,8.73231,9.58077,-4.14051,6.71102,-9.25638,-42.2878,25.9162,-1.44885,3.9989,-5.33282,-8.61921,-49.2369,8.33351,42.6583,33.6066,13.8984,-7.9136,5.09002,12.3981,10.9432
264.439,0.943133,0.111647,5,31,0,-257.233,0.166905,0.434831,-2.05507,7.56606,8.1507,-4.35401,-3.12798,8.70231,9.56883,-13.5155,19.0046,44.3432,12.3439,13.5805,-20.4059,3.91922,-2.29799,23.2256,139.619,2.08222,-17.6815,-44.2771,-30.5353,-50.5118,-63.1048,-70.4699,-257.705
263.078,0.965462,0.147089,5,31,0,-257.33,0.264932,0.448964,-2.03019,7.55072,8.19801,-4.01952,-3.13236,8.7803,9.59172,16.5058,4.87439,25.4988,-89.8108,7.28514,-0.410256,90.3227,2.83324,64.006,197.863,-22.2972,-9.10708,-43.4157,77.9825,-9.86571,-36.3172,-111.663,416.429
264.301,0.952739,0.201313,4,15,0,-260.386,0.251827,0.654167,-1.99108,7.51187,8.15571,-4.3537,-3.10869,8.95133,9.57839,0.988294,6.3667,0.522975,-16.5883,11.7546,6.49674,-99.8343,0.617216,313.548,65.9663,23.8089,3.11122,-106.552,-34.4832,-45.1592,23.7435,-30.1361,-115.636
266.976,0.673333,0.268582,4,15,0,-262.006,0.320047,0.504463,-2.044,7.57262,8.18079,-4.24865,-3.10677,8.94507,9.58487,1.34666,-25.5991,-4.15422,41.9933,26.5041,17.4316,-39.5023,-4.93683,57.9018,124.673,-9.65688,-12.9508,-22.2718,40.9912,-39.6848,88.8445,-69.2486,188.299
268.047,1,0.216416,4,15,0,-264.289,0.269861,0.562643,-1.96183,7.5104,8.16384,-4.26789,-3.1187,8.95482,9.58136,17.98,2.55262,1.03962,13.2203,16.1954,-17.9526,59.3376,3.83098,158.013,49.0108,9.94587,17.8707,-85.366,-9.76086,-30.6639,-15.4836,-21.5106,19.1885
268.598,0.233517,0.313367,2,5,0,-266.583,0.256234,0.554733,-1.9888,7.50642,8.16088,-4.26482,-3.11809,8.94586,9.58229,11.9481,5.35025,26.748,6.30315,9.71145,-5.04532,-12.0345,-0.555966,-53.1522,31.8116,10.44,9.75537,-81.7685,-16.4201,-25.2097,-14.8581,-12.3459,41.816
270.032,0.997692,0.115428,5,31,0,-266.301,0.190984,0.571054,-2.01434,7.55133,8.18516,-4.18008,-3.11394,8.73414,9.5828,6.91732,19.3436,9.57531,-52.7042,-28.4778,-13.1111,-33.9677,1.78651,-3.42747,20.7762,11.0497,2.65744,9.5151,20.0748,-5.55097,14.4496,-16.0574,50.4544
265.711,0.474172,0.166365,4,15,0,-262.869,0.208684,0.573629,-2.01163,7.52428,8.1804,-3.99535,-3.12749,8.76317,9.58036,10.1714,12.0469,-2.30688,31.2645,9.61645,0.106008,13.364,-12.5276,20.5403,-163.461,27.8315,-0.187717,57.941,-12.2271,64.6489,-92.7937,78.2879,-75.0472
266.093,0.996015,0.0947398,5,31,0,-261.115,0.170763,0.698155,-1.97736,7.53135,8.16883,-4.16361,-3.11666,8.66965,9.58308,20.8881,1.60082,-6.2966,-20.6173,-0.777908,20.4124,-82.112,-8.19679,-81.1831,58.7644,29.5883,8.68868,-36.67,-24.3667,-12.6289,-28.6929,-35.9655,-20.624
262.483,0.793794,0.13585,5,31,0,-257.524,0.189543,0.143899,-2.01338,7.55694,8.17758,-4.27566,-3.11264,8.84073,9.57765,-25.2377,18.7869,-7.51165,62.6845,-16.9755,4.56743,16.4351,-1.43979,-67.9333,-45.8033,-45.6424,-12.6643,45.4063,63.0379,1.316,91.9259,20.0109,151.8
266.499,1,0.136227,5,31,0,-259.796,0.290192,0.24334,-1.99858,7.5647,8.16222,-4.22852,-3.12878,8.94872,9.56576,-17.1056,-31.6038,-5.78424,11.4291,39.9403,-8.28069,83.1717,-1.07777,164.449,25.4526,-21.9953,4.08943,24.8413,14.6756,-12.4055,-33.3168,-8.29029,-237.949
269.494,0.980022,0.195875,4,15,0,-262.198,0.245682,0.441806,-2.01458,7.51575,8.14867,-4.07224,-3.12371,8.85056,9.58667,-9.00637,15.7654,-4.86862,-46.816,63.7725,-8.3646,153.549,0.575862,218.864,-34.2217,-1.01148,3.13924,-12.6092,-31.3675,20.1361,-39.5795,17.1092,205.471
269.891,0.258954,0.271254,2,7,0,-264.821,0.246835,0.443531,-1.9882,7.51836,8.16519,-4.1002,-3.12386,8.83157,9.58487,7.52508,-1.93667,-26.8545,-22.1689,-78.174,10.5117,-0.169367,-1.28187,158.731,60.5004,-7.38032,12.0656,-56.7828,7.32529,-7.49017,-22.2954,-34.3439,181.703
270.553,0.999754,0.10725,5,31,0,-268.112,0.256794,0.433357,-2.05278,7.5463,8.17113,-4.23505,-3.10846,8.9117,9.5745,-5.51009,5.77477,19.552,-26.4699,-34.154,13.4664,-8.95605,1.91781,-41.3046,7.12243,-3.90537,-9.27075,5.89066,14.3834,-9.96345,61.7833,-0.710344,-94.8997
268.791,0.962385,0.153634,4,15,0,-267.415,0.238685,0.416567,-2.10686,7.56313,8.16802,-4.2295,-3.10861,8.84378,9.57363,-7.10776,-2.35638,-17.9613,30.8325,-10.0789,3.45036,-20.8606,-4.35114,4.23644,45.3414,-8.0803,-31.9771,22.7568,12.5462,-17.1679,65.5677,-24.4336,-98.9979
265.619,0.656225,0.205806,4,31,0,-262.497,0.169409,0.43073,-1.95776,7.59067,8.13476,-4.37201,-3.11566,8.79492,9.58478,3.0288,3.88772,33.4316,-32.4898,-3.03103,-4.79681,-47.6885,-4.72172,93.9563,-51.1112,0.0290977,14.1569,95.6104,-48.5421,-1.68044,4.06051,20.8178,154.495
267.383,0.940663,0.162682,5,31,0,-257.864,0.212246,0.496205,-2.09722,7.50836,8.18623,-4.06601,-3.12437,8.75443,9.5711,28.8148,-0.46304,-53.4948,11.4809,-10.2174,20.4132,-18.4589,2.20666,20.8534,64.4484,7.72563,-26.9497,-75.7036,30.3027,-3.14543,-41.1275,-38.4255,-230.18
265.962,0.584343,0.209474,4,15,0,-262.429,0.236869,0.561852,-1.94619,7.55768,8.18334,-4.30789,-3.12018,8.93505,9.59265,-7.28567,8.36549,-14.5106,-55.7174,48.5769,2.15827,-89.5848,-0.72494,-1.85542,-54.3447,8.44055,23.1738,55.3894,12.9345,5.01227,-21.7681,33.8641,318.94
264.393,0.994334,0.146727,4,15,0,-262.334,0.253017,0.510588,-1.87633,7.55557,8.1953,-4.30896,-3.11728,8.9756,9.58825,4.01961,-7.04309,-0.45636,-9.24016,-4.18265,6.87313,10.4918,-2.27176,-248.294,-45.8943,1.54034,42.4349,42.4397,35.5019,2.38102,7.75291,33.0579,230.456
265.664,0.766135,0.206632,4,15,0,-260.619,0.207671,0.530102,-2.0862,7.51014,8.1676,-4.01681,-3.14282,8.72375,9.57898,4.18317,-16.6562,-29.6351,-18.5051,-8.33145,-4.69719,123.192,-3.92031,-159.607,31.8306,17.7189,-23.6721,-48.6942,-24.0348,14.4211,-165.843,-23.2693,-70.7765
265.664,0.15462,0.197331,3,7,0,-263.665,0.207671,0.530102,-2.0862,7.51014,8.1676,-4.01681,-3.14282,8.72375,9.57898,-20.31,6.63523,-8.76429,-17.6988,-0.145719,-0.102257,-44.5733,-2.9691,-38.027,31.8306,17.7189,-23.6721,-48.6942,-24.0348,14.4211,-165.843,-23.2693,-70.7765
265.604,0.93409,0.0672574,6,63,0,-258.94,0.168908,0.386268,-1.96448,7.47957,8.16696,-4.17836,-3.1201,8.77659,9.58874,10.633,-15.8079,30.1849,4.4644,-2.57289,-21.2619,134.31,-0.796426,51.3248,14.9561,-15.7506,14.09,-107.24,19.1251,-12.1141,9.90414,-12.7727,318.089
263.111,0.998566,0.085517,5,31,0,-259.264,0.248918,0.493998,-2.03409,7.52881,8.16511,-4.01689,-3.09715,8.80178,9.55928,7.22236,5.5781,-18.2837,84.854,-4.97133,-1.10375,-7.98974,5.53852,-104.681,-0.472114,16.5082,-2.74433,1.33426,-9.91224,23.8707,104.895,-2.87067,-549.77
266.305,0.347626,0.120914,4,31,0,-252.646,0.238302,0.647408,-2.01358,7.52031,8.15448,-4.06038,-3.10507,8.80371,9.57461,23.6227,5.66844,11.485,-22.8683,9.002,-25.0202,-64.9696,-11.407,523.858,-37.2151,36.327,-1.91832,2.33293,-52.0236,24.5374,26.2246,16.8587,-256.76
268.601,0.995341,0.0575931,6,63,0,-260.768,0.309575,0.386026,-1.98968,7.55037,8.18469,-4.21299,-3.13113,9.00891,9.58481,13.4119,7.95365,34.7099,-77.125,36.9181,-11.1917,32.7165,6.26893,239.462,-20.4788,-12.1244,10.0081,30.2255,35.8865,1.66497,-56.4185,23.2369,198.645
267.267,0.999703,0.0809064,5,31,0,-265.39,0.307574,0.374572,-2.01589,7.53602,8.19876,-4.24247,-3.14098,9.01214,9.58232,6.84625,-1.67797,14.723,33.1811,-15.5297,1.37026,62.8867,-0.844248,139.231,30.9716,-16.7882,1.05161,-31.8826,65.8598,-19.9196,-98.2317,-7.29678,152.197
264.507,0.900089,0.11421,5,31,0,-257.267,0.145497,0.268292,-1.93242,7.52433,8.14022,-4.2187,-3.14941,8.72004,9.57206,-20.7244,6.81192,-9.7601,31.1317,-46.6837,13.9433,180.889,-2.20492,-94.9179,-37.8729,-10.5708,25.3182,-13.6654,-31.4998,1.56126,-167.466,8.6889,-126.5
262.349,0.747739,0.13645,5,31,0,-256.011,0.225481,0.416818,-1.9806,7.53481,8.17461,-4.47403,-3.10012,8.97151,9.58472,-15.5863,-27.5684,25.8294,-40.62,-8.99291,-0.586656,-112.796,0.123544,-11.7219,83.2982,-18.2016,9.73803,-104.085,39.3728,-58.7283,137.223,-34.3689,224.687
265.06,0.92503,0.126723,4,31,0,-258.863,0.185049,0.346106,-1.98087,7.52636,8.15576,-4.3326,-3.10368,8.79485,9.58254,3.58802,-3.71843,-4.49182,-7.97844,-35.2222,21.8806,-75.381,-15.1631,-139.748,124.54,-23.7759,7.37212,-111.299,16.4535,-53.2507,119.352,-61.2077,193.633
266.971,0.854101,0.157464,4,31,0,-256.584,0.361896,0.373011,-1.98511,7.58216,8.16756,-4.05733,-3.11862,8.99819,9.57851,6.31941,14.2136,-3.769,57.9833,2.69661,25.8229,-101.471,19.4959,-138.73,-43.297,-7.49151,6.52742,110.251,4.30438,32.7042,2.90487,39.9133,20.4233
263.932,1,0.17399,4,15,0,-259.684,0.141979,0.258068,-2.08157,7.51122,8.14395,-4.29573,-3.13964,8.78883,9.5683,11.9937,-20.9168,-15.7546,55.8061,11.2783,8.49289,-30.6005,6.09306,8.26979,-63.9163,-16.3182,-26.6527,-34.0973,-33.5648,1.69799,-112.221,21.7767,-193.56
265.712,0.356178,0.243652,4,15,0,-258.902,0.236069,0.394611,-1.90133,7.55305,8.18277,-4.24873,-3.11424,8.94508,9.5844,5.55281,28.8976,17.4843,58.7096,1.83491,14.5381,77.3977,6.29303,100.508,-92.2018,-7.54363,33.0358,68.8991,28.2333,21.7533,32.5145,54.1022,169.368
262.428,0.979544,0.119703,5,31,0,-258.459,0.246344,0.676412,-2.11288,7.5298,8.16354,-4.2755,-3.11123,8.84569,9.57843,-6.4896,-3.44302,-11.8827,28.0153,-20.9174,20.5583,-79.0523,-5.84978,-101.836,149.044,30.5626,-45.6677,-113.484,-32.0079,-55.3924,1.84684,-81.1567,-144.827
263.835,0.920761,0.162002,4,15,0,-258.341,0.15214,0.401799,-1.97751,7.56384,8.19698,-4.26635,-3.12293,8.76486,9.5938,15.6039,17.8538,-32.4736,-17.0396,17.3115,-10.729,40.5566,-5.59815,159.993,-109.532,-15.4884,8.31085,82.4655,56.9077,19.1984,-4.39344,43.0847,446.275
265.67,0.937102,0.199018,4,15,0,-260.287,0.322119,0.582171,-2.01549,7.52856,8.15325,-4.10045,-3.10585,8.91114,9.56859,-0.316167,-22.3871,-3.05233,-67.6266,30.0018,-5.25198,52.6337,10.9674,77.0436,115.151,17.977,-3.10585,-66.6951,-28.7592,-19.9516,51.4624,-67.5406,-333.875
265.67,0.00130825,0.250659,3,7,0,-262.165,0.322119,0.582171,-2.01549,7.52856,8.15325,-4.10045,-3.10585,8.91114,9.56859,6.93429,-0.728829,-5.32589,22.8401,-28.4885,-24.9358,-17.8823,0.194547,-15.9749,115.151,17.977,-3.10585,-66.6951,-28.7592,-19.9516,51.4624,-67.5406,-333.875
266.126,0.999276,0.0703559,5,31,0,-262.92,0.322524,0.577591,-2.0197,7.52879,8.15366,-4.10487,-3.10578,8.91427,9.56951,3.17996,10.164,17.3707,-7.34732,-8.50734,6.29046,-2.76207,-4.54556,-274.631,116.56,16.5959,-4.15075,-68.0854,-26.963,-21.2276,53.6712,-68.1967,-305.548
264.399,0.999814,0.0980385,5,31,0,-261.619,0.381775,0.567604,-1.98127,7.50686,8.13467,-4.09043,-3.10825,9.02434,9.56946,2.02231,13.5296,-11.3819,18.5984,-0.400677,-0.818485,24.6769,-10.183,-164.306,80.0306,18.2633,7.56216,-85.8889,-56.2564,-15.5105,31.1177,-42.0024,-311.297
268.938,0.860553,0.136439,4,15,0,-260.455,0.294558,0.481385,-2.03967,7.55601,8.19624,-4.09581,-3.11381,8.93735,9.57973,25.7764,16.2153,15.1326,-65.3134,-67.7284,5.26107,42.4677,-0.302876,-256.705,-91.5197,5.31811,-8.09118,91.4252,40.8096,37.0311,20.5632,59.5892,-2.32157
267.004,0.992001,0.151897,4,15,0,-263.359,0.210873,0.477581,-1.9179,7.52778,8.15646,-4.17194,-3.1392,8.77091,9.57462,15.4208,14.5226,7.03637,26.2039,12.4951,11.9941,-69.2516,-3.13792,-153.962,57.5172,6.93445,31.3193,-47.1542,-20.6475,-15.7192,-128.977,-33.7859,-136.764
263.182,0.647387,0.208064,4,15,0,-258.596,0.115635,0.475498,-2.06922,7.53503,8.22762,-4.07054,-3.14582,8.56726,9.57735,4.25345,-8.11327,-26.3412,10.767,8.87133,-7.23372,144.714,-2.05499,165.554,-92.3507,3.19145,-19.9698,23.7969,96.9872,29.715,-146.944,25.4002,-58.0533
261.473,0.946235,0.165147,5,31,0,-256.749,0.109155,0.584959,-2.10936,7.50151,8.19551,-4.09966,-3.13833,8.53862,9.57139,5.44029,-11.0099,0.326244,37.2722,71.9893,6.74919,-109.163,-5.54601,44.3844,55.7272,26.856,-37.465,-92.1292,23.2409,-5.79743,-143.737,-35.5182,-303.943
263.91,0.125736,0.210028,4,15,0,-259.402,0.104205,0.534254,-2.11505,7.50906,8.19518,-4.074,-3.12916,8.55513,9.57257,-9.20838,22.3975,-3.81783,-36.399,7.18475,-2.92796,-130.367,-0.303829,-112.297,-107.116,20.2928,-36.5525,-21.6166,30.535,30.296,-85.8424,29.1358,-244.431
269.331,0.991278,0.0736733,5,31,0,-260.932,0.207217,0.419215,-2.00793,7.50927,8.13926,-4.12133,-3.12807,8.81804,9.57861,23.3133,-19.6785,32.0344,34.8209,-32.8869,-11.1896,68.2804,9.85578,177.561,-71.5049,4.26148,3.06469,-11.2623,-52.5237,22.2908,-75.2037,32.3144,-20.7354
267.724,0.799112,0.100623,5,31,0,-261.759,0.331363,0.504169,-2.0051,7.56576,8.21386,-4.22894,-3.11492,9.03221,9.58128,-14.1336,4.76308,8.60541,-34.0032,18.3136,0.937339,-137.6,15.2941,-110.022,-24.1252,0.592792,2.99735,60.0028,73.9659,2.87986,27.7443,28.5781,52.7406
267.658,0.998159,0.101669,5,31,0,-265.121,0.338649,0.472906,-1.99714,7.55158,8.21246,-4.20437,-3.13678,9.00648,9.57769,-6.85024,-2.0545,-1.20704,-30.6226,-55.0618,7.52468,-56.8519,-4.5705,-64.2377,50.7642,-3.551,6.63006,-13.6961,74.9652,-18.8452,-88.4103,-20.8326,-22.1731
268.158,0.730286,0.139942,5,31,0,-262.484,0.300721,0.572001,-1.96245,7.51814,8.16366,-4.16437,-3.11333,8.99804,9.5877,6.82178,5.95253,-1.91406,-38.1546,-60.1058,-0.450576,113.454,-14.085,85.5106,-52.6721,14.9742,19.2533,5.14915,-19.3717,16.7178,4.71696,41.0027,164.027
266.77,0.977911,0.126955,5,31,0,-262.057,0.249085,0.428961,-1.98975,7.50402,8.14662,-4.0979,-3.10454,8.89789,9.59151,-19.1018,-25.3329,-15.8721,-5.54945,-24.6903,10.8567,30.27,-2.79181,-27.8281,-56.5807,-8.02495,9.71841,-21.8228,-21.2001,21.9063,82.4943,31.6529,360.487
267.287,0.837707,0.168922,4,15,0,-262.647,0.232765,0.503915,-2.04446,7.51619,8.18483,-4.00015,-3.11031,8.79765,9.58953,12.8474,-15.8939,14.974,-40.1055,-35.9597,-1.87246,69.292,-2.41115,228.403,-41.1234,-1.23444,-5.59771,-6.70575,32.6274,33.9197,49.1891,17.4743,276.389
267.287,0.0553145,0.180806,4,15,0,-263.08,0.232765,0.503915,-2.04446,7.51619,8.18483,-4.00015,-3.11031,8.79765,9.58953,-12.8891,16.3429,6.25202,18.4172,50.7284,-3.51956,1.32811,11.3839,-92.4753,-41.1234,-1.23444,-5.59771,-6.70575,32.6274,33.9197,49.1891,17.4743,276.389
266.268,0.983783,0.058188,6,63,0,-262.512,0.333736,0.548576,-2.02144,7.5077,8.12409,-4.14235,-3.09999,9.02743,9.57488,10.3237,-9.36259,9.15701,26.8466,0.86429,-21.1569,-31.9289,2.04296,-154.969,-26.0974,22.9575,-3.80467,-25.3564,-87.6574,9.72874,63.972,28.6274,-190.382
270.319,0.999847,0.078097,5,31,0,-263.166,0.168874,0.447179,-2.00982,7.56002,8.16048,-4.1549,-3.11617,8.69981,9.5795,11.0436,21.2611,-2.9308,-35.9464,-83.0543,4.69017,65.9988,9.56657,-162.553,-48.0383,1.41081,3.67663,55.1087,-12.8539,13.3778,4.74438,14.9451,10.85
