# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_2.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-154.146,0.992191,0.0117609,2,5,0,156.315,1.69675,8.81099,-0.411072,-0.470419,-0.0551184,-1.33415,-1.47794,-0.608696,3.16753,-11.5107,-11.2655,-11.1278
-155.5,0.991966,0.0219636,4,15,0,155.955,1.67545,8.88535,-0.340256,-0.592043,0.727649,-0.281655,0.488247,0.25391,7.77182,11.5403,13.8102,-10.4391
-155.103,0.98085,0.0406043,2,3,0,155.952,1.65148,8.90397,-0.35444,-0.557129,0.590695,0.539222,0.561061,-0.86203,6.10821,18.2269,5.06865,-10.9211
-155.613,0.689977,0.0719796,2,3,0,157.257,1.6114,8.77232,-0.349839,-0.565611,0.188349,-1.5149,-0.522061,-0.828173,1.79042,-25.9921,6.21141,-11.7037
-150.868,0.928064,0.0546769,3,7,0,156.755,1.54287,8.94745,-0.327136,-0.118781,0.773636,0.514488,-0.177761,-3.29833,9.27504,29.6426,13.5883,-10.4202
-150.868,0.00518641,0.0824195,4,15,0,154.289,1.54287,8.94745,-0.327136,-0.118781,-1.28643,1.64454,-1.19117,-1.03179,9.27504,29.6426,13.5883,-10.4202
-147.428,0.998712,0.00903572,5,47,0,156.185,1.64518,8.81583,-0.46019,0.213452,0.527099,-2.00348,-0.140057,3.63348,7.90055,-8.94848,-26.5454,-10.1963
-147.259,0.966712,0.0167574,3,15,0,150.565,1.56781,8.86833,-0.299096,0.236103,-1.63427,0.773098,1.71351,0.637452,16.2716,3.91848,37.3993,-8.5414
-144.318,0.996854,0.0281384,3,7,0,147.641,1.43312,8.83296,-0.411018,0.300052,-1.61649,-0.0520184,-1.63369,1.16655,-1.09929,-6.82701,-18.6177,-12.7236
-144.329,0.900601,0.0509107,3,7,0,146.79,1.3359,8.93783,-0.382644,0.378645,0.571979,-0.610191,-0.173164,2.04756,-7.35261,28.4268,-16.5099,-13.9791
-144.091,0.994205,0.0700756,3,7,0,146.255,1.33779,8.82776,-0.355606,0.313079,-1.18734,-0.858703,0.877784,-1.18767,-7.96036,-10.7392,-0.446638,-13.7753
-144.091,9.3911e-14,0.12372,1,1,0,146.065,1.33779,8.82776,-0.355606,0.313079,0.846847,-0.274418,1.53121,0.900547,-7.96036,-10.7392,-0.446638,-13.7753
-144.412,0.991552,0.0148649,3,7,0,144.942,1.35444,8.81568,-0.315057,0.323237,0.366027,0.619657,-0.28261,0.680266,-2.27063,-14.6194,19.1328,-12.3276
-141.79,0.997042,0.0261442,4,15,0,145.505,1.49188,8.9024,-0.419166,0.600724,-0.312913,-0.663803,-0.598203,-2.55598,10.186,21.0789,-14.8723,-10.2476
-135.685,0.915454,0.0462299,3,7,0,143.17,1.31142,8.89487,-0.412231,1.01795,1.92683,-0.485568,-1.55305,-2.93399,3.50389,15.4228,-14.5526,-11.6707
-96.7248,0.755733,0.0653613,4,18,1,136.49,0.445435,8.89625,-0.398639,4.10954,-4.00031,-0.435248,-0.792503,7.91901,13.9662,7.04705,19.9671,-8.38223
-91.8263,0.871009,0.0605822,3,7,0,98.6164,-0.0533681,8.89006,-0.367532,4.21394,2.77459,-1.05787,0.39407,-2.1465,4.2192,-9.33713,32.2743,-15.3945
-74.7503,0.583466,0.0757554,3,7,0,93.3613,-0.234366,8.8625,-0.508449,5.22512,2.97539,0.556289,1.69318,-5.01923,20.0988,-18.48,-3.85547,-9.98028
-71.2969,0.834304,0.0451003,3,7,0,76.7862,-0.399211,8.92639,-0.580514,5.26767,2.92467,-0.932115,-0.728586,-1.01257,25.672,3.10453,-31.9557,-12.4067
-68.1495,0.979425,0.0512848,2,3,0,71.5924,-0.466393,8.93983,-0.50649,5.31279,1.92923,-0.168053,-1.32398,-1.17585,24.1492,3.66803,4.65678,-11.5456
-68.1495,0.00751154,0.0840101,2,5,1,69.7218,-0.466393,8.93983,-0.50649,5.31279,0.55496,0.395187,1.63675,0.0377571,24.1492,3.66803,4.65678,-11.5456
-63.5002,0.998495,0.0118993,4,15,0,68.5971,-0.585749,8.92005,-0.53422,5.45079,-2.63833,0.0952117,-0.143256,1.78986,26.2075,-9.18729,0.109221,-12.0971
-56.5484,0.972301,0.0205054,4,15,0,66.9247,-0.772183,9.01261,-0.515524,5.63204,4.06889,-0.163786,0.492488,-1.98174,34.2367,20.6116,16.9857,-10.3905
-54.8741,0.997414,0.0328504,2,3,0,57.1776,-0.81033,9.01324,-0.516812,5.6651,1.73516,0.290233,0.354026,-1.17758,34.9414,18.8365,19.1669,-10.4133
-43.0452,0.413343,0.0555884,3,7,0,58.0182,-1.0478,8.97948,-0.629937,5.81479,-4.73477,-1.88778,0.0177819,1.99096,42.0266,-10.3373,-7.66012,-14.2976
-40.0004,0.977446,0.0224566,3,7,0,43.7993,-1.11348,8.98485,-0.666442,5.85264,-2.48081,0.534986,0.0943028,1.0716,45.5957,-13.605,-17.5827,-15.5778
-23.2674,0.714322,0.0360218,4,15,0,42.0285,-1.41969,9.03818,-0.603731,6.03891,5.68228,-0.109816,-0.02551,-2.28499,42.6814,-15.1079,37.9047,-16.7802
-15.8767,0.871345,0.030477,3,7,0,26.3025,-1.58451,9.01657,-0.712221,5.99882,-3.79474,1.05452,-2.29959,0.226966,34.2844,-53.7148,8.08352,-34.1457
-3.38395,0.755204,0.0376019,2,3,0,18.9396,-1.69247,9.2157,-0.790909,6.17415,-4.0529,1.70797,-1.07498,3.25769,81.8486,49.8079,-1.04647,-22.0071
0.58326,0.594591,0.0351109,2,3,0,7.1834,-1.74709,9.08451,-0.810027,6.16702,-2.47574,-2.99132,-0.517344,0.433996,52.4156,-42.4545,-1.54762,-36.2919
3.82415,0.975721,0.0224689,3,7,0,1.18407,-1.79852,9.10177,-0.795102,6.1671,2.8311,-1.22593,-0.543508,-0.450576,48.2712,-40.7464,10.7469,-39.7776
198.67,0.676743,0.0352991,3,15,1,-9.22426,-3.07402,9.51474,-1.53437,7.30727,9.53052,-1.03751,11.4568,-12.479,28.4257,51.3295,133.229,-19.4699
223.97,1,0.0274953,2,3,0,-198.929,-3.12616,9.48229,-1.72139,7.34736,0.792572,-0.0429833,6.78443,-1.85029,-9.71615,-58.6067,116.191,-35.8505
223.97,0.0225542,0.0453453,1,1,0,-223.327,-3.12616,9.48229,-1.72139,7.34736,-0.394482,-0.536998,0.650931,0.646301,-9.71615,-58.6067,116.191,-35.8505
224.377,0.996025,0.00787284,2,3,0,-223.772,-3.12948,9.48175,-1.72586,7.34645,0.359603,-0.184156,1.02199,-0.0509382,-15.9639,-64.1395,115.439,-42.0196
223.08,1,0.0128819,2,3,0,-222.154,-3.11214,9.48233,-1.71357,7.34842,-1.27769,-0.332287,-0.200206,-0.261993,10.6378,-44.6255,117.048,-16.9601
226.315,0.846913,0.0211338,2,3,0,-221.912,-3.08829,9.50175,-1.74878,7.35733,-0.342964,-0.67905,2.86823,-0.0397089,74.3325,22.7046,113.763,36.1374
235.321,0.720072,0.0244003,2,3,0,-224.138,-3.12082,9.47,-1.83777,7.34296,1.6442,-0.779977,4.32833,0.564676,-22.5961,-120.673,98.5089,-53.4065
239.458,0.941983,0.0211632,2,3,0,-233.681,-3.10545,9.54374,-1.87925,7.34111,1.15788,-0.234105,3.18673,0.0532026,89.4149,116.61,101.653,5.86247
241.807,0.492778,0.0301303,2,3,0,-238.374,-3.11912,9.47718,-1.896,7.38617,-1.33687,-0.853494,-1.95634,0.723639,58.6315,-89.9667,92.9405,51.2351
245.657,1,0.0158037,2,3,0,-239.798,-3.15074,9.53493,-1.91357,7.34219,1.51621,-1.12905,2.78614,0.617298,-3.68366,30.0375,101.536,-76.9898
258.918,0.491457,0.0254912,2,3,0,-244.798,-3.17463,9.50867,-2.03945,7.38389,-0.747397,-0.81475,-4.77321,2.0574,-15.7663,-97.2866,83.4576,-36.866
273.023,1,0.0134415,3,7,0,-257.805,-3.17573,9.54679,-2.22246,7.37485,-1.72358,-0.0437176,-5.24035,0.0436136,40.8234,43.9439,57.0902,-55.1158
279.462,0.49808,0.0215734,3,7,0,-269.797,-3.19047,9.52654,-2.36308,7.40316,1.12435,-0.218112,3.96078,-1.52688,36.1619,-124.256,22.3124,10.1613
282.592,0.990668,0.0116318,4,15,0,-277.774,-3.29631,9.57755,-2.54491,7.47564,-1.34352,-0.0532309,2.59069,1.05702,32.4583,-48.0612,-21.2525,162.432
282.592,3.36596e-14,0.0182083,1,1,0,-279.866,-3.29631,9.57755,-2.54491,7.47564,2.00102,0.796441,0.621301,0.653199,32.4583,-48.0612,-21.2525,162.432
283.411,0.997434,0.00341048,4,31,0,-280.234,-3.31962,9.59969,-2.52757,7.47219,-1.55706,1.07563,1.13904,-1.21507,-26.7928,31.5204,-10.5696,39.8461
282.962,0.989103,0.00542393,4,31,0,-282.501,-3.32029,9.60355,-2.54086,7.46099,0.564402,-0.00182642,-0.704039,-0.328366,-80.2031,34.6699,-15.1225,-61.8171
282.997,0.983526,0.00843067,2,3,0,-282.221,-3.32238,9.60366,-2.54212,7.47186,0.109904,-1.20198,0.144544,0.270508,-26.2328,51.5617,-15.3218,30.6443
282.058,0.334468,0.012887,2,3,0,-281.321,-3.32301,9.59002,-2.53944,7.4605,1.11374,-0.333384,0.329191,-0.119789,-180.46,-112.528,-18.7314,-118.221
285.182,0.97527,0.00504412,4,19,0,-279.511,-3.26254,9.57503,-2.5116,7.43404,-0.793183,2.51876,-1.06633,1.79754,-3.88334,12.7036,-6.35241,-27.9212
284.923,0.940122,0.00756276,4,23,0,-283.774,-3.26525,9.56872,-2.50126,7.43264,-0.12885,-0.599205,1.38427,0.0766896,-60.6628,-62.1466,-4.56332,-69.2327
284.145,0.902292,0.0104967,3,11,0,-282.77,-3.25515,9.55654,-2.44514,7.42978,0.294281,-0.743557,1.18491,0.83996,-64.5814,-112.512,9.84801,-56.2826
284.418,0.380227,0.0134288,4,15,0,-281.355,-3.27248,9.56508,-2.4388,7.44413,0.277795,2.38461,-0.459823,0.387031,-52.3636,-85.1965,13.7813,-16.1803
284.441,0.994378,0.00588116,4,15,0,-284,-3.25514,9.56799,-2.45696,7.4214,-0.169768,0.577765,0.690005,0.204771,-58.8107,-34.0853,8.30942,-100.761
284.815,0.978082,0.00907796,3,15,0,-283.677,-3.26484,9.5814,-2.45634,7.43878,-0.973248,-0.923005,-0.125342,0.67839,37.152,73.6167,11.4465,14.26
284.58,0.990796,0.0134953,3,7,0,-283.952,-3.29462,9.5833,-2.45279,7.45608,-0.530599,0.117193,-0.0370763,0.97938,-37.5816,-12.1601,12.586,0.980009
283.287,0.15752,0.0204982,1,3,0,-282.079,-3.31106,9.579,-2.4787,7.47291,-0.0790149,0.795474,-1.27754,0.380159,-70.5432,-98.0799,1.29337,43.0127
284.293,0.995222,0.005821,5,31,0,-282.343,-3.26945,9.56458,-2.5255,7.45221,-0.929705,1.43053,0.384949,0.916458,3.79227,-85.3249,-13.9435,70.4375
283.226,0.875875,0.00891764,2,7,0,-281.929,-3.26941,9.55667,-2.50795,7.45688,0.152267,1.01864,1.11017,-0.546887,-8.63969,-144.518,-11.639,91.1917
284.346,0.812316,0.0107301,2,3,0,-281.002,-3.28077,9.57469,-2.51598,7.43724,0.482862,-2.09912,0.697921,1.24936,-107.397,-78.2525,-9.41588,-108.273
282.355,0.908081,0.0113636,2,7,0,-280.102,-3.30363,9.60784,-2.55083,7.46311,-1.23179,0.0520833,-1.3564,1.07064,77.1459,180.57,-18.7473,75.2628
282.355,0.0783144,0.0145212,1,1,0,-277.444,-3.30363,9.60784,-2.55083,7.46311,0.411543,-2.55897,0.187032,1.75212,77.1459,180.57,-18.7473,75.2628
283.093,0.997634,0.00364234,4,15,0,-281.676,-3.26178,9.5753,-2.556,7.4543,1.40053,-0.0198547,0.341218,-0.870008,130.75,65.1011,-24.3502,170.231
281.859,0.970069,0.0055578,3,7,0,-281.396,-3.23944,9.58078,-2.56469,7.43179,-0.4094,0.651871,-0.320443,-0.480274,179.016,192.408,-28.9149,110.082
280.939,0.953102,0.00800591,4,15,0,-279.339,-3.29759,9.61561,-2.49456,7.4587,0.914279,-0.0579575,1.48538,0.392682,123.488,261.95,-2.482,81.5317
283.069,0.964276,0.0111213,3,15,0,-279.159,-3.28913,9.57831,-2.38397,7.4596,-0.123224,0.352891,-1.46422,2.35283,-9.09656,-8.41434,30.6942,41.6464
282.319,0.225382,0.015735,4,15,0,-280.306,-3.22096,9.54954,-2.41114,7.3994,1.57414,0.363943,-0.989134,0.661136,-51.5734,-76.1113,15.794,-119.414
284.774,0.997118,0.00539277,4,31,0,-281.12,-3.24863,9.55915,-2.50473,7.43079,0.88094,-1.5535,1.56604,-1.29044,-12.1856,-76.5654,-7.4051,-11.709
284.53,0.988664,0.00812175,4,19,0,-283.589,-3.25352,9.55803,-2.51276,7.43767,0.562692,-0.261379,0.945809,-0.776157,-9.72122,-98.5514,-10.5388,17.6822
284.458,0.694846,0.0119915,3,15,0,-283.131,-3.23661,9.55485,-2.48603,7.42118,0.149597,0.235702,0.657534,1.46453,-10.9151,-75.6986,-2.81215,-34.0216
284.192,0.976689,0.0101276,4,15,0,-281.726,-3.29688,9.59329,-2.45646,7.46095,-1.77179,1.20566,0.0813131,0.576556,21.7862,70.9162,12.3042,49.7146
284.308,0.682153,0.0145524,2,3,0,-283.538,-3.29786,9.57964,-2.46105,7.46354,-0.320764,1.11743,0.328862,0.285711,-35.407,-44.1553,8.92198,36.6049
284.312,0.499838,0.0120064,2,7,0,-282.204,-3.28615,9.56968,-2.47354,7.45944,-0.160044,-0.259896,-0.544883,-1.95599,-34.8279,-87.371,3.38576,44.8038
283.794,0.994538,0.0070621,5,31,0,-283.432,-3.24173,9.57766,-2.43962,7.41903,0.520506,-0.214937,0.624569,0.129121,48.8799,105.413,13.9632,-28.2121
283.832,0.991462,0.0104529,2,3,0,-283.548,-3.23892,9.57604,-2.4395,7.42103,-0.0840301,-0.718938,-0.0613832,0.20179,67.4895,107.89,13.8341,-1.99116
283.832,0.162183,0.0153313,2,7,0,-279.254,-3.23892,9.57604,-2.4395,7.42103,1.65699,1.65682,0.673532,-1.79205,67.4895,107.89,13.8341,-1.99116
284.233,0.99784,0.00486929,3,7,0,-283.565,-3.25453,9.56369,-2.44194,7.42259,0.453502,0.528143,0.252203,-0.888213,-66.3546,-62.2589,12.0323,-93.9243
284.561,0.999871,0.00722399,3,15,0,-283.189,-3.26862,9.58277,-2.45758,7.44752,0.922191,-0.394711,0.851821,-1.00604,67.2416,86.2044,10.8374,67.142
284.676,0.921346,0.0107209,3,7,0,-283.25,-3.2815,9.58935,-2.47654,7.45067,0.269704,1.44501,-0.537869,-0.63285,41.0471,89.0533,6.14714,40.4118
284.676,3.6416e-86,1.75967,1,3,1,-283.11,-3.2815,9.58935,-2.47654,7.45067,21.7832,36.8959,-32.971,-14.7119,41.0471,89.0533,6.14714,40.4118
284.676,0,4.10893,0,1,1,-282.048,-3.2815,9.58935,-2.47654,7.45067,31.2688,50.2934,-13.0536,83.1711,41.0471,89.0533,6.14714,40.4118
284.255,0.985043,0.405138,4,15,0,-283.772,-3.28414,9.5715,-2.49127,7.4629,4.87845,-38.419,-7.08876,-23.8016,4.81662,-58.9042,-2.04105,91.1573
280.023,0.597322,0.405467,2,3,0,-279.023,-3.28988,9.54979,-2.46795,7.47083,33.0602,38.3833,17.8229,-1.15654,-88.5464,-252.204,-6.18559,74.653
280.736,1,0.173062,2,3,0,-279.873,-3.28703,9.55195,-2.47056,7.47081,28.2623,50.5254,-7.18588,-8.39186,-61.8761,-221.808,-5.29045,94.7316
283.908,1,0.256953,3,11,0,-279.534,-3.2942,9.57174,-2.49225,7.46514,4.52649,-134.374,20.3053,39.7855,-44.9634,-101.673,-2.97462,54.9451
282.52,0.981143,0.422941,3,7,0,-281.579,-3.21191,9.56245,-2.47047,7.39413,-47.4482,19.6337,-5.24097,10.6702,25.1453,53.8964,-0.835668,-101.869
282.52,0.042307,0.698705,2,3,0,-280.777,-3.21191,9.56245,-2.47047,7.39413,9.52247,91.6358,-3.86479,10.4579,25.1453,53.8964,-0.835668,-101.869
281.916,0.996889,0.0626075,6,63,0,-279.933,-3.31758,9.57457,-2.46001,7.47804,22.6091,-92.8412,8.87895,-5.24648,-101.216,-148.633,3.85476,39.3687
283.205,0.999022,0.113451,5,47,0,-280.95,-3.27598,9.59589,-2.46258,7.4291,13.1824,-92.4385,-10.7622,-40.3822,-10.7837,125.679,8.5274,-92.6617
283.205,0.995996,0.211396,3,15,0,-281.124,-3.27892,9.59,-2.40464,7.43532,6.45926,-59.3696,25.9415,54.9447,-20.7692,74.8888,26.024,-62.1309
282.859,0.830567,0.394588,3,15,0,-279.022,-3.22006,9.54979,-2.39587,7.42185,-92.4871,54.8821,10.2839,-15.1357,59.1096,-26.7309,21.8949,43.7118
284.518,0.93774,0.439454,3,7,0,-281.134,-3.27754,9.58826,-2.49011,7.45229,49.7132,-78.27,35.1682,-15.2229,70.4035,103.036,1.36851,74.8612
283.825,0.509157,0.687936,3,7,0,-283.537,-3.30173,9.58669,-2.47044,7.44699,9.12652,-8.2672,-12.4237,-19.8762,-115.465,-40.7059,5.94549,-106.078
283.848,0.995402,0.282769,2,7,0,-282.755,-3.30711,9.58626,-2.46784,7.45437,-10.875,3.80737,3.68744,66.7796,-109.79,-53.848,6.81855,-74.3411
284.022,0.684428,0.531716,4,15,0,-282.512,-3.24036,9.54981,-2.48739,7.43099,-51.4087,0.00915078,-18.6092,-30.5167,-3.27068,-119.832,-4.75517,16.0372
283.452,0.983973,0.381742,3,7,0,-282.087,-3.22026,9.54894,-2.51565,7.41407,36.0735,41.1749,-13.5841,-40.3411,24.5624,-79.8911,-15.0917,-16.3149
281.949,0.630079,0.688818,3,7,0,-280.271,-3.23511,9.56823,-2.36236,7.40917,55.6029,0.69723,-0.365253,-49.355,-4.50914,40.4413,33.3716,-75.3011
283.273,0.526028,0.422074,4,15,0,-276.596,-3.28768,9.58253,-2.53663,7.43383,0.46827,-78.1709,-22.1104,-146.501,-138.501,-53.1994,-16.8844,-169.186
283.781,0.998692,0.190856,3,7,0,-282.245,-3.27727,9.59152,-2.54649,7.43433,-47.9518,-49.0908,9.74777,-24.1099,-13.4565,95.0473,-17.5459,-79.0361
282.582,0.871239,0.358202,4,15,0,-281.066,-3.23701,9.54381,-2.52504,7.42284,12.2636,-6.84644,-33.6492,37.9403,-59.4576,-197.496,-20.4318,-49.9367
282.008,0.693548,0.456812,3,7,0,-278.583,-3.23679,9.56676,-2.60418,7.42908,72.0505,-42.8397,25.2717,49.1718,110.679,45.8848,-43.2202,70.2648
284.831,1,0.344835,3,7,0,-281.696,-3.28052,9.58866,-2.49391,7.44855,46.5438,-19.9841,-47.9753,-2.90254,33.2844,83.2721,0.827947,27.3203
283.779,0.220946,0.637684,3,7,0,-281.658,-3.30598,9.59175,-2.51013,7.47279,63.4919,-0.961248,11.0794,-48.6336,25.1865,35.1455,-5.64693,104.537
283.852,0.995973,0.123652,4,15,0,-282.922,-3.30536,9.57922,-2.50343,7.4673,-5.028,13.2037,-6.61462,60.3054,-68.005,-88.8172,-5.43829,28.472
282.982,0.968313,0.22582,4,15,0,-282.266,-3.31375,9.57836,-2.48224,7.46595,2.70634,25.775,24.261,-0.449918,-129.857,-134.035,-0.606755,-32.5087
284.715,0.70499,0.377535,3,7,0,-280.561,-3.29109,9.58711,-2.49201,7.44553,-96.0573,-61.8868,5.49306,13.2539,-58.5393,8.67339,0.934634,-62.0045
283.049,0.880198,0.298697,4,15,0,-281.322,-3.25107,9.54614,-2.48222,7.43252,-16.4758,2.8729,-6.65954,82.6193,-77.4366,-197.751,-5.54738,-37.924
283.131,0.904396,0.386534,3,15,0,-280.843,-3.25648,9.5669,-2.39565,7.41994,-45.4601,42.8335,15.5052,-63.708,-70.1892,-37.924,25.0107,-107.216
282.694,0.730251,0.532495,2,7,0,-279.435,-3.2593,9.58196,-2.44582,7.41194,10.7172,57.9554,-50.4757,11.7827,-67.9513,49.2631,10.4428,-165.957
283.381,0.932174,0.452915,3,7,0,-281.609,-3.24957,9.54923,-2.49719,7.44317,-39.9635,-70.3754,-13.554,11.3994,4.22651,-145.877,-9.1173,66.7277
284.044,0.474013,0.668428,1,3,0,-281.788,-3.23977,9.5579,-2.54175,7.42224,24.1853,57.7284,-26.7898,-53.8686,-11.4351,-75.1521,-20.8138,-40.7745
283.408,0.998607,0.285314,4,15,0,-282.541,-3.31927,9.5995,-2.49513,7.47564,13.8053,-12.9275,-21.9178,-35.3962,-4.25121,43.1633,-0.310304,69.5866
282.522,0.84771,0.501538,3,15,0,-280.815,-3.30366,9.58724,-2.40586,7.47568,40.8861,12.5979,17.8215,-57.212,26.7987,25.2656,24.217,108.992
283.99,0.996155,0.585639,3,7,0,-281.42,-3.26393,9.58452,-2.42477,7.43894,34.7126,-32.4966,-37.7868,-47.1694,54.1086,103.445,20.3171,25.3436
283.99,8.63837e-08,1.00778,1,3,1,-280.285,-3.26393,9.58452,-2.42477,7.43894,-40.5893,58.3332,-32.0505,78.2427,54.1086,103.445,20.3171,25.3436
281.546,0.97448,0.127873,4,31,0,-278.618,-3.25995,9.5594,-2.37723,7.41813,35.2794,-82.0186,29.3858,-35.3078,-122.147,-106.245,26.6025,-144.283
282.719,0.939373,0.208713,4,23,0,-276.35,-3.28591,9.57939,-2.41655,7.4314,-6.47725,110.145,-37.8905,104.28,-124.903,-46.6376,19.553,-147.769
281.549,0.976862,0.308907,3,11,0,-280.452,-3.26838,9.60338,-2.45955,7.44001,3.51254,22.5231,29.4961,-23.907,127.304,249.184,7.50716,51.9553
284.939,0.976809,0.49999,2,7,0,-280.882,-3.27746,9.57643,-2.45006,7.44859,-23.2173,-133.976,6.35178,32.9747,-8.07276,-5.85774,13.0069,16.0906
284.939,0.00222086,0.803234,3,9,1,-282.776,-3.27746,9.57643,-2.45006,7.44859,68.1118,0.984592,21.6495,-11.1303,-8.07276,-5.85774,13.0069,16.0906
284.171,0.991077,0.110867,5,31,0,-283.36,-3.29147,9.59488,-2.47691,7.45873,-11.7327,-45.3799,-16.7902,17.7248,51.5757,106.283,6.01003,65.9025
284.705,0.999,0.185269,4,23,0,-282.759,-3.27174,9.57797,-2.49192,7.4307,-39.7545,65.8501,9.28232,42.9927,-65.8971,-10.5711,-0.637082,-100.679
284.705,0.44859,0.313337,2,7,0,-278.498,-3.27174,9.57797,-2.49192,7.4307,-57.9744,-93.9018,-11.5996,-115.798,-65.8971,-10.5711,-0.637082,-100.679
