# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_treatment_3.csv
# diagnostic_file=stan_diagnostics/LCC1_treatment_3.csv
# append_samples=0
#lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1

273.988,0.455287,0.0138198,4,15,0,-273.539,-4.3024,9.04853,-2.28782,7.14097,0.653834,-0.645325,0.21465,0.0805316,-115.612,-30.1341,16.3387,-263.308
276.42,0.997509,0.00717047,3,15,0,-272.754,-4.32499,9.00162,-2.28841,7.19905,-1.68777,-1.79579,-0.38546,-1.05333,-30.0315,-15.2854,21.314,86.3237
278.009,0.963402,0.0109992,3,7,0,-275.789,-4.31811,9.03532,-2.31022,7.18577,-1.17152,-1.38907,0.962026,0.461232,11.6113,9.69461,17.0789,64.2086
277.529,0.834865,0.015704,2,3,0,-277.469,-4.32634,9.02698,-2.30762,7.17879,-0.181602,0.276579,-0.0314129,-0.0930633,-89.8906,-32.4129,17.115,-68.4135
276.914,0.103085,0.0173471,1,3,0,-275.218,-4.31934,9.02934,-2.31784,7.16508,1.48865,0.505789,-0.699068,0.657259,-125.136,-42.6022,12.6545,-166.898
275.742,0.985865,0.0045637,4,31,0,-275.16,-4.34654,9.07715,-2.31802,7.16763,0.294736,-0.960382,0.300441,0.254543,-156.161,-48.2526,9.81789,-200.847
276.966,1,0.00679849,3,7,0,-274.374,-4.35177,9.08655,-2.32009,7.19798,-0.091767,0.752134,-0.232332,2.13426,10.9983,10.4026,11.3825,108.974
278.158,0.990375,0.0103692,3,15,0,-276.748,-4.33998,9.08387,-2.347,7.1837,1.36052,0.153242,-0.97179,-0.0440052,-10.8021,5.73324,5.23129,21.9709
276.437,0.383061,0.0154613,3,11,0,-274.951,-4.2883,9.04667,-2.27421,7.1668,-1.18502,0.520471,-0.131486,1.13121,94.4171,50.0078,25.421,56.9411
277.113,0.984792,0.00714264,5,31,0,-275.656,-4.34356,9.0464,-2.37241,7.18251,-0.22223,-0.128264,1.6764,-0.194909,-134.784,-47.6414,-4.65523,-98.3002
277.616,0.984504,0.0105138,4,19,0,-274.951,-4.30536,8.96816,-2.40965,7.18146,-0.982507,-2.06848,0.162127,0.245839,-123.21,-54.1582,-14.3535,-61.4311
277.616,4.16792e-06,0.0154118,3,7,0,-272.451,-4.30536,8.96816,-2.40965,7.18146,2.15404,1.85331,-0.0905324,1.49921,-123.21,-54.1582,-14.3535,-61.4311
275.455,0.958628,0.00347671,4,15,0,-273.738,-4.3121,8.94921,-2.42004,7.18702,0.93294,-0.706983,-0.600249,1.30511,-185.966,-88.5477,-21.6024,-88.0275
277.459,0.995771,0.00485933,3,7,0,-274.868,-4.2641,8.97905,-2.42155,7.17546,1.32776,0.819915,0.21414,-1.64366,138.101,72.091,-18.7013,163.255
278.624,0.999043,0.00726082,5,31,0,-277.112,-4.28183,8.95404,-2.41789,7.18318,1.06851,-0.0103322,0.853718,1.07416,-7.15852,-1.90166,-14.7162,73.0006
