# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_treatment_4.csv
# diagnostic_file=stan_diagnostics/LCC1_treatment_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-497.7,0.348478,0.0734124,2,5,1,524.393,-0.759576,4.90179,0.815386,0.848251,-3.50851,-5.92161,1.14228,-2.16946,-25.617,-81.3793,9.07251,-15.0517
-488.656,0.99334,0.0217611,2,3,0,498.376,-0.690152,4.99189,0.813813,0.850922,2.12427,3.81152,-0.508248,0.374738,-23.9599,-79.6867,26.0155,-14.2141
-122.209,0.679067,0.0390762,4,15,0,465.769,0.788852,8.09178,-0.295212,1.20827,-8.69609,-21.5231,11.7035,-3.3587,-35.2412,43.4342,66.7623,-21.3615
-90.7411,1,0.0293862,3,7,0,123.849,0.946649,7.88098,-0.587651,1.46726,3.80741,-3.33259,-4.92808,4.04073,-52.4498,-0.214107,14.668,-27.157
-67.8057,0.946689,0.053085,2,3,0,90.6955,1.42416,7.82315,-0.757638,1.68708,5.27393,-1.28362,-2.77883,2.93185,-13.2396,-24.3366,22.4819,-14.399
-65.1467,0.148418,0.0822643,3,7,0,68.1635,1.4526,7.88241,-0.772881,1.819,0.600729,0.0523298,-1.07511,2.12467,-6.20055,16.2423,21.6332,-12.6686
-62.0407,0.989337,0.0149981,5,31,0,67.0991,1.51202,7.82642,-0.805152,2.05138,2.06712,-1.16756,-0.608425,-2.02745,7.74451,-22.0898,21.4899,-9.38266
-60.8096,0.961201,0.0261008,4,15,0,64.2132,1.49935,7.7967,-0.939803,2.32093,-1.3807,0.063458,0.00845461,2.21286,5.51958,-52.0653,-29.5662,-9.91177
-52.4156,1,0.0418083,4,15,0,61.0244,1.32876,7.85081,-0.831938,2.84436,-0.599726,1.11537,-0.898621,-3.8479,6.96814,-4.03787,12.5178,-9.56375
-52.4156,6.80963e-05,0.0735451,2,3,0,54.9705,1.32876,7.85081,-0.831938,2.84436,-1.1302,-1.95746,0.0190271,0.01813,6.96814,-4.03787,12.5178,-9.56375
-50.1944,0.993086,0.0096364,5,47,0,53.6453,1.2368,7.8089,-0.888711,3.10057,0.939747,0.286493,0.386701,-2.40564,1.09657,-39.2052,-11.0469,-11.2897
-48.0969,0.998258,0.0166914,3,15,0,51.5592,1.15932,7.85125,-0.842835,3.1891,1.15774,-1.45592,-0.71657,-1.71792,-0.0237488,-4.54641,4.46799,-11.7996
-47.3105,0.993376,0.0290457,4,15,0,48.8502,1.09232,7.84639,-0.85526,3.26468,0.121592,0.200877,-0.158337,1.73183,-4.08468,-8.83769,-2.90136,-13.2997
-37.7637,0.755318,0.0495002,3,15,0,49.2076,0.946741,7.80219,-0.920599,4.22656,-1.2043,-0.161462,-0.249928,4.6205,6.87197,-48.053,-18.9297,-10.0065
-35.8514,1,0.0460262,3,7,0,38.4873,0.809633,7.90617,-0.835436,4.26587,1.72518,-0.858302,-0.841341,-0.922449,4.98814,35.4843,8.09115,-10.8958
-35.8514,4.7994e-06,0.0788257,1,1,0,37.0719,0.809633,7.90617,-0.835436,4.26587,0.884232,1.2423,-0.0362349,0.338253,4.98814,35.4843,8.09115,-10.8958
-33.7655,0.998963,0.0112773,4,31,0,40.3546,0.758718,7.86931,-0.840054,4.35938,1.57601,1.37284,0.291577,-2.95375,3.80353,6.75246,9.21042,-11.3832
-34.1839,0.989798,0.0193032,5,31,0,35.7903,0.906372,7.88213,-0.882468,4.43057,-0.681673,-0.238195,0.620687,1.51858,11.1301,22.4035,-2.58511,-8.5697
-33.2503,0.998149,0.0320583,3,7,0,34.3123,0.878051,7.84379,-0.881793,4.47699,0.900029,-0.678703,-0.093259,-0.918953,10.0754,-10.5348,-0.649803,-8.89199
-30.0202,0.51233,0.0539333,3,7,0,34.8633,0.748488,7.90207,-0.889045,4.78319,-1.85174,0.90539,-0.208367,2.32252,10.569,38.928,-6.3035,-8.99788
-28.4021,1,0.0279918,2,7,0,30.1818,0.71071,7.86091,-0.86505,4.82811,-0.955718,-1.18435,0.354908,1.05705,9.67874,2.06342,6.04093,-9.18711
-28.5268,0.980504,0.04699,2,3,0,28.7535,0.731636,7.85243,-0.884869,4.83223,-0.248163,0.272082,-0.312663,0.469064,10.0159,-4.03862,-0.881039,-9.09616
-28.5268,0.000495956,0.074776,2,3,0,30.4843,0.731636,7.85243,-0.884869,4.83223,-0.438482,-1.23252,-1.34895,-0.619725,10.0159,-4.03862,-0.881039,-9.09616
-15.8482,0.998637,0.0117373,5,47,0,30.0121,0.0165787,7.8652,-0.881672,5.53977,3.02158,-0.328051,0.0632319,-4.36878,4.06968,-4.33261,0.180873,-14.7561
-1.93373,0.972336,0.0195396,4,31,0,18.7596,-0.524461,7.90796,-0.849701,6.32036,-3.13692,0.344458,-0.769881,4.80626,12.2301,19.9608,22.5762,-10.3449
2.07237,1,0.0303883,3,7,0,2.53285,-0.768222,7.89785,-0.982124,6.35217,-2.58318,0.770969,-0.752141,1.17368,16.3499,9.15513,-22.955,-12.9148
26.7349,0.413019,0.0500842,3,11,1,-0.321754,-1.66247,7.8864,-1.05697,6.84282,6.80533,0.115358,1.1842,-2.25789,35.4199,-59.3518,-12.2519,5.0834
37.2506,0.96283,0.0213029,3,7,0,-25.2879,-1.87287,8.00612,-1.09562,6.86672,-4.60471,1.58787,0.288005,-0.342955,60.3635,37.5072,-10.7339,20.6206
42.0984,0.968123,0.0321117,2,3,0,-36.8774,-1.94821,7.94473,-1.10644,6.80962,-2.93487,-0.302786,0.0391272,-1.31727,52.549,-45.8349,-2.08383,9.99348
42.0984,0.117239,0.0487295,2,3,0,-38.7754,-1.94821,7.94473,-1.10644,6.80962,0.172269,-2.15016,0.85132,1.12622,52.549,-45.8349,-2.08383,9.99348
47.1706,0.990391,0.0108093,3,7,0,-41.1941,-2.0252,7.96459,-1.08105,6.77441,2.7986,-1.83529,-0.212677,0.840947,53.7347,-41.4651,17.2325,7.34181
213.532,0.932633,0.0172624,5,31,0,-57.9916,-4.19044,8.52925,-2.24278,7.28621,14.031,-3.1717,10.1979,-0.391767,-217.628,-316.186,-74.6451,313.508
260.348,0.333333,0.0241,1,3,1,-223.05,-4.13055,8.63087,-2.26146,7.22541,2.90403,5.30126,-0.882082,-6.10582,-34.7827,-89.988,8.87135,297.358
266.906,0.947464,0.00889411,2,3,0,-258.779,-4.13016,8.63692,-2.27054,7.19778,-0.545174,-1.2921,1.10495,3.61487,-112.631,-137.755,18.9613,114.122
269.977,0.964956,0.0128236,2,3,0,-265.797,-4.11702,8.63951,-2.26146,7.17511,-1.92441,-1.14432,-0.528181,1.75121,-140.351,-146.959,28.0248,-2.4893
269.977,0.0544218,0.0191243,2,3,0,-268.028,-4.11702,8.63951,-2.26146,7.17511,-0.935974,-0.355798,0.300532,-1.67488,-140.351,-146.959,28.0248,-2.4893
275.713,0.962698,0.00391882,4,15,0,-266.899,-4.07073,8.66945,-2.27117,7.15999,-0.651262,-0.866639,0.761186,3.98396,39.2473,7.91117,35.2167,114.893
277.088,0.976357,0.00582642,5,31,0,-273.097,-4.18745,8.77854,-2.43564,7.15852,0.258123,-1.42384,2.42608,-0.0600324,-165.917,-107.372,-18.3897,-139.167
273.512,0.748649,0.00887888,5,55,0,-271.899,-4.01995,8.65126,-2.33962,7.09302,0.00703579,-1.0533,0.707053,-1.27144,-77.4255,-45.6778,10.039,-264.004
275.213,0.995306,0.00827477,4,23,0,-272.274,-4.12425,8.67806,-2.32415,7.1607,0.375085,-1.71584,0.386413,-1.62554,-137.03,-123.729,16.9811,-58.1618
278,0.964752,0.0130364,3,15,0,-274.934,-4.07137,8.71262,-2.43827,7.12407,-1.61113,-1.38918,-1.24377,0.243673,41.0807,40.2008,-14.9638,-75.5716
279.295,0.21417,0.0191539,2,7,1,-273.723,-4.10852,8.70548,-2.38885,7.15049,1.54592,-0.0156203,-2.54655,-1.50637,-41.1167,-40.5644,3.47988,-13.2207
279.268,0.998194,0.00578048,4,31,0,-278.479,-4.08401,8.71329,-2.40531,7.1384,-0.871,-0.246548,0.712455,0.501909,47.2922,33.3581,-2.06054,9.46976
277.862,0.800797,0.00910729,2,3,0,-277.651,-4.0731,8.71665,-2.40341,7.14215,-0.599563,0.0604722,-0.228243,0.0791165,131.585,94.1587,-4.44191,107.985
279.015,0.989448,0.00946833,3,11,0,-277.26,-4.08869,8.7045,-2.36182,7.15042,-0.034007,-0.0152792,-0.968039,-1.60332,45.8182,22.7891,11.5454,71.8758
279.196,0.974029,0.0145367,4,23,0,-278.324,-4.20519,8.84006,-2.40015,7.17418,-0.418638,0.765367,0.98562,-0.106227,33.6392,14.3483,-4.98048,110.24
279.196,3.48642e-33,0.0215206,1,1,0,-273.753,-4.20519,8.84006,-2.40015,7.17418,0.0863596,0.989555,-1.19965,2.90853,33.6392,14.3483,-4.98048,110.24
279.359,0.999987,0.00431528,6,67,0,-278.502,-4.10656,8.73185,-2.37003,7.14834,-1.1961,-0.00485585,0.530773,0.0578413,47.0715,27.7442,8.63819,47.5865
279.059,0.987339,0.00674816,3,15,0,-278.905,-4.10337,8.73275,-2.36655,7.14922,0.241072,-0.0107067,0.48577,-0.113538,68.7354,42.758,9.10443,72.3619
277.833,0.917577,0.0102372,5,43,0,-277.241,-4.28306,9.01783,-2.37521,7.17548,0.823764,-0.217434,-0.677646,0.0132244,120.941,62.0653,-3.80933,130.853
277.358,0.966652,0.013433,2,7,0,-276.627,-4.28037,9.02359,-2.39621,7.17224,0.786441,0.532711,0.333215,-0.668962,140.579,72.5706,-11.5177,130.591
276.922,0.333333,0.0193956,1,3,0,-276.54,-4.29129,9.03019,-2.39178,7.14941,0.0372121,0.417816,0.333853,0.689965,-61.8884,-7.9658,-10.8955,-192.497
275.249,0.871489,0.00787479,4,19,0,-273.711,-4.30814,8.97099,-2.29325,7.20736,0.0989213,0.774292,-0.686124,1.4134,25.1676,5.34156,17.9023,188.809
275.589,0.994914,0.00939877,4,27,0,-273.067,-4.20888,8.933,-2.28589,7.14968,-1.88744,1.0864,0.43527,0.33213,143.089,81.5873,21.9462,61.1536
274.932,0.947503,0.0142929,4,31,0,-273.344,-4.11033,8.78613,-2.46327,7.13951,0.62605,-1.42073,-0.819129,0.307518,209.389,148.598,-31.7276,115.423
274.932,1.88406e-12,0.0197166,1,1,0,-273.23,-4.11033,8.78613,-2.46327,7.13951,-1.02237,0.02463,-0.300373,1.50594,209.389,148.598,-31.7276,115.423
277.752,1,0.00423589,3,7,0,-274.661,-4.12359,8.77294,-2.472,7.13443,-1.77614,-1.59515,-0.498616,-0.484485,44.3172,41.8208,-28.3419,-64.399
278.631,0.995498,0.00648878,6,75,0,-276.983,-4.29579,8.96983,-2.3959,7.18436,-1.20565,-0.0785146,-1.34301,0.179687,-38.9329,-16.3786,-8.01589,37.905
277.93,0.94296,0.00981283,5,31,0,-277.437,-4.26428,8.91628,-2.29773,7.18372,-0.688451,0.386983,0.508662,-0.321632,-9.04625,-8.69954,23.1091,67.6534
277.402,0.580586,0.0133543,3,7,0,-275.393,-4.24091,8.9217,-2.30976,7.18009,1.05911,0.0625764,-1.02141,-1.35968,103.489,51.4198,18.0446,162.877
278.788,0.951087,0.00902615,5,43,0,-275.717,-4.2031,8.88549,-2.34194,7.15416,-1.61982,0.858521,1.13754,-1.21943,73.4475,45.7001,11.5708,27.0141
278.864,0.990809,0.0124428,3,15,0,-277.781,-4.20023,8.85682,-2.31175,7.15372,-0.0979722,-0.974938,0.453927,1.00042,1.57123,3.47332,22.206,-31.0457
277.964,0.119695,0.018446,1,3,0,-276.721,-4.21254,8.875,-2.32015,7.14344,0.107935,-1.21318,0.614759,-0.789801,-60.6715,-24.6851,17.2804,-146.04
278.51,0.999912,0.00521793,2,3,0,-277.854,-4.21275,8.87782,-2.31834,7.14785,0.22274,0.363525,0.0778937,1.06081,-31.7705,-10.6585,18.8401,-98.8217
277.069,0.952346,0.00787038,4,31,0,-274.695,-4.1965,8.81187,-2.29725,7.18262,0.584341,1.49079,0.573421,-1.36165,27.9339,4.04591,24.4752,136.675
278.881,0.95063,0.0108148,4,23,0,-276.276,-4.20754,8.89524,-2.36611,7.15015,-1.73858,0.23414,-1.44947,-0.175108,60.4251,41.2706,3.8074,-11.7704
277.966,0.687285,0.0147704,2,7,0,-276.753,-4.22945,8.91565,-2.37949,7.14193,1.17992,-0.266383,0.42576,-0.884025,-51.7157,-12.1863,-2.72402,-173.378
278.8,0.985241,0.0123114,4,31,0,-276.588,-4.24476,8.93899,-2.34866,7.1694,1.68331,-0.343031,-1.18237,-0.272837,82.659,45.1759,8.0575,88.9685
278.096,0.102907,0.0178685,4,17,0,-277.644,-4.24504,8.95344,-2.35825,7.14576,-0.0701611,-0.727545,0.566918,0.219401,-9.61506,9.07938,3.42899,-123.511
279.355,0.999922,0.00505882,6,87,0,-277.019,-4.07321,8.69257,-2.39658,7.13994,-2.04227,-0.201296,-0.405553,0.544537,30.8882,17.2394,1.64571,15.3229
279.492,0.997456,0.00754618,4,27,0,-278.71,-4.10773,8.72362,-2.37402,7.15049,0.931282,-0.681759,-0.35599,-0.324181,24.1339,9.29919,7.92415,40.1851
279.318,0.896438,0.0111671,5,39,0,-278.492,-4.26931,8.95273,-2.36277,7.17531,-0.96862,0.378493,0.60837,-0.448282,16.4935,10.9771,4.28832,49.1134
279.001,0.617726,0.0136963,3,15,0,-277.49,-4.29919,9.01089,-2.37268,7.17748,-0.0423971,-1.61847,0.227101,-0.591609,12.9678,12.5933,-0.546878,37.4836
279.001,2.15425e-59,0.646532,1,1,0,-277.115,-4.29919,9.01089,-2.37268,7.17748,-23.2199,-2.87692,-19.4861,-30.243,12.9678,12.5933,-0.546878,37.4836
279.001,0,1.50969,0,1,1,-275.39,-4.29919,9.01089,-2.37268,7.17748,-38.9546,-6.17238,5.98234,22.7568,12.9678,12.5933,-0.546878,37.4836
276.071,0.935729,0.148855,4,15,0,-275.485,-4.31242,9.02375,-2.48222,7.16956,6.43202,-2.55857,-19.4829,3.07772,-103.161,-29.8618,-41.3426,-128.468
278.319,0.999699,0.130631,5,31,0,-272.832,-4.22022,8.89858,-2.29507,7.15964,-5.13108,23.578,-46.9182,-43.7439,43.9239,26.124,25.2763,21.2083
278.744,0.99945,0.174364,5,31,0,-277.473,-4.31044,9.01268,-2.38291,7.17686,4.19493,-3.55409,29.7422,19.7264,-55.8594,-17.0457,-4.32929,-34.9326
279.028,0.992142,0.270055,4,23,0,-276.156,-4.18001,8.81091,-2.34398,7.16884,-22.8054,15.2733,-5.84692,56.4168,41.3315,18.4878,13.5235,96.8889
278.9,0.333343,0.44642,1,3,0,-275.32,-4.13061,8.73537,-2.33553,7.15853,-26.9867,17.2138,-3.53527,57.3843,-6.57872,-15.771,18.5796,37.6823
277.214,0.998223,0.0999215,4,31,0,-276.437,-4.104,8.72795,-2.27293,7.13962,-1.82474,1.5286,-14.0401,46.8438,4.52768,-0.798042,35.6334,-27.0461
279.83,0.916258,0.178946,4,15,0,-274.925,-4.17833,8.81252,-2.38367,7.16058,0.640376,4.50109,-38.2291,113.222,15.9792,7.73995,2.45593,34.3267
279.78,0.85749,0.253882,4,31,0,-279.509,-4.19876,8.83628,-2.36785,7.16071,3.46734,7.61595,1.61405,-4.39853,-16.4931,-9.88502,6.67767,-8.93143
279.78,3.56815e-06,0.303134,3,7,0,-273.709,-4.19876,8.83628,-2.36785,7.16071,-40.3412,-12.4685,-38.7359,15.9174,-16.4931,-9.88502,6.67767,-8.93143
279.46,0.999939,0.0243055,7,223,0,-278.305,-4.26282,8.93944,-2.36211,7.16819,11.7169,-13.7363,0.35431,-19.2109,-24.2341,-7.41034,5.11324,-22.1506
278.53,0.99869,0.0463933,6,127,0,-276.39,-4.10353,8.70625,-2.32134,7.1499,-16.104,13.9994,8.35403,54.2058,-15.6294,-22.6017,23.4773,5.49775
278.549,0.967688,0.0884047,5,39,0,-276.151,-4.09835,8.69085,-2.3975,7.14034,-4.84818,-3.26407,42.1746,21.829,-92.5818,-75.1536,-0.154915,-104.78
279.308,0.998584,0.152681,5,31,0,-278.038,-4.08335,8.70189,-2.38285,7.14562,-12.3992,-6.4931,-18.8,-37.4058,41.5406,22.5541,5.54759,47.3931
279.308,0.216667,0.289241,3,9,0,-278.193,-4.08335,8.70189,-2.38285,7.14562,19.5379,-2.09996,-13.21,-15.3019,41.5406,22.5541,5.54759,47.3931
279.454,0.993541,0.0491026,6,111,0,-278.192,-4.13794,8.76567,-2.35378,7.15349,-23.5324,1.80978,1.44412,-13.7591,31.7106,16.7034,12.8156,38.101
278.712,0.953167,0.0919396,2,3,0,-278.612,-4.13152,8.77606,-2.3524,7.15258,-0.472996,-2.18793,-1.96898,17.8156,91.429,57.6397,11.4049,86.6041
279.234,0.985986,0.151153,5,31,0,-278.273,-4.17024,8.7778,-2.35576,7.16071,-17.8141,-1.92581,-9.64206,-24.64,-50.6391,-38.8712,11.3232,-16.1013
277.723,0.737012,0.272473,4,23,0,-276.34,-4.27324,8.99106,-2.41455,7.17696,-3.54593,4.40016,-14.9761,-65.1512,123.176,63.9726,-16.1601,152.412
278.252,0.976005,0.231777,4,31,0,-276.854,-4.30625,8.98855,-2.41383,7.17963,23.2038,-2.40328,-2.97165,-28.8225,-83.1868,-32.1861,-14.7879,-37.2173
278.252,0.172548,0.400999,1,3,0,-276.681,-4.30625,8.98855,-2.41383,7.17963,2.10656,13.2963,10.1406,-55.0361,-83.1868,-32.1861,-14.7879,-37.2173
278.317,0.989021,0.0652403,5,39,0,-276.455,-4.29028,9.01566,-2.36818,7.15785,-12.6567,-9.10757,23.0426,-47.065,-39.4552,-3.71949,-0.440336,-116.622
277.965,0.997391,0.117518,3,7,0,-277.754,-4.29229,9.02742,-2.36721,7.15541,-3.08437,-6.58456,-1.78615,6.36798,-35.3152,-0.102059,-0.97898,-128.756
277.898,0.9649,0.214784,4,19,0,-276.875,-4.28923,9.01325,-2.37919,7.15471,9.75335,-6.85933,-22.1324,9.66997,-60.1472,-11.3987,-4.73411,-154.234
277.898,0.00155063,0.354197,4,15,0,-276.84,-4.28923,9.01325,-2.37919,7.15471,7.64745,5.56421,25.3927,-6.91289,-60.1472,-11.3987,-4.73411,-154.234
277.029,0.996383,0.0378175,6,95,0,-274.609,-4.22435,8.91335,-2.26826,7.16504,11.9587,-14.1774,18.7393,60.2955,83.7079,45.0306,30.8886,78.1842
277.585,0.988737,0.0685815,5,47,0,-275.726,-4.2311,8.94606,-2.3361,7.16082,6.47249,0.448668,37.8757,-1.52906,130.704,72.2783,9.51519,91.0443
278.71,0.972697,0.12055,3,15,0,-275.875,-4.27211,8.929,-2.3608,7.18537,-18.5282,-12.5444,14.3301,-71.2125,-8.67389,-6.87313,4.18675,82.1996
278.801,0.429601,0.200822,3,15,0,-274.509,-4.22543,8.90717,-2.32836,7.16462,39.1737,12.5784,9.07814,-30.3668,69.2379,39.0534,15.3256,64.4717
278.371,0.986595,0.0749608,3,7,0,-278.066,-4.25209,8.90375,-2.33059,7.16129,-3.98808,-7.50014,5.31935,-5.08147,-96.7536,-46.2549,13.9106,-114.258
279.359,0.955545,0.1291,4,23,0,-277.036,-4.25408,8.90498,-2.3817,7.17416,-21.8518,-11.5779,-24.4744,-3.48379,-40.4374,-20.8164,-0.548764,5.83607
279.269,0.999738,0.202681,3,15,0,-279.042,-4.26674,8.96017,-2.40573,7.16938,2.7043,5.42387,-3.60317,-17.8316,19.9024,16.5784,-9.62977,20.3022
278.861,0.395184,0.355455,2,5,0,-277.175,-4.22664,8.89289,-2.4358,7.15359,20.3945,-11.1533,-11.3006,-22.4601,-41.1492,-11.5951,-18.3506,-100.269
276.74,0.909377,0.124432,5,31,0,-275.251,-4.06035,8.66322,-2.29678,7.12734,-13.7579,-7.53997,16.8289,45.9367,-59.4981,-52.6556,29.5178,-105.586
278.58,0.850323,0.171185,5,31,0,-274.369,-4.19025,8.79258,-2.40876,7.16102,-31.3272,3.05329,38.2662,32,-112.856,-73.3702,-7.35371,-81.1768
279.415,0.690009,0.200853,2,3,0,-277.287,-4.1726,8.82223,-2.4123,7.15789,21.7332,16.3472,-1.62405,-6.45997,68.1558,42.4871,-7.79593,67.2078
278.765,0.830848,0.155224,4,23,0,-276.74,-4.24279,8.9484,-2.35855,7.1621,-21.9617,1.72516,11.4913,-58.4381,82.3939,48.0539,4.66477,48.8865
279.233,0.997581,0.172912,5,39,0,-278.356,-4.16411,8.76811,-2.41694,7.16528,19.7398,-0.0986435,-3.81077,-7.63596,-32.7975,-30.4061,-7.87957,36.0561
279.554,0.501961,0.294107,3,15,0,-278.069,-4.15202,8.75888,-2.39958,7.16013,13.4713,-0.061056,24.1631,-39.7851,-27.1292,-25.7484,-1.37273,18.2719
279.26,0.944016,0.141625,3,15,0,-278.626,-4.15442,8.79467,-2.42749,7.15701,10.4385,-1.39605,12.8748,28.1203,70.4375,43.9487,-12.0525,79.877
277.918,0.438794,0.20918,3,11,0,-276.318,-4.16134,8.82157,-2.46224,7.15344,-17.0072,-14.4827,6.28291,-17.0176,116.923,76.8508,-26.62,88.6708
276.888,0.903945,0.0871864,4,19,0,-274.21,-4.19531,8.79015,-2.41926,7.15611,16.3786,8.61079,-37.857,-10.915,-179.002,-110.809,-13.9544,-172.53
277.123,0.869657,0.116339,4,31,0,-268.898,-4.26954,9.00975,-2.35387,7.14495,-20.786,-33.4619,-30.0737,-82.5144,-4.73532,14.8899,1.8812,-142.253
