# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=12345
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_vehicle_3.csv
# diagnostic_file=stan_diagnostics/LV_vehicle_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
457.428,0.283271,0.360256,3,7,0,-454.767,0.0341537,-0.0962555,-2.50279,7.74179,8.22677,-3.51802,-3.241,9.49542,9.54868,-27.4827,42.8567,19.2335,21.6679,21.7563,34.6758,23.1381,-3.83187,43.7796,211.785,64.5839,-1.92556,-120.353,-54.5027,-180.33,-33.8713,-131.29,-188.981
458.621,0.90066,0.260486,4,15,0,-454.601,0.0312377,-0.0795073,-2.50673,7.74584,8.22989,-3.47356,-3.28069,9.48008,9.59891,-35.9656,-28.9294,-2.04864,57.584,20.8053,57.5628,30.1565,24.9564,-73.8413,-51.3844,-77.7969,-1.43409,22.9067,-42.2307,55.2509,-16.2488,28.9953,205.137
458.001,0.989629,0.277966,3,15,0,-456.608,0.0289822,-0.0524654,-2.4984,7.72971,8.22587,-3.47527,-3.28484,9.47139,9.59226,12.9516,-20.173,-4.36951,58.9274,-21.5797,3.67148,-29.3654,-2.35229,44.5462,73.8958,72.7937,0.598359,-91.8783,-103.042,-33.2705,-106.499,-62.501,-40.3102
460.296,1,0.313689,3,7,0,-457.31,0.0230907,-0.0545816,-2.48859,7.72943,8.23529,-3.46783,-3.2584,9.47416,9.589,5.52356,-17.5932,4.97008,14.4702,69.7161,2.98928,71.795,-3.98037,-16.012,-77.828,20.6341,9.63836,-41.3535,-22.4598,66.3163,-31.9554,43.5361,23.9592
459.401,0.848136,0.356278,3,15,0,-457.477,0.0038915,-0.0876979,-2.5185,7.76305,8.238,-3.50131,-3.22709,9.44804,9.57723,-16.3881,3.94301,-8.57638,50.5982,0.549805,-37.3775,8.97537,16.2509,-75.2536,11.5009,-103.159,-4.76746,68.2993,46.7625,-7.97887,75.034,-36.6114,160.03
460.504,0.97828,0.367739,4,15,0,-456.447,0.0342336,-0.0777966,-2.5093,7.73207,8.24593,-3.49358,-3.25161,9.50285,9.56328,40.129,-5.22578,-18.4605,16.6471,-7.97154,36.4019,60.0128,27.6506,65.802,-1.03054,55.1838,-0.506849,-78.3052,22.0686,-21.4671,-29.4137,18.7572,-122.795
452.623,0.252398,0.411916,3,7,0,-450.759,0.0611451,-0.0784118,-2.37156,7.72317,8.23959,-3.4425,-3.19951,9.50185,9.57483,-26.6239,-11.9719,-4.80233,-38.7599,69.0309,-6.55988,21.9489,21.1245,-31.9711,18.5346,-77.6198,53.6202,-62.6071,65.7842,58.1649,112.965,-0.421791,115.752
455.53,0.918593,0.292377,4,15,0,-446.877,0.0338513,-0.0436695,-2.58883,7.76261,8.24151,-3.49975,-3.2612,9.48694,9.61482,50.8812,2.72569,41.3376,-6.19111,74.4147,90.3986,68.0938,-22.4487,16.0411,72.3307,-95.0223,-41.0856,57.511,32.6548,-44.9818,28.3532,-45.4539,304.166
455.555,0.569978,0.315452,4,15,0,-449.302,0.0370448,-0.135145,-2.37804,7.73215,8.23756,-3.49323,-3.25032,9.50584,9.54255,-13.7615,-20.0476,31.0703,96.2909,126.503,25.259,16.6378,21.0066,87.6167,-0.551746,-37.3788,50.8648,-61.9741,11.9965,-13.5272,14.1463,16.9874,-65.7589
458.103,0.998908,0.273432,4,15,0,-452.787,0.044123,-0.0855738,-2.56802,7.73924,8.26304,-3.45328,-3.29095,9.47873,9.5732,-1.61217,31.0334,-51.1203,55.5838,-26.3559,-0.60899,0.0515021,-9.1208,105.692,17.4077,28.8939,-27.6253,-10.3473,77.1891,46.3996,-59.4091,-18.1984,-48.2882
458.89,0.892505,0.310246,4,15,0,-456.406,0.0532466,-0.0571914,-2.45144,7.74022,8.21479,-3.48669,-3.2176,9.52893,9.57366,-22.1193,8.21224,10.5171,52.5585,-44.2535,-48.1471,42.863,5.28133,-5.22946,-66.66,39.2106,23.3412,-10.9616,-72.0208,38.9666,7.63695,87.613,-61.2847
455.103,0.42981,0.329252,4,15,0,-449.988,0.0138853,-0.100106,-2.55491,7.7407,8.25729,-3.46672,-3.25757,9.42872,9.58334,-53.4617,-30.6286,22.095,143.58,35.5175,9.81028,-7.319,6.86038,31.3335,177.471,-152.457,-26.1591,-48.9854,126.147,-49.7984,74.642,-159.376,255.721
457.159,1,0.261439,4,15,0,-449.413,0.0360259,-0.0195262,-2.53979,7.74798,8.23914,-3.45016,-3.24175,9.46439,9.58453,-69.2865,-79.1389,-15.8511,-15.0019,93.1587,15.54,-34.9327,-21.5311,-24.2925,-15.6297,161.061,-17.0486,47.4726,-25.1376,81.0715,-70.6593,-6.41091,-198.453
458.643,0.816928,0.296791,4,15,0,-454.126,0.00943492,-0.0406893,-2.50932,7.75013,8.25659,-3.51562,-3.26108,9.48678,9.57876,-38.2062,-1.72092,17.2314,-5.66542,-66.8049,-44.4419,-39.6594,33.0778,-85.5774,-83.2874,119.403,-4.46612,16.2685,45.2694,9.03119,-65.9103,59.5483,-159.038
455.467,0.876919,0.300393,4,15,0,-451.412,0.0128309,-0.0243023,-2.44181,7.73469,8.22103,-3.46464,-3.24753,9.45047,9.58027,35.5922,-32.8645,-35.2891,35.9747,-77.8335,-3.26799,10.57,5.77545,-63.0792,-39.9139,163.154,21.366,-22.1294,-102.439,57.2953,-94.3723,-1.99875,-217.677
457.411,0.963337,0.315668,4,15,0,-450.496,-0.0186269,-0.0395919,-2.58833,7.74645,8.25008,-3.51088,-3.24403,9.44633,9.5794,34.6732,-78.6199,11.6336,149.881,11.114,-5.04338,28.1489,12.3504,17.0974,-152.64,107.689,-39.52,23.6688,41.3313,50.0651,-42.448,71.5349,-139.126
457.037,0.391173,0.350129,4,15,0,-452.464,0.045857,-0.121166,-2.40889,7.75104,8.23988,-3.48106,-3.23632,9.51479,9.55607,4.17142,17.0341,-17.3972,-21.8964,-15.2705,40.2519,64.2514,52.9185,-36.1398,-110.67,-82.2835,38.4857,52.1078,39.7197,83.3333,55.5312,100.765,45.9821
455.379,0.701286,0.271525,4,15,0,-451.407,0.0235005,-0.079132,-2.62465,7.76105,8.25149,-3.51905,-3.27248,9.48433,9.59158,67.7151,-39.6896,3.96017,34.9873,51.3159,-33.2022,7.9042,-8.27239,-32.369,122.568,-89.7171,-61.3222,18.0267,72.2451,-110.138,15.0337,-77.9915,196.858
453.057,0.531019,0.255663,4,15,0,-449.154,0.0640424,-0.0990619,-2.354,7.73004,8.24264,-3.45851,-3.25442,9.48654,9.55869,23.3658,-27.9679,-9.53568,-2.8225,90.7772,-23.7311,-40.9842,-15.2216,87.4745,217.549,2.32511,56.0018,-105.717,22.2047,-75.4503,-1.10931,-155.206,-63.3782
452.893,0.95941,0.216452,4,15,0,-447.983,0.0147279,-0.0696103,-2.63514,7.77514,8.23268,-3.51305,-3.24578,9.49904,9.57309,25.2809,-11.6289,-19.4223,18.312,-26.7042,-45.616,-27.5462,59.7771,-81.975,-309.529,37.5047,-73.2548,244.044,-40.8287,169.355,-34.5593,225.665,-60.2685
457.265,0.945506,0.239489,4,15,0,-448.633,0.0277033,-0.118283,-2.49969,7.76569,8.25091,-3.50685,-3.23338,9.51009,9.54629,45.7366,-20.335,68.6275,-107.768,17.8945,-2.60851,-8.33769,-25.6064,-65.0847,-181.669,-51.0973,0.314413,127.932,82.892,95.0831,50.2228,145.709,-32.0705
458.232,0.967844,0.262662,3,7,0,-454.977,0.0499,-0.0970606,-2.49776,7.74935,8.24403,-3.50676,-3.23137,9.54223,9.54982,-35.3047,-16.7079,1.3819,67.3409,67.1447,-9.88495,24.0758,21.9934,-78.7798,-109.478,19.8155,4.29365,26.8497,39.2132,39.4498,16.8521,131.866,-119.126
456.858,0.852101,0.292093,4,15,0,-452.317,0.0333064,-0.127364,-2.46073,7.75969,8.2377,-3.46876,-3.30059,9.48842,9.56204,-39.7535,13.5883,-24.3763,-40.7873,-40.2681,28.554,2.50513,-27.36,120.367,-174.31,-31.5032,15.043,118.542,-33.8554,142.974,-60.364,120.383,-7.70473
456.625,0.70322,0.302177,4,15,0,-451.744,0.0242277,-0.125086,-2.51115,7.75542,8.2506,-3.52462,-3.24986,9.52672,9.54401,-52.8155,13.2648,-19.9006,-13.683,20.0895,-25.454,62.6031,45.7145,-10.129,-190.569,-34.3932,-4.89473,69.2558,63.6681,68.3405,16.9171,168.225,-64.5
457.346,0.994972,0.284903,4,15,0,-453.179,0.0131379,-0.0789757,-2.51262,7.74132,8.216,-3.4564,-3.25239,9.41976,9.57529,26.9965,48.2862,9.68143,23.5382,-14.289,14.3558,-15.4288,-20.8882,123.22,165.133,11.7748,-2.86707,-36.8117,-104.611,-25.5553,-38.4427,-161.987,-16.7677
458.075,0.962491,0.322161,4,15,0,-454.472,0.0609811,-0.0410175,-2.49745,7.7369,8.25315,-3.50117,-3.22181,9.53872,9.58997,-6.16216,-23.5887,5.55773,154.88,11.6759,15.9711,-9.05191,20.7364,20.1707,71.7002,-14.9492,3.96004,-85.1884,101.206,-74.1708,61.4719,3.22034,84.3954
459.855,0.911777,0.356958,4,15,0,-450.837,0.0259977,-0.113914,-2.52671,7.75537,8.22297,-3.47899,-3.26885,9.46695,9.55936,39.3229,-32.7188,64.9564,65.3528,-47.046,59.6853,-3.4677,24.8549,80.8904,4.65079,-12.8414,-9.63244,49.5655,-85.7205,23.3417,-45.207,-19.5865,-41.6128
459.855,0.0314724,0.383188,4,15,0,-456.404,0.0259977,-0.113914,-2.52671,7.75537,8.22297,-3.47899,-3.26885,9.46695,9.55936,-63.4703,10.6038,7.06447,-1.67361,-54.2293,-9.94149,-6.50294,7.80229,-86.7136,4.65079,-12.8414,-9.63244,49.5655,-85.7205,23.3417,-45.207,-19.5865,-41.6128
453.321,0.856484,0.237904,4,15,0,-450.874,-0.00845387,-0.079334,-2.41633,7.74631,8.19668,-3.5292,-3.19984,9.46746,9.5467,14.9244,-30.8584,-7.14304,12.6758,-85.2964,7.78952,-32.4724,-14.216,-41.0276,-23.3282,79.2427,33.4206,-27.6403,-129.816,-45.3771,4.07001,1.84058,-216.166
452.27,0.992253,0.246788,3,7,0,-450.175,-0.0237535,-0.0909704,-2.40628,7.73743,8.19649,-3.52925,-3.19867,9.45624,9.54451,-13.7733,-38.8583,0.522819,-67.5147,29.7147,3.40492,-0.184283,-27.2566,33.0241,-83.6607,45.6176,37.4008,-43.1125,-120.084,-14.7696,20.7373,30.4256,-175.538
456.938,0.968869,0.278527,4,15,0,-449.163,0.0183194,-0.109122,-2.57704,7.75712,8.25454,-3.47729,-3.27579,9.44491,9.5484,-20.5976,-38.7574,34.4536,-13.7865,-77.0881,-36.2859,81.6858,-38.2283,-74.9504,105.833,57.7993,-32.8806,40.734,41.5205,-25.0808,-62.3711,-103.5,-178.723
457.093,0.520438,0.309779,4,15,0,-452.648,0.0216485,-0.0450515,-2.40853,7.73699,8.23463,-3.5207,-3.24485,9.4859,9.59288,4.10515,-11.5547,-1.45622,-41.9523,4.44222,-36.3492,-88.5874,-30.2194,-22.317,143.467,10.4759,38.3646,-110.151,-4.59063,-139.614,-1.96235,-93.1054,54.8341
459.096,0.999714,0.260797,4,15,0,-454.259,0.0596302,-0.088288,-2.47941,7.72814,8.24223,-3.48632,-3.2533,9.51322,9.56684,-38.7517,30.5272,40.4451,-25.9078,-11.9711,-52.3438,7.45753,5.16891,81.0898,186.969,0.804342,9.88543,-144.432,20.7878,-122.27,-4.1414,-104.319,-31.0476
456.141,0.646183,0.295643,4,15,0,-452.926,-0.0155283,-0.0903938,-2.50587,7.74152,8.26537,-3.47299,-3.29422,9.43217,9.57046,-16.0073,-7.36712,7.76163,-59.7241,31.9724,36.7309,3.23812,57.7955,-12.0564,-236.394,18.7291,-2.23124,53.3841,79.2416,151.618,-57.434,110.502,-44.264
459.336,0.99949,0.269132,4,15,0,-454.469,0.0397909,-0.0155519,-2.5094,7.75224,8.22434,-3.49715,-3.22612,9.51336,9.59878,3.05004,-19.9631,0.858333,-14.7005,81.6207,7.32697,-56.7263,-62.649,26.773,-76.9084,68.3138,-0.946264,39.8963,-53.7809,36.4912,-14.7839,80.5353,-6.72709
461.099,0.9929,0.305007,4,15,0,-455.367,0.0116673,-0.0670546,-2.55456,7.74005,8.24251,-3.48189,-3.23986,9.45336,9.57327,-10.1037,52.5762,-28.0389,-92.2124,-17.8677,-43.2303,17.1364,45.4275,57.8908,23.6687,22.3626,-17.5919,-32.931,26.125,-5.38854,-1.29471,-39.0866,-38.2043
460.718,0.798813,0.344215,4,15,0,-458.393,0.0133981,-0.0988259,-2.47562,7.75067,8.22982,-3.51251,-3.24749,9.47039,9.56312,-19.9387,-8.61244,-13.8703,-29.2661,-34.4686,8.99937,2.2501,-43.0707,-61.3672,74.0556,-16.5801,14.6817,-25.5955,-26.2184,-75.4918,-2.3348,-60.386,-20.7546
458.992,0.979068,0.344431,3,7,0,-458.037,0.0152481,-0.0887206,-2.45974,7.76141,8.21034,-3.5097,-3.25411,9.46764,9.57747,14.5173,35.556,-1.35177,22.1492,-25.2202,8.05547,-6.18287,-3.90974,15.0762,55.2573,-25.448,16.4945,28.7044,-107.811,-51.0454,-22.0514,-52.3421,45.4003
456.212,0.828004,0.385325,3,7,0,-452.87,-0.00910639,-0.0674046,-2.54262,7.74463,8.21283,-3.52345,-3.28305,9.45679,9.59516,-18.1558,38.5599,-25.6172,-54.3685,98.3827,7.63668,2.79242,0.157238,-14.4275,5.42203,12.8095,-22.2356,-45.4441,-160.181,-62.8098,-91.7093,-24.6736,58.101
457.772,0.462686,0.39257,3,15,0,-449.742,0.0103955,-0.0463771,-2.55043,7.75108,8.22321,-3.52919,-3.26906,9.48112,9.59321,38.8809,39.6529,-4.57248,78.0596,117.268,-0.17036,62.6092,62.7832,-11.9994,80.0946,69.6128,-23.812,-42.6884,-110.885,-112.343,-90.3325,-53.0352,-32.3882
459.828,0.988863,0.319075,3,15,0,-455.646,0.029831,-0.0804822,-2.53015,7.7515,8.23907,-3.4858,-3.2357,9.48207,9.55114,-29.9352,21.6018,-26.7057,11.8747,-71.8199,-47.6443,-38.3888,15.5809,64.7624,-6.50052,93.6603,-9.09309,26.3201,-3.17026,12.9849,-28.9827,3.43342,-220.041
455.097,0.54611,0.359081,4,15,0,-453.754,0.0589463,-0.0442353,-2.42482,7.75818,8.24028,-3.48979,-3.29169,9.53827,9.58957,24.5591,-9.666,11.0786,70.2041,-5.73117,6.51917,-23.9439,-10.2205,-1.81927,-122.531,105,27.4099,77.2956,-47.8754,81.2688,-114.659,136.092,-95.0781
456.536,0.996827,0.307365,4,15,0,-452.709,0.0162443,-0.11023,-2.57409,7.72968,8.24718,-3.46447,-3.25332,9.47018,9.54115,7.40073,37.5376,14.0404,-27.7336,36.7693,2.1413,-61.7019,42.939,-2.51431,-182.625,54.5955,-31.1205,-17.3209,25.7256,127.123,-35.3289,113.295,-198.349
458.562,0.898261,0.347574,4,15,0,-452.189,0.00765893,-0.0236763,-2.50576,7.77054,8.24711,-3.52991,-3.24135,9.48069,9.59195,-44.1466,-64.8621,-31.7259,-0.974502,-40.8896,58.5954,-12.5032,-34.5177,34.5869,-27.6639,80.7072,-1.31272,85.4225,31.1815,-28.1371,-24.6865,16.731,-52.3939
458.498,0.475635,0.369803,4,15,0,-449.103,0.0476476,-0.09727,-2.51194,7.73931,8.2495,-3.49462,-3.29202,9.52776,9.56185,12.8405,-21.1676,0.812448,148.895,150.944,-21.6833,28.4216,28.4325,132.597,-76.7518,61.6744,-4.32448,-23.5097,-1.8462,26.9611,-89.5963,93.8349,-137.103
459.18,0.986439,0.303138,4,15,0,-456.486,0.0124193,-0.0553205,-2.48564,7.74273,8.22501,-3.49049,-3.19837,9.47393,9.58643,-18.8419,9.86209,22.1086,-104.626,-10.4359,-31.3876,2.19186,-19.0854,28.6815,-96.7787,-65.9839,12.0044,8.0045,7.73476,51.7224,93.4123,55.6686,144.032
459.248,0.999064,0.340548,3,15,0,-455.206,-0.0081565,-0.0519207,-2.54775,7.75645,8.23554,-3.51466,-3.26417,9.45859,9.58298,-18.1645,-1.40022,-23.655,51.1879,48.5161,-23.919,-76.7608,-5.46617,-28.345,-114.516,82.0612,-20.0428,60.1964,-48.0777,32.2947,-76.4219,55.1909,-88.5809
459.248,0.00355626,0.38552,4,15,0,-451.227,-0.0081565,-0.0519207,-2.54775,7.75645,8.23554,-3.51466,-3.26417,9.45859,9.58298,-40.0287,7.86267,25.1097,184.75,-39.8149,53.9248,-27.3719,38.4479,39.4784,-114.516,82.0612,-20.0428,60.1964,-48.0777,32.2947,-76.4219,55.1909,-88.5809
459.417,0.856234,0.236339,4,31,0,-455.606,0.0365818,-0.0916945,-2.54743,7.76278,8.23967,-3.505,-3.22456,9.51095,9.56902,73.1564,-12.6801,13.3354,-21.9398,-0.770155,6.58877,26.7825,10.054,-71.4465,-85.0608,-83.0934,-19.1283,93.4722,51.9716,37.8795,69.984,82.8874,99.0206
460.119,0.997033,0.245038,4,15,0,-455.219,0.0252078,-0.0690396,-2.49506,7.72472,8.22016,-3.4714,-3.24768,9.47056,9.58053,2.41956,-28.1677,-23.7863,106.922,5.03846,53.0194,63.5671,0.123036,-8.70873,25.2352,7.76089,5.48799,-95.9094,-76.6548,-1.46939,-23.5678,-28.6548,9.3068
459.84,0.90011,0.277045,4,15,0,-456.062,-0.00442728,-0.0883387,-2.52633,7.76074,8.24607,-3.52961,-3.26007,9.47021,9.56244,-0.229755,-14.2499,-9.69522,-31.1961,-57.3977,-47.7988,-18.2126,51.2814,64.6877,-61.9758,33.2233,-8.41803,50.9258,19.3871,-16.7685,-34.5016,30.0202,-94.4468
459.906,0.844864,0.295068,4,15,0,-456.903,0.0503953,-0.065202,-2.50678,7.76118,8.2251,-3.47681,-3.23464,9.48529,9.56852,8.62103,5.17919,13.1589,-114.6,-22.7809,30.4431,13.4073,27.2841,49.6258,131.379,59.9234,-1.00943,39.0272,-54.8143,-38.4984,-21.7622,-92.5124,-110.406
456.094,0.967189,0.30375,3,15,0,-453.425,0.012786,-0.0833008,-2.62901,7.75467,8.22923,-3.5094,-3.25956,9.47126,9.59049,-47.9748,-3.19999,-17.7627,-54.8364,57.1843,-29.9053,-10.121,2.13222,31.4087,23.6957,-109.426,-62.7007,22.1369,-37.3499,-41.8268,16.6595,-23.39,219.364
454.553,0.557391,0.33709,3,7,0,-448.773,-0.0197195,-0.0681865,-2.56682,7.76799,8.25609,-3.50494,-3.3099,9.42883,9.58645,-5.43976,18.3549,-57.5924,35.1589,-95.9213,4.65536,-27.7487,22.1363,5.48218,-137.553,69.9071,-32.4,138.858,10.3418,68.516,-118.086,44.4755,-56.8024
458.855,0.998234,0.290811,4,15,0,-451.508,0.0253414,-0.0618521,-2.54216,7.73703,8.2579,-3.48412,-3.26558,9.49365,9.59499,37.4125,26.5719,23.3799,-110.866,-43.32,33.406,57.9956,58.2944,-50.5733,-142.087,-51.0869,-16.8637,-4.41608,94.2842,80.3647,12.6761,104.871,153.623
458.538,0.996216,0.328915,4,15,0,-457.103,0.0187964,-0.0273301,-2.49621,7.73086,8.25487,-3.47138,-3.26236,9.47356,9.59397,9.03785,-8.80696,18.3686,22.0379,-54.2224,1.59374,28.1265,-18.9373,-5.94449,-107.864,85.8784,3.96051,-29.7517,43.8739,78.4027,-52.712,64.2643,-51.3988
457.484,0.532025,0.371509,4,15,0,-446.054,0.100262,-0.0820611,-2.48251,7.7661,8.23663,-3.45752,-3.25043,9.54539,9.56169,0.230186,102.478,-4.41073,61.4676,92.1264,95.5546,-29.3974,-32.6705,-63.0137,43.4673,47.6218,8.41338,94.4207,-13.616,43.8845,-26.7381,21.1279,-116.613
457.999,0.423221,0.315607,3,7,0,-453.19,0.0966422,-0.0927628,-2.49556,7.74848,8.22447,-3.46843,-3.2449,9.53787,9.56824,9.26202,-48.737,5.53171,100.175,29.443,49.1673,23.3636,37.9138,52.9293,223.821,-27.8554,1.69763,-47.8673,-40.2396,-94.2361,10.1064,-117.242,16.0519
460.163,0.968747,0.250852,4,31,0,-454.819,-0.00607165,-0.0560506,-2.48235,7.74734,8.22358,-3.49477,-3.21122,9.43865,9.57937,-12.6255,32.5711,-12.6115,-55.5733,71.0311,-79.4725,-17.0999,-46.9745,-6.88055,-22.5903,-6.75837,15.2939,5.34904,-23.656,7.74578,43.1549,-21.3302,27.951
459.593,0.826432,0.278594,4,15,0,-457.207,0.0519603,-0.0802543,-2.52386,7.75121,8.25136,-3.48146,-3.28247,9.51112,9.56633,1.44689,21.5629,9.67651,-29.381,35.0657,59.2793,-33.6781,8.8034,-30.6444,-19.9295,83.4776,-8.73558,29.571,11.2011,25.2953,-84.45,37.1378,-151.53
458.959,0.999693,0.283547,4,15,0,-457.054,0.0018658,-0.0950934,-2.44718,7.74805,8.22926,-3.5064,-3.24866,9.46542,9.55061,16.0893,-9.61125,19.3043,0.512911,67.4545,-8.3821,-19.675,14.6018,-54.9446,-54.2345,58.4966,25.5347,4.7099,-45.6587,6.02818,-39.8088,19.3724,-172.525
457.778,0.457073,0.320878,3,15,0,-449.128,0.033732,-0.113591,-2.4191,7.77221,8.24304,-3.51806,-3.24775,9.5004,9.56122,-98.2313,16.2726,-11.0997,-126.843,-70.9211,47.2832,3.94864,-13.8744,-63.6036,29.899,-64.6671,33.5781,68.5827,41.4238,-42.0128,34.9602,-8.48473,41.4254
457.611,0.962323,0.26049,4,15,0,-455.018,0.0363523,-0.109307,-2.41424,7.77301,8.23531,-3.52274,-3.25086,9.5032,9.55651,-2.58419,-18.6961,-4.01155,-5.86272,106.937,18.087,15.3732,-13.0017,61.3815,65.048,-17.8721,35.7303,54.8372,-0.900553,-70.785,2.56236,-29.9601,-42.7798
457.874,0.821148,0.288101,4,15,0,-452.552,0.0288214,-0.104127,-2.4353,7.77391,8.23546,-3.51064,-3.244,9.50679,9.56697,10.2515,-27.4604,37.6413,5.83911,0.130514,-54.6982,-25.1835,4.50511,-125.28,-128.286,-66.3891,25.6673,132.605,13.9268,63.4684,33.391,104.47,64.0048
458.954,0.969873,0.292262,4,15,0,-455.999,0.0256007,-0.0789249,-2.5689,7.73066,8.24728,-3.47386,-3.2469,9.45808,9.57998,-17.2681,-49.4149,-0.364489,6.84495,5.66658,-45.8088,-15.6486,32.8864,33.8654,166.674,-59.3195,-27.9284,-114.544,64.906,-77.1729,33.7249,-130.305,107.376
459.668,0.998871,0.324687,4,15,0,-458.37,0.0197797,-0.0781481,-2.58594,7.73485,8.24622,-3.47124,-3.24916,9.46913,9.57916,-5.25314,10.5528,-18.7216,58.1196,-20.5175,1.13435,-12.3109,20.8832,-23.869,-89.023,-50.3332,-34.8155,-20.7954,53.6051,68.7749,21.864,48.5833,89.2179
460.934,0.985045,0.367119,3,15,0,-457.656,0.00427112,-0.0865079,-2.47525,7.75097,8.22933,-3.51611,-3.23748,9.47431,9.57033,13.0844,28.2932,34.0661,96.5611,-20.5842,3.83453,-3.29995,-3.59852,-52.6852,-47.3766,-29.0291,15.314,9.52302,-16.9563,-10.4805,17.6944,22.7655,24.4002
460.186,0.34613,0.411561,3,7,0,-458.569,0.0103599,-0.0880986,-2.45338,7.75061,8.2208,-3.51691,-3.24453,9.48503,9.57117,26.414,-0.0860357,20.0684,-5.15057,-62.9544,-0.790502,-20.8534,15.2791,5.25185,-49.3389,-18.2787,22.3907,6.69221,-58.1175,-10.6171,-3.56071,32.6651,11.3587
457.37,0.955866,0.31238,4,15,0,-455.397,0.0418308,-0.00326283,-2.57527,7.75671,8.24383,-3.47864,-3.20533,9.4928,9.60329,-2.8145,-18.8429,11.4309,48.4934,27.1948,-29.5323,49.629,-2.62556,3.98374,-17.5596,36.8256,-29.4232,70.2223,69.8116,37.9605,54.6842,22.1953,60.6481
458.714,0.946322,0.344006,4,15,0,-453.985,0.0117919,-0.142116,-2.4985,7.74671,8.24148,-3.51526,-3.25751,9.4853,9.53991,17.1415,-43.844,29.0828,-106.941,-32.915,1.45906,-31.935,36.5395,13.7467,-40.3374,-51.9982,4.4373,-11.8701,20.359,-17.8419,6.69532,27.7081,-55.2081
457.682,0.692341,0.376601,2,3,0,-455.123,0.0124615,-0.149181,-2.47875,7.75379,8.23956,-3.52382,-3.27445,9.49227,9.53917,1.34854,-57.733,-4.83993,-32.8739,22.3825,-18.6703,34.2099,-4.34644,22.9494,-51.6534,-40.6767,11.3514,16.1987,-4.08391,-18.3484,-22.6849,40.3152,-74.7905
459.117,0.404455,0.353137,4,15,0,-454.656,0.0207463,-0.122266,-2.53225,7.75769,8.2461,-3.51699,-3.28955,9.48224,9.55729,-24.6186,14.2746,-18.6857,17.3322,31.1021,53.2675,20.5225,13.7867,131.258,77.8955,-11.1402,-12.4553,3.14027,3.47602,-83.4967,-53.3959,-53.9039,-51.3542
459.072,0.999631,0.27789,4,15,0,-456.768,0.00217442,-0.130854,-2.55539,7.75461,8.24187,-3.49912,-3.26534,9.45446,9.54639,0.754173,-0.407407,4.82879,36.839,20.3949,-26.3271,-49.4206,36.6573,22.5279,-58.329,-36.7024,-20.6357,49.7414,9.53201,23.7477,-14.7619,13.9529,-54.4193
459.487,0.901645,0.314248,4,15,0,-455.939,0.00486118,-0.0365159,-2.45952,7.74104,8.23261,-3.51316,-3.22254,9.47622,9.59659,-24.8781,-46.8061,15.0345,58.9204,-1.37959,-22.8855,-0.00433422,-45.1135,-31.8989,-35.0943,-15.173,22.61,-35.2272,8.69145,-20.1672,39.5146,17.2034,109.091
457.856,0.971299,0.334754,4,15,0,-455.626,0.0328845,-0.149034,-2.56018,7.74515,8.23736,-3.4671,-3.27589,9.47316,9.54148,13.7828,21.3925,-17.4856,30.3733,-2.94684,-28.8398,-32.8765,36.101,2.8878,-14.3868,-59.0124,-23.6935,17.7277,-18.0954,45.9664,-22.0161,-1.19533,-42.1948
458.238,0.962356,0.372009,3,7,0,-454.625,0.0105717,-0.135628,-2.47961,7.74558,8.26141,-3.48547,-3.27437,9.45305,9.54669,-11.6915,41.8076,19.6405,-17.7839,-16.7185,-47.9228,18.8676,17.6162,90.3363,5.24241,-49.8963,12.8139,-3.33759,91.966,5.48707,0.764677,-30.8248,-34.1476
457.611,0.468529,0.411128,4,15,0,-453.945,0.034919,-0.00211264,-2.51383,7.74562,8.22117,-3.51071,-3.19222,9.51517,9.59697,-3.84252,-60.1048,-1.27421,56.1051,-81.1724,-15.0441,18.2271,-9.20831,47.3966,-19.3816,73.2077,-1.60088,-21.2651,-35.1429,-24.8668,39.1235,44.6586,-21.4378
459.938,0.724754,0.336532,3,7,0,-455.566,0.0429378,-0.0508639,-2.52417,7.75633,8.22693,-3.50024,-3.20093,9.50393,9.58378,15.0744,26.829,2.41186,-44.2205,-15.2886,-39.4935,58.941,5.85012,113.063,66.1139,-33.0447,-5.0734,15.7285,6.36438,-47.9587,77.2122,-25.7669,86.1812
