# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=12345
# chain_id=1
# iter=100
# warmup=50
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_vehicle.csv
# diagnostic_file=stan_diagnostics/LV_vehicle.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
459.033,0.965829,0.0069206,4,31,0,-456.838,0.0166641,-0.0574419,-2.49634,7.74337,8.24174,-3.48507,-3.24852,9.45094,9.59985,-1.28322,-0.255701,0.320573,0.468902,-0.965143,-1.14746,0.0816932,0.0219318,-0.315982,120.16,-71.8303,5.93919,-44.4332,39.5985,-57.2508,36.3385,-106.325,206.066
458.126,0.996806,0.0069206,4,31,0,-455.312,-0.00588153,-0.0944793,-2.48382,7.74782,8.21508,-3.50389,-3.26933,9.44808,9.55949,0.188786,-1.83975,0.367206,-0.0753371,0.53671,-1.11903,0.180457,-0.364525,-0.60029,-31.2527,68.8849,6.60235,-0.958821,-132.976,-4.95961,-92.1989,-9.62528,-156.39
457.481,0.99892,0.0069206,4,15,0,-455.738,0.0118677,-0.112482,-2.47824,7.74419,8.2591,-3.4831,-3.26573,9.45387,9.53899,-0.222909,-0.616977,0.167514,1.2747,-0.437412,-0.141233,-0.238505,-1.05442,0.151586,14.6954,62.1562,13.5465,-12.6403,62.1259,1.29046,-42.3736,-35.6869,-216.579
457.26,0.858984,0.0069206,4,31,0,-450.607,0.0629655,-0.107334,-2.50193,7.72578,8.20829,-3.45527,-3.22898,9.49703,9.55887,1.79623,2.07458,-0.602896,1.68345,-1.06194,-0.354302,-0.179202,0.626604,-0.949127,165.208,-43.8695,-0.800638,-118.041,-98.8472,-49.0887,21.3995,-106.29,3.17879
455.822,0.989363,0.0069206,3,15,0,-451.872,0.0714744,-0.114203,-2.46406,7.76548,8.23194,-3.43492,-3.23754,9.50402,9.55523,0.697541,0.460336,1.69942,1.0347,1.43062,-0.21358,-0.854966,0.00750643,-0.648138,-79.7377,-57.8208,15.8314,145.43,0.141767,157.089,34.9037,70.4103,7.72735
459.725,0.901217,0.0069206,4,15,0,-452.978,0.0335456,-0.082556,-2.50454,7.72523,8.23073,-3.49059,-3.23291,9.51355,9.5743,-0.207275,-1.95514,0.965394,-1.13459,0.313482,2.1986,1.11317,1.04702,0.376661,-102.8,-45.9436,0.319678,-75.4762,-5.15894,39.8481,33.1893,97.5244,64.2709
459.696,0.996082,0.0069206,3,15,0,-458.387,0.0439611,-0.101982,-2.51993,7.76759,8.24331,-3.47552,-3.24545,9.48537,9.56775,0.338087,-0.0190895,-0.31738,0.475478,-0.704543,-0.0635626,-0.838744,-0.937173,0.307582,9.16161,-78.3844,-7.14413,111.605,48.5888,39.0821,41.9871,-7.47582,85.3765
458.456,0.576022,0.0069206,5,31,0,-452.248,0.0238611,-0.0266717,-2.43568,7.72914,8.23981,-3.48297,-3.23504,9.47035,9.58691,2.03127,0.00488975,1.71992,0.72744,1.29828,-0.971846,-0.878009,-0.88657,-0.784796,72.7921,81.004,29.6992,-91.8818,4.59134,-41.5903,-18.0548,-60.6071,-73.6233
456.476,0.843149,0.0069206,4,15,0,-453.516,0.0396974,-0.0782617,-2.40332,7.75924,8.22682,-3.49135,-3.21403,9.50631,9.58503,0.0272021,1.58997,0.78122,0.646134,-0.787351,0.505504,0.719946,-0.682939,-0.709567,-70.3376,-99.2997,39.7564,64.7693,14.6277,49.1542,90.062,64.7942,185.2
457.837,0.982607,0.0069206,4,31,0,-452.597,-0.00246907,-0.0719532,-2.55041,7.7446,8.25625,-3.5077,-3.27021,9.47223,9.56369,-0.476304,0.700791,1.9625,-0.155455,0.111544,-1.52236,0.186151,1.43446,-1.2105,-164.205,106.236,-23.4689,19.2003,41.0688,61.763,-75.9104,100.504,-193.417
459.275,0.972921,0.0069206,5,31,0,-455.87,0.0633447,-0.0665543,-2.47616,7.7528,8.21436,-3.46562,-3.23164,9.49535,9.5786,-0.00552284,1.28124,0.949568,-0.0918559,-0.223574,-0.934387,-1.37771,-0.334497,-1.1508,151.391,0.776696,11.8823,0.274701,-78.8339,-36.544,4.81321,-100.114,13.5085
459.221,0.959662,0.0069206,4,15,0,-457.085,0.0599639,-0.0625101,-2.48174,7.74077,8.20553,-3.46449,-3.21877,9.51017,9.57929,-0.87422,0.30327,-0.474338,-0.694723,0.085006,0.164395,0.839681,1.40004,-0.0882442,11.9766,-0.866503,10.7939,-13.334,-107.656,31.1792,15.1879,13.3985,18.3853
460.328,0.984367,0.0069206,5,31,0,-456.279,0.0715538,-0.0749842,-2.54686,7.74859,8.22889,-3.45754,-3.23566,9.51687,9.5737,-1.19162,-1.42393,-0.134634,-1.06086,-1.643,-0.018006,0.0501339,-0.896684,-0.0172237,22.8259,-9.68775,-15.8721,30.5815,-26.6462,43.9734,10.8951,12.0529,9.99775
459.772,0.800638,0.0069206,4,23,0,-457.121,-0.0105733,-0.0637144,-2.49098,7.73216,8.24577,-3.51921,-3.24074,9.46811,9.57832,0.276157,-0.532843,-0.869918,-0.375694,0.412164,0.816274,0.910758,1.31075,0.812385,-88.6129,2.53744,7.46448,-67.1035,42.7866,-6.60238,11.2075,45.5642,9.83564
453.409,0.559296,0.0069206,4,15,0,-450.256,-0.00289384,-0.129734,-2.42993,7.78348,8.23224,-3.5329,-3.27688,9.48828,9.56386,-0.971117,0.237613,-0.796198,-0.816505,1.19792,-1.04961,0.797184,0.0581362,0.911108,-232.35,-84.993,19.8541,187.902,-18.7465,100.084,-4.83481,152.14,73.9894
458.446,1,0.0069206,4,15,0,-452.244,0.023513,-0.101971,-2.4346,7.73087,8.2394,-3.50295,-3.22729,9.50346,9.56158,-2.29529,-1.53195,0.81992,0.772979,0.883903,-0.818125,-0.252462,1.20669,-0.74121,-62.6762,-59.0011,29.9129,-60.4349,40.3171,5.45224,57.1263,58.5977,35.6113
458.702,0.962699,0.0069206,4,15,0,-456.403,0.0273451,-0.0460198,-2.44594,7.76936,8.23669,-3.50347,-3.24081,9.47114,9.59634,-0.309797,0.6346,-0.987509,-0.325713,1.48866,0.676538,-0.0822099,-0.303913,0.494868,106.984,-19.3361,24.9193,51.1197,12.8067,-62.6123,19.5033,-84.5257,113.795
459.68,0.741266,0.0069206,5,31,0,-452.141,0.00391781,-0.101938,-2.53328,7.7548,8.24574,-3.50059,-3.26158,9.44198,9.5554,-0.54735,-2.01696,0.856648,1.60899,-0.463459,0.446837,0.768229,-1.66359,1.90151,105.409,24.7144,-9.99461,1.02832,18.6142,-68.0655,-32.9313,-102.346,-107.888
458.748,0.466183,0.0069206,4,31,0,-451.053,0.00731219,-0.118373,-2.48974,7.73642,8.22678,-3.48764,-3.28126,9.44908,9.57333,2.43846,0.121101,2.14914,-1.52047,-0.636297,-0.725146,-0.883311,-0.855622,-0.237866,42.1124,-76.9636,5.4394,-57.8731,-55.6574,-26.5427,-21.7718,-57.9087,100.663
456.175,0.806845,0.0069206,5,31,0,-450.108,0.0567131,-0.0284919,-2.52036,7.75453,8.25096,-3.44254,-3.20566,9.49296,9.59629,-2.52265,0.0282473,-1.03298,-1.79624,-0.0796214,-0.199611,1.02116,-0.575412,0.238692,-71.799,-31.9255,-4.77951,98.9422,111.161,130.815,91.8469,56.9533,134.998
458.068,0.939163,0.0069206,4,15,0,-454.094,0.0558344,-0.0253035,-2.52715,7.7518,8.21237,-3.47435,-3.20969,9.49079,9.5878,1.60956,1.07257,0.102586,0.717282,0.82836,1.10963,0.302899,-0.978384,-0.846418,179.608,73.1229,-10.7846,-14.9641,-93.6137,-69.225,1.01578,-120.018,-57.7265
458.529,0.635667,0.0069206,4,31,0,-451.241,0.0636708,-0.0964625,-2.55637,7.74055,8.25267,-3.46871,-3.25026,9.50232,9.55357,1.85067,1.64728,0.459478,0.446676,-0.330529,-0.51207,1.81569,-1.56384,1.38329,190.153,27.9226,-22.7984,-71.22,67.5801,-79.233,-5.3878,-117.991,-117.428
457.417,0.936626,0.0069206,5,31,0,-454.082,0.0599202,-0.0437028,-2.53856,7.77578,8.24236,-3.49371,-3.21906,9.49983,9.58099,0.0149012,-0.362192,-1.03424,-0.464529,-1.56458,0.883833,-0.345404,0.99576,-0.956082,210.544,28.3765,-18.9837,78.2289,48.8644,-99.8608,36.4679,-133.569,-16.1031
459.217,0.995686,0.0069206,4,23,0,-452.639,0.00825217,-0.0615027,-2.51159,7.72853,8.23009,-3.50123,-3.213,9.49132,9.57586,1.43327,0.764852,-1.34331,2.34558,0.841243,0.803916,0.239508,1.22887,0.536427,-168.679,-11.0048,-2.0805,-49.2673,1.87957,64.7754,46.7764,119.823,20.9137
458.775,0.881676,0.0069206,3,15,0,-456.152,0.0558015,-0.081729,-2.50357,7.76794,8.23971,-3.45386,-3.26166,9.47737,9.57695,-1.39166,0.49834,-0.218445,1.18095,-0.297594,0.184489,1.15178,0.401249,-0.0826128,86.6837,-16.4654,-0.353535,105.965,4.29995,37.1638,-11.9869,-71.2699,31.2882
459.932,0.932606,0.0069206,4,15,0,-456.305,-0.0174145,-0.0725209,-2.5192,7.75962,8.22234,-3.51985,-3.22374,9.44121,9.56935,-0.67272,-0.64538,0.166649,-1.90523,-0.0240562,1.42486,0.36841,0.734212,-0.144142,-60.1171,8.94606,-3.01547,54.3614,-49.2052,-2.35174,11.0037,5.32976,-33.6629
455.066,0.641529,0.0069206,3,7,0,-451.291,-0.015772,-0.0670915,-2.55258,7.75285,8.26633,-3.4837,-3.23102,9.41348,9.58845,0.374528,0.317571,-0.643376,-1.79084,-1.2662,0.712539,-1.17672,-0.121074,0.421334,-53.1502,-115.687,-22.4571,57.6028,185.098,48.1665,100.782,-20.3262,225.554
456.59,0.859663,0.0069206,5,31,0,-450.488,0.0683882,-0.0947582,-2.43268,7.72345,8.24477,-3.48561,-3.27309,9.5222,9.57002,-0.186203,0.599636,1.13009,-0.511888,1.24541,0.863446,0.403687,-1.55493,-2.32202,205.586,-5.24373,25.8907,-164.569,18.1995,-135.902,-24.1016,-111.962,-11.0474
457.035,0.974439,0.0069206,4,15,0,-453.135,0.0362652,-0.0144833,-2.47189,7.76303,8.21738,-3.4686,-3.21891,9.48435,9.58895,-0.111384,-0.00121367,-1.29838,-0.887736,-0.648469,-1.65298,0.844347,-1.18522,0.206819,-110.549,116.709,11.0014,118.444,-84.307,111.714,-29.3718,75.9408,-116.071
456.825,0.931484,0.0069206,5,47,0,-452.646,-0.00360828,-0.10689,-2.46714,7.78144,8.22925,-3.51662,-3.27276,9.46439,9.56586,0.12262,-0.245347,-0.732362,0.0337582,-0.0479942,1.05272,-2.20681,-0.369681,-1.27572,-171.716,-22.565,9.75371,179.526,-48.0279,82.6561,-36.091,93.6984,-4.14545
454.476,0.952094,0.0069206,3,7,0,-452.252,0.00510386,-0.102908,-2.45768,7.76126,8.20501,-3.52509,-3.27924,9.45216,9.58527,-0.921438,0.891762,0.359906,-1.27568,0.11779,0.735358,0.0354863,0.573111,-0.401223,156.46,-57.1964,10.3394,-14.0145,-141.771,-132.102,-43.1042,-129.861,120.7
458.453,0.932403,0.0069206,3,15,0,-448.655,0.00998268,-0.0914266,-2.47958,7.76083,8.2394,-3.51696,-3.26949,9.47817,9.59191,0.0317774,1.6133,-1.63947,-0.191061,2.61303,1.01927,0.586482,2.17701,-1.14779,-46.605,-108.991,8.5852,53.9881,20.2512,-4.59607,23.8018,23.9072,223.337
459.706,0.978382,0.0069206,3,7,0,-456.58,0.00994811,-0.108554,-2.484,7.73941,8.2405,-3.49075,-3.25521,9.47099,9.57382,0.259037,-0.602306,-0.283487,0.126936,1.50946,1.05835,1.46048,-0.10941,0.427313,-100.36,-108.08,8.76551,-5.84409,33.9179,50.5366,40.1778,53.5419,149.242
458.784,0.969826,0.0069206,3,7,0,-458.218,0.00839964,-0.113949,-2.48559,7.73467,8.23825,-3.49024,-3.25462,9.4697,9.57469,0.118904,-0.326601,-0.252376,-0.591964,-0.429348,-0.0898486,-0.0908012,-0.363693,-0.514851,-99.0238,-130.916,6.33445,-27.1338,30.157,47.0155,50.5631,51.3725,185.001
457.828,0.956155,0.0069206,4,31,0,-455.866,0.0338979,-0.0548698,-2.44944,7.73985,8.21871,-3.48962,-3.25143,9.51354,9.57461,-0.191388,-0.115823,0.433816,0.555789,-0.741643,-0.689546,-1.33557,-0.2312,-0.717459,-145.416,95.5634,18.9808,9.37991,-100.104,81.3936,-70.5693,126.828,-139.109
458.412,0.965346,0.0069206,4,15,0,-453.813,0.0329257,-0.101882,-2.46376,7.74656,8.21858,-3.49691,-3.26919,9.47449,9.57664,0.347339,-1.27257,1.26378,1.45409,-0.551644,1.47706,0.785539,-0.0306112,0.80066,180.764,-45.2681,13.648,-62.8615,-80.6014,-113.344,-23.9182,-132.24,70.6958
456.642,0.991977,0.0069206,4,15,0,-453.081,0.0156495,-0.0351729,-2.46772,7.74212,8.27654,-3.47824,-3.27863,9.45804,9.60198,-1.49097,0.728575,-0.44802,-1.10971,-0.756443,0.31365,0.991214,1.00806,-0.516126,-2.94399,19.2139,15.6866,-11.8834,136.922,18.5389,-23.6107,-21.0329,79.5839
451.548,0.818979,0.0069206,4,15,0,-448.254,-0.0219964,-0.163507,-2.55886,7.74443,8.25127,-3.50929,-3.22077,9.4348,9.51379,0.742707,1.00637,-0.820783,-0.173391,1.19133,-0.964155,0.290487,0.418517,-1.30817,-115.908,-83.0157,-21.7319,6.81271,106.614,32.3577,78.0348,35.6115,-97.9219
453.618,0.685307,0.0069206,3,7,0,-448.469,-0.0163238,-0.156794,-2.55747,7.75178,8.236,-3.51682,-3.21408,9.44765,9.52254,-1.96027,-1.26694,-0.273225,-0.0533059,1.58289,1.19275,0.148222,-0.157121,-0.893134,-121.564,-103.994,-21.5217,39.8177,44.0097,31.0956,83.798,49.155,-40.5209
460.977,0.9982,0.0069206,4,15,0,-451.656,0.010753,-0.064989,-2.52139,7.7445,8.23081,-3.47761,-3.24267,9.44204,9.58129,-1.12624,-3.15002,-1.04769,-0.235161,-1.97308,-0.575038,1.12156,-0.342443,-0.835683,64.1912,-0.82771,-2.64939,-16.4713,-25.301,-13.3582,-4.02784,-76.3853,25.568
460.417,0.968683,0.0069206,5,31,0,-459.352,0.0502221,-0.0863518,-2.45506,7.7516,8.23254,-3.46416,-3.24306,9.49409,9.56417,0.803533,-0.578369,-0.568648,-0.416263,-0.170638,0.37427,-0.386786,0.0312497,0.577859,-9.93517,9.24255,24.0572,39.8839,-15.2433,53.4473,-3.00538,12.7161,-53.4614
# 
#  Elapsed Time: 0.55714 seconds (Warm-up)
#                0.563641 seconds (Sampling)
#                1.12078 seconds (Total)
# 
