# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=12345
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_vehicle_1.csv
# diagnostic_file=stan_diagnostics/LV_vehicle_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
459.299,0.986214,0.00694737,4,15,0,-452.064,0.00137021,-0.0737239,-2.46749,7.75719,8.22856,-3.50665,-3.24483,9.479,9.58103,0.368588,-2.2419,1.41843,-1.04081,-1.2725,0.598886,0.893588,1.84011,0.222635,-208.637,-28.7672,14.3976,91.8994,-25.5903,102.727,6.83232,131.733,64.5172
461.019,0.152444,0.0127524,2,7,0,-457.389,0.0115015,-0.0813186,-2.47417,7.74367,8.24507,-3.49218,-3.23331,9.46941,9.56976,-1.17928,0.414612,0.632972,1.06142,-0.956711,-0.949498,-0.663364,0.925206,1.02814,-60.3529,-28.3765,17.0756,0.18451,52.957,28.9551,37.6503,27.1632,22.6563
457.759,0.987087,0.00205499,5,31,0,-455.632,0.00217174,-0.0842959,-2.4848,7.76844,8.23654,-3.55867,-3.2348,9.48287,9.56793,0.679402,0.372785,0.524459,-0.471929,0.754295,0.933125,0.253363,-0.709453,-1.07206,106.769,-14.6239,8.49908,5.57169,12.8618,-152.788,21.0612,-67.338,-3.82777
457.955,0.998407,0.00378817,4,31,0,-454.61,0.00858201,-0.0770106,-2.47769,7.77146,8.22208,-3.5545,-3.23733,9.50115,9.57676,-0.277192,-0.754133,-0.57027,-0.0718771,1.0964,-1.02147,0.296148,-1.7312,-0.619853,-3.62744,-20.0309,10.1918,56.4401,-49.124,-78.0447,8.09067,18.229,36.7726
456.52,0.814635,0.00714235,4,15,0,-452.429,-0.0136955,-0.0560661,-2.43361,7.71724,8.23719,-3.46838,-3.25355,9.4323,9.59039,-0.907383,0.0144479,0.362211,0.130768,1.10862,-1.97404,0.0182621,0.786659,1.21094,-138.809,-5.92183,30.283,-68.8496,-0.72317,91.2821,-8.00698,46.8032,68.3031
457.967,0.924672,0.00791889,3,7,0,-454.606,0.00236936,-0.0475921,-2.45897,7.76518,8.25243,-3.49056,-3.26097,9.44809,9.60092,-1.29444,0.416716,1.13599,-1.0988,0.130795,1.29607,-0.497482,-0.584617,0.297853,-85.6311,-29.3294,20.2413,101.834,61.9951,61.5745,5.7834,24.307,146.309
457.916,0.956967,0.0119421,3,15,0,-455.689,-0.0043479,-0.0453934,-2.44894,7.76391,8.24619,-3.50673,-3.26918,9.43142,9.59203,1.04786,0.0854629,-0.694474,0.320716,0.579798,1.0219,0.391375,0.821261,0.745019,81.2881,45.1474,24.4089,35.8627,9.50931,-55.6311,-49.491,-96.2375,0.0117138
457.916,0.0138376,0.0195716,1,3,0,-450.177,-0.0043479,-0.0453934,-2.44894,7.76391,8.24619,-3.50673,-3.26918,9.43142,9.59203,-0.467743,-1.2439,-0.559121,-1.34103,2.30226,0.72593,-1.54983,-1.82501,-0.200235,81.2881,45.1474,24.4089,35.8627,9.50931,-55.6311,-49.491,-96.2375,0.0117138
456.372,0.994473,0.00235219,6,63,0,-450.884,0.07967,-0.0582858,-2.55975,7.73924,8.23183,-3.43966,-3.2844,9.50452,9.5939,-0.36507,-0.675304,-2.0895,-2.10159,0.872932,0.643612,0.520774,-0.317657,0.235239,155.543,36.0228,-26.2589,-37.7271,-72.2853,-4.2968,-80.2959,-99.3158,21.0632
458.159,0.999785,0.00429542,5,31,0,-452.72,-0.00741378,-0.0548819,-2.58757,7.74348,8.23731,-3.52233,-3.20121,9.45465,9.57486,0.700833,1.01448,-0.791586,-0.463228,1.6631,1.96296,-1.03008,0.899694,0.162918,53.489,-4.02702,-33.894,-64.126,47.8307,-87.8722,67.8404,-51.0938,8.99127
459.099,0.984897,0.00787919,4,15,0,-454.761,0.0488473,-0.0793305,-2.59037,7.73481,8.23962,-3.4943,-3.26509,9.51429,9.57557,-0.748127,0.328747,-1.46792,0.718023,-0.93818,-1.83554,0.87957,-0.451887,0.333038,90.9423,14.5856,-40.1603,-104.518,-11.9293,-81.1653,-38.6705,-33.2861,-18.717
457.647,0.165404,0.0137469,3,9,1,-454.834,0.0615242,-0.0856563,-2.58805,7.73694,8.25912,-3.47874,-3.284,9.53236,9.57868,1.34935,-0.368006,0.43953,0.357174,0.887123,0.860106,-1.15515,0.698026,-0.00396451,-62.1503,-13.4069,-39.4268,-29.4434,77.3358,39.5854,-32.1133,89.6933,33.5248
459.429,0.990942,0.00266098,6,63,0,-452.73,0.0468281,-0.0324702,-2.50372,7.76434,8.22413,-3.476,-3.23734,9.49437,9.58736,0.739142,-0.601809,-2.52141,0.648988,0.592192,0.343359,-1.94976,1.11236,-0.452427,-22.5539,88.0453,-0.616712,98.5745,-69.7217,50.4558,-41.7362,23.2671,-80.1387
452.422,0.937764,0.00471562,5,31,0,-447.157,0.0187182,-0.133109,-2.39616,7.71946,8.25969,-3.44331,-3.31032,9.44835,9.55301,-0.339205,1.80608,-0.973299,-0.966065,0.417459,2.15831,-0.273182,0.600347,0.0553158,-42.138,-6.12113,43.9583,-63.296,41.1128,84.8238,-65.4664,-5.49679,-73.9175
455.635,0.936693,0.00719931,4,15,0,-447.72,0.0664784,-0.0377931,-2.49601,7.74691,8.23453,-3.52556,-3.2018,9.57136,9.58162,1.25521,-2.06971,2.3212,0.577304,1.68546,-0.880421,0.107096,0.788663,0.0165788,5.24569,28.192,4.9926,-39.7978,26.6936,-64.8724,57.1609,84.67,-13.0012
458.343,0.644577,0.0108859,4,15,0,-450.434,-0.0218557,-0.10438,-2.48761,7.75466,8.23155,-3.5051,-3.2747,9.41909,9.55747,-0.677834,0.0237886,2.0094,-1.5453,0.886272,1.47135,-1.62408,-1.51369,-1.02607,-16.1126,36.9144,9.2359,27.4122,-58.8769,-8.16943,-69.7699,-41.4276,-118.034
459.806,0.632269,0.00767701,4,15,0,-454.154,0.0483787,-0.0202552,-2.49228,7.75403,8.22536,-3.48709,-3.23092,9.50653,9.59372,-0.147786,0.713308,-0.548436,0.473001,-0.806656,0.949197,-1.83212,2.23541,-0.584832,9.48226,83.5085,6.3235,29.0516,-54.9791,3.70742,-26.93,12.8495,-49.6628
459.118,0.93371,0.00527281,4,23,0,-454.049,0.0214273,-0.0836008,-2.4927,7.75231,8.26649,-3.5027,-3.28438,9.47891,9.56555,0.113238,1.63515,0.139922,-1.54239,-0.866857,-0.275852,-0.335504,1.04803,1.73628,30.8769,59.3162,4.81469,1.71924,81.618,-36.2996,-61.3447,-25.8587,-119.903
457.627,0.972442,0.007852,3,15,0,-455.542,0.0769329,-0.0846313,-2.43761,7.74926,8.21159,-3.46672,-3.23311,9.53617,9.55994,1.20218,0.318091,0.398892,0.609935,0.560742,0.226196,1.30264,-0.0332432,-0.16848,-27.4267,38.2522,27.4876,29.3358,-95.0041,55.3664,-17.1862,65.2788,-109.932
457.627,0.00985058,0.0128167,3,7,0,-452.015,0.0769329,-0.0846313,-2.43761,7.74926,8.21159,-3.46672,-3.23311,9.53617,9.55994,2.40929,0.22644,-0.802176,1.3745,0.903876,-0.756537,-0.215743,1.18236,0.041386,-27.4267,38.2522,27.4876,29.3358,-95.0041,55.3664,-17.1862,65.2788,-109.932
459.433,0.999947,0.00185175,6,63,0,-455.552,0.0315429,-0.0459385,-2.44802,7.74026,8.25725,-3.48651,-3.25759,9.49691,9.59309,1.40319,-1.2589,0.822758,-0.501921,-0.650197,0.531416,0.823426,1.27024,0.531099,-63.1115,8.62532,25.5449,-10.7234,73.7254,36.7418,-3.60164,52.9879,59.2433
458.822,0.992047,0.00324663,5,31,0,-454.527,0.00743636,-0.0700854,-2.40991,7.75805,8.24781,-3.51003,-3.26771,9.47402,9.58198,0.513784,1.31978,-0.178533,-0.603016,2.41162,0.0812025,-0.199376,0.489798,-0.294547,-65.0647,5.35949,39.6197,45.2844,27.071,14.9586,-23.9802,31.9847,19.194
460.453,0.964819,0.00553521,4,15,0,-456.933,0.0182771,-0.0755053,-2.4503,7.75251,8.24811,-3.5144,-3.24307,9.49211,9.57412,-0.202788,-0.311418,-1.62868,-0.232253,-1.5665,0.904018,0.521779,0.791498,0.157684,-32.8522,-13.9204,25.2125,11.8248,53.4359,-15.0092,20.0574,28.3262,18.1848
458.789,0.878586,0.00875679,3,7,0,-456.765,0.0213599,-0.065342,-2.44325,7.74268,8.26097,-3.51937,-3.24194,9.49723,9.57348,-0.193907,-1.10371,-0.690342,0.878619,-1.0349,0.255256,-0.0414951,-0.635614,-0.0263824,36.1182,12.9976,26.1723,-55.6687,99.0678,-71.411,19.9787,-11.6292,-22.7585
452.37,0.321268,0.0111499,3,15,0,-451.444,0.0680795,-0.0741536,-2.39208,7.74485,8.20498,-3.46067,-3.24807,9.47833,9.57679,-0.449742,0.433323,-0.332056,-0.205721,-0.559754,-0.93592,-0.332083,0.0551798,-0.0829097,303.789,15.3051,34.9584,-77.0982,-110.96,-113.522,-25.3995,-225.67,-14.994
453.302,0.994744,0.00366724,5,31,0,-449.815,0.0287655,-0.0603336,-2.39427,7.74816,8.22447,-3.4421,-3.22111,9.48188,9.57547,-1.31585,0.27156,-0.570156,-0.274326,1.67123,-0.250038,1.28294,-0.0575194,0.514144,-267.093,10.9815,40.8364,106.762,-25.9992,229.122,24.389,179.704,-13.2666
455.551,0.982695,0.00618827,4,31,0,-449.602,-0.0140861,-0.0791531,-2.49835,7.74722,8.23896,-3.5514,-3.2764,9.44927,9.57039,0.421631,-0.0485299,-2.35694,-0.382439,-0.956839,-1.7642,-1.04595,-0.674734,-0.663686,210.256,67.7698,-1.46322,-118.254,-37.4715,-221.604,-82.8661,-157.782,-117.308
458.701,0.835234,0.010071,4,15,0,-452.216,0.0386201,-0.0776837,-2.53014,7.75355,8.24225,-3.46309,-3.24262,9.48788,9.55438,-0.52738,0.112096,0.57708,0.479061,1.42373,-2.5298,-0.740642,-1.71143,-0.46082,-126.762,95.4681,-10.9242,91.1665,3.69629,121.623,-37.985,91.1605,-209.703
458.131,0.163425,0.0114722,3,15,0,-452.78,0.0347188,-0.0866503,-2.54987,7.7785,8.23501,-3.47941,-3.2331,9.48116,9.5704,0.214314,-0.479134,-1.58388,1.01759,-0.709783,-1.99927,0.61175,-0.944183,1.0563,-96.6477,-52.728,-23.6656,201.804,13.7368,100.47,37.9501,62.4508,59.254
454.437,0.956538,0.00267716,4,31,0,-450.584,0.0391103,-0.0715593,-2.5384,7.7849,8.23909,-3.49596,-3.22348,9.45774,9.5675,-0.756837,1.47701,1.1965,-0.091768,0.22449,-1.10368,0.701373,-1.29863,-0.251595,314.542,8.32462,-24.2395,99.15,32.702,-140.822,33.4099,-235.801,-37.7497
459.337,0.991265,0.00407805,3,15,0,-450.318,0.0166784,-0.0565989,-2.54108,7.75647,8.26575,-3.48228,-3.24901,9.46107,9.58068,-0.785082,-0.27818,-0.171208,3.6144,0.394343,0.884008,1.25855,0.787666,-1.05363,-42.8202,14.0087,-15.3645,68.83,131.274,45.3745,12.4509,9.61328,3.64016
457.818,0.984476,0.00669592,4,15,0,-455.667,0.021616,-0.0760046,-2.52526,7.72856,8.22173,-3.52954,-3.22099,9.51697,9.56521,-0.291399,0.238468,-0.741074,0.276613,-1.56753,-0.73842,-0.385072,-0.246404,0.568292,14.6479,20.2844,-10.492,-136.305,-52.1277,-93.0358,10.9492,24.6193,-65.0657
457.791,0.0595866,0.0107513,4,15,0,-449.377,0.0282991,-0.121364,-2.4482,7.72597,8.24262,-3.46893,-3.28999,9.49035,9.56595,1.28009,0.440755,1.19332,-3.1881,-0.0929715,-0.197612,-0.886921,-1.43359,0.719483,-129.621,-48.2182,22.5195,-38.4986,0.608835,92.9066,-32.9791,90.9027,31.5504
455.148,0.973621,0.00205108,6,63,0,-450.836,0.03787,-0.0528325,-2.40613,7.74939,8.21201,-3.53211,-3.21818,9.50782,9.57639,1.1846,-1.40768,0.869525,1.09999,0.00248166,-1.53657,0.141765,-0.227701,-0.917413,188.828,39.1276,35.9334,-87.9399,-73.5053,-179.071,8.93488,-106.469,-51.5892
454.216,0.994942,0.00321599,6,63,0,-448.502,0.0357091,-0.122999,-2.61584,7.74727,8.23395,-3.46786,-3.29014,9.49975,9.5569,-0.394871,0.924518,-0.857228,1.44462,0.322637,-2.10119,1.71367,-0.0505268,-0.370398,-272.558,-7.62987,-58.907,104.07,-73.7396,190.679,-77.4927,204.083,-59.11
456.19,0.998507,0.00526127,4,15,0,-452.38,0.0536686,-0.126182,-2.59702,7.75623,8.2307,-3.50073,-3.27025,9.50306,9.56011,-0.926848,0.265542,1.45123,0.601596,0.621902,-0.512774,1.40085,1.24571,0.239198,239.95,-74.6713,-49.2674,-32.3357,-41.9196,-152.608,-9.18869,-149.139,50.9295
459.533,1,0.00862202,4,15,0,-454.526,0.0684061,-0.0759031,-2.58246,7.74315,8.24416,-3.46952,-3.2563,9.51417,9.5728,1.07433,1.83946,1.07556,-1.19268,0.726135,0.553238,0.969937,-0.302172,1.01519,132.65,19.9267,-34.5969,-42.3636,21.7608,-48.5489,-20.2215,-67.3536,-35.9151
459.533,0.00262146,0.0140884,1,3,0,-452.564,0.0684061,-0.0759031,-2.58246,7.74315,8.24416,-3.46952,-3.2563,9.51417,9.5728,-0.474646,-1.16158,0.416202,0.648794,-1.6063,-2.69643,-0.00840948,0.875167,-1.07279,132.65,19.9267,-34.5969,-42.3636,21.7608,-48.5489,-20.2215,-67.3536,-35.9151
458.466,0.980649,0.00248348,5,63,0,-452.421,0.0400298,-0.0555186,-2.56629,7.73781,8.25792,-3.45011,-3.24212,9.48132,9.57334,2.1065,-0.487247,-1.19085,0.0424032,-0.185406,-0.966252,-1.02856,1.60544,-1.17924,-86.7947,62.0538,-26.0926,14.599,92.3921,108.718,-6.4531,58.4052,-93.8597
457.58,0.975092,0.00389228,4,31,0,-452.23,0.0036615,-0.108467,-2.45398,7.74977,8.21297,-3.49165,-3.26894,9.45824,9.55363,0.649759,1.10638,-2.49547,-0.309725,-0.29525,1.60994,-0.05038,0.21401,0.0518379,-86.3103,44.012,18.6206,32.0011,-126.996,47.9787,-77.2285,33.7845,-141.245
458.628,0.975891,0.00599276,4,15,0,-455.564,0.0015222,-0.0950304,-2.44584,7.75428,8.2616,-3.51816,-3.27528,9.47937,9.56979,0.401609,-1.51298,0.294268,-0.297762,-0.853685,-0.338478,-0.0405828,-1.04465,1.25171,-112.55,-19.2121,24.2127,40.9902,82.2318,27.583,-13.549,68.0875,7.92482
459.202,0.972807,0.00919433,4,15,0,-455.069,0.0493416,-0.0397537,-2.5507,7.74989,8.23148,-3.47014,-3.20136,9.48465,9.5867,-0.565558,-0.397248,1.11781,1.14144,-1.77735,-1.28597,0.565777,0.311834,-0.0656325,141.43,-11.7371,-16.5476,-5.01111,23.0267,-39.3148,71.9387,-95.7942,66.532
459.202,0.00749592,0.0139399,2,7,1,-453.926,0.0493416,-0.0397537,-2.5507,7.74989,8.23148,-3.47014,-3.20136,9.48465,9.5867,-0.478157,2.59603,0.739064,-0.586576,-0.505143,-0.913499,0.604632,0.936015,-0.60178,141.43,-11.7371,-16.5476,-5.01111,23.0267,-39.3148,71.9387,-95.7942,66.532
458.973,0.986987,0.00260861,5,31,0,-451.086,0.0364909,-0.0717151,-2.56197,7.75428,8.22134,-3.47074,-3.27293,9.48063,9.58473,-0.254941,1.36773,0.280638,0.774914,-0.268173,1.00422,3.26291,0.78282,0.905133,-41.0684,24.2014,-27.6695,68.6064,-115.008,61.108,-73.9727,23.9927,1.8714
456.613,0.980304,0.00408568,4,15,0,-454.07,0.0300698,-0.0504188,-2.56578,7.74625,8.25098,-3.53941,-3.21701,9.52347,9.57417,-0.0900112,-0.0542851,-0.617782,0.57585,1.90352,0.629309,-0.567434,-0.108825,-0.0892792,84.3854,38.3116,-28.8129,-83.3457,91.0133,-138.774,39.7194,-13.8974,-56.3759
456.248,0.772381,0.00627531,4,15,0,-451.678,0.0382755,-0.0698887,-2.52226,7.70728,8.24618,-3.43411,-3.25173,9.48302,9.56829,1.25562,0.176506,-1.45616,-0.760792,-1.26537,-0.854466,0.610391,-0.0404883,1.45893,-129.262,58.2244,-8.53833,-109.587,21.6535,134.326,-31.7584,89.2985,-108.049
456.579,0.966872,0.00616407,3,15,0,-453.095,0.0399824,-0.0829809,-2.56227,7.77842,8.23469,-3.46754,-3.25837,9.47879,9.5844,0.775102,-0.35803,0.658194,-0.29081,0.53386,1.97092,0.226393,-0.685549,1.01586,-95.3909,-71.6962,-32.3484,216.584,-8.51287,120.824,9.96801,58.9741,138.891
456.196,0.947091,0.00913474,2,7,0,-451.165,0.0341687,-0.0902193,-2.58648,7.76351,8.21526,-3.48171,-3.23744,9.4574,9.55876,-1.13865,-0.414085,-0.950506,-1.97242,-0.192568,-0.781091,1.33997,-0.446277,-1.07689,236.058,38.2393,-42.495,36.2676,-115.526,-95.9032,-33.6547,-182.952,-114.327
456.196,0.00131817,0.0129277,3,7,0,-450.737,0.0341687,-0.0902193,-2.58648,7.76351,8.21526,-3.48171,-3.23744,9.4574,9.55876,1.55004,1.30655,-0.262792,0.25433,0.343521,0.145329,-0.687116,0.660385,-2.37234,236.058,38.2393,-42.495,36.2676,-115.526,-95.9032,-33.6547,-182.952,-114.327
455.233,0.998569,0.00252067,5,31,0,-452.736,-0.0128399,-0.118873,-2.58891,7.72548,8.25445,-3.48478,-3.2657,9.4467,9.54464,-1.21977,0.149427,0.914667,1.06866,-0.318726,0.130928,-0.778059,0.507261,0.723073,-212.504,9.64787,-40.5352,-52.7517,61.6322,103.976,-27.3778,109.617,-124.054
449.103,0.996407,0.00398167,5,31,0,-446.201,-0.0622525,-0.0980376,-2.56021,7.77376,8.23678,-3.53014,-3.30736,9.35451,9.57133,0.0046972,1.435,1.4465,0.250196,0.110999,-0.605198,0.670749,-0.708678,-0.507942,100.005,58.0762,-28.8877,83.1756,-84.805,-89.1855,-132.405,-151.086,-98.4348
453.781,0.965052,0.00623006,4,31,0,-441.179,-0.019775,-0.119448,-2.52456,7.71202,8.25974,-3.49322,-3.31293,9.4464,9.56136,-1.47572,0.739154,-1.26109,1.60409,1.36066,-1.0574,-2.32911,-2.99205,-0.984375,-161.139,4.72351,-14.7851,-129.39,39.4677,53.6375,-82.3576,73.6587,-59.7299
457.945,0.995118,0.00909439,4,15,0,-450.516,0.0303882,-0.0153959,-2.48762,7.73506,8.21122,-3.46702,-3.21062,9.48545,9.60102,-2.01999,-0.36437,-0.316861,-1.99459,0.165589,-1.66646,1.3284,-0.321273,-1.3762,-106.415,37.0355,9.4119,-6.13366,-86.4485,89.4932,14.2014,74.0789,48.9902
457.945,0.000298433,0.0140613,1,3,0,-453.082,0.0303882,-0.0153959,-2.48762,7.73506,8.21122,-3.46702,-3.21062,9.48545,9.60102,1.11402,-1.50299,-1.45042,-0.882276,0.882141,-0.212738,-1.48389,0.558534,0.0818211,-106.415,37.0355,9.4119,-6.13366,-86.4485,89.4932,14.2014,74.0789,48.9902
