# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_1.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
168.757,0.805179,0.0235096,2,3,0,-134.944,-2.77571,9.44442,-1.52918,7.006,3.2677,0.615277,5.07308,-5.55272,52.5015,4.57265,69.6656,-109.59
177.812,0.844047,0.0248374,2,3,0,-165.943,-2.7755,9.40679,-1.57742,7.09806,-2.85374,-0.0287151,-2.62119,2.9533,123.282,-46.8357,67.0358,-29.5222
217.582,1,0.0287842,2,3,0,-176.356,-2.96324,9.47691,-1.79538,7.18813,-5.33899,2.13988,-5.84572,3.89837,27.9179,-12.8467,78.2181,-120.569
217.582,5.641e-18,0.048311,1,1,0,-215.042,-2.96324,9.47691,-1.79538,7.18813,-0.0774956,1.63736,1.50936,-0.341529,27.9179,-12.8467,78.2181,-120.569
248.193,0.97432,0.00750383,4,15,0,-214.18,-3.07823,9.46557,-2.02267,7.31094,-4.61571,1.43773,-5.51386,3.77502,-1.36071,-176.067,62.6149,-86.1934
249.897,0.99493,0.0118743,3,7,0,-246.269,-3.07776,9.47047,-2.04567,7.30524,0.0733737,1.4143,-2.28747,0.134944,-5.73788,-168.801,58.9863,-103.62
252.135,0.614803,0.0195954,2,3,0,-247.986,-3.08352,9.46555,-2.06513,7.33252,-0.639207,1.57999,-1.54744,1.73137,35.2406,-186.858,56.6091,-34.6118
273.892,0.974629,0.0132661,3,7,0,-250.805,-3.21123,9.51489,-2.25737,7.42141,2.77074,-0.542617,4.65316,-4.0682,-20.5794,-193.697,43.7112,15.6255
274.491,0.948887,0.0207298,2,3,0,-272.801,-3.19532,9.55269,-2.22699,7.40603,0.144135,-1.15252,-0.84832,1.14497,87.9693,64.7199,59.5406,38.8833
274.491,2.5584e-17,0.0303534,1,1,0,-274.082,-3.19532,9.55269,-2.22699,7.40603,-0.137622,-0.0252435,-0.365257,-0.81566,87.9693,64.7199,59.5406,38.8833
282.142,0.999229,0.00507314,5,31,0,-272.935,-3.33233,9.5987,-2.44413,7.46742,-0.0909642,-0.208271,4.21074,-0.794082,-127.323,-39.087,13.1214,-71.6207
282,0.7632,0.00835681,4,15,0,-278.596,-3.22406,9.55377,-2.41167,7.3962,-2.56019,-0.49799,0.0687166,-0.0390678,-66.8822,-59.7276,15.5721,-149.782
281.48,0.957652,0.00803544,4,19,0,-279.889,-3.31772,9.60684,-2.50129,7.44458,1.08572,-0.336003,1.21838,0.638021,-135.603,42.9387,-5.16066,-181.228
280.787,1,0.0119468,4,19,0,-280.274,-3.22499,9.57351,-2.54582,7.39377,-0.000831569,0.367995,-0.150912,0.930995,-4.96337,97.8921,-26.4682,-178.363
282.509,0.403191,0.019421,2,7,1,-280.999,-3.236,9.55206,-2.56822,7.43418,1.42827,-0.982587,-0.0507632,-0.113566,60.6052,-96.5187,-32.9865,83.1589
283.884,0.987611,0.00837644,4,31,0,-281.753,-3.27568,9.56892,-2.44888,7.4619,-0.557667,0.961479,1.69472,0.392879,36.2051,-33.6914,10.2462,113.985
284.491,0.963082,0.0131971,2,7,0,-283.028,-3.27463,9.59082,-2.48856,7.43941,0.414845,-0.990321,-1.10729,0.740832,29.3547,111.857,2.10839,-13.3073
284.491,3.91306e-09,0.0195976,1,3,1,-282.135,-3.27463,9.59082,-2.48856,7.43941,0.546909,2.07125,-0.104785,-0.334476,29.3547,111.857,2.10839,-13.3073
283.701,0.969761,0.00356709,4,31,0,-282.496,-3.27458,9.57513,-2.50075,7.42618,-1.04141,0.604262,0.64531,-0.738436,-125.954,-63.2116,-5.90456,-165.029
283.731,0.999588,0.00538799,4,23,0,-283.27,-3.26172,9.55569,-2.46003,7.4317,0.118069,0.452017,0.771017,-0.331564,-99.048,-151.038,4.19652,-79.2337
282.715,0.925574,0.00863508,3,11,0,-281.362,-3.26722,9.58047,-2.4588,7.46257,-1.13962,1.03455,0.00833499,0.580632,142.507,104.43,6.52828,189.411
282.6,0.935311,0.0117491,2,3,0,-281.759,-3.2797,9.56655,-2.46928,7.42914,0.128802,0.210941,0.491985,1.17417,-173.939,-147.789,0.588332,-176.598
284.843,0.669624,0.0162617,2,3,0,-283.553,-3.26653,9.5711,-2.48037,7.43069,-0.179448,1.32846,0.38454,-0.7976,-65.4899,-45.3593,2.23632,-84.4914
283.357,0.540906,0.0127859,3,7,0,-282.758,-3.29222,9.59596,-2.50879,7.46628,0.637034,0.817146,-0.276513,0.218823,99.4423,131.87,-5.45792,135.514
280.897,0.966984,0.00768769,4,15,0,-278.339,-3.32479,9.61757,-2.41027,7.46647,-0.133207,-0.559632,1.47469,-1.61534,3.49952,141.65,24.645,0.65905
281.417,0.969743,0.0113294,2,3,0,-280.544,-3.33221,9.60351,-2.41384,7.46359,-0.00462523,1.22344,0.440507,-0.232499,-116.444,-3.09608,22.0724,-85.9863
281.502,0.189199,0.0167201,3,9,0,-278.172,-3.31614,9.59079,-2.38248,7.45533,1.93585,-0.461202,1.62486,0.245353,-116.548,-35.7997,30.0158,-88.3865
282.186,1,0.00488496,4,15,0,-281.271,-3.31324,9.59603,-2.38924,7.45766,0.724763,0.537733,-0.838077,0.560262,-69.8019,17.2789,30.1082,-49.6196
282.306,0.936667,0.00767256,2,7,0,-278.052,-3.28275,9.59956,-2.41101,7.43487,-2.16069,0.585906,1.61568,0.940561,-2.18434,131.437,23.7757,-66.4549
283.547,0.870892,0.0105337,4,19,0,-279.468,-3.22704,9.57064,-2.51725,7.41423,0.523928,0.387223,0.774077,-2.67101,88.7366,104.134,-12.251,-5.59476
284.552,1,0.0126047,4,15,0,-282.762,-3.27435,9.58603,-2.53481,7.44792,-1.19784,0.0825761,0.448709,1.39203,59.8935,89.6518,-13.0998,54.5741
284.552,1.03791e-09,0.019557,1,1,0,-282.788,-3.27435,9.58603,-2.53481,7.44792,0.308702,1.78733,-0.351384,-0.341162,59.8935,89.6518,-13.0998,54.5741
284.16,0.999417,0.00401809,4,15,0,-283.999,-3.27587,9.5867,-2.55572,7.44925,0.107339,0.231814,0.0512835,-0.503409,63.9074,91.6942,-20.3647,61.6478
282.846,0.758138,0.00623327,3,15,0,-279.307,-3.25466,9.5622,-2.54294,7.41686,0.0725346,-2.0908,0.787021,-1.44299,-125.853,-122.488,-22.9738,-174.086
284.52,0.90178,0.0059452,2,7,0,-281.063,-3.24875,9.57331,-2.53778,7.42516,0.915647,1.7365,0.915845,1.49064,26.3502,44.1701,-16.2927,-31.6838
283.571,0.937011,0.0075464,3,15,0,-281.938,-3.2358,9.57532,-2.53351,7.41784,-1.41681,0.169918,-0.629409,0.913722,79.3583,115.869,-16.5936,-15.076
283.926,0.791464,0.0102449,4,15,0,-281.586,-3.29911,9.60126,-2.4938,7.45429,-0.0883335,0.402784,-0.859486,-1.94206,13.0182,114.787,1.2061,0.969827
283.987,0.888736,0.0104114,2,3,0,-283.194,-3.31136,9.59238,-2.494,7.45821,0.497533,-0.309911,-0.00329604,1.11485,-89.5959,-19.4255,-0.160119,-55.1301
283.635,0.995688,0.0127982,3,7,0,-283.394,-3.31013,9.60336,-2.48724,7.45653,-0.309318,-0.339924,-0.508434,-0.104281,-33.3609,80.8903,3.09039,-36.7649
284.088,0.0867353,0.0193401,1,3,0,-280.387,-3.26804,9.58287,-2.48441,7.45359,-1.13036,2.06282,-0.132499,1.36051,108.184,103.778,1.45309,124.978
284.696,0.999305,0.00498705,4,31,0,-283.681,-3.26705,9.58068,-2.45462,7.44589,0.968936,0.280134,0.585105,0.818769,57.8158,72.0754,11.702,57.6108
283.05,0.858305,0.00759108,2,3,0,-282.888,-3.26162,9.58806,-2.45142,7.44829,-0.205076,-0.345211,-0.380795,0.13654,134.51,165.007,10.61,119.137
280.55,0.984356,0.00877534,3,15,0,-277.87,-3.3165,9.61258,-2.5394,7.48178,-0.584288,1.16791,-1.78971,-0.671287,128.569,197.761,-17.7113,185.467
282.53,0.618403,0.0128943,2,3,0,-281.616,-3.32801,9.60618,-2.54187,7.47689,0.763499,0.857829,0.0901169,0.707014,-20.0332,56.1536,-15.6821,50.7842
281.929,0.604283,0.00939875,2,7,0,-278.786,-3.30228,9.58445,-2.54221,7.48203,1.7827,1.08642,0.33112,-1.34858,68.3403,4.35332,-20.5629,203.397
283.292,0.987153,0.00668771,2,3,0,-281.628,-3.31125,9.58576,-2.54489,7.46024,-0.17327,0.573948,-0.0762045,-1.72118,-123.366,-89.6705,-18.6909,-58.1369
283.961,0.961249,0.00983631,3,15,0,-280.703,-3.26594,9.58753,-2.54954,7.43901,-2.40261,0.391002,0.052815,0.766168,73.0077,130.237,-18.7749,27.1303
284.65,1,0.0137311,4,15,0,-284.115,-3.27538,9.58885,-2.51988,7.44232,0.310588,-0.115954,0.930418,0.306877,33.1418,97.7914,-7.77737,2.91211
284.65,0.0201057,0.0205484,1,1,0,-284.555,-3.27538,9.58885,-2.51988,7.44232,-0.278411,0.151165,-0.156372,-0.254915,33.1418,97.7914,-7.77737,2.91211
283.818,0.997033,0.00492987,4,15,0,-283.143,-3.31617,9.59581,-2.49616,7.46241,0.062906,0.093823,0.525261,-1.02955,-79.1764,-4.58474,-0.571329,-37.9271
283.986,0.943745,0.00734208,3,7,0,-283.003,-3.29971,9.60042,-2.48943,7.45746,0.422057,-1.17419,0.285904,-0.571974,22.5982,111.21,2.5981,23.1462
284.654,0.931139,0.00987411,3,7,0,-282.655,-3.28312,9.57385,-2.47879,7.44272,-1.72952,0.862408,-0.511659,-0.0304152,-88.092,-74.01,2.88908,-69.0937
278.23,0.619611,0.0129409,3,7,0,-277.787,-3.19872,9.56323,-2.58387,7.41128,-0.645483,0.0309218,-0.56308,0.389503,248.272,175.811,-45.0615,133.067
281.456,0.948298,0.00955817,3,7,0,-277.229,-3.23415,9.54586,-2.56973,7.41641,0.831785,-2.42845,-1.11517,-0.788158,-75.0626,-200.334,-36.553,-94.1197
282.585,1,0.0128954,2,3,0,-281.94,-3.22631,9.56182,-2.56521,7.42665,-0.257872,0.944903,0.547421,0.173011,134.21,45.3318,-30.5534,96.3239
282.585,2.56231e-26,1.22007,1,3,1,-281.194,-3.22631,9.56182,-2.56521,7.42665,-32.7582,-2.54182,-31.2587,-31.841,134.21,45.3318,-30.5534,96.3239
282.585,0,2.84893,0,1,1,-280.61,-3.22631,9.56182,-2.56521,7.42665,-20.9388,52.9611,32.7165,49.3886,134.21,45.3318,-30.5534,96.3239
284.289,0.998233,0.280903,3,15,0,-279.974,-3.26905,9.56533,-2.4973,7.43214,22.6543,-51.2936,-71.8844,-43.1569,-104.042,-112.653,-5.08475,-102.277
283.354,0.84601,0.291187,2,7,0,-279.945,-3.25602,9.57643,-2.56819,7.44477,27.8594,56.0054,-57.7271,41.9023,120.612,85.1218,-27.5867,120.469
284.105,1,0.253574,5,31,0,-282.935,-3.30295,9.58175,-2.47878,7.45504,11.1423,29.6604,-38.7735,12.4954,-104.85,-74.1,3.15005,-57.4506
284.483,0.702175,0.388948,4,15,0,-282.21,-3.23018,9.56136,-2.48892,7.41687,-54.6141,-15.5977,-21.8863,-40.7013,35.3351,5.78444,-2.77279,-20.481
284.302,0.984346,0.262684,4,31,0,-283.5,-3.28744,9.59441,-2.51841,7.44344,-16.4248,36.1326,5.10375,41.0548,-10.474,88.8621,-7.07837,-45.4135
284.205,0.909093,0.437505,3,7,0,-282.311,-3.29523,9.59551,-2.50521,7.46069,-27.1021,-14.59,25.5961,66.7917,44.9134,98.2733,-2.75264,66.6946
284.205,0.463098,0.596933,1,3,0,-283.429,-3.29523,9.59551,-2.50521,7.46069,-5.50655,-64.2353,2.65747,-3.76114,44.9134,98.2733,-2.75264,66.6946
284.332,0.999967,0.203022,4,15,0,-283.724,-3.30289,9.59553,-2.51723,7.45894,19.2569,13.9813,23.4234,14.2732,-15.2056,53.0706,-6.3052,6.9826
283.899,0.618415,0.379926,4,15,0,-281.934,-3.31392,9.58935,-2.48782,7.46425,38.6595,7.14365,33.2419,46.2398,-86.3012,-44.1823,1.18708,-23.4337
282.373,0.906813,0.214937,2,3,0,-282.102,-3.32624,9.58942,-2.48297,7.46439,6.86816,22.8415,9.46439,20.0517,-163.1,-104.589,-0.301872,-91.03
283.782,0.971268,0.304561,4,15,0,-280.914,-3.23548,9.56264,-2.52544,7.41045,36.7563,84.1837,37.6139,9.89606,-29.322,-28.1392,-15.5718,-108.995
283.277,0.148539,0.529618,3,15,0,-279.678,-3.30581,9.60394,-2.45303,7.46273,38.8543,49.471,-42.4743,72.8081,29.6609,120.255,13.3731,39.9924
283.437,0.996156,0.0706751,4,15,0,-282.443,-3.3178,9.59801,-2.45842,7.46132,25.0655,54.0508,14.7836,4.5834,-78.4699,9.60084,10.981,-47.7369
284.435,0.995808,0.134067,4,15,0,-282.9,-3.29716,9.59341,-2.46541,7.45453,-3.19611,-79.512,-11.2944,-35.154,-13.2817,56.2999,9.91197,-3.55624
282.702,0.92291,0.252668,3,7,0,-281.745,-3.29769,9.57389,-2.45591,7.47787,-11.0121,-66.1017,7.31286,16.4028,13.4994,-60.1596,6.59761,139.735
284.176,1,0.378476,3,7,0,-282.548,-3.3066,9.5926,-2.45997,7.46031,-16.4613,-65.0751,8.39389,52.7316,-42.8226,16.6244,11.0496,-8.16244
284.176,0.000833201,0.712792,1,3,0,-281.928,-3.3066,9.5926,-2.45997,7.46031,-12.0537,-87.888,-12.0097,-52.8743,-42.8226,16.6244,11.0496,-8.16244
282.908,0.99774,0.0659949,5,31,0,-281.823,-3.31291,9.60806,-2.48056,7.45334,6.4213,51.6761,-30.7322,-5.35548,-43.9607,99.9899,4.53431,-68.4106
281.355,0.966703,0.124218,4,23,0,-278.007,-3.33703,9.60879,-2.51064,7.49156,61.6361,64.4757,26.8306,-28.434,21.0948,67.8792,-7.53176,135.443
282.463,0.88488,0.211292,4,15,0,-278.565,-3.31953,9.58962,-2.53857,7.45899,17.2739,-69.4949,-14.2931,-106.323,-166.948,-100.104,-17.7334,-111.6
281.517,0.992516,0.280438,4,15,0,-279.544,-3.25181,9.56433,-2.62481,7.42606,59.7092,-19.3626,7.27885,11.7219,-43.4421,-87.4095,-51.0542,-76.4226
281.517,0.0373005,0.50675,2,7,0,-275.269,-3.25181,9.56433,-2.62481,7.42606,40.4681,1.48796,-85.1417,65.1018,-43.4421,-87.4095,-51.0542,-76.4226
281.858,0.997008,0.0578158,3,15,0,-280.778,-3.24474,9.56805,-2.62159,7.42846,26.9072,46.6101,17.2422,23.2455,54.5457,9.45628,-48.7997,12.2667
282.655,0.991571,0.106256,4,15,0,-281.088,-3.25578,9.57229,-2.5967,7.42235,-7.27699,-31.3434,-43.9042,-28.5285,-50.0612,-21.3719,-38.7646,-117.098
283.04,0.96234,0.190369,4,15,0,-280.569,-3.30932,9.57939,-2.53756,7.4618,-15.0386,52.8993,52.0317,29.4406,-133.712,-134.596,-17.871,-46.2781
284.667,0.859877,0.311147,3,15,0,-278.577,-3.24424,9.56152,-2.52397,7.42611,-5.37082,30.1223,24.1745,-151.425,0.653469,-47.3141,-13.3941,-22.7615
283.014,0.763557,0.379183,2,3,0,-282.503,-3.2446,9.54941,-2.54301,7.43623,-14.7013,-20.8186,12.0703,-30.9485,-2.6887,-155.642,-24.3696,39.1139
283.683,0.961536,0.353017,3,7,0,-281.816,-3.24319,9.56215,-2.56871,7.42398,-12.7822,-88.7481,19.8319,21.102,-2.03378,-51.2844,-29.4081,-37.7472
284.403,0.829758,0.565901,3,7,0,-282.984,-3.28081,9.58296,-2.51648,7.45952,-18.6764,9.85242,38.9488,35.5352,67.0693,53.4074,-7.98039,111.902
282.827,0.137412,0.629306,3,7,0,-280.948,-3.26339,9.55742,-2.53201,7.45719,-15.0897,74.8825,14.168,50.4649,37.3567,-115.666,-19.9383,136.099
284.604,1,0.108208,5,31,0,-282.328,-3.24971,9.57097,-2.51478,7.42047,-18.9682,-68.0071,-20.1034,64.3259,-20.6074,7.10548,-9.2434,-82.761
284.681,0.986045,0.191859,4,23,0,-283.697,-3.28425,9.57193,-2.46452,7.45335,-32.5641,-22.6095,18.7314,23.3315,-44.5656,-68.9951,7.2674,9.52352
285.014,0.999574,0.3248,4,15,0,-284.541,-3.26556,9.57436,-2.45896,7.44515,-17.37,-15.614,-0.194541,33.5428,33.9296,22.5167,9.97036,46.7237
284.268,0.695086,0.564975,2,7,0,-282.836,-3.26678,9.57531,-2.42672,7.42962,11.2926,5.18104,41.9662,-35.0781,-47.4019,-1.93992,18.7472,-76.6263
281.443,0.575133,0.440208,3,9,0,-280.766,-3.24356,9.57824,-2.52852,7.44743,-19.4571,26.9082,-16.9253,-27.0017,218.615,174.435,-18.6015,213.633
284.732,1,0.252405,2,3,0,-281.45,-3.28032,9.57617,-2.52371,7.44086,75.1606,16.1272,-10.839,32.1452,-76.3053,-55.2454,-10.8317,-70.5888
284.576,0.993326,0.434657,3,7,0,-284.309,-3.26447,9.5855,-2.51381,7.43829,2.08969,7.82684,-17.5132,16.7026,62.6796,113.327,-6.58911,22.9513
284.576,0.00387883,0.729744,1,3,0,-276.236,-3.26447,9.5855,-2.51381,7.43829,-101.646,-21.8303,-44.4928,84.4522,62.6796,113.327,-6.58911,22.9513
283.501,0.994659,0.099466,4,31,0,-282.587,-3.25809,9.58168,-2.5157,7.41639,-3.14937,-67.6069,2.40609,-17.2453,-44.8691,58.7668,-10.0998,-144.646
283.931,0.988114,0.168063,3,15,0,-280.119,-3.23842,9.56741,-2.54565,7.43022,-22.8783,92.8094,44.9362,-55.7211,97.7218,49.9941,-20.8228,65.0826
284.4,0.993726,0.277186,4,15,0,-283.36,-3.27285,9.57323,-2.43781,7.43398,-31.6381,7.06798,28.2724,11.4013,-69.9254,-39.2053,15.2062,-79.8312
284.276,0.591532,0.46014,3,7,0,-282.666,-3.25188,9.55943,-2.44095,7.42499,43.0081,1.64021,-12.752,47.9268,-57.3753,-81.8569,11.8209,-70.1611
