# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=42
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_theta_logistic_4-14-20_3.csv
# diagnostic_file=stan_diagnostics/LCC1_theta_logistic_4-14-20_diagnostics_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
220.625,0.985177,0.00702918,3,7,0,-218.212,-3.15056,9.59715,-2.55455,6.94407,-0.650085,-0.980287,-1.73476,-0.658072,-115.373,27.5887,76.7158,-106.182
221.127,0.975937,0.0114976,2,3,0,-219.713,-3.139,9.59082,-2.5489,6.96314,-0.937864,0.606571,0.643505,-1.07948,56.5991,52.5835,78.0705,67.6156
221.127,0.113814,0.0182721,1,3,0,-219.722,-3.139,9.59082,-2.5489,6.96314,1.43761,0.189155,0.780271,0.314984,56.5991,52.5835,78.0705,67.6156
235.563,0.99903,0.00378164,5,31,0,-219.003,-3.09435,9.56289,-2.75881,6.91023,-1.20966,0.182773,-5.62245,-0.104716,30.5476,-73.0643,69.945,-63.6569
239.105,0.97643,0.00634861,3,7,0,-234.027,-3.10534,9.57399,-2.79481,6.9148,1.11016,0.250539,2.26019,-1.93723,-9.66566,-18.4294,71.019,-98.4591
239.105,0.588955,0.0100414,1,3,0,-236.835,-3.10534,9.57399,-2.79481,6.9148,-1.5591,-0.887051,-1.07713,0.403347,-9.66566,-18.4294,71.019,-98.4591
237.302,0.973434,0.00644641,3,7,0,-236.169,-3.08754,9.57809,-2.80197,6.89922,0.956663,-0.0425957,-0.992633,-0.60307,96.0067,77.0361,66.5976,-83.4811
245.869,0.345911,0.0100612,3,7,0,-234.902,-3.16753,9.60441,-2.91667,6.98047,0.607918,0.415627,-3.78289,2.66103,-32.634,107.685,63.0745,88.631
244.662,0.988439,0.00372863,3,7,0,-244.267,-3.1736,9.60859,-2.91061,6.97688,0.401037,-0.157852,-0.579953,0.516725,-136.058,104.641,61.9762,-15.5026
246.401,0.99054,0.0060051,3,7,0,-243.932,-3.16119,9.58996,-2.9098,6.97933,-1.49152,1.60282,0.318337,0.205023,-43.9393,-21.6938,64.7803,104.364
260.122,0.571336,0.00965798,3,11,1,-244.588,-3.10228,9.58505,-3.14404,6.91278,0.671902,-0.661739,5.4847,0.312597,132.326,177.028,52.1981,-125.707
263.566,1,0.00603724,2,3,0,-259.998,-3.11396,9.57399,-3.15315,6.92869,-1.40119,-0.9616,-1.09184,1.74796,16.9002,-84.5127,56.7671,-68.0462
263.566,0.036023,0.00985473,2,7,0,-261.933,-3.11396,9.57399,-3.15315,6.92869,1.46826,0.584127,-0.693021,-0.536774,16.9002,-84.5127,56.7671,-68.0462
260.904,0.922803,0.00189359,4,15,0,-255.017,-3.10201,9.56648,-3.15613,6.9321,-2.69883,1.80827,0.886747,-0.658531,309.878,-94.7671,50.5683,188.164
262.94,0.987827,0.00260973,2,3,0,-260.451,-3.10936,9.56886,-3.15734,6.92654,1.71844,-0.805888,0.371534,1.11255,42.7903,-147.903,54.6331,-49.6999
270.733,0.742937,0.00412986,5,53,1,-260.903,-3.15054,9.59245,-3.30072,6.95993,0.942327,-0.598263,3.99555,1.56457,-183.427,27.988,45.3674,-22.839
272.067,0.988877,0.00381586,4,15,0,-269.999,-3.12887,9.57912,-3.29745,6.94067,1.11996,-0.764595,-0.28969,-1.488,-116.892,-121.511,48.4572,-97.8043
270.819,0.831796,0.00600464,3,7,0,-269.289,-3.11228,9.57376,-3.29809,6.92669,0.489593,-0.877624,-0.570909,1.31341,27.368,-113.836,45.9115,-102.109
273.376,0.807404,0.00670491,4,15,0,-269.045,-3.14542,9.59477,-3.35197,6.95786,0.609109,-1.86292,-2.19261,-0.110993,-34.3641,160.547,41.8091,67.1357
268.316,0.0224437,0.0070962,3,15,0,-264.747,-3.11485,9.57829,-3.26218,6.92104,1.84565,1.27006,-1.31271,0.627529,-128.356,-58.8408,47.4769,-273.317
269.462,0.997123,0.00141422,5,63,0,-266.469,-3.12153,9.58063,-3.24765,6.93347,1.84651,1.31195,-0.336581,-0.861278,-23.6785,-20.1016,52.1623,-96.4243
269.306,0.992857,0.00225231,4,15,0,-268.413,-3.12505,9.57599,-3.24833,6.94533,0.58597,0.105886,0.309588,-1.15556,74.5903,-109.044,51.3228,93.5057
280.673,0.988716,0.00353631,5,35,0,-268.321,-3.1268,9.57933,-3.51762,6.94533,0.873752,-1.34738,4.7025,0.106031,107.902,-104.79,27.0539,131.144
278.957,0.361429,0.00547661,2,5,0,-277.695,-3.13656,9.57858,-3.52212,6.94476,-0.895703,1.01993,-0.531666,-0.632351,-441.566,-351.156,22.8287,-273.232
280.075,0.992865,0.00228862,3,7,0,-278.357,-3.12751,9.59028,-3.52467,6.94408,1.01424,0.438501,0.361834,1.44376,261.97,306.439,25.0688,152.723
281.934,0.999287,0.00356518,4,23,0,-280.306,-3.13013,9.5818,-3.55217,6.94363,0.69794,1.17629,1.16328,0.177998,-82.8671,-101.517,23.6633,-47.4365
283.385,0.985993,0.00560062,4,23,0,-280.849,-3.12502,9.5818,-3.64234,6.94208,-0.132731,0.48032,2.188,-0.193133,167.768,-2.82849,10.828,110.69
283.385,2.16973e-17,0.00852035,1,1,0,-281.969,-3.12502,9.5818,-3.64234,6.94208,0.911965,0.175805,0.910509,1.06821,167.768,-2.82849,10.828,110.69
283.147,0.981955,0.0017305,6,79,0,-281.623,-3.12524,9.58207,-3.68936,6.93525,0.237151,0.378315,-1.16039,-1.22604,-190.898,-83.4018,2.28133,-293.688
280.766,0.904784,0.00261467,6,79,0,-279.373,-3.12508,9.58046,-3.58451,6.93184,-0.10938,0.00671985,-1.55249,0.603485,-334.104,-168.26,15.8546,-415.347
278.633,0.904597,0.00336645,2,3,0,-277.641,-3.11595,9.57062,-3.5867,6.94126,-0.821982,0.393797,0.371062,-1.00713,387.058,-299.222,10.6398,336.763
281.985,0.987553,0.00432108,2,3,0,-277.454,-3.11956,9.58058,-3.58319,6.93531,1.16318,-2.28973,-0.77372,1.36648,151.048,7.23149,18.45,-5.1929
282.125,0.591377,0.00652873,2,7,0,-281.364,-3.13973,9.58607,-3.59521,6.95299,-0.549039,0.1595,-0.790885,0.755575,-149.661,-57.4226,16.5076,32.373
282.125,0.163063,0.00446952,1,1,0,-280.182,-3.13973,9.58607,-3.59521,6.95299,1.65697,0.976576,0.286263,0.323612,-149.661,-57.4226,16.5076,32.373
281.929,0.998559,0.00131605,3,7,0,-281.794,-3.13851,9.58577,-3.59665,6.95541,0.2137,0.102932,-0.244556,-0.391303,24.0451,-14.7301,15.802,204.316
282.214,0.986835,0.00203043,3,11,0,-280.731,-3.13375,9.59029,-3.6006,6.94331,0.744244,-0.0910737,-0.554105,-1.44825,-112.88,186.45,16.0931,-139.67
282.774,0.947395,0.00304833,4,23,0,-280.35,-3.12018,9.57918,-3.6402,6.93452,-1.25667,1.21136,1.17233,-0.653018,51.4468,-91.4612,10.0255,-93.2094
281.894,0.828669,0.00422085,3,7,0,-280.579,-3.12934,9.59053,-3.6264,6.93754,0.928331,-0.675377,-0.542999,-1.00836,-100.694,260.927,11.0632,-239.665
280.313,0.90465,0.00462671,4,19,0,-279.021,-3.13247,9.59399,-3.58006,6.93934,-0.531071,0.922239,1.17995,-0.244356,-113.883,335.836,16.1059,-232.656
280.313,0.10763,0.00586761,2,7,0,-277.398,-3.13247,9.59399,-3.58006,6.93934,-2.3656,0.315455,0.36352,0.0435903,-113.883,335.836,16.1059,-232.656
281.334,0.981204,0.00160307,6,103,0,-277.463,-3.1377,9.59401,-3.71356,6.95357,0.313484,-1.55024,1.68224,1.55248,253.037,456.72,-5.46322,301.275
281.383,0.843648,0.00235945,5,39,0,-276.559,-3.13404,9.58155,-3.83998,6.95087,0.628354,2.15961,1.11799,1.8276,-21.0119,-248.927,-27.8811,220.678
282.249,0.881923,0.00266215,6,87,0,-278.784,-3.12291,9.58836,-3.65392,6.9355,0.109624,-0.262116,2.27181,-1.29952,171.112,319.061,6.91272,-69.6775
281.316,0.938693,0.00322597,4,31,0,-280.25,-3.12352,9.5732,-3.63707,6.93773,-0.0438267,-0.254095,-1.25342,-0.703771,-177.172,-445.989,7.37539,-150.54
279.618,0.443851,0.00434367,3,15,0,-276.772,-3.13685,9.58372,-3.61124,6.96114,-0.603952,-1.22655,0.76322,-1.79969,336.118,-7.16455,8.4338,557.197
278.527,0.998806,0.00229975,3,7,0,-276.712,-3.14352,9.5797,-3.61463,6.96414,-1.67499,-0.298828,-0.750339,-0.414914,-46.318,-340.431,5.45484,365.901
280.57,0.977964,0.0034606,3,7,0,-277.548,-3.14667,9.59424,-3.61223,6.95667,0.152075,1.98933,0.311516,-1.40229,-204.017,185.711,10.6751,-5.25809
277.053,0.185004,0.00499062,4,31,0,-273.39,-3.1099,9.5863,-3.53296,6.92807,-1.52071,-0.772991,-2.01612,-0.591921,503.116,388.703,17.7218,112.989
279.231,0.990224,0.00164585,4,23,0,-275.203,-3.1296,9.57291,-3.53405,6.94463,0.246664,-2.02135,0.217288,-1.96556,-207.412,-439.86,21.0756,-64.2281
278.29,0.984318,0.00242737,3,7,0,-277.863,-3.13006,9.59647,-3.52926,6.94458,-0.382904,0.80203,0.249072,-0.0447658,285.209,507.274,20.9334,134.204
280.497,1,0.00352922,2,3,0,-278.298,-3.13056,9.59147,-3.53129,6.94235,-0.249964,-1.90087,-0.619425,-0.581555,60.7661,274.817,24.839,-28.9943
279.895,0.942319,0.00526372,2,7,0,-279.219,-3.12484,9.57302,-3.53799,6.94247,0.554595,-0.669467,-0.761939,-0.123659,-33.2878,-354.402,21.7543,29.6029
280.235,0.230879,0.00704176,1,3,0,-278.685,-3.11744,9.58321,-3.54191,6.93655,-0.23301,0.82285,-0.634167,-1.40212,364.716,177.125,22.24,159.439
280.235,1.25399e-40,0.659856,1,1,0,-278.899,-3.11744,9.58321,-3.54191,6.93655,46.0268,-48.6185,-9.09178,74.0221,364.716,177.125,22.24,159.439
280.235,0,1.54081,0,1,1,-279.011,-3.11744,9.58321,-3.54191,6.93655,-98.7368,-9.82604,-1.49114,-21.7918,364.716,177.125,22.24,159.439
281.749,0.989971,0.151922,3,7,0,-278.887,-3.11834,9.57788,-3.58812,6.93603,-10.1275,-124.104,20.1557,-56.2356,191.93,-79.2632,16.9993,55.4799
283.597,0.956562,0.154055,4,23,0,-280.241,-3.12423,9.58364,-3.67834,6.93733,-5.39621,-13.1549,-25.0096,130.385,41.2997,60.0044,5.12298,-93.8775
283.246,0.80705,0.183694,2,3,0,-281.883,-3.12138,9.58255,-3.67302,6.93524,74.869,5.77675,1.41456,75.5498,104.341,58.0302,5.34748,-78.5397
283.135,0.849025,0.160534,3,11,0,-280.117,-3.13631,9.58647,-3.7048,6.94508,-140.8,-35.6864,-12.5413,42.8424,-353.952,-50.125,-0.457938,-252.649
283.004,0.943588,0.168739,3,11,0,-278.165,-3.13865,9.58973,-3.69801,6.95258,-57.6409,77.1731,9.8873,172.449,-12.5185,159.669,0.445184,123.503
283.4,0.754632,0.248262,3,7,0,-281.816,-3.13521,9.58919,-3.71618,6.94581,8.64253,-76.082,-8.38137,-81.9762,-147.901,152.496,-1.82575,-112.432
282.525,0.660766,0.208563,3,11,0,-280.467,-3.14135,9.58578,-3.71829,6.95274,43.9108,-1.99135,-0.0573534,122.695,-339.406,-151.225,-4.20865,-67.2386
283.348,0.984469,0.132138,3,15,0,-280.85,-3.12805,9.58823,-3.6994,6.94314,125.755,-7.21397,8.78861,-62.1246,216.63,280.789,1.00952,107.519
280.321,0.746487,0.235512,3,7,0,-279.375,-3.14679,9.58497,-3.65532,6.95567,-57.5373,-23.4628,-6.95178,57.2962,-545.194,-292.274,2.30513,-177.881
280.597,0.997656,0.199639,3,7,0,-279.545,-3.14106,9.59487,-3.66701,6.95749,9.36223,13.9004,5.34562,89.0228,222.726,413.148,1.15714,337.714
282.083,0.142871,0.375965,3,7,0,-279.439,-3.13586,9.59091,-3.67291,6.95356,-7.64174,107.881,4.4375,105.668,270.98,310.53,3.01309,333.367
283.019,0.999761,0.0485158,5,47,0,-279.883,-3.12121,9.5783,-3.71639,6.93503,149.415,-23.8022,-13.8611,-20.48,-19.4215,-187.358,-2.84175,-145.234
282.896,0.996982,0.0929191,4,23,0,-281.639,-3.14068,9.58749,-3.6902,6.95296,-42.8052,-39.2051,5.19129,82.2407,-208.351,-23.7077,1.50341,6.76565
282.668,0.8685,0.175728,3,11,0,-279.751,-3.12025,9.58243,-3.76727,6.93745,24.9949,-91.7886,-18.2108,-102.338,358.652,130.985,-12.3267,130.517
283.403,0.996097,0.222477,4,15,0,-281.571,-3.13368,9.58353,-3.75775,6.94495,-53.8507,42.2125,-19.6871,65.0292,-282.058,-155.604,-9.28417,-168.935
283.403,0.0704124,0.415224,2,6,1,-280.595,-3.13368,9.58353,-3.75775,6.94495,-59.3499,-35.4423,-9.77791,130.35,-282.058,-155.604,-9.28417,-168.935
283.586,0.999288,0.0464926,3,15,0,-283.188,-3.13347,9.58462,-3.76234,6.94529,-35.7714,-36.2308,3.73478,-25.527,-207.567,-74.7462,-9.68785,-117.82
282.959,0.991527,0.0880713,4,23,0,-281.543,-3.13168,9.58694,-3.81244,6.94494,11.1303,108.744,8.35365,1.56378,5.02642,144.284,-19.5975,5.40718
282.474,0.912776,0.161524,3,7,0,-280.619,-3.12765,9.57986,-3.82243,6.94227,34.2383,110.091,7.03434,-51.6724,-74.9539,-253.835,-22.5352,-38.5842
279.529,0.43185,0.232547,1,3,0,-277.661,-3.12702,9.58042,-3.83267,6.93362,82.6513,50.6646,-7.36832,-74.6954,-613.007,-339.371,-30.0202,-674.04
281.94,0.996023,0.081299,5,31,0,-277.488,-3.14325,9.59062,-3.74133,6.95597,-112.807,-63.8532,-29.7988,-76.6765,-152.982,119.316,-9.2796,101.514
283.32,0.954494,0.149202,3,7,0,-280.942,-3.13731,9.58452,-3.72654,6.94987,-103.792,-28.6099,-7.53336,86.2274,-234.022,-136.54,-4.05609,-37.3505
282.698,0.625109,0.240534,2,7,0,-280.054,-3.12628,9.57823,-3.6995,6.94673,-11.0562,37.7074,-14.6478,129.638,237.55,-187.311,-0.763094,292.564
281.957,0.814136,0.150123,2,7,0,-279.509,-3.12731,9.58143,-3.69565,6.93407,-97.9331,-109.642,-2.63508,13.1514,-431.749,-198.951,-1.19596,-489.892
283.98,0.994813,0.161378,2,7,0,-281.389,-3.12709,9.58181,-3.71,6.94231,-28.6637,-28.674,10.9038,-133.493,46.1009,-67.5876,0.190961,26.7231
282.18,0.91744,0.28785,3,15,0,-281.778,-3.12919,9.58734,-3.56902,6.94253,-26.0478,-6.71324,12.3447,8.30983,53.8768,148.629,21.4437,-5.21061
282.18,0.0178897,0.409924,2,5,1,-278.798,-3.12919,9.58734,-3.56902,6.94253,47.7484,127.264,-26.0672,-8.87309,53.8768,148.629,21.4437,-5.21061
281.886,0.997329,0.0483953,6,63,0,-280.76,-3.13374,9.5776,-3.63003,6.95024,-0.388076,4.18277,-22.3485,-30.2767,-129.356,-351.38,9.66895,78.2845
281.014,0.986547,0.0865536,4,15,0,-280.426,-3.1406,9.59338,-3.65802,6.9455,50.8527,23.5682,-10.4523,4.05133,-397.898,197.54,3.74246,-341.47
280.02,0.999589,0.148894,3,7,0,-279.396,-3.14024,9.5824,-3.67905,6.96217,17.9811,59.6954,7.32251,28.4172,157.856,-170.387,-2.67997,506.647
281.592,0.476701,0.262939,3,15,0,-276.747,-3.14335,9.58437,-3.70305,6.95786,135.461,154.185,-8.48996,0.499997,-241.666,-221.547,-3.56507,121.676
281.484,0.932394,0.113778,4,23,0,-277.776,-3.14004,9.58436,-3.71759,6.9591,119.141,5.46091,-31.1456,22.6831,76.0098,-106.056,-6.35208,391.524
282.403,0.999239,0.16696,4,15,0,-279.333,-3.12985,9.58759,-3.82933,6.94303,67.2275,-118.472,-11.9542,-78.6709,72.6445,236.99,-23.599,-4.90259
282.209,0.549615,0.29028,2,3,0,-280.539,-3.12608,9.57962,-3.81592,6.94458,-22.3465,104.244,-14.5786,13.3931,225.11,-168.712,-21.9846,243.868
282.776,0.976478,0.154815,4,15,0,-280.872,-3.12152,9.58537,-3.7359,6.93438,-29.3282,-14.0026,-26.8925,-50.8846,149.731,219.953,-6.45463,-112.868
281.755,0.880225,0.251692,3,13,0,-279.723,-3.12922,9.57686,-3.59201,6.94706,-81.2769,79.31,16.5239,15.2067,-5.77403,-279.785,16.0836,106.406
277.86,0.139629,0.317152,2,7,0,-274.951,-3.10899,9.58612,-3.64207,6.92593,79.6121,91.3239,13.2283,86.8671,577.599,469.704,0.293806,69.5196
276.587,1,0.0602911,4,15,0,-274.845,-3.11312,9.58547,-3.61923,6.91718,-70.3625,-86.6669,13.1588,-7.40599,-144.755,213.569,1.89609,-588.102
278.038,0.999155,0.10359,3,7,0,-275.922,-3.11444,9.58552,-3.63147,6.92007,-13.4445,-21.2203,-14.7575,114.95,-94.3993,218.266,2.60549,-511.461
279.994,0.906537,0.176158,3,11,0,-273.541,-3.13548,9.58009,-3.72854,6.95887,-189.532,-15.9224,-25.9399,82.2054,283.92,-218.861,-11.4067,588.943
281.131,1,0.23593,2,3,0,-278.326,-3.14137,9.58046,-3.70188,6.95483,-28.6813,96.0222,15.7982,-100.181,-380.235,-420.995,-4.37212,-7.19411
281.884,0.334708,0.396474,2,3,0,-280.34,-3.14275,9.59255,-3.6952,6.95126,-44.532,-108.815,-4.37995,8.64703,-299.096,172.526,-1.16255,-143.502
283.514,0.997358,0.128981,4,15,0,-281.204,-3.13441,9.5868,-3.72446,6.95044,-103.685,79.8477,13.3129,4.34093,100.52,101.673,-3.23143,196.645
281.374,0.989605,0.214643,3,15,0,-280.666,-3.11903,9.57929,-3.82944,6.9345,1.33165,-40.85,-14.1191,-32.1861,191.05,-88.4199,-25.8329,-49.4596
