# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_treatment_1.csv
# diagnostic_file=stan_diagnostics/LCC1_treatment_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
274.494,0.96083,0.00668032,2,7,0,-271.121,-3.8922,8.52096,-2.32488,7.1044,0.119051,-2.0071,0.185257,-1.63357,-0.573556,-37.2737,21.7437,-35.6276
278.671,0.79469,0.0100976,5,31,0,-268.89,-4.11836,8.75369,-2.41962,7.13086,-1.63223,3.8362,0.517387,1.38328,-21.5022,-4.66732,-9.17617,-124.679
279.696,0.982293,0.0104154,2,7,0,-277.258,-4.12264,8.74102,-2.4182,7.15006,-0.465728,-1.23269,0.169902,1.76353,10.4161,3.20255,-6.35058,15.2189
276.301,0.00327067,0.0163869,3,11,0,-274.955,-4.12554,8.7505,-2.41229,7.1732,-1.37771,-0.123721,0.456976,-0.754133,146.595,85.6443,-11.7535,264.445
278.616,0.98221,0.00286048,3,7,0,-274.285,-4.13805,8.75555,-2.41209,7.16719,1.86542,0.216666,-0.0988456,2.26376,69.9799,35.5072,-7.18212,154.699
277.327,0.95476,0.00450818,3,7,0,-275.913,-4.1474,8.74943,-2.41627,7.17839,1.28775,0.733519,0.231267,0.759322,57.7824,20.3073,-10.927,206.193
279.048,0.773516,0.00664837,2,3,0,-273.051,-4.1487,8.74761,-2.42045,7.15447,-0.0714942,0.0755635,0.598767,3.40956,-80.4027,-59.5447,-8.5875,-56.3356
279.706,0.840589,0.00654883,3,15,0,-276.7,-4.14873,8.7739,-2.41805,7.15634,-1.18968,0.335248,0.234904,-2.10449,22.4315,11.445,-7.45619,40.6642
279.373,0.999684,0.00746981,4,23,0,-278.726,-4.15646,8.78807,-2.33769,7.15369,0.318333,-0.189742,-1.04789,0.239959,13.4717,6.13317,17.0486,9.87267
278.371,0.8802,0.0120214,4,31,0,-274.638,-4.10292,8.70072,-2.4684,7.14441,-0.393768,1.83279,1.84476,-0.741379,-69.8681,-56.9584,-23.4357,-67.7091
277.79,0.836805,0.0148577,1,3,0,-277.267,-4.08407,8.71302,-2.47912,7.14612,-0.550534,-0.331969,0.509599,0.611104,96.6554,66.7795,-28.5023,97.8147
278.572,0.282861,0.0166844,2,5,0,-277.611,-4.07729,8.70281,-2.46654,7.13714,0.0666996,-0.863668,0.941357,-0.533093,40.6771,30.1981,-22.5149,-0.615065
276.174,0.915358,0.005724,3,7,0,-274.689,-4.07564,8.71872,-2.46508,7.11495,0.134332,1.29326,0.275763,-1.09663,-6.26476,15.1066,-27.2736,-183.929
277.825,0.951063,0.00762376,2,7,0,-274.158,-4.08629,8.70915,-2.45758,7.15395,1.36945,1.09555,-0.658826,-1.9556,106.041,67.4771,-21.5109,153.715
277.612,0.988233,0.0109138,5,35,0,-276.744,-4.25718,8.94743,-2.31155,7.18121,0.189592,-1.21691,0.434177,-0.178091,94.1943,46.1993,17.3118,150.822
277.429,0.22699,0.0168251,3,15,0,-276.357,-4.23417,8.90062,-2.27132,7.17445,-0.751415,0.46629,0.601869,-1.00022,49.4084,23.5052,30.9912,88.2811
276.873,0.982316,0.00525213,5,63,0,-274.552,-4.18029,8.87755,-2.31822,7.14793,-0.0892121,-1.39389,-1.49685,0.670705,133.541,81.5345,15.555,60.7842
273.932,0.959698,0.00798921,4,31,0,-271.548,-4.24804,8.88143,-2.52296,7.19026,1.35032,1.20599,-1.20414,0.198929,19.0861,3.76815,-55.7058,203.282
277.858,0.880076,0.0115437,4,15,0,-271.982,-4.26276,8.97386,-2.41235,7.17506,-1.35717,0.255067,2.77464,1.46506,125.302,65.8923,-14.8758,149.951
277.956,1,0.014101,3,15,0,-277.525,-4.30394,8.99082,-2.37759,7.16886,0.00414885,0.453893,0.807533,-0.0481746,-123.734,-47.1282,-3.81278,-137.841
277.922,0.26473,0.0219716,1,3,1,-277.084,-4.27675,8.9972,-2.38088,7.17828,0.0723368,0.376072,0.0934864,1.23282,119.214,60.6699,-5.14723,151.241
277.924,0.995126,0.00761638,4,23,0,-275.656,-4.2641,8.97818,-2.38142,7.1485,-0.764964,1.37529,0.00491318,1.43506,-39.4108,-3.05187,-4.79742,-153.445
278.257,1,0.011731,4,23,0,-276.716,-4.20474,8.885,-2.43842,7.16014,-1.35855,0.664775,-0.527014,0.719034,114.139,69.2768,-20.2562,92.2954
278.257,0.0872064,0.0181651,1,3,0,-277.585,-4.20474,8.885,-2.43842,7.16014,0.903009,-0.653457,0.206834,-0.242972,114.139,69.2768,-20.2562,92.2954
277.077,0.978801,0.00448215,3,7,0,-276.379,-4.19427,8.88755,-2.43622,7.15583,-0.438868,0.152735,-0.344314,1.03028,163.996,99.1871,-21.9751,113.724
276.514,0.899581,0.00665353,4,23,0,-273.037,-4.20009,8.83732,-2.32612,7.18633,0.0834399,1.05123,-1.96023,-1.41377,102.574,49.3464,13.2887,224.015
275.472,0.942882,0.00840407,3,15,0,-273.666,-4.20362,8.80471,-2.29387,7.15127,-1.56511,0.245829,-1.01026,-0.285077,-160.265,-96.6441,22.8168,-182.043
276.39,0.81909,0.0115366,2,3,0,-273.163,-4.20126,8.81144,-2.294,7.18761,-1.19138,-1.03933,0.250981,-1.97291,27.6492,1.92393,24.1524,156.97
277.235,0.820161,0.0123722,4,31,0,-275.933,-4.25844,8.9878,-2.43893,7.15129,0.843537,1.02561,0.106364,0.911366,47.2614,39.4317,-24.6803,-70.5211
276.111,0.734977,0.0132856,2,7,0,-273.96,-4.28593,8.97308,-2.48628,7.16318,1.08621,0.759346,1.27594,-0.958177,-121.466,-42.4895,-41.7073,-165.801
277.263,0.995814,0.0120732,4,15,0,-274.952,-4.32138,9.02654,-2.41916,7.17144,0.513234,-0.278005,-2.05952,-0.200363,-130.718,-44.1358,-18.9752,-144.586
278.69,0.0842889,0.0182165,4,31,0,-276.653,-4.30265,8.98851,-2.37207,7.176,-1.1918,0.818303,-1.38837,0.239065,-77.3348,-29.4366,-0.589754,-53.6233
278.769,0.992059,0.0047052,6,79,0,-275.761,-4.18219,8.84119,-2.32302,7.14569,-0.655876,1.91831,0.374481,-1.32876,7.6207,9.66091,18.9077,-55.254
275.152,0.960011,0.00705023,4,23,0,-273.054,-4.11549,8.78602,-2.48888,7.12577,-1.16895,0.287218,1.13626,1.20649,101.158,86.9377,-39.2891,-76.0948
275.787,0.935049,0.00989751,2,3,0,-273.787,-4.11945,8.78787,-2.47735,7.12573,-1.36881,-0.878379,0.956605,0.663244,80.8362,72.7448,-34.423,-93.0429
279.224,0.198428,0.013207,3,7,0,-272.554,-4.13859,8.74119,-2.43693,7.15786,-0.0292256,-1.08828,1.60323,3.09591,-32.9754,-30.9035,-13.2814,14.528
278.513,0.991585,0.00434433,5,39,0,-277.894,-4.07698,8.7209,-2.39436,7.13024,0.140963,-0.664155,0.748056,0.465543,69.6042,55.3786,-0.320015,-13.6032
278.453,0.957195,0.00645566,5,47,0,-276.021,-4.21918,8.89569,-2.41076,7.14464,-1.08157,1.10339,0.831258,1.33634,-38.4262,-6.85201,-11.2291,-144.246
277.685,0.995596,0.00895987,4,31,0,-276.191,-4.26841,8.99336,-2.38299,7.14799,-0.160546,-1.29068,-0.725423,0.87838,-26.0418,4.5565,-6.03943,-149.1
279.256,0.730359,0.0133229,3,7,0,-277.052,-4.26806,8.95045,-2.39751,7.16535,-0.914759,0.179309,-0.256915,1.86359,-42.7714,-13.0862,-6.80279,-59.7768
279.014,0.923088,0.0120389,4,15,0,-278.913,-4.26522,8.94458,-2.39115,7.16133,-0.0645345,-0.349718,0.274999,0.0150697,-66.7402,-23.9197,-5.10699,-102.307
279.014,0.000338868,0.0155702,3,7,0,-275.289,-4.26522,8.94458,-2.39115,7.16133,-1.65474,-1.52172,-0.952689,-1.22021,-66.7402,-23.9197,-5.10699,-102.307
278.516,0.989124,0.00364889,5,47,0,-277.741,-4.24624,8.91646,-2.39863,7.18073,0.663748,-1.0085,-0.16216,0.257859,78.9134,39.9084,-7.97171,156.777
278.698,0.954711,0.00534321,4,15,0,-276.715,-4.23675,8.92901,-2.35103,7.16827,-0.304457,-0.0839838,0.697419,-1.83843,93.1447,51.0319,7.32586,97.297
279.447,0.961012,0.00732163,5,47,0,-276.402,-4.19861,8.81851,-2.39545,7.16231,0.455205,-1.01556,1.4545,1.65411,-64.8992,-40.584,-2.23432,-39.9655
279.141,0.968374,0.0101211,4,15,0,-278.46,-4.21925,8.84374,-2.41952,7.16936,0.257854,0.0360567,-0.960489,0.610824,-62.0942,-37.6976,-11.3103,-10.4654
279.141,6.67717e-93,0.904969,1,3,1,-274.231,-4.21925,8.84374,-2.41952,7.16936,-24.1056,-2.60806,-34.8737,111.517,-62.0942,-37.6976,-11.3103,-10.4654
279.141,0,2.11316,0,1,1,-278.596,-4.21925,8.84374,-2.41952,7.16936,-5.15048,-4.10027,13.5734,-33.546,-62.0942,-37.6976,-11.3103,-10.4654
277.131,0.978101,0.208356,3,7,0,-275.45,-4.21299,8.80621,-2.37777,7.18866,-8.2465,-9.84904,-18.1133,66.2646,-36.7183,-38.3079,-0.968093,123.054
279.405,0.992286,0.204703,4,31,0,-274.139,-4.15163,8.76026,-2.43095,7.15589,-19.4892,7.67972,22.4967,139.863,-44.9775,-34.1127,-11.6699,-20.1523
277.532,0.84006,0.269698,3,15,0,-276.322,-4.10591,8.73592,-2.30107,7.15372,-3.89093,0.24808,-27.0647,36.9843,77.0798,45.3069,26.8492,96.6906
278.604,0.720176,0.260844,4,15,0,-276.85,-4.14457,8.79496,-2.45538,7.14671,-25.672,-7.024,-20.6649,-10.2938,74.7648,53.8538,-22.1783,24.9502
277.34,0.850629,0.185643,2,7,0,-274.876,-4.13669,8.79025,-2.47182,7.15165,-0.623408,12.6776,32.6244,-56.8856,137.319,92.2248,-29.8061,116.376
278.43,1,0.203761,4,15,0,-277.503,-4.15159,8.8021,-2.45783,7.15263,-8.2872,-10.0867,-17.3276,-25.5812,95.2583,63.6192,-23.5695,74.7251
278.43,0.0603675,0.368289,3,11,0,-277.211,-4.15159,8.8021,-2.45783,7.15263,-7.63076,9.58918,-24.9361,-18.3481,95.2583,63.6192,-23.5695,74.7251
279.303,0.9995,0.0350825,6,95,0,-277.322,-4.15632,8.79163,-2.39486,7.16175,-11.4073,-7.65625,-33.3959,-31.7461,69.9345,40.0793,-1.51204,104.474
278.197,0.982236,0.0654228,4,31,0,-277.455,-4.20036,8.80969,-2.36974,7.15619,-12.7786,8.35241,12.938,-17.0966,-129.14,-77.6975,3.79303,-131.713
279.67,1,0.11699,3,15,0,-277.904,-4.18518,8.8143,-2.36112,7.15766,27.8771,7.79345,13.801,23.2576,-28.7996,-18.4651,9.30366,-25.8055
278.19,0.983103,0.222519,4,15,0,-277.832,-4.1847,8.86477,-2.36894,7.13665,2.74235,-0.439487,-5.18388,39.8646,20.9036,24.7778,2.43836,-103.811
278.19,0.188111,0.401606,2,5,1,-276.687,-4.1847,8.86477,-2.36894,7.13665,-11.3012,2.66206,-28.0148,-38.8846,20.9036,24.7778,2.43836,-103.811
279.515,0.999928,0.060623,5,63,0,-277.794,-4.20415,8.86009,-2.34409,7.15915,8.91711,6.92156,-2.91299,-85.4773,18.6241,12.1839,13.0332,7.8167
279.539,0.95937,0.116244,5,55,0,-278.197,-4.25443,8.934,-2.37325,7.16968,-21.5716,-2.34714,-14.7208,-40.0468,16.9967,12.4442,1.81792,28.4901
278.006,0.773136,0.195631,3,15,0,-277.502,-4.22751,8.91618,-2.35478,7.17193,16.2622,-1.72843,7.54199,4.55758,127.516,68.1192,5.01846,153.576
273.2,0.929682,0.185408,5,31,0,-269.992,-4.09208,8.64678,-2.51176,7.15867,19.064,-20.8912,29.6189,30.9325,-160.375,-158.361,-45.5318,-30.194
276.056,0.946015,0.283077,3,7,0,-274.168,-4.10961,8.68818,-2.51034,7.15703,-25.6246,4.73578,13.9035,-52.1102,-93.6253,-87.476,-40.9475,-4.38479
276.056,1.64293e-16,0.451451,1,3,1,-274.498,-4.10961,8.68818,-2.51034,7.15703,-11.3428,16.4942,13.5427,38.1084,-93.6253,-87.476,-40.9475,-4.38479
279.017,0.997845,0.0426051,6,63,0,-273.229,-4.11177,8.71252,-2.39597,7.1609,9.93099,25.527,48.7076,-57.7257,16.834,-3.44297,0.327361,92.2809
279.841,0.999229,0.0799738,5,47,0,-278.519,-4.15684,8.7863,-2.40984,7.15287,9.04339,-17.8267,3.70592,31.5003,3.02904,1.92338,-4.96158,-3.88476
279.708,0.993305,0.149263,4,31,0,-279.235,-4.1637,8.79928,-2.36405,7.15569,-5.0404,1.22098,18.3296,6.30178,23.4558,13.1575,8.91852,23.6486
278.673,0.84722,0.271102,3,7,0,-278.322,-4.13848,8.76545,-2.31049,7.14685,12.7086,3.27027,-5.32527,11.6153,-2.51837,-3.94222,25.1547,-24.5431
279.047,0.362343,0.320062,5,31,0,-277.417,-4.11292,8.74415,-2.35444,7.1499,-10.9055,5.12907,32.6369,-11.8741,63.5343,39.0176,12.5404,63.9295
279.024,0.999081,0.0943117,5,55,0,-277.645,-4.16727,8.80636,-2.32708,7.15947,-10.0172,18.4985,2.89653,27.9713,43.1936,23.2226,19.1088,56.5211
279.329,0.99753,0.172339,5,39,0,-278.206,-4.2498,8.94249,-2.38453,7.16586,-10.5884,10.5,-21.1055,-15.6041,48.2598,30.3353,-2.37683,36.2717
279.132,0.797661,0.310415,4,23,0,-278.123,-4.11509,8.70738,-2.3978,7.1549,-20.3873,1.30976,-9.00421,35.056,-45.5038,-45.8418,0.212594,3.42244
278.761,0.1668,0.317313,3,7,0,-276.584,-4.09593,8.6828,-2.41976,7.15275,27.3133,-3.69654,-26.6278,-17.8462,-52.3234,-55.8592,-6.59834,3.89931
279.512,0.996202,0.0567897,6,127,0,-274.895,-4.19394,8.81605,-2.36143,7.16567,45.0592,-16.1903,-21.1198,11.6133,-27.4048,-21.1066,8.79617,13.0336
278.683,0.994511,0.101386,5,63,0,-276.988,-4.15115,8.80043,-2.3187,7.14728,-17.0389,4.51921,-17.5887,63.1079,44.8892,29.328,21.3618,6.69277
278.895,0.984537,0.178455,2,3,0,-278.448,-4.16696,8.80016,-2.32509,7.14668,13.3523,3.08401,10.2222,-4.12279,-32.8184,-18.6915,19.7817,-72.3788
278.219,0.429092,0.302955,4,23,0,-275.505,-4.07612,8.65851,-2.36999,7.15446,-23.1613,-4.33495,25.6789,-70.5537,-34.656,-50.4673,9.07159,38.9798
278.982,0.999953,0.115597,4,31,0,-277.82,-4.05493,8.67169,-2.37408,7.14002,2.87906,1.50008,5.54884,74.9182,38.8363,19.8105,8.84811,37.6762
278.998,0.981472,0.203383,5,39,0,-277.728,-4.20902,8.87346,-2.43456,7.15049,-8.4234,16.5618,10.004,30.7672,-14.675,2.20656,-17.1475,-81.9507
278.998,0.251107,0.337786,3,15,0,-277.689,-4.20902,8.87346,-2.43456,7.15049,-19.6704,5.44205,20.8217,-17.6034,-14.675,2.20656,-17.1475,-81.9507
278.838,0.999988,0.082795,5,31,0,-278.177,-4.24509,8.90008,-2.43903,7.17596,-3.77943,0.397565,16.9441,37.6197,7.29404,4.34143,-19.7292,72.1335
274.569,0.835151,0.144102,5,31,0,-274.115,-4.34706,9.12308,-2.2693,7.19837,13.2746,-5.30213,7.59113,8.91249,111.548,51.1661,22.7898,193.934
279.21,0.969585,0.16282,5,39,0,-274.038,-4.18286,8.8017,-2.44392,7.16407,50.6742,-6.39717,-21.7168,43.7841,-27.5253,-20.4092,-17.6082,19.458
278.23,0.958454,0.258645,4,31,0,-275.41,-4.33216,9.07551,-2.37644,7.18404,17.8376,-5.0981,-33.4874,-65.0336,19.5134,17.8626,-3.98499,58.7382
278.23,0.089883,0.396642,2,7,0,-277.587,-4.33216,9.07551,-2.37644,7.18404,15.2829,-0.814766,-14.4274,7.05781,19.5134,17.8626,-3.98499,58.7382
278.094,0.999975,0.0682476,5,31,0,-277.937,-4.33391,9.07941,-2.39715,7.18299,7.9371,-1.05927,-4.27248,-12.4566,12.1631,16.0474,-10.8751,46.1727
278.508,0.95517,0.116452,4,15,0,-276.813,-4.31338,9.02934,-2.41183,7.17606,30.9194,-2.19697,11.0719,-6.52279,-36.2693,-5.69205,-14.2352,-23.9698
278.781,0.984833,0.17645,4,15,0,-278.141,-4.29699,9.0054,-2.40515,7.17899,0.820139,-13.347,8.37471,-3.10891,22.1081,16.7426,-11.2652,58.6762
