# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=42
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_theta_logistic_4-14-20_4.csv
# diagnostic_file=stan_diagnostics/LCC1_theta_logistic_4-14-20_diagnostics_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
235.964,1,0.00434069,4,15,0,-218.465,-3.14641,9.59526,-2.74151,6.95522,3.76905,-2.73665,-2.5444,-2.61357,-40.4065,55.7819,74.1629,-18.2649
238.657,0.904641,0.00829148,2,7,0,-233.752,-3.12583,9.589,-2.77471,6.94431,0.587268,-1.21662,-2.61107,-1.08087,73.5051,80.6149,73.6571,40.2827
240.668,0.432367,0.0119096,3,7,0,-235.493,-3.15227,9.58951,-2.83564,6.9827,0.379211,-0.765175,-2.90749,1.07986,107.643,37.1646,66.2492,209.741
246.688,0.999412,0.00441259,4,31,0,-240.257,-3.12147,9.59213,-2.89627,6.94088,1.73563,0.290668,-2.94065,-1.05725,141.569,151.614,68.5399,68.3438
247.566,0.979384,0.00829131,4,15,0,-244.338,-3.1127,9.57912,-2.9012,6.92747,0.862045,-1.65561,-0.880726,-1.48237,47.4523,20.7967,69.19,-32.6107
245.795,0.0258185,0.014575,1,1,0,-243.261,-3.10389,9.57639,-2.91167,6.93953,-1.62366,-0.742353,-1.18096,-0.697477,305.679,76.1156,63.4552,209.275
247.323,0.978456,0.00178316,6,63,0,-241.056,-3.10748,9.5867,-2.92672,6.91236,1.99524,0.545613,1.5007,2.44995,6.34169,106.592,64.8057,-147.17
241.513,0.993467,0.00313828,4,15,0,-240.238,-3.08266,9.55198,-2.88479,6.9057,-0.920324,-0.610543,0.389896,1.08498,104.739,-167.803,59.402,-33.7243
248.477,1,0.00570145,3,7,0,-239.909,-3.10594,9.58629,-2.94319,6.91294,2.03599,-0.350691,2.74705,-2.30648,36.8695,116.381,64.1913,-126.389
248.477,0.536038,0.01044,1,1,0,-246.778,-3.10594,9.58629,-2.94319,6.91294,-0.259752,1.49797,0.430571,-0.949298,36.8695,116.381,64.1913,-126.389
258.366,0.875648,0.0054239,4,15,0,-246.456,-3.15148,9.591,-3.07254,6.96435,-0.274366,-2.50419,4.13879,-0.586486,-80.2379,9.80902,60.4779,39.5611
259.401,0.630753,0.00705639,2,7,0,-256.203,-3.13704,9.57642,-3.08597,6.95806,2.08807,0.206756,-1.3614,-0.374001,-2.10704,-125.543,59.746,102.118
260.989,0.924619,0.00477612,3,15,0,-257.357,-3.12283,9.57536,-3.09945,6.93897,-1.6751,-1.23703,1.36584,1.03056,-4.86137,-91.5556,60.8833,-15.4691
267.122,0.967603,0.00704325,4,15,0,-258.538,-3.13957,9.58609,-3.20304,6.95218,1.57946,-1.24125,3.41913,-1.20113,-80.3121,-17.389,55.1506,-5.60815
267.122,1.13017e-08,0.0115462,1,1,0,-264.443,-3.13957,9.58609,-3.20304,6.95218,-0.180186,-2.04535,-0.443389,-0.97231,-80.3121,-17.389,55.1506,-5.60815
267.04,0.996771,0.00153454,4,15,0,-266.665,-3.13609,9.58088,-3.2028,6.95248,-0.822104,-0.0183087,0.271173,-0.019599,-37.864,-85.6545,54.8216,46.3675
272.462,0.992715,0.00272146,4,31,0,-263.826,-3.1397,9.58625,-3.30687,6.95189,-1.35905,0.871711,3.81333,0.351956,-107.767,-25.1228,47.6556,-14.7421
281.175,0.841793,0.00473417,5,35,1,-269.085,-3.1272,9.58235,-3.5233,6.93979,0.878587,-0.0808028,4.8225,-0.381481,-59.4706,-44.0625,27.2896,-92.0738
279.76,0.477139,0.00557376,4,29,0,-276.801,-3.12686,9.58621,-3.58199,6.95133,0.876972,0.783553,1.78812,1.15606,545.471,249.058,14.1126,507.536
281.94,0.998532,0.00261958,3,7,0,-279.575,-3.12932,9.58512,-3.58589,6.93741,1.84553,0.112966,-0.403788,1.0717,-230.599,-3.60686,18.0293,-283.07
280.922,0.593452,0.00456504,5,39,0,-275.332,-3.1405,9.58124,-3.7195,6.94919,1.93043,-2.07189,1.77606,-0.0758748,-623.02,-439.334,-7.72965,-307.212
282.714,0.980104,0.00289545,4,31,0,-276.338,-3.13092,9.58772,-3.65617,6.94951,0.921296,-1.90727,-1.68549,-2.32903,306.763,227.524,7.15283,304.42
283.256,0.884818,0.00477808,3,7,0,-282.229,-3.13322,9.58864,-3.66422,6.94307,-1.35991,0.194456,0.406796,0.014442,-150.674,134.778,6.99599,-163.611
283.256,0.176332,0.00620362,1,3,0,-281.059,-3.13322,9.58864,-3.66422,6.94307,0.458463,0.0602614,0.859231,-1.85509,-150.674,134.778,6.99599,-163.611
283.071,0.992618,0.00144221,5,55,0,-282.501,-3.12582,9.57934,-3.65422,6.9448,-0.279293,-0.162362,0.63737,-0.793245,183.141,-122.07,7.97788,195.099
281.722,0.974994,0.00243694,5,63,0,-279.884,-3.12247,9.58917,-3.7385,6.93455,-0.508334,-0.427383,1.77211,0.309777,209.092,425.375,-8.87167,-105.877
282.897,0.799282,0.00391858,5,39,0,-279.689,-3.12606,9.58573,-3.67135,6.94511,0.916125,1.51442,1.44433,-1.09326,374.456,214.44,4.87077,286.441
283.97,0.702083,0.00412501,4,23,0,-282.09,-3.12884,9.58367,-3.68836,6.94155,-0.500849,-0.890142,0.613601,-1.52921,-69.2937,-22.6375,4.03894,-90.5728
281.868,0.634245,0.00344995,2,7,0,-280.681,-3.1255,9.58389,-3.68757,6.93188,-0.426711,-1.39101,0.0758124,-0.500496,-336.129,-32.13,0.17198,-484.834
281.953,0.990909,0.00246679,4,15,0,-278.998,-3.13429,9.58706,-3.69651,6.95504,1.47897,0.356587,0.910983,-1.66302,361.381,175.387,-1.55273,474.65
280.567,0.638297,0.00406027,4,31,0,-279.411,-3.14239,9.58941,-3.69216,6.94595,0.648129,0.473332,-0.549244,1.16931,-654.541,-59.3677,-3.28149,-485.317
281.453,1,0.00293862,3,7,0,-279.618,-3.13528,9.57817,-3.69029,6.94531,-0.341158,1.78413,-0.129065,0.5951,-506.192,-475.807,-1.60603,-281.469
280.802,0.596405,0.00489944,3,7,0,-279.66,-3.11654,9.58709,-3.70386,6.93017,0.660685,-0.0836553,-0.631019,1.20043,340.235,406.162,-4.65956,-66.312
280.542,0.996818,0.00323045,5,63,0,-278.837,-3.11651,9.58449,-3.79917,6.93275,-0.437075,1.30016,1.214,-0.233074,490.08,347.872,-21.9822,74.1514
280.542,0.0074184,0.00530732,1,3,0,-273.143,-3.11651,9.58449,-3.79917,6.93275,3.46397,-1.63818,0.305673,0.14816,490.08,347.872,-21.9822,74.1514
282.069,1,0.000931817,4,15,0,-280.42,-3.12125,9.58278,-3.80084,6.93308,1.55034,0.837281,0.310619,-0.313121,9.82545,55.7572,-19.2854,-247.546
282.445,0.975325,0.0015434,4,23,0,-280.957,-3.13572,9.5858,-3.81733,6.94671,-0.355706,1.1988,-0.613684,1.01838,-299.423,-65.5807,-21.5557,-156.633
281.991,0.963755,0.00240436,3,7,0,-281.401,-3.13671,9.58848,-3.81653,6.946,0.00873448,-1.02491,-0.360388,0.0126818,-337.441,75.7197,-22.2048,-236.72
282.783,0.891948,0.00363069,3,7,0,-280.298,-3.13122,9.58374,-3.82236,6.94343,0.465205,-2.14183,-0.405423,0.0561664,-184.381,-93.2537,-21.7756,-134.363
282.783,0.0028825,0.00465744,2,7,0,-279.604,-3.13122,9.58374,-3.82236,6.94343,-2.05666,-0.859923,1.17854,0.019256,-184.381,-93.2537,-21.7756,-134.363
283.982,0.998713,0.000851962,7,255,0,-282.283,-3.13039,9.58469,-3.71498,6.94244,0.504498,0.614764,1.66308,-0.00703058,-110.151,-2.67178,-0.564934,-112.715
282.961,0.991326,0.00138546,6,119,0,-281.07,-3.13849,9.58857,-3.76188,6.95033,0.497905,0.0049399,1.10335,-1.52231,-180.554,77.0828,-10.7998,-21.441
282.565,0.65036,0.00220447,5,47,0,-277.135,-3.12773,9.57892,-3.68379,6.93752,-2.45255,-0.0820196,1.97688,-0.96453,-343.546,-301.821,1.9297,-328.859
283.588,0.986341,0.00167595,6,83,0,-281.656,-3.13261,9.58427,-3.7116,6.94987,-1.37182,-0.779182,-0.916641,-0.732332,123.686,2.42035,-0.922732,222.593
283.486,0.98113,0.00262062,4,15,0,-282.994,-3.12317,9.58313,-3.70439,6.93582,-0.269688,-0.627388,0.392246,-0.60259,25.4671,46.4296,0.358964,-138.597
283.208,0.792402,0.00403165,5,47,0,-281.689,-3.13102,9.5886,-3.64308,6.94535,-1.36465,0.931728,0.554307,0.00136627,112.84,215.252,10.5462,74.4229
283.02,0.868007,0.00414105,2,3,0,-282.509,-3.13399,9.58356,-3.64462,6.94378,-0.0904237,-0.925087,-0.391153,0.0678391,-302.802,-141.065,9.74142,-216.024
283.207,0.274738,0.00498394,4,17,0,-279.278,-3.12601,9.58212,-3.75,6.93655,0.491836,1.10752,2.47713,0.503683,-198.955,-100.933,-8.21708,-288.714
282.964,0.983706,0.00173046,6,79,0,-281.31,-3.12555,9.57767,-3.67307,6.93854,-0.233191,1.02588,-1.21999,0.843246,-163.993,-286.985,4.53005,-165.079
282.62,0.946528,0.00265553,3,11,0,-281.829,-3.13627,9.58848,-3.67614,6.94334,0.12444,-1.07335,0.228529,-0.601803,-362.535,41.8443,3.63247,-313.282
283.284,0.975315,0.00375553,2,7,0,-281.797,-3.12351,9.58269,-3.68072,6.94202,0.206895,-1.59508,-0.428083,-0.45208,313.701,88.1856,3.95098,207.473
283.739,0.299631,0.00561402,2,7,0,-282.477,-3.12473,9.58225,-3.67232,6.93923,0.396699,0.0592438,-1.47761,0.424006,63.4202,-7.03351,6.36913,-26.0977
282.984,0.934893,0.00209394,4,27,0,-282.015,-3.12359,9.58007,-3.68117,6.93455,-0.321162,0.247934,0.628501,-1.17378,-164.329,-151.591,3.32209,-268.096
283.403,0.996986,0.00287832,3,11,0,-282.332,-3.13663,9.58519,-3.68136,6.94784,1.2347,-0.734749,0.0444079,-0.272844,-252.818,-92.0663,4.07037,-111.148
282.577,0.933645,0.004472,5,47,0,-281.686,-3.14105,9.5863,-3.7388,6.95288,-0.151476,0.459986,-0.972612,-0.775065,-303.231,-114.215,-7.67174,-34.7628
283.096,0.344138,0.00608656,1,3,0,-282.732,-3.13809,9.58927,-3.73999,6.95128,-0.670461,-0.0485202,0.175514,0.494946,-60.5046,144.121,-6.69746,75.9857
283.66,0.997985,0.00252901,3,7,0,-283.002,-3.13526,9.58715,-3.7395,6.94805,0.545212,-0.793344,0.0882331,-0.617763,-94.5141,63.6938,-5.50316,-0.377048
283.135,0.898511,0.00391183,5,43,0,-281.628,-3.13603,9.59058,-3.72702,6.94844,-0.443193,0.30976,-1.61383,-0.342615,-17.5969,247.923,-4.24905,27.5042
283.475,0.988496,0.0049433,4,31,0,-282.06,-3.12871,9.58779,-3.6699,6.94115,0.973666,-0.138591,-0.979809,-0.949931,41.5166,198.561,6.44132,-53.5561
283.475,0.147169,0.00744562,1,3,0,-282.798,-3.12871,9.58779,-3.6699,6.94115,0.000740526,0.434308,-0.00550457,-1.07934,41.5166,198.561,6.44132,-53.5561
280.41,0.911054,0.00213173,3,7,0,-279.682,-3.13123,9.59329,-3.66604,6.93581,-0.173005,0.602806,0.901265,-0.49959,-250.73,351.315,1.31226,-421.688
282.8,0.926977,0.00275819,3,15,0,-277.742,-3.12258,9.58642,-3.65684,6.93708,1.62063,-1.95303,1.0989,1.57118,220.027,247.657,7.39756,12.251
282.665,0.920247,0.00367177,3,11,0,-282.118,-3.12229,9.58566,-3.65527,6.9397,-0.561916,-0.65987,0.414223,0.412501,348.903,246.415,7.31916,163.285
283.212,0.993431,0.00481088,2,7,0,-282.369,-3.12643,9.5784,-3.65387,6.94129,-0.715145,-0.956723,0.270547,0.430406,-60.0704,-229.23,8.35618,-41.5256
283.212,0.0733423,0.0072415,1,1,0,-282.522,-3.12643,9.5784,-3.65387,6.94129,0.756649,0.15532,0.0709427,0.882019,-60.0704,-229.23,8.35618,-41.5256
283.424,0.98745,0.00185039,3,11,0,-282.634,-3.12739,9.5864,-3.65678,6.94318,0.884645,-0.741476,0.425845,0.257493,194.046,183.167,8.53647,111.091
282.894,0.960308,0.00275444,3,15,0,-282.657,-3.12388,9.58157,-3.66113,6.944,-0.166063,-0.558712,0.366574,0.0358151,343.666,39.6414,6.51335,277.949
283.855,0.753086,0.00387894,5,35,0,-280.971,-3.12922,9.5828,-3.73835,6.94148,1.43109,-0.741635,-1.32451,1.18966,-139.768,-94.1009,-4.95646,-137.723
283.245,0.772021,0.00367492,5,43,0,-279.79,-3.12421,9.58406,-3.66008,6.93576,0.132795,-1.71122,1.89888,-0.598899,-26.118,62.3211,7.658,-172.758
283.831,0.948569,0.00360962,3,15,0,-281.538,-3.13197,9.58409,-3.66656,6.94656,0.712986,-0.145926,0.924237,-1.78931,-16.9556,-28.0365,7.49102,43.9
283.502,0.960048,0.00494177,2,7,0,-283.049,-3.12474,9.58393,-3.66817,6.93707,-0.629523,0.342171,0.198725,0.59313,-0.21626,56.9124,6.72589,-129.415
283.502,0.000998085,0.00689274,1,3,0,-281.563,-3.12474,9.58393,-3.66817,6.93707,-0.871101,-0.73453,-1.49746,-0.580389,-0.21626,56.9124,6.72589,-129.415
282.874,0.99772,0.00160332,6,95,0,-281.763,-3.11884,9.5786,-3.71706,6.93491,-0.515887,-0.0216565,1.0645,0.906417,168.737,-96.1314,-3.23711,-14.4078
283.637,0.917183,0.00240237,4,31,0,-281.408,-3.13433,9.5866,-3.72976,6.945,0.341278,-1.20297,0.853802,-1.47182,-214.802,17.9098,-3.81096,-152.655
283.055,0.890956,0.00309063,4,31,0,-281.737,-3.12196,9.57826,-3.69919,6.93536,-1.37435,0.0993984,-0.852055,-0.111265,-58.5486,-201.136,0.231017,-162.317
282.04,0.397647,0.00378013,5,55,0,-277.824,-3.11668,9.58306,-3.71151,6.93075,1.74544,1.16645,-1.59874,1.21208,240.352,178.851,-3.68537,-92.4355
281.858,0.991115,0.0018682,5,63,0,-280.137,-3.14264,9.59127,-3.75297,6.95205,-0.164005,1.22294,-1.37704,0.148913,-322.838,126.338,-11.3749,-117.631
284.05,0.78309,0.00274384,5,43,0,-278.637,-3.12866,9.58292,-3.72248,6.94363,-2.3383,-1.16052,-1.91339,0.591798,35.3852,-36.3212,-1.83249,37.047
282.082,0.0939511,0.352221,3,7,0,-280.643,-3.13935,9.58126,-3.70732,6.9538,-47.5772,-83.1303,16.854,-65.1952,-264.142,-330.538,-3.37351,51.3071
282.082,0,0.975665,1,1,0,-279.37,-3.13935,9.58126,-3.70732,6.9538,-95.3435,1.04521,-47.3052,-67.7114,-264.142,-330.538,-3.37351,51.3071
282.391,0.990839,0.101195,4,23,0,-280.957,-3.13428,9.58888,-3.73453,6.94092,60.1543,34.8363,-20.178,-85.3046,-377.573,101.296,-6.96616,-387.386
282.502,0.996309,0.10587,4,15,0,-280.739,-3.13297,9.57825,-3.71399,6.94993,-56.067,51.2087,20.8982,-98.2943,-91.2914,-360.792,-3.74303,126.184
282.13,0.994516,0.144025,2,3,0,-282.043,-3.13246,9.57729,-3.7128,6.9503,-21.7291,8.43142,-7.27296,-1.42881,-60.9616,-394.611,-4.32227,165.191
279.548,0.695313,0.223824,2,3,0,-279.304,-3.13653,9.57483,-3.71692,6.94893,29.2921,-16.1034,14.3151,10.7929,-531.824,-690.851,-10.265,-183.161
281.436,0.996758,0.150802,4,31,0,-275.199,-3.13786,9.57881,-3.691,6.95487,27.0638,152.584,72.8991,95.9155,-164.276,-397.192,-1.92899,161.361
278.671,0.834244,0.264051,4,27,0,-277.072,-3.11916,9.57219,-3.50783,6.94078,-46.5675,-37.8244,41.2645,-48.94,180.024,-262.143,24.5796,161.199
278.646,0.682164,0.286791,3,7,0,-276.036,-3.13005,9.5971,-3.56358,6.94409,-13.6382,-69.4603,47.3363,-91.6361,300.52,564.266,15.6803,128.222
279.189,0.977073,0.195295,3,11,0,-276.484,-3.11867,9.57094,-3.54655,6.93992,-113.588,81.4005,-0.52082,-89.7532,158.974,-335.057,18.8155,144.076
280.599,0.614369,0.340512,2,3,0,-278.217,-3.12516,9.5856,-3.54833,6.93268,105.186,-95.5768,9.21859,61.9772,-163.889,67.8813,22.0238,-302.968
281.703,0.88957,0.189947,5,31,0,-278.527,-3.12446,9.58539,-3.60164,6.94494,-129.666,75.2903,-39.3572,-15.0733,408.058,211.84,14.6567,307.46
282.689,0.784153,0.25407,2,3,0,-280.839,-3.12897,9.58062,-3.59228,6.94288,-98.7597,-59.1329,11.4386,-68.4873,-81.6077,-144.702,18.1308,-48.2628
281.883,0.90272,0.244581,3,7,0,-280.889,-3.12829,9.5788,-3.5747,6.94058,15.1734,89.3333,4.1382,-49.6967,-180.951,-226.7,19.569,-145.935
279.764,0.518822,0.341886,3,7,0,-278.511,-3.11352,9.58447,-3.57356,6.93043,39.0538,74.0723,-9.46194,74.9303,388.846,275.734,15.9304,61.578
279.719,0.983726,0.145182,3,15,0,-277.315,-3.12801,9.57161,-3.58013,6.94549,-37.6708,106.605,-12.7019,107.928,-127.527,-495.724,13.9277,26.9804
282.457,0.793252,0.261226,2,3,0,-278.878,-3.12963,9.5807,-3.58038,6.94375,-53.0293,-189.584,4.61063,-20.4017,-79.6807,-144.614,19.7318,-33.5329
282.295,0.88968,0.260872,2,7,0,-281.669,-3.13047,9.58149,-3.56926,6.94477,-35.2727,-56.8111,-12.6105,-34.0443,-64.5033,-115.624,21.364,-12.5255
279.555,0.488238,0.349322,3,11,0,-277.19,-3.12855,9.58858,-3.65876,6.95319,18.6583,-44.4925,-59.8182,13.941,680.486,385.73,0.33925,641.6
280.63,0.998039,0.139399,3,15,0,-278.728,-3.13063,9.58902,-3.66352,6.95329,-111.983,-7.27226,-28.8098,-34.9029,560.073,353.408,1.6742,553.541
283.121,0.95835,0.258353,3,7,0,-278.85,-3.12731,9.5837,-3.678,6.94699,-124.431,-167.518,11.6387,28.2945,327.477,92.6353,4.0422,308.878
282.476,0.155904,0.421714,1,3,0,-282.01,-3.13335,9.58439,-3.68846,6.94009,-26.3898,-38.0022,21.0408,-3.04427,-456.747,-137.072,1.09608,-410.974
283.052,0.99558,0.064981,3,7,0,-281.829,-3.13246,9.5835,-3.69261,6.94099,-77.7867,-4.13395,13.4784,-71.0971,-373.196,-149.81,1.47057,-323.127
282.779,0.994416,0.118693,4,31,0,-279.289,-3.13673,9.58797,-3.75984,6.95302,86.5193,41.8654,65.0522,21.4652,112.793,139.505,-10.8864,264.27
282.491,0.918208,0.213949,2,7,0,-281.173,-3.13477,9.5917,-3.7531,6.94449,17.4014,-24.2881,15.4439,-105.653,-116.845,316.593,-9.97074,-147.345
278.476,0.0520774,0.307168,1,1,0,-277.86,-3.12972,9.59377,-3.75136,6.95057,33.7415,71.3801,-7.47716,-8.70669,743.176,708.33,-17.7428,602.392
282.452,0.999977,0.0376933,5,31,0,-277.634,-3.13105,9.59113,-3.74638,6.94609,-78.8346,-129.526,23.3034,-154.924,267.697,427.617,-8.93323,178.263
282.676,0.95576,0.0686964,4,15,0,-278.888,-3.12919,9.58962,-3.75563,6.94489,-95.618,-139.778,-15.9876,-98.0525,301.404,385.798,-10.1393,190.769
283.468,1,0.10959,4,31,0,-282.386,-3.13325,9.58272,-3.73612,6.9499,61.4242,-14.5099,21.6652,63.7856,28.9693,-114.043,-5.50594,177.159
282.397,0.867645,0.196018,3,11,0,-277.289,-3.138,9.58849,-3.7333,6.9554,-134.356,148.126,12.7576,110.159,161.748,155.918,-7.03921,338.58
282.397,0.236512,0.241659,2,3,0,-278.061,-3.138,9.58849,-3.7333,6.9554,134.985,30.811,20.7818,147.513,161.748,155.918,-7.03921,338.58
283.35,0.998334,0.0534766,5,31,0,-281.023,-3.12387,9.58269,-3.71604,6.94241,-63.1732,134.963,-14.9115,38.6343,330.411,86.8818,-2.09617,227.246
283.872,0.977747,0.0944243,3,15,0,-282.3,-3.12799,9.58229,-3.71257,6.94031,-106.315,-7.13019,15.4609,-52.3958,-119.648,-94.6,-0.415478,-141.968
282.526,0.971783,0.156347,4,31,0,-282.073,-3.13211,9.57953,-3.65935,6.95135,-19.1883,-36.6045,-22.1876,-4.10971,85.279,-212.843,5.87296,250.78
281.637,0.952774,0.252747,4,23,0,-279.335,-3.11844,9.58398,-3.59576,6.9325,-39.5053,118.398,-34.3904,-42.2885,183.951,163.557,15.7414,-57.4011
282.422,0.208689,0.385686,3,15,0,-280.106,-3.13761,9.59095,-3.65647,6.94549,94.4755,-74.4879,38.7066,10.2171,-261.336,156.888,6.73047,-218.514
282.497,0.999982,0.0839199,5,47,0,-281.184,-3.13395,9.58086,-3.61312,6.95064,-6.40926,-70.2044,33.7204,-43.8742,-36.2478,-184.386,13.9631,121.418
280.833,0.930832,0.144975,3,15,0,-278.745,-3.12759,9.57309,-3.61134,6.94278,120.879,1.45433,1.05049,-77.7476,-196.27,-476.959,10.8067,-74.0822
283.082,0.993021,0.207916,3,15,0,-279.786,-3.12814,9.58513,-3.63838,6.9463,-86.2375,119.051,-39.7451,-56.9285,253.928,128.699,10.9584,224.492
282.353,0.867521,0.347462,3,7,0,-281.326,-3.13766,9.59274,-3.65982,6.94746,86.2166,-34.4505,-16.0113,-8.21646,-115.498,273.315,6.03615,-89.6037
281.418,0.0295726,0.419422,4,23,0,-280.219,-3.14369,9.59056,-3.66926,6.95,28.8788,-32.3444,-19.3764,90.1866,-472.644,16.6446,2.38903,-282.142
283.457,0.999847,0.0615666,5,63,0,-280.378,-3.13368,9.58181,-3.72257,6.94622,-144.249,-32.5254,31.5986,51.5775,-245.438,-228.669,-3.12153,-100.076
282.947,0.995261,0.104373,4,15,0,-282.238,-3.13505,9.59061,-3.7001,6.94423,75.8462,-7.9163,13.836,1.38636,-174.56,212.84,0.163377,-179.357
283.282,0.990763,0.173587,4,23,0,-282.245,-3.13109,9.5821,-3.72686,6.94971,5.52999,-85.186,-24.8826,-10.6933,168.18,-80.8355,-4.28461,277.753
281.136,0.827642,0.283418,2,3,0,-280.735,-3.13251,9.57591,-3.72347,6.95189,-21.6889,-55.3414,11.2159,3.97697,-19.7321,-466.171,-8.25771,248.812
283.854,0.88735,0.308651,3,11,0,-280.57,-3.13166,9.58455,-3.66489,6.94494,84.9774,-132.005,30.8425,64.6795,-64.1884,-13.8392,7.87872,-26.6991
