# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=42
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_treatment_2.csv
# diagnostic_file=stan_diagnostics/LV_treatment_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
147.342,3.81183e-05,0.0179176,2,3,0,-144.256,0.177853,0.0408262,-2.56437,7.59441,8.07488,-4.31061,-3.10747,8.74532,9.55148,1.2289,-0.171184,1.12432,0.30456,0.544973,-0.22984,-1.57494,-0.585481,0.320264,55.2599,-103.515,-412.676,260.377,-337.561,-17.2653,102.609,-27.7205,-207.997
174.414,0.995202,0.00144214,4,15,0,-144.547,0.175615,0.0610469,-2.52221,7.58135,8.08825,-4.30458,-3.1165,8.74934,9.56167,-0.436328,2.09895,5.69256,-2.60359,3.21421,0.525669,-1.14653,0.427838,1.96204,76.2651,-103.623,-355.947,161.749,-252.009,-26.0773,72.69,-38.4002,26.1428
212.58,1,0.00273867,4,15,0,-172.321,0.144511,0.0869393,-2.43548,7.54958,8.1433,-4.32143,-3.1153,8.74349,9.55898,1.69025,-2.29195,-7.16886,2.45228,-3.575,0.551626,1.38122,0.088513,-0.0361004,3.6793,-91.5447,-245.094,26.1743,-4.45758,-18.7678,107.794,-8.21619,-106.674
253.702,0.997366,0.00531636,4,15,0,-210.363,0.114934,0.15895,-2.21564,7.53738,8.15909,-4.31373,-3.14201,8.68615,9.57368,0.277603,3.05577,8.46719,-0.543559,0.309987,0.363615,1.7933,-1.33965,0.190354,-21.7007,-51.2937,-93.3736,-12.8115,18.8221,-12.5623,-74.8752,-0.785614,81.344
264.907,0.802874,0.0102531,3,7,0,-250.515,0.143391,0.281305,-2.07679,7.5511,8.13402,-4.31992,-3.09985,8.70787,9.57539,-0.123326,3.2185,4.04878,0.621293,0.448794,0.473183,-0.174963,0.92881,0.558642,56.6292,-27.6386,-25.6919,-22.7993,-26.6373,-30.2592,134.887,-31.4852,31.3096
266.21,0.808767,0.0108036,5,31,0,-261.604,0.205958,0.505616,-1.91902,7.5407,8.13804,-4.34451,-3.12132,8.83302,9.58403,-1.37679,-1.81868,0.498561,0.144543,-0.43535,-0.843964,-1.44154,-0.764907,-0.417272,62.5807,4.20572,29.087,-52.5983,-40.4446,-36.8276,-28.5315,-32.7673,114.771
267.211,0.317861,0.0116369,4,15,0,-265.191,0.194419,0.478244,-1.98003,7.54262,8.19893,-4.38387,-3.12516,8.84767,9.57836,-0.0798441,0.439729,1.67465,0.676858,0.354728,-0.212059,-0.159135,-0.109713,-0.607356,60.7815,-3.38654,12.7213,-55.5869,54.4109,-40.0345,-27.1356,-30.0346,-3.71031
264.952,0.995134,0.00280569,7,127,0,-263.077,0.14209,0.403016,-1.95605,7.50924,8.12377,-4.3959,-3.1096,8.81901,9.5744,-0.838722,1.16598,0.188262,0.154652,-0.011467,0.0565,0.684067,1.06885,0.114281,14.8364,-1.89581,17.0791,-77.3569,-55.7455,-29.5013,42.1095,-9.73246,-100.805
268.656,0.996842,0.00540026,5,63,0,-260.328,0.145114,0.461447,-1.97586,7.54971,8.15695,-4.32923,-3.12662,8.75562,9.5761,0.433986,1.46639,-0.818185,1.39618,1.76483,2.02787,1.2074,-1.73493,-0.0464956,-45.0789,7.16334,14.5397,27.5242,-24.1436,-3.1752,-63.2419,14.0827,-98.2445
267.759,0.888887,0.0103663,5,31,0,-264.647,0.340108,0.544681,-2.0856,7.56035,8.18597,-4.0878,-3.12817,8.93545,9.58215,-1.63186,1.37327,0.165137,0.543824,0.302614,-1.01866,-0.320403,-0.224642,-0.263863,82.7601,7.1118,-25.9475,15.949,26.3617,-5.04678,-60.3283,-46.6292,49.1774
266.064,0.315399,0.0142972,1,3,0,-262.175,0.342453,0.533935,-2.11993,7.57528,8.18851,-4.07002,-3.11668,8.94146,9.58372,-0.0597709,-0.794007,-2.10766,0.444623,-0.0585141,1.15154,0.76457,0.51389,-0.571315,31.3014,5.92734,-41.0512,83.9027,33.0318,12.8376,5.43419,-13.0502,95.2161
263.412,0.987812,0.0036042,6,63,0,-258.201,0.261727,0.49675,-1.88658,7.47875,8.15336,-3.97752,-3.11013,8.8463,9.58468,0.589328,0.7961,-2.34807,1.02866,0.518985,-0.0608989,0.195443,1.54684,-0.406712,17.5364,1.41805,40.3719,-74.6687,-11.1067,22.7142,44.2736,-11.4683,140.415
267.266,0.989346,0.00668379,4,15,0,-261.644,0.27947,0.462448,-1.95526,7.53911,8.15273,-3.98951,-3.11335,8.81583,9.57577,0.645093,-0.877923,-2.14856,1.44291,0.781369,-1.06438,0.679567,-0.747652,-0.771004,88.4834,-1.13439,20.9108,-18.7593,-12.6275,13.0924,30.0044,-52.483,-75.6161
266.38,0.356557,0.0123325,3,9,0,-264.113,0.270358,0.442348,-1.9864,7.52536,8.14485,-3.93594,-3.11961,8.82289,9.58425,-0.394927,0.65784,1.11024,0.889648,-0.652357,-0.579912,-1.00891,0.140082,0.348684,-10.2143,-0.202768,12.5965,7.41989,-34.3109,43.3864,-16.033,3.7637,139.06
269.951,0.999966,0.00363833,6,63,0,-263.898,0.283292,0.583891,-2.00529,7.51974,8.18623,-4.12457,-3.11344,8.92479,9.58061,0.496483,-0.628599,1.05153,-0.264349,0.908239,2.77667,0.329326,-1.1042,0.652711,-15.4513,16.1126,6.23891,-16.3173,17.3341,8.76142,10.4952,12.7505,-26.3668
268.696,0.790209,0.00689284,5,39,0,-264.371,0.265242,0.449026,-2.04567,7.55828,8.15723,-4.15743,-3.09812,8.90656,9.58544,-0.667866,2.40538,0.481683,0.311343,0.128937,0.910316,-0.376171,0.917772,0.509362,-65.5405,-3.56881,-9.35454,77.1438,-12.2663,20.9772,116.954,39.8404,184.024
266.707,0.84094,0.00713349,3,7,0,-264.13,0.308683,0.451995,-2.0381,7.53414,8.20975,-4.11618,-3.13637,8.92493,9.56795,-0.612152,0.203264,0.389803,-0.13921,-0.699841,1.04569,0.891515,1.15974,0.918368,81.3597,-1.89495,-6.69848,-45.2332,76.0958,-14.4806,-87.4605,-44.2313,-271.525
267.542,0.946964,0.00851069,3,15,0,-262.385,0.291479,0.459847,-2.0628,7.53721,8.19985,-4.12828,-3.0984,8.91952,9.58539,1.81812,-0.615239,1.32904,-0.621389,1.35696,0.547896,-1.3419,-0.119161,0.722163,64.3861,-17.6199,-15.246,-31.5879,84.085,-11.9929,152.137,-33.175,234.248
267.542,0.0978916,0.0136037,1,3,0,-263.489,0.291479,0.459847,-2.0628,7.53721,8.19985,-4.12828,-3.0984,8.91952,9.58539,0.510208,-0.548624,0.612849,1.44019,-1.62304,-0.863601,0.16754,1.29598,-0.0827443,64.3861,-17.6199,-15.246,-31.5879,84.085,-11.9929,152.137,-33.175,234.248
266.025,1,0.00206842,7,127,0,-263.106,0.200435,0.575333,-1.93491,7.55193,8.20197,-4.31493,-3.13732,8.84566,9.58658,-0.0536452,-0.208403,-0.0365282,0.286971,-1.1884,1.25137,-0.15878,1.07184,1.24771,-18.1088,11.2313,26.3767,17.5351,34.6533,-9.01601,-116.783,8.0002,146.308
262.903,0.93392,0.00383893,6,127,0,-256.706,0.0814147,0.492113,-2.04661,7.54248,8.1523,-4.38487,-3.14542,8.6118,9.57061,0.247979,1.42718,1.42047,0.385272,-1.08864,0.0572336,-0.677839,2.41921,0.792941,-5.46503,19.4513,-11.7259,-12.7246,-53.6429,-19.6636,-187.235,-8.84156,-283.682
265.005,0.84865,0.00589385,6,63,0,-255.651,0.188071,0.476604,-2.00768,7.54578,8.19043,-4.32495,-3.15433,8.81581,9.57167,2.15199,-0.413059,0.507375,-0.564388,0.880905,1.2229,-1.10779,2.33654,2.09108,10.1317,10.5621,4.49827,-8.71807,19.2601,-19.2286,-210.38,-7.58557,-226.326
266.114,0.965477,0.00714104,5,55,0,-260.16,0.237663,0.54463,-2.02312,7.53549,8.19883,-4.15025,-3.1174,8.92087,9.58085,-1.85528,0.143664,-0.209632,0.714048,-0.18538,-1.22945,2.17467,-0.0215147,1.27099,-191.716,20.4485,-8.17553,106.785,26.8037,63.1796,-21.2105,106.67,-34.2931
265.088,0.483742,0.0117842,4,31,0,-260.435,0.281307,0.523487,-1.92415,7.55326,8.14211,-4.18191,-3.09607,8.9287,9.56715,-1.94705,0.84057,-0.397404,-0.586638,-0.363139,0.767092,-1.65026,0.88485,0.283613,-41.3923,18.9572,28.2467,47.894,-45.8117,12.1451,102.532,28.8677,-366.642
266.162,0.92452,0.00538003,7,127,0,-260.424,0.128091,0.347629,-1.93308,7.55672,8.17868,-4.25774,-3.09952,8.67219,9.57795,-0.194731,-0.502668,0.975744,0.240901,1.35812,-1.32227,-0.332557,0.358874,2.51889,-33.3058,-17.0338,25.7716,26.0852,39.2479,-2.19701,135.568,4.98662,44.2162
268.237,0.99871,0.00792426,5,31,0,-265.09,0.204787,0.391592,-2.08912,7.54046,8.17993,-4.09074,-3.10126,8.77687,9.57537,-1.42211,-1.3125,0.798008,0.0999125,0.623239,-0.677735,-0.674584,-0.771471,-0.0636027,-70.5962,-11.4756,-24.2006,42.0985,37.6745,26.5137,114.267,30.1255,-42.8925
267.652,0.0839599,0.0140756,2,7,1,-265.332,0.229594,0.396878,-2.07865,7.53033,8.18758,-4.09301,-3.12651,8.76688,9.5722,0.689999,0.480758,0.898733,-0.198156,0.145315,-0.00366373,-1.65679,-0.12679,0.552454,152.376,-14.9498,-21.9945,-74.0453,56.5523,-22.4243,-19.4186,-82.8455,-110.45
268.978,0.991474,0.00232123,4,15,0,-265.439,0.217009,0.400604,-2.07924,7.53899,8.18892,-4.08272,-3.12184,8.7739,9.58392,-1.66769,0.479879,0.0329978,1.05176,-0.121768,1.12349,0.511058,0.936107,0.739335,17.3804,-16.779,-20.5412,1.74706,55.0476,7.95913,4.52136,-13.3579,194.278
266.542,0.940645,0.00404811,6,127,0,-261.042,0.160489,0.326657,-2.08577,7.52241,8.1255,-4.18734,-3.11753,8.72959,9.58616,-0.920927,-0.193379,1.28332,-1.83399,-0.538855,-1.41314,-1.45274,-0.183255,-0.819446,-18.5905,-20.1692,-28.5944,-27.5641,-59.4187,-1.27482,13.599,0.663059,275.246
268.761,0.991839,0.00614809,6,63,0,-264.216,0.226773,0.481951,-1.93612,7.53713,8.15685,-4.25555,-3.12636,8.85398,9.57342,0.249824,1.62456,0.292906,-0.565675,-1.32895,0.0722644,-1.01982,1.29409,1.22314,23.6156,7.84799,27.0281,-24.455,-20.1486,-17.2938,-59.4896,-12.8577,-169.893
269.647,0.295442,0.0105595,4,31,0,-264.505,0.155574,0.525692,-1.95891,7.54966,8.16769,-4.20773,-3.11731,8.69312,9.58065,-0.419451,0.0278392,-1.89259,0.200407,-0.455261,0.766272,1.11161,-1.33466,1.63521,-24.9621,9.77929,20.6247,21.0812,-7.66658,1.35589,-8.9786,3.37844,3.83434
269.112,0.99135,0.00312983,6,127,0,-264.844,0.185835,0.455985,-1.97529,7.56756,8.1785,-4.29808,-3.10825,8.80661,9.57996,-0.344046,1.0167,0.850019,1.0911,0.88283,0.975976,0.537451,-1.85092,0.152236,-36.0296,-2.182,14.5713,53.5326,21.8102,-2.32967,62.356,14.3521,34.7134
267.279,0.957225,0.00535047,6,63,0,-264.089,0.162267,0.393761,-2.00945,7.49938,8.16704,-4.2295,-3.14184,8.79883,9.5748,-0.458142,-1.12577,-0.903457,-0.045403,-0.836574,1.7336,-0.594344,-0.0681982,0.147106,-59.793,-0.466907,2.47409,-44.7934,-4.79148,6.15885,-136.865,22.0396,-100.583
268.409,0.997078,0.00833867,3,7,0,-266.554,0.175815,0.38346,-1.99702,7.50421,8.16595,-4.23499,-3.10548,8.79521,9.58106,0.436384,-0.268504,0.42746,1.21553,-0.219874,-0.0326008,1.23689,-0.0364483,-0.454511,25.2034,-15.6659,6.87116,-81.7439,20.5615,-19.3945,95.6269,-16.186,120.03
268.409,0.00740371,0.0142381,1,3,0,-262.341,0.175815,0.38346,-1.99702,7.50421,8.16595,-4.23499,-3.10548,8.79521,9.58106,-1.0162,-0.480308,0.649533,0.139662,-0.195496,-1.14855,-2.41672,-0.769249,1.62507,25.2034,-15.6659,6.87116,-81.7439,20.5615,-19.3945,95.6269,-16.186,120.03
270.047,0.9838,0.00215751,7,159,0,-265.082,0.313403,0.489846,-1.99862,7.51593,8.17257,-4.1219,-3.12406,8.95511,9.57577,-2.2268,-0.720378,-0.965061,-0.396043,0.149824,0.0117144,-0.582578,0.358821,1.69544,51.3369,3.70527,8.8392,-60.5508,8.95013,-10.7789,-36.1867,-24.8591,-96.5308
263.404,0.996297,0.00357261,6,63,0,-261.467,0.402269,0.346971,-2.15354,7.53775,8.1625,-4.00864,-3.10443,9.05911,9.57271,0.895279,-0.715988,1.1681,-0.958778,0.188266,-0.27494,0.0106066,0.147143,0.379545,15.6505,-20.4735,-50.726,26.7305,13.2734,23.003,102.776,5.48653,-71.8641
265.307,1,0.00605225,6,63,0,-259.668,0.316202,0.697968,-1.92562,7.54309,8.17706,-4.23803,-3.12192,8.96046,9.58184,-1.21481,-0.254077,-1.84584,-0.7566,0.264339,-1.9559,0.415197,-1.26521,-0.297222,48.2178,26.2592,23.8267,-27.4668,-8.96701,-22.1381,-51.222,-22.4993,-39.3484
268.745,0.950691,0.010267,4,15,0,-263.988,0.292071,0.5571,-2.08882,7.52778,8.18877,-4.15266,-3.10088,8.95662,9.58422,0.501021,-2.54941,-1.0332,-0.408442,-0.435266,0.632567,0.41357,-0.842371,-0.246485,-21.7608,8.11345,-22.4052,-1.52483,36.1543,7.08391,96.5174,18.9076,99.1355
268.745,1.6581e-10,0.0153795,1,3,1,-261.052,0.292071,0.5571,-2.08882,7.52778,8.18877,-4.15266,-3.10088,8.95662,9.58422,-1.35685,-0.0521273,1.06758,1.44623,-1.36068,-2.00158,-1.79106,0.289221,-1.07825,-21.7608,8.11345,-22.4052,-1.52483,36.1543,7.08391,96.5174,18.9076,99.1355
268.812,0.984781,0.00243685,6,95,0,-263.76,0.334692,0.477098,-2.03522,7.55345,8.16546,-4.10109,-3.10023,8.9992,9.57927,0.184339,-1.32894,1.26133,-0.121564,0.806069,0.475428,-2.21666,0.437669,-0.847035,-69.346,6.19814,-4.82122,80.9509,-8.07799,31.6422,93.5284,54.3858,-14.3765
267.676,0.96358,0.00396824,6,95,0,-263.968,0.231993,0.435086,-1.97109,7.55365,8.16927,-4.23531,-3.12224,8.78602,9.57908,0.76602,0.163429,-0.273155,1.06227,0.971491,0.523353,-1.81074,0.880645,-0.572922,156.764,-10.9458,11.5089,-67.2296,20.9751,-42.9591,-2.8819,-84.2829,47.5112
268.769,0.988703,0.00611032,5,39,0,-263.283,0.222465,0.58261,-1.95755,7.53306,8.1993,-4.20859,-3.12799,8.85239,9.58229,0.409585,-0.891382,0.999263,-2.52338,-0.868809,-0.740446,-0.192537,-0.962858,-0.613581,-30.2836,14.8391,20.1488,3.82084,31.4843,3.27219,-69.7458,14.8641,21.0284
267.763,0.760393,0.00991324,5,31,0,-261.975,0.272655,0.342522,-2.02524,7.56273,8.11867,-4.28456,-3.11877,8.96354,9.57591,-0.76348,-0.335839,1.15716,0.692221,1.15279,2.4989,-1.05467,-0.0117199,0.613721,-24.6674,-6.34635,-6.81543,53.9058,-75.9297,-3.01061,-12.4603,21.263,-42.3872
266.323,0.408035,0.00945986,5,31,0,-262.637,0.291314,0.381661,-2.018,7.55311,8.14537,-4.3008,-3.11956,8.97019,9.59069,0.901475,-1.20674,-0.281928,-0.421851,-1.64795,-0.266352,-0.59616,-0.850613,-0.99006,73.3179,-19.6164,-2.70404,-35.6527,-13.351,-36.7286,14.9854,-34.5088,386.755
268.411,0.972379,0.00404129,6,127,0,-261.959,0.183875,0.396106,-2.02156,7.55166,8.1567,-4.12376,-3.09922,8.69642,9.58327,0.543142,-0.786635,0.0860983,-0.599027,0.769543,-1.41505,-0.185422,1.87288,-2.34254,63.4652,-16.7556,-0.873286,-2.3739,6.12194,-6.00325,133.178,-37.0649,181.083
267.569,0.996405,0.00627274,6,79,0,-264.872,0.283221,0.510866,-2.09037,7.53662,8.15723,-4.26616,-3.12319,8.92795,9.58472,1.14089,-0.488744,0.612367,1.34819,0.0394637,0.91397,-0.232354,0.631874,0.608583,117.975,0.116952,-27.7939,-86.39,-16.6565,-47.5802,-30.3749,-63.0862,147.92
264.797,0.178882,0.0102199,5,59,0,-260.577,0.379748,0.422385,-1.93929,7.57137,8.13749,-4.18673,-3.13272,8.99614,9.5841,0.351264,-0.791729,0.846396,-0.389406,1.41889,0.938409,-0.86824,0.00596786,1.78142,123.296,-10.329,17.3484,-28.742,-26.0872,-31.4107,-67.7955,-72.0882,173.759
267.301,0.998537,0.00265138,7,159,0,-260.628,0.259199,0.565894,-1.98979,7.52242,8.17304,-4.10239,-3.0896,8.88619,9.57428,-0.18394,-0.61079,2.21882,-1.38647,0.850212,-0.0790168,-1.423,1.81561,0.210692,-55.3961,17.3354,11.5487,10.1807,0.935413,23.2616,151.994,31.9272,-188.841
265.174,0.997841,0.00433532,5,31,0,-263.271,0.290947,0.59639,-2.01391,7.53628,8.13182,-4.08769,-3.13978,8.87969,9.57945,-0.455571,0.367182,-0.609172,1.22792,0.190049,0.505629,0.0772354,0.5592,0.987237,-2.17712,33.9314,-5.79615,14.7149,-98.8324,13.2298,-180.696,2.81568,-119.389
265.898,0.960728,0.00703467,5,31,0,-261.807,0.19811,0.566434,-1.97941,7.51146,8.14705,-4.0987,-3.0963,8.79689,9.59009,-0.265412,1.21323,0.517744,0.160866,1.64,1.19261,1.15666,0.941271,0.0975027,-106.242,13.8197,12.538,11.1707,-40.1542,35.0881,104.529,48.0974,233.136
267.476,0.974006,0.0104574,5,31,0,-264.168,0.282093,0.330156,-2.05002,7.53022,8.18631,-4.19467,-3.13541,8.99708,9.5823,0.872499,-0.584868,0.365369,0.741597,0.761157,-0.725459,-1.80383,0.420459,-0.541381,-66.8068,-18.0939,-12.4441,25.9443,43.6438,17.0418,-74.9784,47.3177,158.973
267.476,0.0112644,0.0159264,2,4,1,-259.819,0.282093,0.330156,-2.05002,7.53022,8.18631,-4.19467,-3.13541,8.99708,9.5823,-1.06173,0.922665,1.25834,0.58677,2.65488,1.24555,0.200031,0.429439,1.60773,-66.8068,-18.0939,-12.4441,25.9443,43.6438,17.0418,-74.9784,47.3177,158.973
267.339,0.998199,0.00297431,7,127,0,-261.018,0.132404,0.474848,-1.90617,7.52756,8.15446,-4.15135,-3.10955,8.63031,9.57528,-1.40252,-1.97991,-0.550942,0.0618367,1.48369,0.250966,-0.222922,1.94082,-0.606171,-15.4354,4.87778,36.3624,-15.6241,-16.0393,3.95543,41.8653,-3.82242,-110.957
265.981,0.88617,0.00478249,5,47,0,-261.008,0.122149,0.331158,-1.97891,7.57837,8.18923,-4.15298,-3.11579,8.56937,9.5818,0.696469,-0.895537,-2.15757,0.78763,0.441332,-0.22785,-0.864696,-0.293902,-1.51748,3.09991,-22.6557,8.36264,53.1947,57.2492,3.49058,47.6624,-11.72,163.433
268.332,0.92636,0.00601018,5,47,0,-261.256,0.157792,0.42634,-1.9446,7.5126,8.15234,-4.14956,-3.12012,8.68557,9.57216,-0.381374,-1.94045,-0.0244377,0.831886,1.06243,-0.0978221,-0.677006,-2.53689,-1.23178,26.2685,0.69784,24.9139,-54.5024,-17.6362,-6.56024,-15.5143,-20.5715,-171.316
269.162,0.995787,0.00820796,4,31,0,-267.463,0.178388,0.438657,-1.93052,7.54174,8.15423,-4.16059,-3.11223,8.72231,9.58332,1.2737,0.223753,-0.42957,0.585069,0.650715,-0.4373,0.0426197,0.545766,0.533919,5.10448,-4.06017,29.3404,-2.39608,-10.1064,-0.649484,37.2986,-9.26349,129.73
267.424,0.0830372,0.012945,2,7,0,-264.056,0.172599,0.424103,-1.92519,7.55353,8.15896,-4.15113,-3.12239,8.75095,9.58456,0.318012,-1.12536,0.235923,0.449053,0.454612,0.525899,-0.586881,1.89013,-0.8436,-118.222,0.153709,27.0824,71.3466,-13.7103,31.6536,-30.5832,49.7499,145.15
269.63,0.997371,0.00294821,6,95,0,-264.46,0.236204,0.559599,-2.04164,7.50939,8.18322,-4.17592,-3.11757,8.8473,9.57944,0.482573,-0.723003,1.72824,-0.433097,0.36015,-0.020763,1.86092,-1.50773,0.738401,60.6387,9.62737,-7.36769,-85.8337,22.2377,-21.319,-4.13476,-33.2412,-30.0876
269.11,0.992907,0.00466626,6,63,0,-264.527,0.180627,0.315549,-1.96925,7.54951,8.16682,-4.20248,-3.12874,8.74068,9.57861,-2.10755,-0.970502,-0.437208,-1.64749,0.646679,0.326868,-0.206773,0.551344,-0.0602018,22.7289,-18.0729,15.5192,-1.41145,17.7014,-9.5049,-36.8806,-16.5963,65.7468
270.08,0.891872,0.00727933,3,15,0,-265.607,0.180005,0.344074,-1.99028,7.53227,8.15324,-4.21397,-3.12459,8.77352,9.57875,0.117983,-0.984735,0.805911,0.217772,0.210244,0.174411,-2.41886,-1.05037,0.485571,-8.49352,-12.6522,9.95504,-14.0519,-9.08836,-4.9797,-25.5766,-1.21566,49.4636
267.617,0.634397,0.00915766,3,15,0,-265.978,0.183189,0.370542,-1.99086,7.50628,8.12442,-4.2141,-3.11046,8.81533,9.5853,0.112429,0.877866,-0.160339,0.325115,0.0457504,0.162316,-0.511682,1.20933,0.781208,-25.0381,-10.8834,6.17522,-47.1489,-52.8319,-2.45073,46.4683,7.92477,213.24
267.746,0.999579,0.00674419,4,15,0,-266.17,0.214939,0.384699,-2.02784,7.57989,8.18962,-4.27506,-3.12089,8.81018,9.56877,0.831515,0.721731,-0.457704,0.747049,-0.893294,-0.355854,-0.454214,-0.145966,0.137894,25.3379,-8.71847,-4.87857,48.2854,46.7716,-15.381,0.363652,-14.8489,-219.917
268.351,0.878506,0.0105658,4,31,0,-266.421,0.216421,0.392269,-2.08909,7.51283,8.13305,-4.25044,-3.11918,8.87612,9.57525,-0.371941,0.349471,-0.298348,-0.698414,0.122401,0.879047,0.193773,1.26418,0.775029,10.5935,-3.58031,-26.6432,-64.1939,-60.1217,-16.907,-15.4106,-5.51008,-71.6744
268.351,0.0104966,0.0128556,2,5,1,-264.014,0.216421,0.392269,-2.08909,7.51283,8.13305,-4.25044,-3.11918,8.87612,9.57525,0.0409024,0.40685,0.343998,0.80324,1.65228,1.40354,-0.354696,1.1393,-1.2729,10.5935,-3.58031,-26.6432,-64.1939,-60.1217,-16.907,-15.4106,-5.51008,-71.6744
268.328,0.996781,0.00266183,6,127,0,-264.892,0.246192,0.296924,-1.94531,7.53892,8.12714,-4.21862,-3.12374,8.89574,9.57407,-0.171075,-0.18026,-1.04653,1.47453,1.15235,-0.679048,-1.266,-0.129223,0.363662,1.88081,-12.2114,21.3554,-5.62183,-43.4663,-7.1672,-25.9061,0.928214,-68.5328
