# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_treatment_4.csv
# diagnostic_file=stan_diagnostics/LCC9_treatment_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
395.051,0.921669,0.00234819,3,15,0,-392.454,-3.11357,9.57369,-3.20239,7.41135,1.58141,0.238224,-0.309415,1.59372,-2.37343,-145.265,-2.12078,3.35054
394.945,0.980541,0.00306196,4,23,0,-393.877,-3.10762,9.57654,-3.21173,7.40548,0.398027,-0.812728,0.570934,0.995734,61.7198,25.1148,-4.79662,-28.3147
394.768,0.938679,0.00444712,3,7,0,-394.229,-3.10572,9.57512,-3.21722,7.4043,-0.263068,0.665564,-0.163361,0.734339,59.9357,-14.346,-7.06397,-34.5167
395.172,0.946911,0.0059539,3,11,0,-392.706,-3.11534,9.58027,-3.22163,7.41009,-1.7177,0.595148,-0.720223,1.05336,34.4261,90.9056,-6.77215,-27.2851
394.31,0.12145,0.00807277,4,17,0,-393.156,-3.11015,9.57376,-3.23059,7.40332,-1.0759,0.147161,1.06005,0.0674154,-107.27,-163.413,-12.2912,-191.143
395.154,0.994782,0.00237319,5,47,0,-392.371,-3.11867,9.57612,-3.18129,7.41661,-1.73893,-0.687927,1.26132,0.69048,29.124,-79.2738,4.97551,74.279
391.11,0.922332,0.00351789,4,23,0,-390.224,-3.09118,9.56257,-3.2197,7.40039,0.444478,-0.0141207,1.24031,-0.189106,141.728,-349.108,-17.0586,79.9553
390.534,0.943834,0.00455056,2,3,0,-390.131,-3.09272,9.56065,-3.21805,7.39933,0.435053,-0.63873,-0.40399,0.212557,42.289,-466.466,-17.9873,-8.87213
393.163,1,0.00610824,3,15,0,-390.449,-3.14504,9.58642,-3.17125,7.42575,1.3542,-1.48518,-1.0909,0.445897,-235.306,-27.0978,5.77926,-141.006
393.163,5.32014e-08,0.57969,1,3,1,-390.153,-3.14504,9.58642,-3.17125,7.42575,83.5484,88.3053,-37.4868,-16.7101,-235.306,-27.0978,5.77926,-141.006
393.163,0,1.35361,0,1,1,-388.202,-3.14504,9.58642,-3.17125,7.42575,-3.9396,-97.3697,49.5686,-127.112,-235.306,-27.0978,5.77926,-141.006
392.585,0.988805,0.133465,5,47,0,-389.751,-3.14695,9.58729,-3.19672,7.42499,15.1432,21.8522,-57.1894,16.1255,-298.1,-36.5623,-3.06681,-210.941
394.675,0.989391,0.134919,4,23,0,-389.472,-3.10721,9.57247,-3.21075,7.40898,29.8521,20.5016,-2.67966,-203.833,86.6872,-113.262,-5.64637,65.0517
393.545,0.913392,0.176657,2,7,0,-393.118,-3.11122,9.57172,-3.21466,7.40193,-13.0811,34.5963,-5.18813,-46.1511,-200.268,-273.405,-9.24934,-274.463
394.137,0.971634,0.212818,3,15,0,-391.095,-3.13186,9.57821,-3.23463,7.41938,-78.0064,-120.563,-1.91873,74.9905,-219.692,-217.694,-13.0863,-130.071
391.631,0.576841,0.329243,3,7,0,-389.838,-3.12945,9.59287,-3.26851,7.42034,61.4135,60.9078,22.9169,59.6848,147.072,510.38,-26.1479,98.4257
394.167,1,0.156742,4,31,0,-389.27,-3.11742,9.57046,-3.18144,7.4154,-109.475,46.3518,-58.3213,-29.3526,-57.9286,-295.945,2.08247,19.9803
392.062,0.864046,0.283805,2,3,0,-391.584,-3.11708,9.56621,-3.18356,7.42133,-1.96346,14.6175,4.00138,-60.4998,14.7752,-417.148,-3.38086,181.836
392.203,0.990764,0.34239,2,7,0,-391.604,-3.12091,9.59192,-3.20744,7.40983,-17.2944,56.2346,-12.7485,-28.7236,83.8656,483.101,-6.48738,-71.1641
392.076,0.195347,0.623452,1,1,0,-389.493,-3.13042,9.58408,-3.20854,7.40744,58.0562,-52.6773,1.54722,122.299,-354.262,-30.1437,-8.3415,-443.169
393.076,1,0.0925631,4,15,0,-390.545,-3.12794,9.57434,-3.27084,7.42401,75.4267,31.8216,18.3197,104.5,-72.9848,-304.453,-26.887,104.358
393.508,0.997065,0.175946,4,23,0,-392.073,-3.1106,9.569,-3.13529,7.41388,47.5332,-20.94,34.3643,25.5619,47.9113,-228.667,14.7222,103.202
393.655,0.83986,0.331451,2,7,0,-391.789,-3.09967,9.57311,-3.13177,7.40423,13.309,-34.0332,1.8242,119.258,155.504,13.0496,16.6628,77.9979
392.127,0.696259,0.381258,1,3,0,-390.807,-3.10411,9.56461,-3.13987,7.4122,58.5107,50.4604,14.6472,-56.4275,97.4588,-312.375,9.88331,157.319
394.624,0.993247,0.28124,3,15,0,-391.544,-3.1142,9.5766,-3.13807,7.41427,-95.2188,127.977,-2.33966,-27.911,86.256,0.34256,17.262,95.6341
394.624,0.0230479,0.520493,2,7,0,-389.649,-3.1142,9.5766,-3.13807,7.41427,-8.9627,-24.8114,-51.0279,150.352,86.256,0.34256,17.262,95.6341
394.571,0.999515,0.0493868,5,31,0,-394.142,-3.11724,9.58068,-3.13061,7.41302,-43.3677,18.7834,4.31897,-29.2251,51.9006,96.3409,20.0824,25.9971
393.968,0.99707,0.0938103,5,31,0,-393.182,-3.10673,9.57375,-3.12783,7.40202,67.6559,-27.2386,-5.06798,-13.7145,-38.1099,-79.4021,18.5975,-123.12
394.691,0.998811,0.175351,4,23,0,-393.687,-3.1297,9.58529,-3.21374,7.42296,-26.6554,-11.3834,-29.6291,35.9823,54.4405,162.546,-4.43461,107.913
394.393,0.996994,0.326454,4,15,0,-393.818,-3.1173,9.58067,-3.27156,7.41452,22.674,-10.5411,-5.3211,-62.0419,107.308,114.746,-23.5606,88.8183
394.393,0.000421564,0.598694,2,5,1,-390.071,-3.1173,9.58067,-3.27156,7.41452,-36.3387,199.726,-6.57134,-20.4555,107.308,114.746,-23.5606,88.8183
393.174,0.985908,0.0585551,5,63,0,-390.236,-3.1309,9.58599,-3.18932,7.43031,20.7048,-98.197,-47.6448,8.87764,200.085,225.708,0.190859,318.641
389.947,0.983103,0.104525,5,31,0,-388.409,-3.14164,9.59812,-3.14595,7.432,79.6836,46.2263,11.1279,-49.2316,165.143,507.179,9.07931,209.919
392.781,1,0.183344,3,7,0,-389.346,-3.14118,9.59014,-3.14271,7.42138,8.36464,-163.476,0.0571614,-76.8996,-169.132,142.405,14.3622,-155.319
393.366,0.811478,0.334382,4,15,0,-391.248,-3.11508,9.57084,-3.11814,7.41771,-107.911,-56.0392,7.46687,21.7629,50.1881,-189.492,20.0232,130.64
394.361,0.775297,0.353936,2,3,0,-392.686,-3.11981,9.58037,-3.11839,7.41554,72.234,-44.5559,7.89616,74.0136,40.4379,65.6633,23.3958,42.8446
394.922,0.970082,0.338146,3,15,0,-389.809,-3.11929,9.57873,-3.25229,7.41204,19.0464,-21.8111,-77.3105,18.0618,-53.2418,-35.347,-16.9059,-74.0022
394.922,0.0389281,0.556219,1,3,0,-394.078,-3.11929,9.57873,-3.25229,7.41204,-37.7464,16.4353,-4.71789,-69.852,-53.2418,-35.347,-16.9059,-74.0022
394.159,0.99274,0.0693416,5,63,0,-393.358,-3.11335,9.57065,-3.16297,7.40835,20.2156,-3.17204,-29.8396,0.167598,-108.503,-265.364,7.73103,-105.86
394.795,0.998279,0.121969,3,15,0,-393.435,-3.11409,9.57962,-3.15185,7.40742,12.6805,107.926,10.7653,22.2484,-7.51002,64.1316,13.7993,-81.2774
393.534,0.924332,0.215766,3,15,0,-392.485,-3.10627,9.57974,-3.12678,7.40922,-24.9967,38.8729,-31.0624,3.88513,202.785,194.326,19.0105,131.506
391.596,0.382886,0.309842,2,3,0,-389.134,-3.11411,9.56676,-3.12933,7.40434,-47.233,-141.12,-6.86206,-25.5426,-255.366,-422.944,12.3552,-255.688
390.376,0.998835,0.104099,5,31,0,-388.836,-3.14441,9.59035,-3.17065,7.4423,70.8032,-33.9404,-22.5493,47.2472,204.61,263.682,1.136,421.776
391.631,0.996909,0.182111,4,15,0,-387.058,-3.13864,9.58675,-3.08736,7.4339,154.446,-72.1101,20.0703,44.2205,84.4745,141.612,28.6408,217.749
392.456,0.99104,0.314148,2,3,0,-391.249,-3.13877,9.57803,-3.10439,7.42561,-39.241,26.9999,24.3551,58.5859,-196.471,-210.598,23.6115,-62.9231
391.508,0.5408,0.529085,3,7,0,-389.188,-3.12288,9.57209,-3.08398,7.40905,47.2779,53.3044,-1.41723,-118.703,-254.052,-288.743,26.9834,-239.111
387.733,0.753142,0.275572,3,15,0,-383.957,-3.08182,9.57922,-3.18012,7.3967,-15.9708,92.3178,55.3958,51.5827,541.124,477.296,-9.16541,296.207
387.195,0.924081,0.250115,4,15,0,-382.654,-3.13917,9.57923,-3.26471,7.41062,134.386,-44.0419,-10.7906,-115.622,-658.154,-410.265,-36.0785,-654.683
394.139,1,0.35146,2,3,0,-390.556,-3.12522,9.58058,-3.26456,7.42317,-118.032,-12.3118,-4.09535,-112.273,103.346,38.1131,-21.8796,200.931
394.139,1.09256e-08,0.595336,1,1,0,-393.028,-3.12522,9.58058,-3.26456,7.42317,49.7703,46.733,22.1029,31.8403,103.346,38.1131,-21.8796,200.931
393.842,0.999388,0.0812239,5,31,0,-392.924,-3.11906,9.57848,-3.28633,7.40959,31.2895,-9.7394,-7.98236,-76.799,-123.07,-74.9493,-29.5555,-171.419
390.808,0.979899,0.137763,4,15,0,-389.158,-3.09374,9.56935,-3.29748,7.40219,46.4113,-44.1945,3.24507,-96.6296,269.757,-106.049,-40.4968,157.786
392.92,1,0.220927,4,15,0,-389.741,-3.14371,9.58703,-3.17117,7.43591,-30.763,-32.8279,-50.9909,79.7264,28.3286,96.9396,5.47966,211.461
389.666,0.506024,0.369672,2,5,0,-385.782,-3.12536,9.56429,-3.17024,7.42825,-117.071,-45.0928,-2.3405,117.743,-63.6018,-555.232,-4.31227,195.974
393.984,0.996265,0.184015,3,7,0,-388.088,-3.13463,9.5863,-3.14014,7.42533,9.98592,-228.483,-20.8497,43.5222,0.61206,130.498,16.9583,68.8692
