# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_4.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
282.926,0.0478794,0.0159796,3,11,0,-281.808,-3.27884,9.60193,-2.51284,7.43978,-1.2839,0.596261,-0.19461,-0.441087,64.8706,197.264,-6.8517,-9.31169
284.004,0.998913,0.00399474,3,15,0,-281.719,-3.27933,9.59595,-2.49616,7.43976,-0.369574,-1.56366,1.40856,0.0704035,28.4146,136.114,-0.42058,-25.6004
281.258,0.601589,0.005998,2,5,0,-278.489,-3.28641,9.55601,-2.49201,7.4432,1.4998,-0.292799,0.321849,1.76045,-196.274,-256.204,-10.7206,-125.473
281.868,0.977702,0.00427775,2,3,0,-280.295,-3.28829,9.55881,-2.4913,7.44549,0.643138,1.43123,0.12855,0.817413,-181.4,-234.11,-8.8519,-109.956
282.776,0.996783,0.00615001,3,13,0,-280.298,-3.23382,9.58212,-2.4863,7.41805,0.132531,-1.64102,0.198517,-1.48568,118.05,185.719,-2.19772,13.9515
282.038,0.992808,0.00912983,4,19,0,-281.311,-3.29204,9.58839,-2.55236,7.43114,-0.732977,0.775368,-0.473519,0.299246,-158.413,-29.8199,-23.4006,-214.506
283.773,0.190683,0.0134084,3,11,0,-278.632,-3.28469,9.56728,-2.48144,7.46479,-1.67419,-1.22775,-2.14211,-1.1762,-8.68459,-92.5566,-0.506292,92.9806
284.97,0.985583,0.0045105,4,23,0,-281.743,-3.2583,9.5751,-2.51066,7.4281,-0.64429,-1.08575,0.829461,2.04227,-10.7097,21.4107,-6.5188,-55.5553
284.779,0.960005,0.00653422,3,7,0,-284.231,-3.25111,9.57731,-2.5016,7.429,-0.215117,-0.887247,0.508094,0.0507756,51.3389,81.3224,-3.69672,-0.540331
284.779,2.22105e-12,1.15293,1,1,0,-283.508,-3.25111,9.57731,-2.5016,7.429,15.4712,46.3824,42.8724,29.1533,51.3389,81.3224,-3.69672,-0.540331
284.779,0,2.69216,0,1,1,-280.294,-3.25111,9.57731,-2.5016,7.429,-59.5548,-40.0134,56.9923,-110.766,51.3389,81.3224,-3.69672,-0.540331
282.151,0.975948,0.265445,4,31,0,-281.27,-3.30554,9.58388,-2.57524,7.47652,-46.6305,-33.7481,-12.0444,24.5181,9.27903,-41.2589,-30.6833,137.888
283.746,1,0.259299,5,31,0,-281.077,-3.27295,9.56225,-2.41851,7.45204,68.1022,-75.0694,37.5231,-19.8841,-26.5277,-88.3086,18.5395,35.1896
284.079,0.973048,0.349098,4,15,0,-282.77,-3.28601,9.59722,-2.49469,7.44339,33.8906,6.61001,-46.0565,31.6041,13.3766,121.456,0.443668,-28.9095
283.873,0.913602,0.50228,2,7,0,-282.529,-3.29031,9.59821,-2.48347,7.4565,-33.1711,-28.0919,26.9962,62.5879,63.9872,137.05,3.86778,61.6398
282.859,0.964104,0.653569,2,7,0,-280.362,-3.22158,9.54974,-2.42824,7.43087,-64.0868,-16.0076,-26.8487,82.5947,98.3886,-22.6989,11.6526,104.937
282.859,0.000999484,1.03861,2,4,1,-276.803,-3.22158,9.54974,-2.42824,7.43087,94.6573,-6.53485,84.333,75.9783,98.3886,-22.6989,11.6526,104.937
283.17,0.997737,0.0823836,6,63,0,-280.608,-3.3136,9.58425,-2.44888,7.47608,-51.5982,-27.2243,53.8159,-61.0935,-40.5975,-49.8756,11.3804,64.1476
