# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_treatment_2.csv
# diagnostic_file=stan_diagnostics/LCC1_treatment_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
-759.913,0.988448,0.0218911,4,15,0,767.056,-0.646105,1.4289,1.31521,-0.397991,0.518539,-3.56521,1.12843,-0.178586,-0.673242,-67.2582,-23.9496,-4.54871
-755.646,1,0.0406089,2,3,0,762.284,-0.571114,1.50355,1.35932,-0.456816,-0.925879,-3.47793,0.130743,0.552855,0.0600381,-61.0516,36.156,-4.13904
-739.706,0.210141,0.0780874,2,5,1,757.624,-0.468022,1.74454,1.28882,-0.55258,1.34432,5.72184,-0.43848,-1.04676,-0.617475,-67.5054,-11.8912,-4.60014
-678.984,0.983007,0.0129464,4,15,0,740.719,-0.341287,2.62412,1.16412,-0.409389,-0.852614,-10.9654,0.95352,-1.26182,-3.04784,-73.8095,-24.0767,-5.71385
-672.898,1,0.0238069,2,3,0,680.196,-0.388611,2.72147,1.21472,-0.427368,-0.55093,3.77995,-0.0463674,-0.051597,-3.33566,-65.3344,39.8353,-5.62576
-652.337,0.793554,0.0458561,2,3,0,674.212,-0.35191,3.00538,1.12732,-0.525939,0.668684,6.5322,0.212957,-0.766782,-6.22906,-73.1577,-8.5587,-6.80627
-562.407,0.246338,0.0468874,3,7,0,657.271,-0.417203,4.24463,0.921281,-0.643335,-0.952439,-13.1079,4.11669,-0.241082,-23.8715,-80.6234,-23.3319,-12.8039
-555.188,0.999968,0.00926646,3,15,0,564.263,-0.385376,4.32229,0.926845,-0.624751,1.46599,3.89427,0.357145,0.842114,-22.6643,-78.261,-4.01258,-12.3109
-555.682,1,0.0178144,2,3,0,556.82,-0.367216,4.31362,0.932995,-0.643976,0.903818,1.14519,0.206756,-0.323938,-21.8678,-77.5962,0.618814,-12.0054
-552.91,0.683179,0.0339275,2,3,0,559.332,-0.33683,4.3741,1.00239,-0.621543,-1.05116,-3.18422,1.06327,-0.683994,-17.3993,-66.7954,68.0633,-10.2663
-547.93,1,0.0252753,2,3,0,553.883,-0.287111,4.39092,0.943578,-0.61064,1.43692,2.14478,-2.23784,0.482291,-18.6614,-74.8415,26.0274,-10.8524
-536.149,0.545072,0.0475618,2,3,0,552.551,-0.151685,4.49223,0.897639,-0.5443,-2.14832,-4.58936,2.40436,-1.15997,-16.3125,-80.299,11.3607,-10.2058
-533.367,0.993424,0.0238801,2,3,0,536.746,-0.121487,4.5198,0.893388,-0.541273,1.45124,2.11516,-0.341336,0.246054,-15.635,-80.4681,13.6762,-9.99323
-524.065,0.881111,0.0436955,2,3,0,535.187,-0.108043,4.64324,0.897153,-0.594977,0.660126,4.50768,-0.685838,-1.00945,-16.1315,-77.0182,35.3355,-10.0518
-524.065,0.212363,0.0575887,2,6,1,527.303,-0.108043,4.64324,0.897153,-0.594977,-1.79095,1.08527,1.43182,-0.19981,-16.1315,-77.0182,35.3355,-10.0518
-475.924,0.902302,0.0115491,4,31,0,528.951,0.0650991,5.13064,0.777053,-0.399222,2.53251,8.80708,-3.94018,2.55953,-16.1595,-84.119,33.898,-10.3329
-470.155,0.951408,0.0162593,3,7,0,478.475,0.105998,5.20352,0.800431,-0.359563,-1.48443,-3.53429,0.230239,-1.37587,-13.4216,-78.56,64.3368,-9.44906
-453.863,0.931355,0.0260678,3,7,0,472.26,0.198499,5.31861,0.676279,-0.288221,2.16614,4.5805,-2.90672,1.63461,-15.9632,-96.3128,2.63685,-10.6051
-447.347,0.855888,0.0392521,2,3,0,455.26,0.246089,5.38312,0.706611,-0.236748,-1.45349,-3.38721,-0.0081756,-1.49697,-12.2829,-88.8586,38.9567,-9.45858
-439.738,0.987554,0.0478263,1,1,0,447.927,0.287102,5.44811,0.667105,-0.248386,1.16898,3.5999,-1.43245,-0.00914822,-13.0239,-93.7074,25.3597,-9.79337
-413.2,0.513821,0.0828103,1,1,0,441.416,0.316172,5.71042,0.596818,-0.314191,1.0702,7.1647,-1.96063,-0.332642,-17.3688,-96.538,26.8531,-11.1581
-407.693,0.938206,0.0400769,1,1,0,413.904,0.346744,5.75693,0.570183,-0.333414,1.12409,3.15821,-1.05883,-0.250857,-18.0284,-99.6904,19.6741,-11.4183
-407.693,0.40785,0.0604267,2,3,0,408.972,0.346744,5.75693,0.570183,-0.333414,-0.724894,0.800232,0.695275,-0.952629,-18.0284,-99.6904,19.6741,-11.4183
-390.246,0.913068,0.0224419,3,7,0,409.497,0.398911,5.91767,0.571093,-0.228278,1.28486,5.53778,-1.58273,1.91791,-14.8815,-92.794,55.1234,-10.5566
-386.979,1,0.0316217,1,1,0,390.849,0.407377,5.94373,0.553361,-0.25018,-0.518777,-2.32367,1.34235,0.520618,-15.8789,-94.8409,49.4329,-10.8792
-381.792,0.347888,0.0554949,2,3,0,390.661,0.423676,6.02047,0.580638,-0.275971,-0.684267,-3.79258,1.68919,0.17945,-14.0754,-86.844,78.5915,-10.2817
-354.088,0.97117,0.0180831,3,7,0,383.111,0.438617,6.22528,0.398817,-0.354709,-1.00006,-6.48098,3.82738,0.627777,-27.6389,-110.407,11.5464,-14.5472
-335.473,0.985051,0.0293502,2,3,0,355.836,0.40055,6.40332,0.403426,-0.272132,0.178946,6.02092,-1.03184,1.83796,-28.5807,-98.7588,48.431,-14.8196
-265.845,0.446774,0.0489728,2,3,0,340.14,0.428115,7.02626,0.225946,-0.302532,2.12729,10.486,-5.81396,0.55363,-46.476,-85.6166,71.1254,-20.5007
-259.077,0.990254,0.0209852,2,3,0,267.244,0.439419,7.06297,0.179871,-0.30118,-1.0778,-2.6891,2.80227,-0.296236,-51.384,-89.5805,57.8209,-22.0898
-188.116,0.913518,0.0352802,2,3,0,261.355,0.788652,7.48047,-0.129766,-0.36307,-6.69335,-9.00452,4.46878,-0.791156,-66.1816,-83.3521,38.2008,-26.6527
-143.604,1,0.0486767,2,3,0,187.192,1.09008,7.80871,-0.261712,-0.346642,-5.68779,-5.62075,4.64454,-1.28888,-51.5543,-25.8571,68.1842,-22.6608
-143.604,1.71712e-08,0.0826605,1,1,0,149.162,1.09008,7.80871,-0.261712,-0.346642,1.08951,2.61365,1.6953,0.474293,-51.5543,-25.8571,68.1842,-22.6608
-140.308,0.993851,0.0121491,3,7,0,145.577,1.14936,7.77963,-0.279743,-0.349212,2.38998,0.171534,-2.13845,0.473551,-47.9638,-32.9022,70.8136,-21.5799
-138.53,1,0.0203653,2,3,0,140.591,1.1496,7.79451,-0.294038,-0.334818,-0.517112,-1.03229,1.38593,-0.931458,-49.6572,-29.6095,67.1772,-22.0613
-93.3989,0.952339,0.034392,4,15,0,136.482,2.05127,7.9225,-0.946356,-0.274768,-8.00877,1.63115,3.95486,-1.93007,50.8773,71.4437,-31.3079,-4.3487
-65.6882,0.814489,0.0514482,5,31,0,94.1537,1.44107,7.84459,-0.775326,1.77132,3.2226,-1.98555,1.46247,-6.36118,-9.8686,-9.69699,20.0507,-13.5453
-64.9607,0.347383,0.0551794,2,3,0,69.4751,1.50378,7.85961,-0.766294,1.82295,-0.502191,-2.00525,1.90325,-1.06453,1.71661,0.630928,29.8403,-10.7281
-61.7601,0.972253,0.0196586,4,15,0,66.9996,1.50968,7.81601,-0.90809,2.08368,0.138767,1.42873,1.24505,-2.62076,0.260978,-32.5779,-18.3855,-11.0693
-39.8442,0.901465,0.0306614,5,39,0,64.4362,0.982295,7.83047,-0.786534,4.03807,1.79065,-1.34848,-0.0975332,-6.64452,9.89946,-20.9202,31.3068,-8.60291
-21.9401,0.556312,0.0403188,4,27,0,45.9497,0.212036,7.77279,-0.896958,5.43263,-2.42518,2.05437,-1.33662,6.01087,3.25603,-79.5874,-9.83567,-13.5935
-16.4054,0.996435,0.0237887,3,15,0,23.3417,0.130665,7.88855,-0.897275,5.55897,-1.31504,2.65103,0.274521,2.24497,6.54538,19.4957,-5.80512,-12.7841
-12.8035,0.774863,0.038817,3,7,0,19.6583,-0.0381313,7.86226,-1.01937,5.98317,1.72718,0.723783,0.472671,-3.15896,9.52093,0.0933749,-52.3058,-12.5191
8.6765,0.815838,0.0379597,4,22,1,14.097,-1.43828,7.86936,-0.813913,7.43725,-6.14729,0.253381,0.675737,2.69016,10.9999,-18.2616,43.2491,21.4313
9.91771,1,0.0407402,1,1,0,-8.60398,-1.45582,7.87322,-0.838666,7.43739,0.670215,-0.42677,1.3355,0.461068,11.7689,-16.298,35.7345,22.8142
13.5589,0.412837,0.0661484,3,7,0,-7.39831,-1.44434,7.9554,-0.878529,7.26954,-0.508365,-0.0724636,-1.39396,-3.18032,20.6168,39.7545,23.9257,19.4366
17.9124,1,0.0286541,2,3,0,-13.3031,-1.52693,7.88985,-0.93672,7.23336,2.03232,1.21141,1.4909,1.18241,20.6624,-15.832,12.2972,18.9763
36.1933,0.666559,0.0463353,3,7,0,-16.1216,-1.8406,7.95299,-1.00502,6.79687,4.95585,-1.51243,-0.0568405,3.64586,42.9288,-19.7805,24.2522,6.54428
42.5014,0.840873,0.035611,3,7,0,-32.5783,-1.9268,8.01845,-1.09695,6.56738,3.59229,-1.01444,1.45417,1.94883,62.0822,9.49333,2.95342,-7.65382
156.468,0.505098,0.04028,3,7,0,-40.6617,-3.09522,8.24034,-1.40872,6.85916,13.3055,-4.35454,5.82742,-1.28614,58.596,-18.8865,105.207,-12.6955
264.702,0.682411,0.0218246,4,15,0,-159.587,-3.80402,8.41725,-2.36677,7.12361,7.30311,-5.15974,11.0219,-2.96449,-18.6928,-180.17,-7.13176,113.942
270.359,0.0689992,0.0175091,3,15,0,-261.546,-3.83786,8.45881,-2.38205,7.09267,-1.24254,3.8325,-0.853918,-0.816371,-78.8117,-166.64,-2.14285,-108.588
271.909,0.998806,0.00373765,3,7,0,-269.823,-3.83087,8.46808,-2.38678,7.10968,-0.637137,-1.60587,0.237475,-1.06338,29.9755,-53.2403,-1.10249,66.3426
274.84,0.999161,0.00599248,5,31,0,-270.818,-3.90236,8.52008,-2.45861,7.11243,-2.32978,0.779878,-0.235049,1.39735,-11.626,-63.1686,-20.1819,-16.1062
277.613,0.677901,0.00956214,5,35,0,-271.811,-4.27891,9.02659,-2.38969,7.16668,-2.80337,1.72132,-0.735819,-0.48905,122.038,65.8557,-8.94082,81.3889
278.325,0.999038,0.00766545,5,63,0,-275.884,-4.16909,8.83673,-2.31807,7.14385,-1.24613,1.21727,1.00514,-0.914824,50.0726,35.127,19.735,-19.8164
278.222,0.944685,0.0121447,2,7,0,-276.944,-4.16514,8.83763,-2.34807,7.13621,0.586537,0.520326,1.38014,-0.193806,38.2833,32.9781,9.95469,-71.7136
278.222,0.042128,0.0170743,2,7,0,-275.734,-4.16514,8.83763,-2.34807,7.13621,0.589576,-1.29568,1.08032,1.33505,38.2833,32.9781,9.95469,-71.7136
277.645,0.999961,0.00362043,6,87,0,-276.075,-4.26435,8.89174,-2.31539,7.18432,1.20522,-1.26243,-0.044218,-0.302729,-68.7479,-42.21,17.5192,20.625
278.092,0.991526,0.00572441,4,31,0,-276.817,-4.21664,8.91973,-2.41354,7.14837,-0.735453,-0.617924,-1.25862,-0.207471,80.8311,55.2154,-13.4872,-19.9597
276.292,0.982282,0.00884993,3,7,0,-275.447,-4.29128,8.93465,-2.45835,7.19189,-0.104048,-1.07458,0.121239,0.713349,-74.9762,-39.8132,-31.8316,71.2419
278.672,0.937582,0.0133608,3,7,0,-275.158,-4.26348,8.96769,-2.40856,7.15613,1.37277,0.900994,-1.52973,-1.4116,-20.2797,3.28586,-11.7961,-94.9908
279.427,0.292499,0.018325,2,7,1,-277.021,-4.25419,8.93188,-2.40261,7.17113,0.307174,-2.09261,0.395418,0.42619,21.8456,15.0919,-7.72291,42.8151
279.851,0.997841,0.00672835,6,95,0,-279.206,-4.15945,8.79204,-2.39079,7.15097,-0.500953,0.69561,0.591043,-0.454405,-1.54906,0.0277368,0.948299,-20.8717
279.497,0.830341,0.0104269,3,9,0,-278.889,-4.17074,8.78724,-2.36003,7.16328,-0.838407,-0.444559,0.164902,-0.535649,-12.0105,-14.2104,10.1453,30.4475
277.339,0.713202,0.0114732,2,7,0,-276.985,-4.14442,8.79313,-2.3817,7.12475,-0.316004,0.23061,0.682669,0.298134,-54.5177,-19.0887,-1.04601,-202.096
279.1,0.985351,0.00996822,4,27,0,-275.716,-4.19253,8.8109,-2.37155,7.17401,-2.58434,0.0647948,0.289463,-0.0310469,6.04702,-5.11822,4.85114,90.5839
276.76,0.313785,0.0149334,3,7,0,-275.696,-4.13525,8.81388,-2.36369,7.14565,0.9365,-0.383878,0.18311,1.03374,167.975,110.303,2.67606,106.186
277.403,0.878234,0.00586435,3,7,0,-272.348,-4.14526,8.76675,-2.33174,7.13268,-0.181211,1.12957,-0.60655,-2.90402,-94.9354,-55.7346,15.8854,-179.903
275.12,0.966558,0.0070962,4,15,0,-273.678,-4.14477,8.73722,-2.2413,7.14903,0.512131,0.0519006,-0.0100984,1.61824,-87.5558,-67.3379,41.2758,-87.3015
276.175,0.840179,0.0101972,2,7,0,-271.253,-4.1152,8.78982,-2.29986,7.13188,-0.929067,0.470062,-2.34217,-1.80964,107.915,76.8955,22.7951,7.49551
276.919,0.897635,0.0113985,2,3,0,-275.303,-4.11654,8.77302,-2.297,7.12717,1.03824,1.46004,0.146426,0.00378698,31.4705,28.2101,25.8148,-76.306
278.495,0.635995,0.0142349,4,27,0,-275.655,-4.21864,8.91789,-2.40267,7.15016,-0.202234,-1.94237,1.31412,-0.375474,71.1418,48.8177,-9.18475,-16.7313
279.137,0.973729,0.0106747,5,43,0,-276.912,-4.10057,8.7153,-2.35451,7.15126,-0.288805,1.70681,0.547632,-1.07332,31.6318,12.9291,13.7307,55.0784
279.462,0.469446,0.015411,4,31,0,-278.338,-4.15685,8.78624,-2.39979,7.16221,0.894321,-0.878928,0.74253,-0.352453,51.6878,27.8498,-2.58307,92.253
279.165,0.884849,0.00840623,4,31,0,-277.748,-4.21743,8.86193,-2.42774,7.15707,1.34071,-0.183229,-0.509759,0.861595,-65.4265,-30.5716,-14.3445,-89.2821
278.78,0.747248,0.0102114,4,31,0,-276.022,-4.10243,8.70746,-2.34642,7.15659,-2.15527,0.512965,-0.516246,-0.58362,20.9758,0.992429,15.8622,72.4629
277.097,0.809239,0.00952486,2,3,0,-276.92,-4.09812,8.70572,-2.34256,7.16785,-0.0669919,0.369511,-0.340139,-0.312472,80.7431,39.2969,13.7152,182.668
279.097,0.922718,0.00999832,5,41,0,-276.069,-4.2302,8.88624,-2.41651,7.15624,-0.776585,1.17298,-0.602257,-1.92689,-66.9897,-28.1329,-11.5778,-106.327
279.164,0.890068,0.0129972,5,39,0,-277.821,-4.12752,8.76318,-2.34925,7.13996,-0.728686,0.785934,-0.0911251,1.23681,10.1785,9.06393,13.849,-44.0897
277.561,0.772512,0.0158508,3,11,0,-275.499,-4.17925,8.7942,-2.48436,7.15267,-0.222237,-1.28999,1.52957,0.26629,-108.858,-63.528,-33.4092,-122.243
277.561,0.04921,0.0154829,3,7,0,-273.159,-4.17925,8.7942,-2.48436,7.15267,2.77279,0.29165,1.01437,-0.0291141,-108.858,-63.528,-33.4092,-122.243
275.063,0.873477,0.00392651,2,3,0,-274.911,-4.18556,8.79487,-2.48399,7.14441,-0.0617762,0.505792,0.193993,-0.0887277,-200.115,-112.895,-38.2405,-264.236
276.685,1,0.00465362,3,7,0,-275.047,-4.16927,8.81235,-2.47202,7.17087,-0.760782,-0.866557,-0.93381,-1.03582,139.063,81.1041,-31.9923,221.189
275.835,0.993135,0.00695782,5,55,0,-275.448,-4.25938,8.93457,-2.27842,7.14745,0.694877,-0.393649,-0.368268,0.0107903,-116.413,-48.3278,24.8989,-199.643
279.042,0.974766,0.0102363,4,27,0,-275.906,-4.21896,8.84623,-2.38041,7.16096,-0.0650849,1.1376,1.68563,1.46074,-94.2628,-52.4832,0.924252,-89.9806
279.829,0.298096,0.0145124,4,23,0,-277.05,-4.16759,8.80561,-2.37814,7.15405,-0.91306,0.490019,-0.493762,-2.0594,16.0329,10.2767,4.47322,5.12728
279.154,0.994295,0.00596375,3,15,0,-278,-4.16292,8.81117,-2.33847,7.1457,0.0288191,0.0927406,1.51597,0.0158883,14.4376,12.3566,15.6578,-36.661
278.712,0.0912533,0.560192,1,3,0,-277.113,-4.15838,8.81925,-2.37511,7.15395,25.7017,14.1779,19.2926,-24.1813,108.733,68.4302,2.74529,87.8235
278.712,0,1.54416,0,1,1,-276.709,-4.15838,8.81925,-2.37511,7.15395,-9.79104,22.6496,16.3355,68.5301,108.733,68.4302,2.74529,87.8235
278.532,0.990493,0.159926,5,63,0,-277.166,-4.08195,8.72505,-2.40812,7.13714,7.44968,14.2973,-3.48778,81.4926,95.6519,70.7387,-4.85933,41.8931
278.026,0.94447,0.167022,2,7,0,-277.179,-4.07578,8.72262,-2.39514,7.13837,-11.1926,-18.6515,11.5723,-1.6772,120.623,88.0597,-1.66989,74.8116
279.09,0.997541,0.19582,3,15,0,-276.97,-4.10188,8.72329,-2.37273,7.13393,42.9545,2.50815,-15.0969,29.984,-26.5816,-16.9926,7.65266,-88.0954
277.791,0.880894,0.304988,4,15,0,-275.917,-4.00073,8.61719,-2.43806,7.13644,-18.9537,-12.4098,-26.285,28.8998,67.2503,36.2241,-11.7982,91.0822
276.642,0.594422,0.361201,3,11,0,-274.233,-4.09631,8.70769,-2.36087,7.12079,-18.0693,19.9506,13.167,91.0096,-111.52,-72.6017,7.21903,-221.308
276.678,0.965931,0.182011,4,19,0,-274.241,-4.03201,8.68159,-2.41606,7.13238,-20.4825,27.9096,16.069,-57.4208,154.775,120.484,-9.49662,104.176
276.968,0.911392,0.296622,3,11,0,-275.75,-4.10506,8.67536,-2.37583,7.14726,-0.941196,27.4249,5.03337,23.829,-137.458,-117.762,4.14876,-108.938
279.324,0.858465,0.415721,4,19,0,-277.283,-4.22157,8.87687,-2.4308,7.15838,-2.34046,-21.162,-2.40444,-95.6095,-32.806,-11.403,-15.4316,-56.9826
279.164,0.748429,0.498341,3,7,0,-278.276,-4.21896,8.90023,-2.34628,7.15418,6.35146,-0.343743,-21.9572,-3.32612,31.5137,23.3748,10.563,-19.7739
278.087,0.343346,0.424594,4,23,0,-276.226,-4.13756,8.73148,-2.41142,7.14469,6.70693,19.8347,4.47887,89.8685,-127.97,-89.8101,-7.00114,-145.015
276.585,0.969349,0.101576,3,7,0,-275.3,-4.14061,8.7257,-2.40844,7.14211,8.70667,13.4649,-8.75715,73.8665,-175.784,-121.977,-8.8189,-203.095
279.347,1,0.175825,2,3,0,-276.482,-4.13356,8.74172,-2.39531,7.14593,31.5722,29.6201,11.0843,59.2939,-63.2805,-45.0934,0.258934,-79.2918
279.208,0.985183,0.334322,4,15,0,-278.179,-4.08147,8.68119,-2.40123,7.14163,-10.7787,-5.24432,22.3635,-6.78387,-40.8978,-40.4979,0.309487,-40.1046
277.516,0.344511,0.604045,2,7,1,-276.935,-4.09982,8.74792,-2.31799,7.12611,-19.6758,8.77517,8.88049,0.0912936,26.8887,25.2902,21.155,-76.4401
279.508,0.994833,0.151044,4,31,0,-276.371,-4.09101,8.70088,-2.388,7.14592,-17.2139,8.40652,26.9976,-99.5738,3.92518,-5.76789,4.35711,12.4435
278.806,0.982446,0.281283,4,23,0,-277.993,-4.23182,8.86034,-2.3776,7.18149,16.1922,-19.1826,-5.07063,9.0458,-8.9493,-11.8763,0.813234,92.2375
278.964,0.898212,0.500428,1,1,0,-278.661,-4.22649,8.86806,-2.38008,7.17941,-1.77443,2.16103,-1.43033,-43.8438,32.098,12.6779,0.118699,120.066
278.964,0.0103615,0.685457,1,3,1,-277.348,-4.22649,8.86806,-2.38008,7.17941,6.80079,16.9553,-6.22675,85.1181,32.098,12.6779,0.118699,120.066
279.719,0.999895,0.0662284,5,31,0,-278.726,-4.20641,8.85379,-2.394,7.16606,22.1269,4.79567,-2.34664,-59.4155,26.0562,14.4847,-2.33961,53.1994
279.48,0.997882,0.124113,4,15,0,-279.068,-4.19281,8.82819,-2.40708,7.16852,10.334,1.74946,3.14962,-44.5614,32.675,15.7774,-6.22993,85.9567
278.654,0.988803,0.228947,4,15,0,-278.238,-4.21344,8.88834,-2.45209,7.1578,-7.55606,9.05639,10.6992,-17.6079,56.7759,39.312,-23.8619,20.8658
276.897,0.832767,0.407267,3,15,0,-274.998,-4.1374,8.72971,-2.27421,7.15898,-25.5375,1.15559,11.3779,85.8932,-45.3505,-44.337,34.4422,-2.40185
275.28,0.231971,0.457727,3,7,0,-273.799,-4.14835,8.70799,-2.29891,7.17494,-26.8993,-12.7331,-18.5984,-11.458,-85.2648,-84.1799,24.0045,33.7203
276.661,0.975672,0.0922704,4,15,0,-272.474,-4.10782,8.7508,-2.33695,7.15938,35.6832,31.0019,-20.661,-79.7274,146.354,92.7288,13.0451,183.278
275.935,1,0.157176,3,7,0,-275.149,-4.13873,8.73604,-2.28726,7.13826,-12.0165,-18.0508,-2.1845,34.8991,-118.937,-82.4434,28.2463,-160.553
278.095,0.96653,0.284138,3,15,0,-274.305,-4.13202,8.74199,-2.44147,7.13759,27.733,21.5994,37.3135,-3.86922,-106.183,-66.8173,-16.8761,-168.792
278.313,0.29757,0.463327,3,7,0,-276.503,-4.09746,8.74044,-2.33154,7.13448,2.75921,-15.5706,28.6829,2.9384,51.2047,37.895,18.6166,-14.6241
276.957,0.987824,0.118136,3,7,0,-276.839,-4.11384,8.73017,-2.30171,7.12935,1.50174,-3.48338,-7.07486,-8.06737,-72.021,-47.4512,25.8951,-147.543
278.918,0.9846,0.20405,4,15,0,-276.402,-4.1155,8.73903,-2.35063,7.15544,-31.2158,-15.8756,-23.7148,46.6079,59.4197,32.7213,13.6516,88.2361
278.763,0.847417,0.346232,4,31,0,-277.623,-4.19073,8.86307,-2.42018,7.15701,4.31749,-26.5479,5.85747,-17.1937,100.97,63.0336,-12.8236,73.3021
278.706,0.950153,0.402475,4,23,0,-277.035,-4.06909,8.66292,-2.36923,7.14049,-13.7404,20.7372,-10.0783,68.5594,-50.2253,-52.3733,10.2058,-43.2479
278.706,1.59253e-05,0.614118,1,3,1,-276.894,-4.06909,8.66292,-2.36923,7.14049,-15.7471,22.647,6.57616,72.0329,-50.2253,-52.3733,10.2058,-43.2479
279.555,0.992467,0.0750111,6,127,0,-276.816,-4.18948,8.82642,-2.34465,7.15805,48.0352,1.55909,-20.8637,-1.76824,-11.4961,-7.4528,13.9488,-12.4608
279.414,0.999284,0.128764,4,31,0,-279.185,-4.18212,8.80445,-2.351,7.16565,0.187954,7.61384,9.02274,-2.7493,-3.43392,-8.14173,12.2876,41.2766
279.438,0.981726,0.223077,4,15,0,-278.461,-4.19591,8.8426,-2.41537,7.15091,-0.953941,-2.99169,21.8643,-28.0684,-36.8342,-14.4818,-9.27915,-83.7762
278.05,0.852865,0.366121,2,3,0,-277.706,-4.21383,8.87611,-2.43271,7.14431,7.33151,-4.29218,-5.52601,-37.9581,-74.7259,-27.0508,-18.4809,-176.724
279.302,0.934892,0.428257,3,11,0,-276.432,-4.24993,8.93516,-2.34137,7.16305,6.75154,-4.08156,-16.9154,-123.523,7.85889,9.38079,11.532,-13.5065
279.302,4.85622e-09,0.615914,1,1,0,-276.28,-4.24993,8.93516,-2.34137,7.16305,-50.0422,-10.151,19.8698,-16.6711,7.85889,9.38079,11.532,-13.5065
277.582,0.962992,0.0827514,4,31,0,-274.077,-4.26756,8.90679,-2.3316,7.16811,-29.6028,-33.7313,9.61844,79.3564,-132.944,-66.3965,11.9131,-121.466
278.919,0.993423,0.128564,3,15,0,-276.151,-4.25852,8.9351,-2.3477,7.17879,-16.853,-26.9046,13.8724,-86.896,46.3171,23.2788,8.65723,100.712
277.47,0.918422,0.214063,4,31,0,-275.088,-4.1878,8.83003,-2.353,7.17887,37.3186,-21.544,-7.16035,-53.6005,110.928,57.7069,6.86124,205.995
278.659,1,0.293828,2,3,0,-277.307,-4.19751,8.80248,-2.3486,7.17349,-17.4055,-17.9926,-0.837591,-64.3391,-45.4281,-37.6379,11.5868,36.1004
