# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=12345
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_vehicle_2.csv
# diagnostic_file=stan_diagnostics/LV_vehicle_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
456.16,0.788306,0.00500801,5,31,0,-449.196,0.00843175,-0.0952899,-2.41988,7.75801,8.23529,-3.50379,-3.30828,9.47576,9.59026,1.8869,0.537999,-1.33492,1.37796,0.714162,0.0250537,-1.60592,-0.0943093,-1.81621,-113.788,-33.9488,31.765,64.2543,-41.2107,51.8436,-65.5164,64.7047,105.522
456.163,0.982203,0.00486818,4,15,0,-451.943,0.00938924,-0.0771252,-2.41109,7.72051,8.24235,-3.47244,-3.21393,9.4513,9.55514,-0.851299,0.522434,-1.37554,0.0197802,-1.36812,-0.0970723,1.23768,1.44177,-0.239717,12.9964,32.0742,41.2409,-96.3958,40.5789,6.14276,39.7369,-35.7129,-117.893
453.445,0.36906,0.00884161,4,15,0,-447.333,0.0695472,-0.102674,-2.50608,7.74314,8.26098,-3.49931,-3.27804,9.58066,9.56343,-1.67189,1.11537,-1.46226,0.0345731,-1.22205,0.522401,1.16548,0.2684,-1.68783,-240.176,-4.80225,-6.44364,46.9693,77.7138,132.38,-27.1898,269.384,-36.5587
456.045,0.999437,0.00236184,6,63,0,-450.555,-0.0161918,-0.0432503,-2.51858,7.77377,8.20824,-3.52869,-3.22725,9.42432,9.58867,0.214755,0.0748001,0.761506,0.26614,0.0667549,-2.54775,-0.638056,-1.83709,-0.00699725,119.328,36.5724,-8.83864,64.7919,-124.055,-102.288,-21.4828,-120.86,-0.341953
456.15,0.994919,0.00460501,5,31,0,-450.842,0.0764085,-0.102277,-2.53485,7.71041,8.22717,-3.44007,-3.26709,9.51394,9.56341,-0.0165524,-0.250099,1.48921,-1.59004,1.89015,0.679237,0.513675,1.22528,0.0871375,128.596,4.92176,-16.2005,-177.966,-66.6525,-20.8438,-43.5138,-67.5494,-50.8981
455.791,0.677434,0.00884211,2,3,0,-452.892,0.0700016,-0.103239,-2.53949,7.7156,8.23959,-3.43338,-3.27135,9.52329,9.55668,-0.220782,-0.673187,-0.0970908,1.48048,1.18487,-0.229546,0.457132,0.146104,1.18675,-132.976,37.0515,-16.3021,-72.0557,-24.6594,144.968,-58.4039,131.481,-120.449
457.7,0.928901,0.00636685,4,31,0,-451.486,0.0179202,-0.0336427,-2.46069,7.73169,8.23126,-3.53082,-3.23097,9.51391,9.59507,0.0336922,1.12376,0.652877,-0.343526,1.32621,-0.464505,-1.05325,-2.63595,-0.76613,-8.88675,19.3603,18.4279,-100.978,-12.1873,-71.6702,8.98818,35.0751,50.9911
459.964,1,0.00996669,3,7,0,-457.248,0.0394759,-0.0647142,-2.49142,7.77055,8.23469,-3.48067,-3.21765,9.48354,9.57406,0.013857,-0.936317,-0.927938,-0.819142,0.445221,1.37695,-0.473891,-0.550635,-0.633854,-2.08332,-8.8932,7.38809,116.303,19.3432,37.5503,45.7086,-0.613586,11.5189
459.964,0.000419361,0.0192779,1,3,0,-448.343,0.0394759,-0.0647142,-2.49142,7.77055,8.23469,-3.48067,-3.21765,9.48354,9.57406,-2.20675,-0.619497,-2.89575,-0.0527161,0.423283,-2.67121,-0.55902,0.500011,1.31264,-2.08332,-8.8932,7.38809,116.303,19.3432,37.5503,45.7086,-0.613586,11.5189
457.661,0.982424,0.00183213,5,63,0,-455.352,0.0275743,-0.0471075,-2.49841,7.75828,8.23073,-3.48372,-3.21881,9.473,9.55858,-0.868832,0.585319,-0.563577,-1.49986,-0.149286,-0.444824,0.0238425,-0.817919,0.251435,4.01867,156.906,0.94809,55.3486,-37.535,17.8536,-34.5429,-12.1197,-286.044
458.1,0.994588,0.00338753,4,23,0,-454.147,0.0481603,-0.0357491,-2.49136,7.74788,8.23753,-3.47554,-3.24569,9.51542,9.60959,-0.707105,-1.13271,-0.138579,0.919838,0.181247,0.121373,1.56613,-1.18416,1.16378,-129.542,-46.0506,7.11513,51.9005,16.4441,98.5666,24.1104,117.218,207.873
458.627,0.870721,0.00643787,4,15,0,-454.519,0.0395877,-0.115934,-2.48797,7.75611,8.22954,-3.49688,-3.24738,9.51061,9.53918,-0.780183,0.783425,0.169134,1.01591,0.194487,-0.105181,0.377493,2.34331,-0.500093,-69.9125,43.4417,8.19759,52.7364,-43.7994,35.0246,-31.7452,71.2669,-189.393
460.383,0.930458,0.00842858,4,15,0,-453.591,0.0309252,-0.0384068,-2.51829,7.73981,8.22771,-3.48021,-3.25682,9.4808,9.59494,0.149658,1.27417,-0.241232,1.35029,1.52923,-2.12328,0.820914,-0.374226,-1.54789,17.2464,56.3924,-4.21555,-32.7396,-66.6463,-1.10498,-55.6887,-14.7572,-4.97144
460.383,0.0331065,0.0130795,2,7,0,-455.198,0.0309252,-0.0384068,-2.51829,7.73981,8.22771,-3.48021,-3.25682,9.4808,9.59494,0.642041,0.103654,0.440361,-0.024556,2.63481,0.569814,0.301149,1.31689,0.81296,17.2464,56.3924,-4.21555,-32.7396,-66.6463,-1.10498,-55.6887,-14.7572,-4.97144
459.228,0.996892,0.00151851,6,127,0,-456.304,0.00645635,-0.0586773,-2.55055,7.75304,8.26089,-3.50577,-3.27269,9.45647,9.58007,0.801273,1.31294,0.199481,-0.167148,0.810617,0.0207545,-1.06863,-0.176107,1.25805,56.526,64.523,-20.2239,0.8784,72.9738,-54.1547,-54.231,-58.404,-74.0455
457.575,0.992378,0.00287302,5,31,0,-453.125,0.0337988,-0.115589,-2.51805,7.75753,8.22418,-3.4474,-3.26185,9.44681,9.55766,-0.997641,0.617118,-0.913793,-0.90315,-0.440279,1.3554,-1.85313,-0.585095,0.254541,68.6511,-26.6956,-5.73239,73.0354,-67.6085,53.3652,-25.185,-81.6523,-27.453
458.623,0.997938,0.00531134,4,23,0,-455.403,0.0262208,-0.0901041,-2.5277,7.73045,8.23627,-3.43387,-3.24577,9.44602,9.56707,-0.294614,1.53219,-0.290099,-1.41421,0.815013,-0.85562,0.559272,0.460398,0.00525723,-28.5599,-21.482,-4.81754,-20.0751,0.606783,104.089,5.73845,-13.5728,0.939783
456.113,0.925999,0.00987332,4,15,0,-454.911,-0.039708,-0.0784144,-2.54397,7.76121,8.23517,-3.57113,-3.25658,9.44869,9.56833,0.276286,0.651768,0.51225,-0.358344,0.207023,0.425429,0.826898,0.757339,0.180734,-20.3353,46.4612,-18.1022,6.21674,-34.2445,-100.892,-49.6633,-11.7218,-92.655
456.113,2.28481e-06,0.014868,1,3,0,-452.107,-0.039708,-0.0784144,-2.54397,7.76121,8.23517,-3.57113,-3.25658,9.44869,9.56833,-0.564964,0.175678,0.343226,1.39918,-1.152,1.59908,-0.98993,0.627881,0.574149,-20.3353,46.4612,-18.1022,6.21674,-34.2445,-100.892,-49.6633,-11.7218,-92.655
455.334,0.994749,0.00172388,6,63,0,-450.691,-0.0385749,-0.0716622,-2.55647,7.77065,8.23503,-3.57312,-3.24216,9.45053,9.58517,-0.339153,-0.892847,1.35513,-0.881723,-0.0145602,-0.11475,-1.66951,-0.188634,-1.70966,-60.7738,-58.4507,-24.4722,69.0592,6.19824,-70.2307,24.6197,13.8769,126.005
454.335,0.992627,0.00315858,5,31,0,-448.644,0.0686403,-0.0763228,-2.43222,7.74372,8.22513,-3.41868,-3.20329,9.48105,9.57261,0.940155,-1.70228,0.43617,1.67133,0.529106,-0.0884783,0.563579,1.49233,-1.3359,70.481,-57.0021,33.1809,22.5703,5.99502,94.3518,86.5091,-57.4743,75.9194
456.319,0.864453,0.00569677,4,15,0,-446.116,0.0483126,-0.0628443,-2.48156,7.7182,8.21859,-3.44445,-3.26907,9.50075,9.57956,1.72516,-0.0410493,2.33471,0.13097,-0.761229,1.55569,2.39764,-1.43782,-1.07026,-120.695,78.0479,5.84596,-61.7274,-119.163,122.338,-91.3923,98.732,-95.2651
455.762,0.982359,0.00720444,3,15,0,-450.061,0.0778018,-0.0505012,-2.46607,7.76926,8.21697,-3.46736,-3.25521,9.52995,9.60636,-0.140739,0.483194,0.416726,1.58175,1.92243,-0.873008,1.14976,1.49439,-0.678803,-30.7862,-44.0525,12.2368,121.473,-76.5957,72.6978,-4.73335,60.3543,189.776
455.762,0.0763779,0.0124365,3,7,0,-452.076,0.0778018,-0.0505012,-2.46607,7.76926,8.21697,-3.46736,-3.25521,9.52995,9.60636,-1.3176,1.63515,1.20251,0.571062,0.195837,0.211061,0.0642466,-0.986832,0.358863,-30.7862,-44.0525,12.2368,121.473,-76.5957,72.6978,-4.73335,60.3543,189.776
458.126,0.993368,0.00192793,5,63,0,-451.257,0.0520829,-0.0197053,-2.46338,7.75274,8.24691,-3.47684,-3.23988,9.48435,9.59267,2.41603,0.45833,0.0988528,1.59535,-1.6662,0.166798,-1.31731,0.504758,-0.585882,180.316,78.6699,16.5496,-19.3369,32.6568,-72.8713,-16.4355,-127.37,-47.3261
457.545,0.99859,0.00343104,4,15,0,-455.61,0.0453887,-0.0134988,-2.46596,7.74453,8.22358,-3.45871,-3.21971,9.47303,9.60806,-0.388027,0.432801,0.386459,1.27815,0.48775,0.729826,-0.560587,0.700623,0.416697,107.541,6.11331,20.1826,-15.8147,-29.4167,-3.62357,29.4033,-85.4937,124.724
457.3,0.91227,0.00613276,4,15,0,-454.71,0.0451859,-0.00927837,-2.46731,7.75393,8.22351,-3.44992,-3.22219,9.47981,9.60372,-0.127413,-0.528207,0.275564,-1.29966,-0.126035,-1.11098,0.40926,-1.01151,0.823515,-52.3372,52.1719,18.2946,76.1375,-45.0738,105.073,1.58222,30.445,37.6524
457.874,0.970841,0.00868645,3,15,0,-453.138,0.041343,-0.0388256,-2.48635,7.73659,8.23748,-3.43901,-3.21465,9.45665,9.59008,0.961701,1.63108,1.2296,0.942748,-0.628025,-0.264926,0.00371339,0.639991,1.61615,104.821,-8.59543,13.4702,-30.1709,35.6537,31.8207,54.9174,-96.3144,73.9135
457.765,0.160576,0.0142217,2,7,1,-455.879,0.0450291,-0.0346652,-2.48256,7.74375,8.22261,-3.43893,-3.21263,9.47922,9.57975,0.898527,-0.256094,0.178356,0.137532,-0.703071,-0.97061,0.113313,1.18035,-0.0666429,-89.9103,77.1542,12.3778,51.4288,-48.105,137.296,4.06889,57.1983,-92.8213
458.254,0.997556,0.0029292,5,31,0,-453.513,-0.00894317,-0.0758046,-2.41514,7.74528,8.23423,-3.50397,-3.24818,9.46054,9.56529,-1.27818,-0.897435,0.828505,0.496341,1.08554,-1.77529,-1.06711,0.099428,-0.795455,-142.33,42.6513,37.0187,21.8111,-19.1994,59.9879,-25.5496,71.659,-97.0769
458.204,0.986818,0.00513282,5,31,0,-453.543,0.0570513,-0.0247701,-2.47011,7.7492,8.25237,-3.46913,-3.23126,9.48873,9.58751,1.06102,-0.414874,-1.66794,0.106155,1.85155,0.00540886,1.08067,0.759,0.2442,169.955,70.0528,14.5367,-24.8283,65.844,-56.0778,6.72779,-116.652,-53.9378
459.059,0.909048,0.00868007,3,15,0,-455.143,0.0377075,-0.0482511,-2.49045,7.75786,8.24261,-3.45183,-3.23845,9.47526,9.58927,1.46623,1.49739,1.25608,-0.0266619,0.973823,-0.615375,0.554549,0.44663,0.16608,-111.267,-1.22395,8.37189,111.847,32.8207,136.267,16.1066,66.8837,58.4775
459.661,0.251171,0.0119963,4,31,0,-457.378,0.00497209,-0.081929,-2.50839,7.75663,8.22824,-3.5326,-3.23624,9.46737,9.5766,-0.715525,-1.11107,-0.0145903,1.42135,0.706855,-0.116359,0.0480535,0.402703,0.348964,123.899,-44.7989,-0.747396,-28.4616,-18.9218,-131.447,25.3754,-91.7757,72.9293
458.959,0.999463,0.0032392,5,31,0,-455.807,0.00753169,-0.00688828,-2.46655,7.74742,8.23549,-3.49438,-3.22878,9.45704,9.59907,-1.754,0.500909,-0.127864,0.366231,0.634379,-1.1448,0.0434976,0.758046,0.733056,-2.86975,85.3626,19.0399,-1.01285,-9.27306,-3.22912,-15.7229,-20.1533,-31.9448
457.111,0.891957,0.00560121,4,31,0,-453.158,0.0260666,-0.00634509,-2.46126,7.73249,8.22727,-3.47401,-3.23758,9.45811,9.59956,-0.994289,0.547004,-0.372268,0.915922,0.471208,-2.12233,0.550291,-0.666042,-0.410631,130.215,104.379,17.8456,-87.4243,-55.1091,-54.2561,-45.4773,-110.101,-59.8758
459.109,0.963266,0.00739175,4,31,0,-451.109,0.0304707,-0.0185638,-2.55221,7.74246,8.2253,-3.46768,-3.20657,9.4802,9.59126,1.03889,2.15686,1.57531,0.819542,1.81752,0.904354,0.446468,-1.6375,-0.334725,-90.8285,69.2839,-17.4525,24.3868,-33.6414,84.9261,16.7642,60.6573,-37.2241
459.398,0.291949,0.011546,4,15,0,-455.081,0.0304995,-0.110835,-2.45358,7.73779,8.236,-3.48606,-3.28675,9.47684,9.57158,-0.00200259,0.435645,1.15444,-0.890719,-1.29717,1.17016,1.04345,1.31074,0.678001,84.3468,-35.2567,21.6909,-63.6937,-25.0853,-48.3731,-38.7728,-65.9782,36.1714
456.096,0.986097,0.00356459,5,31,0,-453.068,-0.0174873,-0.0771758,-2.45198,7.777,8.20393,-3.53286,-3.23538,9.43604,9.57707,-0.78165,-1.56739,0.936211,0.759074,0.755191,-0.721481,-0.490331,0.392296,0.224842,11.1532,-10.9392,18.1711,91.5157,-120.232,-47.6278,-8.40289,-46.3706,23.9853
458.068,0.928949,0.0058706,4,31,0,-450.383,-0.0139973,-0.0350386,-2.52274,7.73481,8.23694,-3.47065,-3.25008,9.41442,9.58531,-1.79768,-0.00153859,1.29534,-1.48881,2.64113,-0.645089,0.904618,-0.0226445,-0.182673,-45.1473,103.409,-5.03586,-26.5998,-30.6247,48.9979,-61.6166,-24.1593,-111.286
455.409,0.62869,0.00838336,4,15,0,-452.319,-0.00108907,-0.0689189,-2.50387,7.74447,8.23279,-3.44171,-3.24008,9.42516,9.55925,0.15164,-1.33619,0.43716,-0.286835,0.222675,-1.078,0.471899,1.61583,-0.229356,-201.288,97.9073,0.573102,82.5234,-36.7943,188.565,-43.8226,86.2934,-195.848
458.26,0.979376,0.00586976,4,15,0,-452.139,-0.0110624,-0.092041,-2.49396,7.75228,8.21628,-3.47467,-3.24829,9.41912,9.57632,-1.69872,0.683772,0.310685,-0.0321359,0.212301,-1.25726,-0.808327,1.53163,-2.04119,-90.8922,-56.3609,5.52561,63.7254,-79.2664,81.2798,1.99519,5.75637,84.5415
457.015,0.574591,0.00938362,3,7,0,-453.303,-0.0225816,-0.107184,-2.49838,7.72299,8.23025,-3.46654,-3.24199,9.39803,9.55938,1.77356,0.254434,0.276634,0.623586,-1.06549,-0.809576,-0.165682,-0.22145,1.37148,-17.5444,-44.2546,7.2775,-82.3816,-17.4668,34.0051,15.309,-54.1839,4.28387
458.003,0.950218,0.00581332,4,15,0,-454.357,-0.0188363,-0.0675436,-2.52868,7.75902,8.25207,-3.49893,-3.26723,9.40869,9.59127,-0.000583875,-0.988201,0.836273,-0.914513,-0.289595,1.08185,0.260736,-1.47753,-1.12921,49.2535,-40.9357,-7.66655,43.3324,60.7169,-26.531,-1.74489,-88.9984,123.56
455.921,0.696597,0.00863153,3,7,0,-453.934,-0.0319135,-0.0523784,-2.5507,7.73404,8.25053,-3.50912,-3.29462,9.41285,9.59701,-1.2368,0.610261,0.303555,0.69835,0.245489,0.750658,-0.825927,-0.0615586,-0.428884,7.04479,45.6642,-19.6421,-83.0494,2.9506,-47.4307,-89.9701,-56.9382,18.1521
458.916,0.901945,0.0071206,4,15,0,-451.511,0.00980354,-0.0219022,-2.55476,7.73958,8.23697,-3.46978,-3.23723,9.44045,9.5918,1.18955,-0.081125,0.269293,1.74961,-0.192314,1.13497,2.50477,1.50144,-0.633897,28.502,99.6413,-19.2088,-23.5471,-16.6744,14.6372,-39.0581,-52.6609,-81.3311
456.601,0.67968,0.009406,4,15,0,-450.965,0.0301699,-0.0352892,-2.50532,7.77389,8.21603,-3.51831,-3.22728,9.48495,9.60714,0.23716,-0.757827,1.88551,-0.0598069,0.465573,-1.43922,0.491878,2.04516,-0.608427,127.157,-47.5305,-3.30827,64.0951,-61.6936,-96.3216,33.907,-84.4169,201.917
458.535,0.755294,0.00747811,4,15,0,-450.434,0.00611357,-0.0305371,-2.48926,7.74409,8.25355,-3.49011,-3.25694,9.4729,9.5875,-0.701488,0.432553,0.667605,-1.69866,1.25975,1.16005,-1.50358,-0.698599,-2.55134,-173.263,99.4682,5.02412,35.7221,38.9696,96.6582,-51.9822,106.508,-95.7401
460.299,0.983104,0.0070684,4,15,0,-457.422,0.0331186,-0.105155,-2.51272,7.73885,8.22967,-3.48943,-3.23774,9.4987,9.54787,-0.878416,-0.110811,-0.381931,-0.0643105,-1.10476,0.6219,-1.18228,1.13785,0.721596,-39.4115,22.7635,-0.408873,-30.0233,-31.8384,14.622,-8.75585,40.3632,-130.776
453.232,0.244338,0.0111343,3,15,0,-449.357,0.0229915,-0.107173,-2.48533,7.79959,8.21078,-3.54931,-3.22954,9.49343,9.55953,-0.134607,1.11507,1.0007,-1.44446,0.955576,-1.44552,-0.273556,-0.418209,-0.384828,79.7121,-44.2714,-2.91763,164.914,-85.4488,-96.9902,21.4736,-45.6807,7.24491
453.454,0.999508,0.00336667,5,31,0,-448.806,0.00493933,-0.0188138,-2.42491,7.70011,8.24596,-3.46632,-3.20925,9.457,9.59296,0.190034,1.47998,0.514874,0.375984,-0.143328,2.04002,-1.13765,-0.856431,0.673576,-58.5203,31.2558,30.9318,-156.744,60.6589,39.9405,51.4764,17.2865,25.9136
453.468,0.999747,0.00549138,4,15,0,-450.084,-0.00460477,-0.0138129,-2.43392,7.77998,8.20963,-3.48939,-3.21285,9.41929,9.60399,-0.125958,0.99947,0.931052,-1.38851,-0.905509,1.30643,0.361714,0.05748,0.545634,9.15664,26.8198,27.216,134.424,-82.2812,25.7,16.9039,-58.816,76.3564
450.915,0.987337,0.00890798,3,7,0,-447.633,-0.040208,0.00634766,-2.45807,7.71872,8.23549,-3.53059,-3.17227,9.43664,9.6,-0.17985,0.811343,1.10702,0.190793,-1.76581,0.355942,0.463627,-0.737301,0.779763,-78.9008,33.3827,20.0733,-129.312,52.785,-34.7162,105.044,15.1941,52.0062
453.259,0.517266,0.0139811,3,7,0,-444.786,-0.026304,-0.0238283,-2.43676,7.71383,8.21403,-3.52125,-3.1914,9.45489,9.59555,-1.61794,2.14131,-1.34058,-0.599778,1.24589,-0.796318,1.84806,-1.06523,0.922137,-89.1849,-2.43711,26.2536,-135.821,-41.284,-18.3469,68.6449,34.4082,86.4621
455.826,0.998919,0.00785255,4,31,0,-449.089,-0.0222004,-0.0898332,-2.48955,7.78289,8.23664,-3.53105,-3.2869,9.42355,9.58325,0.338365,-1.37356,-1.26822,-1.72731,-1.15231,1.53688,-1.43704,0.760113,-0.740995,15.5215,-24.6563,3.04281,127.812,-30.1938,-42.7708,-49.2468,-59.0251,66.1324
455.826,0.280226,0.0125761,3,7,0,-451.126,-0.0222004,-0.0898332,-2.48955,7.78289,8.23664,-3.53105,-3.2869,9.42355,9.58325,-0.956111,0.74318,1.3839,-0.275981,-0.802073,-0.651254,-1.60263,0.376976,1.47083,15.5215,-24.6563,3.04281,127.812,-30.1938,-42.7708,-49.2468,-59.0251,66.1324
458.538,0.999423,0.00427199,5,31,0,-452.307,0.0386322,-0.101698,-2.53284,7.7662,8.22154,-3.45974,-3.23228,9.46815,9.55648,-1.18789,-1.2582,0.306877,-1.0632,0.882804,1.07345,-1.13839,-2.03315,-0.939899,-11.3195,-19.7673,-12.2278,128.008,-56.2241,78.4087,11.4836,-7.95439,-39.9768
458.571,0.940232,0.00683352,4,15,0,-455.104,0.0135215,-0.104979,-2.54659,7.72861,8.23571,-3.51034,-3.22233,9.49353,9.56053,1.06357,-0.0138847,0.301628,0.72223,-0.777976,1.53535,-0.0458473,-1.00103,-1.10535,-55.9044,-84.9414,-18.8218,-96.842,34.1063,-18.7897,68.6832,48.4346,70.1315
455.632,0.152482,0.0095864,4,15,0,-449.812,-0.0108431,-0.103506,-2.58019,7.77924,8.23802,-3.54567,-3.27077,9.44941,9.57139,1.71737,1.17767,0.45447,-1.19224,0.0354293,-0.463146,-1.04911,-2.08603,-0.082165,82.0034,-50.0127,-39.2353,100.962,-11.6394,-107.363,-19.7767,-78.2357,57.7517
458.084,0.999525,0.00253278,5,63,0,-454.41,0.0554216,-0.0593831,-2.47862,7.75756,8.22722,-3.44119,-3.23301,9.47093,9.57207,-1.04334,-0.786059,-1.49312,-0.951632,0.763231,-0.479191,-0.868936,-0.854575,0.455984,90.0168,53.3864,12.3513,62.7577,-39.7723,50.3853,-12.244,-78.8953,-87.2615
459.822,0.997992,0.00403025,4,31,0,-454.995,0.0482872,-0.08884,-2.4973,7.77038,8.2316,-3.47506,-3.24678,9.48956,9.57642,0.465777,0.866771,0.822998,1.15534,-0.464053,2.20868,0.726918,-0.955101,0.37462,12.8512,-58.9033,2.17848,117.557,-8.49192,38.9349,22.4303,-7.28853,90.7542
460.408,0.853995,0.00635939,2,3,0,-457.821,0.0481708,-0.0764524,-2.50019,7.7684,8.22835,-3.47847,-3.2434,9.48679,9.5744,-0.279114,-1.11433,0.148576,1.49631,-0.0244979,0.803818,0.00620641,0.357404,0.904545,70.3612,-3.83487,1.99923,88.6727,-32.9377,-1.00363,-2.05086,-49.2322,4.19204
459.586,0.838378,0.0073994,2,7,0,-453.47,0.0361645,-0.0560485,-2.51022,7.71856,8.23976,-3.47542,-3.23848,9.50102,9.57411,-0.711689,0.981077,-0.682996,-2.89259,0.831727,0.0914425,0.469179,0.802435,0.603891,-46.7455,60.7038,-1.87278,-112.896,5.44586,24.8281,-16.9995,48.8816,-90.7723
457.209,0.523366,0.00832087,3,15,0,-448.085,-0.00129727,-0.0720578,-2.47355,7.7462,8.26877,-3.48531,-3.22095,9.45036,9.56434,-0.37827,0.209927,-1.06913,-1.85261,2.51494,1.08708,0.838278,2.28205,0.263257,-121.196,-8.10038,13.7821,34.8384,157.706,75.7473,67.2587,50.9347,-24.7286
458.134,0.998121,0.0048851,4,15,0,-455.35,0.0172329,-0.0516057,-2.46517,7.75214,8.19769,-3.49591,-3.21333,9.48355,9.58161,0.203181,0.286469,-0.162381,0.156585,-1.60205,-0.0232697,-0.659603,1.28894,0.854011,-106.35,23.447,14.6705,47.0981,-138.319,56.2715,4.34793,70.5442,-8.02917
