rank,y_rep_mean,j,y_rep,.lower,.upper,.width,.point,.interval,agg_count,well
10,2371.495031812469,1,2408.558880922703,1700.2609933844653,3267.810524431571,0.95,mhd,mhd,2151,1
10,2371.495031812469,1,2408.558880922703,1700.2609933844653,3267.810524431571,0.95,mhd,mhd,2596,2
11,2449.8803555436148,1,2458.643482098932,1751.0248737747027,3381.4527809418046,0.95,mhd,mhd,2242,1
11,2449.8803555436148,1,2458.643482098932,1751.0248737747027,3381.4527809418046,0.95,mhd,mhd,2658,2
12,2528.986175242227,1,2228.647891018486,1859.3815724186543,3791.299919100794,0.95,mhd,mhd,2268,1
12,2528.986175242227,1,2228.647891018486,1859.3815724186543,3791.299919100794,0.95,mhd,mhd,2830,2
13,2606.879186045316,1,2321.1006358738878,1839.083186329817,3568.3466215195626,0.95,mhd,mhd,2413,1
13,2606.879186045316,1,2321.1006358738878,1839.083186329817,3568.3466215195626,0.95,mhd,mhd,3005,2
14,2689.732308661356,1,2859.571535971298,1857.1744992373622,3656.009994590278,0.95,mhd,mhd,2495,1
14,2689.732308661356,1,2859.571535971298,1857.1744992373622,3656.009994590278,0.95,mhd,mhd,3224,2
15,2776.6203118481662,1,2687.145729613486,1920.2959759663327,3842.4001015589356,0.95,mhd,mhd,2601,1
15,2776.6203118481662,1,2687.145729613486,1920.2959759663327,3842.4001015589356,0.95,mhd,mhd,3249,2
16,2862.168915246856,1,3199.717170832427,2011.4312641238992,4010.4492740463356,0.95,mhd,mhd,2741,1
16,2862.168915246856,1,3199.717170832427,2011.4312641238992,4010.4492740463356,0.95,mhd,mhd,3416,2
17,2950.3143879316826,1,2927.4513841110233,2126.7442487149674,4216.306141716576,0.95,mhd,mhd,2889,1
17,2950.3143879316826,1,2927.4513841110233,2126.7442487149674,4216.306141716576,0.95,mhd,mhd,3486,2
18,3039.200526058536,1,2910.9225247255804,2160.5758826825377,4283.803544797264,0.95,mhd,mhd,2946,1
18,3039.200526058536,1,2910.9225247255804,2160.5758826825377,4283.803544797264,0.95,mhd,mhd,3644,2
19,3134.064643102251,1,2704.990716807015,2265.2534149864005,4502.870389654928,0.95,mhd,mhd,3114,1
19,3134.064643102251,1,2704.990716807015,2265.2534149864005,4502.870389654928,0.95,mhd,mhd,3820,2
20,3228.2958948924124,1,3447.0330499791658,2325.0312761092946,4485.821964330737,0.95,mhd,mhd,3167,1
20,3228.2958948924124,1,3447.0330499791658,2325.0312761092946,4485.821964330737,0.95,mhd,mhd,3939,2
21,3323.2457799341996,1,3798.0659033783236,2239.900000533003,4614.037634311276,0.95,mhd,mhd,3383,1
21,3323.2457799341996,1,3798.0659033783236,2239.900000533003,4614.037634311276,0.95,mhd,mhd,4142,2
22,3421.1561591838617,1,3534.136751037095,2458.563846163314,4834.329887003189,0.95,mhd,mhd,NA,1
22,3421.1561591838617,1,3534.136751037095,2458.563846163314,4834.329887003189,0.95,mhd,mhd,NA,2
23,3526.3535796650954,1,3354.2348945947497,2486.485353230973,4913.295912190284,0.95,mhd,mhd,NA,1
23,3526.3535796650954,1,3354.2348945947497,2486.485353230973,4913.295912190284,0.95,mhd,mhd,NA,2
24,3621.971470706663,1,3688.511651643399,2523.035102448512,5039.109831873191,0.95,mhd,mhd,NA,1
24,3621.971470706663,1,3688.511651643399,2523.035102448512,5039.109831873191,0.95,mhd,mhd,NA,2
25,3727.05813440098,1,3982.0648919054283,2547.82394566487,5174.3392591892425,0.95,mhd,mhd,3281,1
25,3727.05813440098,1,3982.0648919054283,2547.82394566487,5174.3392591892425,0.95,mhd,mhd,3778,2
26,3837.249683993587,1,3987.7499915737662,2845.6823054695815,5295.2831300425905,0.95,mhd,mhd,3296,1
26,3837.249683993587,1,3987.7499915737662,2845.6823054695815,5295.2831300425905,0.95,mhd,mhd,3896,2
27,3947.798114386622,1,4185.567293053202,2848.528078933656,5527.040856768847,0.95,mhd,mhd,3430,1
27,3947.798114386622,1,4185.567293053202,2848.528078933656,5527.040856768847,0.95,mhd,mhd,3923,2
28,4058.1633716586907,1,4011.4207870514024,2749.9390286836865,5658.301633740648,0.95,mhd,mhd,3538,1
28,4058.1633716586907,1,4011.4207870514024,2749.9390286836865,5658.301633740648,0.95,mhd,mhd,4173,2
29,4170.62527313872,1,4614.571480814284,3014.310054437542,5737.322989781806,0.95,mhd,mhd,3651,1
29,4170.62527313872,1,4614.571480814284,3014.310054437542,5737.322989781806,0.95,mhd,mhd,4267,2
30,4283.457181518323,1,3977.2104152783795,3079.9518401982878,6041.247146307892,0.95,mhd,mhd,3852,1
30,4283.457181518323,1,3977.2104152783795,3079.9518401982878,6041.247146307892,0.95,mhd,mhd,4395,2
31,4398.603554211048,1,4515.905491278668,3164.334580970488,6103.889963997885,0.95,mhd,mhd,3917,1
31,4398.603554211048,1,4515.905491278668,3164.334580970488,6103.889963997885,0.95,mhd,mhd,4501,2
32,4517.693277909133,1,5066.440963300094,3230.7314163096726,6435.105473848297,0.95,mhd,mhd,4056,1
32,4517.693277909133,1,5066.440963300094,3230.7314163096726,6435.105473848297,0.95,mhd,mhd,4573,2
33,4632.682003540199,1,4384.074507786374,3293.799683464308,6407.295401335688,0.95,mhd,mhd,4297,1
33,4632.682003540199,1,4384.074507786374,3293.799683464308,6407.295401335688,0.95,mhd,mhd,4778,2
34,4751.489055279977,1,4753.3966118525905,3368.4979922639104,6832.172774388961,0.95,mhd,mhd,4302,1
34,4751.489055279977,1,4753.3966118525905,3368.4979922639104,6832.172774388961,0.95,mhd,mhd,4879,2
35,4878.571115320454,1,4775.097136209551,3439.0281782581737,6891.8714941972785,0.95,mhd,mhd,4554,1
35,4878.571115320454,1,4775.097136209551,3439.0281782581737,6891.8714941972785,0.95,mhd,mhd,5301,2
36,4999.647535637088,1,5106.756306943329,3524.272251052327,7432.008871719715,0.95,mhd,mhd,4675,1
36,4999.647535637088,1,5106.756306943329,3524.272251052327,7432.008871719715,0.95,mhd,mhd,5373,2
37,5119.8988770828,1,4457.816546275631,3663.9727234132693,7545.368306907738,0.95,mhd,mhd,4891,1
37,5119.8988770828,1,4457.816546275631,3663.9727234132693,7545.368306907738,0.95,mhd,mhd,5715,2
38,5254.333800530232,1,5087.299500109898,3631.526464915302,7573.592553073272,0.95,mhd,mhd,4897,1
38,5254.333800530232,1,5087.299500109898,3631.526464915302,7573.592553073272,0.95,mhd,mhd,5735,2
39,5383.8052594822275,1,6293.423704253982,3831.249958549946,7789.217821627217,0.95,mhd,mhd,5056,1
39,5383.8052594822275,1,6293.423704253982,3831.249958549946,7789.217821627217,0.95,mhd,mhd,5883,2
40,5505.1569361144875,1,5353.670208995825,3988.9061246550236,7720.888296582222,0.95,mhd,mhd,5129,1
40,5505.1569361144875,1,5353.670208995825,3988.9061246550236,7720.888296582222,0.95,mhd,mhd,6034,2
41,5643.8675840948445,1,6070.957544014076,3945.7968120094824,7546.61202726761,0.95,mhd,mhd,5354,1
41,5643.8675840948445,1,6070.957544014076,3945.7968120094824,7546.61202726761,0.95,mhd,mhd,6251,2
42,5773.5697407852695,1,5784.282285189146,4107.063410344807,8039.372127766333,0.95,mhd,mhd,NA,1
42,5773.5697407852695,1,5784.282285189146,4107.063410344807,8039.372127766333,0.95,mhd,mhd,NA,2
43,5905.187384632396,1,6395.905159010328,4161.511333241811,8239.078881395153,0.95,mhd,mhd,NA,1
43,5905.187384632396,1,6395.905159010328,4161.511333241811,8239.078881395153,0.95,mhd,mhd,NA,2
44,6039.850746910983,1,6171.16823458762,4338.151569848803,8366.972357185996,0.95,mhd,mhd,NA,1
44,6039.850746910983,1,6171.16823458762,4338.151569848803,8366.972357185996,0.95,mhd,mhd,NA,2
45,6173.321625605647,1,6045.862393709921,4471.3783480943985,8545.450882094186,0.95,mhd,mhd,NA,1
45,6173.321625605647,1,6045.862393709921,4471.3783480943985,8545.450882094186,0.95,mhd,mhd,NA,2
46,6304.898301404921,1,6318.439402409645,4116.1278207181795,8649.987619813855,0.95,mhd,mhd,NA,1
46,6304.898301404921,1,6318.439402409645,4116.1278207181795,8649.987619813855,0.95,mhd,mhd,NA,2
47,6449.214353719012,1,6275.6441990772455,4609.499584754811,9020.139519226292,0.95,mhd,mhd,NA,1
47,6449.214353719012,1,6275.6441990772455,4609.499584754811,9020.139519226292,0.95,mhd,mhd,NA,2
48,6577.271416387368,1,6563.9539720377825,4533.918879005796,9388.770205333085,0.95,mhd,mhd,NA,1
48,6577.271416387368,1,6563.9539720377825,4533.918879005796,9388.770205333085,0.95,mhd,mhd,NA,2
49,6717.628261564948,1,6014.41093479808,4755.461872527061,9587.522041142673,0.95,mhd,mhd,NA,1
49,6717.628261564948,1,6014.41093479808,4755.461872527061,9587.522041142673,0.95,mhd,mhd,NA,2
50,6854.502617366422,1,6535.602352825335,4790.27142738819,9705.99739306463,0.95,mhd,mhd,NA,1
50,6854.502617366422,1,6535.602352825335,4790.27142738819,9705.99739306463,0.95,mhd,mhd,NA,2
51,6992.959499551942,1,6879.494425399493,4870.41087241549,10110.890957075626,0.95,mhd,mhd,NA,1
51,6992.959499551942,1,6879.494425399493,4870.41087241549,10110.890957075626,0.95,mhd,mhd,NA,2
52,7133.865995063747,1,6756.310660840739,4975.525248779925,10298.30580398228,0.95,mhd,mhd,NA,1
52,7133.865995063747,1,6756.310660840739,4975.525248779925,10298.30580398228,0.95,mhd,mhd,NA,2
53,7266.153300776611,1,7094.266682138762,5282.413234970841,10183.698546386237,0.95,mhd,mhd,NA,1
53,7266.153300776611,1,7094.266682138762,5282.413234970841,10183.698546386237,0.95,mhd,mhd,NA,2
54,7403.624274932697,1,7238.677632337463,5171.003949499626,10175.859459203664,0.95,mhd,mhd,NA,1
54,7403.624274932697,1,7238.677632337463,5171.003949499626,10175.859459203664,0.95,mhd,mhd,NA,2
55,7534.566057713742,1,7289.614333450451,5426.829790033291,10150.79511087438,0.95,mhd,mhd,NA,1
55,7534.566057713742,1,7289.614333450451,5426.829790033291,10150.79511087438,0.95,mhd,mhd,NA,2
56,7676.6755492854245,1,7480.446545755851,5421.162561471444,11170.452990674934,0.95,mhd,mhd,NA,1
56,7676.6755492854245,1,7480.446545755851,5421.162561471444,11170.452990674934,0.95,mhd,mhd,NA,2
57,7819.559857382643,1,8418.260029099183,5624.74914288711,11273.728845106292,0.95,mhd,mhd,NA,1
57,7819.559857382643,1,8418.260029099183,5624.74914288711,11273.728845106292,0.95,mhd,mhd,NA,2
58,7953.486273454204,1,7899.421645226004,5642.496441146908,11264.141986176473,0.95,mhd,mhd,NA,1
58,7953.486273454204,1,7899.421645226004,5642.496441146908,11264.141986176473,0.95,mhd,mhd,NA,2
59,8095.889921281443,1,7844.943250213008,5429.916448690331,11173.453407145702,0.95,mhd,mhd,NA,1
59,8095.889921281443,1,7844.943250213008,5429.916448690331,11173.453407145702,0.95,mhd,mhd,NA,2
60,8224.573781012352,1,8331.167929180656,5845.217265127205,11622.833165446207,0.95,mhd,mhd,NA,1
60,8224.573781012352,1,8331.167929180656,5845.217265127205,11622.833165446207,0.95,mhd,mhd,NA,2
61,8363.746543334175,1,8182.1193434797,5772.50009504118,12610.324803384488,0.95,mhd,mhd,NA,1
61,8363.746543334175,1,8182.1193434797,5772.50009504118,12610.324803384488,0.95,mhd,mhd,NA,2
62,8488.904605186412,1,9042.522816175435,5928.614870959335,12259.535363487956,0.95,mhd,mhd,NA,1
62,8488.904605186412,1,9042.522816175435,5928.614870959335,12259.535363487956,0.95,mhd,mhd,NA,2
63,8619.224413376933,1,7497.435529981784,5852.523806527674,12435.97291054759,0.95,mhd,mhd,NA,1
63,8619.224413376933,1,7497.435529981784,5852.523806527674,12435.97291054759,0.95,mhd,mhd,NA,2
64,8757.157179677855,1,8487.48745624668,6186.099332315764,12262.417431581853,0.95,mhd,mhd,NA,1
64,8757.157179677855,1,8487.48745624668,6186.099332315764,12262.417431581853,0.95,mhd,mhd,NA,2
65,8893.495044381245,1,8913.338038342965,6479.06770177583,12299.058187675606,0.95,mhd,mhd,NA,1
65,8893.495044381245,1,8913.338038342965,6479.06770177583,12299.058187675606,0.95,mhd,mhd,NA,2
66,9018.061788844185,1,9201.637762883847,6507.016921067743,12398.639694996264,0.95,mhd,mhd,NA,1
66,9018.061788844185,1,9201.637762883847,6507.016921067743,12398.639694996264,0.95,mhd,mhd,NA,2
67,9143.894675902531,1,9081.100347337178,6431.048406291281,12589.818388394338,0.95,mhd,mhd,NA,1
67,9143.894675902531,1,9081.100347337178,6431.048406291281,12589.818388394338,0.95,mhd,mhd,NA,2
68,9260.024853735938,1,9083.912417547648,5978.138239728176,13356.78900019174,0.95,mhd,mhd,NA,1
68,9260.024853735938,1,9083.912417547648,5978.138239728176,13356.78900019174,0.95,mhd,mhd,NA,2
69,9385.784076029311,1,9267.59383045502,6614.52122380843,12953.076576633046,0.95,mhd,mhd,NA,1
69,9385.784076029311,1,9267.59383045502,6614.52122380843,12953.076576633046,0.95,mhd,mhd,NA,2
70,9534.153003854772,1,9423.046120845578,6647.299010563937,14071.359446619059,0.95,mhd,mhd,NA,1
70,9534.153003854772,1,9423.046120845578,6647.299010563937,14071.359446619059,0.95,mhd,mhd,NA,2
71,9637.326957699212,1,9566.999917032941,6563.393408687377,14073.47681206028,0.95,mhd,mhd,NA,1
71,9637.326957699212,1,9566.999917032941,6563.393408687377,14073.47681206028,0.95,mhd,mhd,NA,2
72,9763.824935227907,1,9764.62503831698,7023.170953145753,13341.717937317842,0.95,mhd,mhd,NA,1
72,9763.824935227907,1,9764.62503831698,7023.170953145753,13341.717937317842,0.95,mhd,mhd,NA,2
73,9887.802407555362,1,10688.581406247806,7011.856688911031,13752.600193053548,0.95,mhd,mhd,NA,1
73,9887.802407555362,1,10688.581406247806,7011.856688911031,13752.600193053548,0.95,mhd,mhd,NA,2
74,9996.49761725473,1,11183.178721820783,7158.876942447376,14428.395693684915,0.95,mhd,mhd,NA,1
74,9996.49761725473,1,11183.178721820783,7158.876942447376,14428.395693684915,0.95,mhd,mhd,NA,2
75,10118.445559611093,1,10371.411975940295,7252.681633342299,14058.876885801574,0.95,mhd,mhd,NA,1
75,10118.445559611093,1,10371.411975940295,7252.681633342299,14058.876885801574,0.95,mhd,mhd,NA,2
76,10237.290809827004,1,9891.789105211585,7308.914951657964,13992.447981807009,0.95,mhd,mhd,NA,1
76,10237.290809827004,1,9891.789105211585,7308.914951657964,13992.447981807009,0.95,mhd,mhd,NA,2
77,10351.678419767086,1,10785.122325100827,7302.470667833277,14212.598964792607,0.95,mhd,mhd,NA,1
77,10351.678419767086,1,10785.122325100827,7302.470667833277,14212.598964792607,0.95,mhd,mhd,NA,2
78,10447.651046569723,1,10672.557133135946,7447.340869449129,14445.363326807974,0.95,mhd,mhd,NA,1
78,10447.651046569723,1,10672.557133135946,7447.340869449129,14445.363326807974,0.95,mhd,mhd,NA,2
79,10566.37972723476,1,10437.374752920057,7362.298669918654,14681.788640300827,0.95,mhd,mhd,NA,1
79,10566.37972723476,1,10437.374752920057,7362.298669918654,14681.788640300827,0.95,mhd,mhd,NA,2
80,10662.375803197332,1,10191.055528061499,7704.216758589461,14687.114310973007,0.95,mhd,mhd,NA,1
80,10662.375803197332,1,10191.055528061499,7704.216758589461,14687.114310973007,0.95,mhd,mhd,NA,2
81,10776.604931193886,1,10883.084916013602,7912.831568884275,15092.64374112721,0.95,mhd,mhd,NA,1
81,10776.604931193886,1,10883.084916013602,7912.831568884275,15092.64374112721,0.95,mhd,mhd,NA,2
82,10876.455041725423,1,10746.286757714044,7621.654996384714,15824.282518957929,0.95,mhd,mhd,NA,1
82,10876.455041725423,1,10746.286757714044,7621.654996384714,15824.282518957929,0.95,mhd,mhd,NA,2
83,10977.00777268633,1,10704.468272522376,7923.99519758293,16950.89108560619,0.95,mhd,mhd,NA,1
83,10977.00777268633,1,10704.468272522376,7923.99519758293,16950.89108560619,0.95,mhd,mhd,NA,2
84,11084.373486042961,1,10624.953886580877,7754.867582737817,15109.1067758311,0.95,mhd,mhd,NA,1
84,11084.373486042961,1,10624.953886580877,7754.867582737817,15109.1067758311,0.95,mhd,mhd,NA,2
85,11172.461520738569,1,11232.068739475784,8040.586357978046,16265.560605986126,0.95,mhd,mhd,NA,1
85,11172.461520738569,1,11232.068739475784,8040.586357978046,16265.560605986126,0.95,mhd,mhd,NA,2
86,11269.558593956432,1,11641.215233481651,7707.325782504384,16251.10062795307,0.95,mhd,mhd,NA,1
86,11269.558593956432,1,11641.215233481651,7707.325782504384,16251.10062795307,0.95,mhd,mhd,NA,2
87,11358.137321773671,1,11515.297885409973,8239.548873429687,15594.956843736218,0.95,mhd,mhd,NA,1
87,11358.137321773671,1,11515.297885409973,8239.548873429687,15594.956843736218,0.95,mhd,mhd,NA,2
88,11460.176434660456,1,9675.397615797308,8272.938459396706,15906.129801535913,0.95,mhd,mhd,NA,1
88,11460.176434660456,1,9675.397615797308,8272.938459396706,15906.129801535913,0.95,mhd,mhd,NA,2
89,11540.382184006035,1,12387.53623735743,8345.010569967735,16534.3853330385,0.95,mhd,mhd,NA,1
89,11540.382184006035,1,12387.53623735743,8345.010569967735,16534.3853330385,0.95,mhd,mhd,NA,2
90,11636.918193030919,1,10031.324014661119,8274.476066958123,16260.827454926079,0.95,mhd,mhd,NA,1
90,11636.918193030919,1,10031.324014661119,8274.476066958123,16260.827454926079,0.95,mhd,mhd,NA,2
91,11717.751979093204,1,12243.894576837873,8192.43058764762,15925.741087004772,0.95,mhd,mhd,NA,1
91,11717.751979093204,1,12243.894576837873,8192.43058764762,15925.741087004772,0.95,mhd,mhd,NA,2
92,11816.32191620226,1,12465.7634616853,8269.112117254073,16739.44643725381,0.95,mhd,mhd,NA,1
92,11816.32191620226,1,12465.7634616853,8269.112117254073,16739.44643725381,0.95,mhd,mhd,NA,2
93,11878.615444060655,1,11923.220410662705,8558.651053534077,16358.600318634652,0.95,mhd,mhd,NA,1
93,11878.615444060655,1,11923.220410662705,8558.651053534077,16358.600318634652,0.95,mhd,mhd,NA,2
94,11974.84170110184,1,10480.743393254024,8797.925379161527,16594.565455862932,0.95,mhd,mhd,NA,1
94,11974.84170110184,1,10480.743393254024,8797.925379161527,16594.565455862932,0.95,mhd,mhd,NA,2
95,12047.338459122802,1,12016.258766472218,8293.651025808833,16866.9225943166,0.95,mhd,mhd,NA,1
95,12047.338459122802,1,12016.258766472218,8293.651025808833,16866.9225943166,0.95,mhd,mhd,NA,2
96,12110.942688910125,1,12996.951854607605,8123.562885950601,18558.317066911088,0.95,mhd,mhd,11027,1
96,12110.942688910125,1,12996.951854607605,8123.562885950601,18558.317066911088,0.95,mhd,mhd,11653,2
97,12186.184350813888,1,11889.551247947933,8562.029914951034,17057.592885085174,0.95,mhd,mhd,11211,1
97,12186.184350813888,1,11889.551247947933,8562.029914951034,17057.592885085174,0.95,mhd,mhd,11907,2
98,12266.229672898831,1,11962.102730095416,8758.033059432235,17378.86289832513,0.95,mhd,mhd,11179,1
98,12266.229672898831,1,11962.102730095416,8758.033059432235,17378.86289832513,0.95,mhd,mhd,11905,2
99,12328.55134063962,1,12309.050386144729,8889.986527877281,17237.06642871527,0.95,mhd,mhd,11311,1
99,12328.55134063962,1,12309.050386144729,8889.986527877281,17237.06642871527,0.95,mhd,mhd,11858,2
100,12383.389673981263,1,12298.123348199366,8790.541387643067,16654.92690832756,0.95,mhd,mhd,11260,1
100,12383.389673981263,1,12298.123348199366,8790.541387643067,16654.92690832756,0.95,mhd,mhd,11905,2
101,12465.051140921378,1,13006.041406613867,8482.689141881507,17285.508631643836,0.95,mhd,mhd,11488,1
101,12465.051140921378,1,13006.041406613867,8482.689141881507,17285.508631643836,0.95,mhd,mhd,12159,2
102,12529.448217844118,1,12387.372420538532,8917.732357290972,17238.877461780226,0.95,mhd,mhd,11608,1
102,12529.448217844118,1,12387.372420538532,8917.732357290972,17238.877461780226,0.95,mhd,mhd,12422,2
103,12583.419387723534,1,12358.11551569637,8656.267705315213,17309.014739724927,0.95,mhd,mhd,11300,1
103,12583.419387723534,1,12358.11551569637,8656.267705315213,17309.014739724927,0.95,mhd,mhd,12548,2
104,12648.354758871865,1,12728.620041951386,9142.86851137372,17811.76992096315,0.95,mhd,mhd,11834,1
104,12648.354758871865,1,12728.620041951386,9142.86851137372,17811.76992096315,0.95,mhd,mhd,12645,2
105,12710.272529496999,1,13022.592271943862,9179.728457852661,17737.302881527372,0.95,mhd,mhd,11661,1
105,12710.272529496999,1,13022.592271943862,9179.728457852661,17737.302881527372,0.95,mhd,mhd,12595,2
106,12768.499369748683,1,14393.355472953055,8868.840887595412,17933.37329817945,0.95,mhd,mhd,11992,1
106,12768.499369748683,1,14393.355472953055,8868.840887595412,17933.37329817945,0.95,mhd,mhd,13143,2
107,12804.769748029856,1,12952.214241657226,8983.813712475117,17994.31066212993,0.95,mhd,mhd,12047,1
107,12804.769748029856,1,12952.214241657226,8983.813712475117,17994.31066212993,0.95,mhd,mhd,13452,2
108,12873.982355633978,1,12181.748956235102,9026.190683582756,17420.337819774664,0.95,mhd,mhd,12191,1
108,12873.982355633978,1,12181.748956235102,9026.190683582756,17420.337819774664,0.95,mhd,mhd,13492,2
109,12918.756268237852,1,12113.77577238376,9403.232634749143,18613.02607563303,0.95,mhd,mhd,12362,1
109,12918.756268237852,1,12113.77577238376,9403.232634749143,18613.02607563303,0.95,mhd,mhd,13564,2
110,12982.228545324067,1,11491.007789317762,8775.520358970814,18326.851277644168,0.95,mhd,mhd,12225,1
110,12982.228545324067,1,11491.007789317762,8775.520358970814,18326.851277644168,0.95,mhd,mhd,13515,2
111,13031.03913074007,1,13813.032891618059,9417.483084397743,17802.756585703366,0.95,mhd,mhd,12122,1
111,13031.03913074007,1,13813.032891618059,9417.483084397743,17802.756585703366,0.95,mhd,mhd,13296,2
112,13073.69489069155,1,12605.231267042529,9581.989716705564,18321.867916711424,0.95,mhd,mhd,12332,1
112,13073.69489069155,1,12605.231267042529,9581.989716705564,18321.867916711424,0.95,mhd,mhd,13593,2
113,13129.714292306107,1,12033.30561371496,9241.325448292277,17675.72302611418,0.95,mhd,mhd,12493,1
113,13129.714292306107,1,12033.30561371496,9241.325448292277,17675.72302611418,0.95,mhd,mhd,13588,2
114,13172.222207088957,1,12135.615275013497,8927.338851501898,18284.91150786407,0.95,mhd,mhd,12469,1
114,13172.222207088957,1,12135.615275013497,8927.338851501898,18284.91150786407,0.95,mhd,mhd,13664,2
115,13216.074343437838,1,13150.045264205872,9145.132387296222,18363.260173413484,0.95,mhd,mhd,12456,1
115,13216.074343437838,1,13150.045264205872,9145.132387296222,18363.260173413484,0.95,mhd,mhd,13742,2
116,13256.17497232129,1,14403.411167305132,9432.023993095969,19299.018886233225,0.95,mhd,mhd,12679,1
116,13256.17497232129,1,14403.411167305132,9432.023993095969,19299.018886233225,0.95,mhd,mhd,13833,2
117,13284.938134957338,1,13974.125823382623,9390.965031175827,19246.378891415698,0.95,mhd,mhd,12670,1
117,13284.938134957338,1,13974.125823382623,9390.965031175827,19246.378891415698,0.95,mhd,mhd,13972,2
118,13322.059781528438,1,12502.400668730488,9495.009921459969,19144.824218050773,0.95,mhd,mhd,12963,1
118,13322.059781528438,1,12502.400668730488,9495.009921459969,19144.824218050773,0.95,mhd,mhd,14032,2
119,13370.22351502538,1,12111.999057434481,9429.970583982014,18340.673732215037,0.95,mhd,mhd,13314,1
119,13370.22351502538,1,12111.999057434481,9429.970583982014,18340.673732215037,0.95,mhd,mhd,14491,2
120,13406.960051414459,1,12570.516838245554,9313.976467031429,20085.425680920922,0.95,mhd,mhd,13388,1
120,13406.960051414459,1,12570.516838245554,9313.976467031429,20085.425680920922,0.95,mhd,mhd,14583,2
121,13461.39009842025,1,13617.552505968424,9736.042550062895,19131.400253786036,0.95,mhd,mhd,13339,1
121,13461.39009842025,1,13617.552505968424,9736.042550062895,19131.400253786036,0.95,mhd,mhd,14593,2
122,13478.573554436181,1,12256.159631616738,9771.97508530934,18962.684144587412,0.95,mhd,mhd,13507,1
122,13478.573554436181,1,12256.159631616738,9771.97508530934,18962.684144587412,0.95,mhd,mhd,14685,2
123,13499.335637694245,1,14509.537466496642,9776.626587959961,19204.700262724757,0.95,mhd,mhd,13518,1
123,13499.335637694245,1,14509.537466496642,9776.626587959961,19204.700262724757,0.95,mhd,mhd,14546,2
124,13547.542917578836,1,12546.54495820265,9500.556948509091,18905.279015236465,0.95,mhd,mhd,13497,1
124,13547.542917578836,1,12546.54495820265,9500.556948509091,18905.279015236465,0.95,mhd,mhd,14708,2
125,13570.232767859561,1,12985.565631805295,9723.085831033464,18152.024600181747,0.95,mhd,mhd,13532,1
125,13570.232767859561,1,12985.565631805295,9723.085831033464,18152.024600181747,0.95,mhd,mhd,14800,2
126,13609.938920204831,1,13824.139488784958,9609.175330931865,18486.99917397783,0.95,mhd,mhd,13614,1
126,13609.938920204831,1,13824.139488784958,9609.175330931865,18486.99917397783,0.95,mhd,mhd,14719,2
127,13644.755427119962,1,11836.018710097062,9991.273600181887,19839.17622148998,0.95,mhd,mhd,14005,1
127,13644.755427119962,1,11836.018710097062,9991.273600181887,19839.17622148998,0.95,mhd,mhd,14774,2
128,13655.28713353167,1,12268.347517980083,9393.685450706369,19791.70890469211,0.95,mhd,mhd,13692,1
128,13655.28713353167,1,12268.347517980083,9393.685450706369,19791.70890469211,0.95,mhd,mhd,14872,2
129,13704.920869634298,1,14032.691502765709,9657.427774547328,19843.05348744243,0.95,mhd,mhd,14221,1
129,13704.920869634298,1,14032.691502765709,9657.427774547328,19843.05348744243,0.95,mhd,mhd,15046,2
130,13709.626693516033,1,14338.356390654793,9481.120252547185,19678.574816017022,0.95,mhd,mhd,14154,1
