rank,j,y_rep_mean,y_rep,.lower,.upper,.width,.point,.interval,cell_type,well,agg_count
59,1,7276.696215454459,6897.297929079789,5296.116529779014,10330.46338466084,0.95,mhd,mhd,LCC1,2,NA
59,2,11638.00315763954,11087.020583435935,8121.165453817217,15778.038766012582,0.95,mhd,mhd,LCC9,1,NA
59,2,11638.00315763954,11087.020583435935,8121.165453817217,15778.038766012582,0.95,mhd,mhd,LCC9,2,NA
60,1,7369.582488616667,7674.116965226557,5129.940531585382,10031.249023091295,0.95,mhd,mhd,LCC1,1,NA
60,1,7369.582488616667,7674.116965226557,5129.940531585382,10031.249023091295,0.95,mhd,mhd,LCC1,2,NA
60,2,11730.459100731354,11480.4596512016,8392.938498289403,16158.15045312741,0.95,mhd,mhd,LCC9,1,NA
60,2,11730.459100731354,11480.4596512016,8392.938498289403,16158.15045312741,0.95,mhd,mhd,LCC9,2,NA
61,1,7464.825349562762,8626.357559351763,5200.709268189682,10405.504197777133,0.95,mhd,mhd,LCC1,1,NA
61,1,7464.825349562762,8626.357559351763,5200.709268189682,10405.504197777133,0.95,mhd,mhd,LCC1,2,NA
61,2,11824.322451029238,11285.743603566576,8439.920666750695,16015.780554961988,0.95,mhd,mhd,LCC9,1,NA
61,2,11824.322451029238,11285.743603566576,8439.920666750695,16015.780554961988,0.95,mhd,mhd,LCC9,2,NA
62,1,7555.48547378217,7925.709375951715,5421.068597291149,10432.579076361977,0.95,mhd,mhd,LCC1,1,NA
62,1,7555.48547378217,7925.709375951715,5421.068597291149,10432.579076361977,0.95,mhd,mhd,LCC1,2,NA
62,2,11943.868970488098,12695.805732461857,8271.370040986832,15988.242051021925,0.95,mhd,mhd,LCC9,1,NA
62,2,11943.868970488098,12695.805732461857,8271.370040986832,15988.242051021925,0.95,mhd,mhd,LCC9,2,NA
63,1,7648.6533786662885,7670.820335533025,5372.398016718309,10613.62922152315,0.95,mhd,mhd,LCC1,1,NA
63,1,7648.6533786662885,7670.820335533025,5372.398016718309,10613.62922152315,0.95,mhd,mhd,LCC1,2,NA
63,2,12023.985147542995,12574.19686465486,8182.910206588352,17380.56492505285,0.95,mhd,mhd,LCC9,1,NA
63,2,12023.985147542995,12574.19686465486,8182.910206588352,17380.56492505285,0.95,mhd,mhd,LCC9,2,NA
64,1,7737.533595289212,7053.324569352764,5668.562018336082,11048.254871205156,0.95,mhd,mhd,LCC1,1,NA
64,1,7737.533595289212,7053.324569352764,5668.562018336082,11048.254871205156,0.95,mhd,mhd,LCC1,2,NA
64,2,12140.379463442914,11348.553449580884,8926.580669655923,16295.267811326608,0.95,mhd,mhd,LCC9,1,NA
64,2,12140.379463442914,11348.553449580884,8926.580669655923,16295.267811326608,0.95,mhd,mhd,LCC9,2,NA
65,1,7824.843884726884,7773.662598324995,5730.938299615663,10693.463687479743,0.95,mhd,mhd,LCC1,1,NA
65,1,7824.843884726884,7773.662598324995,5730.938299615663,10693.463687479743,0.95,mhd,mhd,LCC1,2,NA
65,2,12216.615679491473,10644.070575013999,8487.117294605656,16990.73973747199,0.95,mhd,mhd,LCC9,1,NA
65,2,12216.615679491473,10644.070575013999,8487.117294605656,16990.73973747199,0.95,mhd,mhd,LCC9,2,NA
66,1,7919.717683384143,7636.7367974896015,5916.179033333484,10798.446349857979,0.95,mhd,mhd,LCC1,1,NA
66,1,7919.717683384143,7636.7367974896015,5916.179033333484,10798.446349857979,0.95,mhd,mhd,LCC1,2,NA
66,2,12307.375734634135,10933.834535612548,8861.587002233631,16632.95205193023,0.95,mhd,mhd,LCC9,1,NA
66,2,12307.375734634135,10933.834535612548,8861.587002233631,16632.95205193023,0.95,mhd,mhd,LCC9,2,NA
67,1,8012.286607901602,8587.341040228306,5823.084654321459,11194.409226041033,0.95,mhd,mhd,LCC1,1,NA
67,1,8012.286607901602,8587.341040228306,5823.084654321459,11194.409226041033,0.95,mhd,mhd,LCC1,2,NA
67,2,12405.876068846206,12817.340994835873,8836.957369408248,16822.733155052683,0.95,mhd,mhd,LCC9,1,NA
67,2,12405.876068846206,12817.340994835873,8836.957369408248,16822.733155052683,0.95,mhd,mhd,LCC9,2,NA
68,1,8095.802471458594,8515.49551333541,5797.880972744566,11583.849949834941,0.95,mhd,mhd,LCC1,1,NA
68,1,8095.802471458594,8515.49551333541,5797.880972744566,11583.849949834941,0.95,mhd,mhd,LCC1,2,NA
68,2,12493.656885352162,13480.793457226182,8580.40430595701,17720.35246812177,0.95,mhd,mhd,LCC9,1,NA
68,2,12493.656885352162,13480.793457226182,8580.40430595701,17720.35246812177,0.95,mhd,mhd,LCC9,2,NA
69,1,8188.017697267902,9574.063261102498,6089.5461107852,11548.451049499017,0.95,mhd,mhd,LCC1,1,NA
69,1,8188.017697267902,9574.063261102498,6089.5461107852,11548.451049499017,0.95,mhd,mhd,LCC1,2,NA
69,2,12589.128853628423,11362.195105969506,8882.623830351196,17718.94963321439,0.95,mhd,mhd,LCC9,1,NA
69,2,12589.128853628423,11362.195105969506,8882.623830351196,17718.94963321439,0.95,mhd,mhd,LCC9,2,NA
70,1,8280.679055961964,8600.258549300028,5979.862291194453,11278.08825259654,0.95,mhd,mhd,LCC1,1,NA
70,1,8280.679055961964,8600.258549300028,5979.862291194453,11278.08825259654,0.95,mhd,mhd,LCC1,2,NA
70,2,12654.46088480532,13351.193622293848,9261.954031499346,16840.251417371463,0.95,mhd,mhd,LCC9,1,NA
70,2,12654.46088480532,13351.193622293848,9261.954031499346,16840.251417371463,0.95,mhd,mhd,LCC9,2,NA
71,1,8357.273747873785,8462.574311296747,5989.622467461513,13616.886631166433,0.95,mhd,mhd,LCC1,1,NA
71,1,8357.273747873785,8462.574311296747,5989.622467461513,13616.886631166433,0.95,mhd,mhd,LCC1,2,NA
71,2,12736.882106964373,12405.23107991583,9339.10988857438,17389.250206223176,0.95,mhd,mhd,LCC9,1,NA
71,2,12736.882106964373,12405.23107991583,9339.10988857438,17389.250206223176,0.95,mhd,mhd,LCC9,2,NA
72,1,8458.655636068914,8892.753573791673,6086.644428854458,11544.58394713615,0.95,mhd,mhd,LCC1,1,9374
72,1,8458.655636068914,8892.753573791673,6086.644428854458,11544.58394713615,0.95,mhd,mhd,LCC1,2,9252
72,2,12820.474852908277,13274.812017194843,8698.026415249376,17995.18466015968,0.95,mhd,mhd,LCC9,1,11982
72,2,12820.474852908277,13274.812017194843,8698.026415249376,17995.18466015968,0.95,mhd,mhd,LCC9,2,12408
73,1,8537.198577453224,9752.824845467358,6274.872873877935,11992.726860268547,0.95,mhd,mhd,LCC1,1,9480
73,1,8537.198577453224,9752.824845467358,6274.872873877935,11992.726860268547,0.95,mhd,mhd,LCC1,2,9314
73,2,12886.566997319947,13753.14364913805,9385.771961921157,17907.735067409114,0.95,mhd,mhd,LCC9,1,12597
73,2,12886.566997319947,13753.14364913805,9385.771961921157,17907.735067409114,0.95,mhd,mhd,LCC9,2,12636
74,1,8614.780883771387,8547.911837951164,6182.961332466423,12110.473004112226,0.95,mhd,mhd,LCC1,1,9528
74,1,8614.780883771387,8547.911837951164,6182.961332466423,12110.473004112226,0.95,mhd,mhd,LCC1,2,9363
74,2,12962.908875319681,12396.73938828196,9271.51643594176,18384.38121859215,0.95,mhd,mhd,LCC9,1,12346
74,2,12962.908875319681,12396.73938828196,9271.51643594176,18384.38121859215,0.95,mhd,mhd,LCC9,2,12634
75,1,8700.076375941942,8660.36323920799,6302.666327370408,12802.641393057984,0.95,mhd,mhd,LCC1,1,9555
75,1,8700.076375941942,8660.36323920799,6302.666327370408,12802.641393057984,0.95,mhd,mhd,LCC1,2,9427
75,2,13038.176231628724,11343.804767390555,9219.874498161367,17991.350170231148,0.95,mhd,mhd,LCC9,1,12561
75,2,13038.176231628724,11343.804767390555,9219.874498161367,17991.350170231148,0.95,mhd,mhd,LCC9,2,12841
76,1,8779.648383400798,7763.39005448909,6402.750214843372,12602.944358861743,0.95,mhd,mhd,LCC1,1,9619
76,1,8779.648383400798,7763.39005448909,6402.750214843372,12602.944358861743,0.95,mhd,mhd,LCC1,2,9321
76,2,13108.038811013004,13178.945796122704,8904.83542905014,18517.421597146622,0.95,mhd,mhd,LCC9,1,12387
76,2,13108.038811013004,13178.945796122704,8904.83542905014,18517.421597146622,0.95,mhd,mhd,LCC9,2,12750
77,1,8871.57460811396,7971.890421396749,6527.926903590306,13509.901111040253,0.95,mhd,mhd,LCC1,1,9714
77,1,8871.57460811396,7971.890421396749,6527.926903590306,13509.901111040253,0.95,mhd,mhd,LCC1,2,9454
77,2,13181.354010551471,12581.232740875648,8867.751727348617,19345.92917449236,0.95,mhd,mhd,LCC9,1,12457
77,2,13181.354010551471,12581.232740875648,8867.751727348617,19345.92917449236,0.95,mhd,mhd,LCC9,2,12961
78,1,8946.89480236595,9120.07888138045,6030.589422952355,13131.749096450178,0.95,mhd,mhd,LCC1,1,9822
78,1,8946.89480236595,9120.07888138045,6030.589422952355,13131.749096450178,0.95,mhd,mhd,LCC1,2,9496
78,2,13257.375458707913,13667.05988396488,9294.466421246036,18272.968815641132,0.95,mhd,mhd,LCC9,1,12411
78,2,13257.375458707913,13667.05988396488,9294.466421246036,18272.968815641132,0.95,mhd,mhd,LCC9,2,12880
79,1,9026.946057596731,8483.200388546884,6402.052502849339,12929.568509146788,0.95,mhd,mhd,LCC1,1,9807
79,1,9026.946057596731,8483.200388546884,6402.052502849339,12929.568509146788,0.95,mhd,mhd,LCC1,2,9556
79,2,13310.09264732055,13357.615475264882,9646.108043375827,18173.2634975558,0.95,mhd,mhd,LCC9,1,12535
79,2,13310.09264732055,13357.615475264882,9646.108043375827,18173.2634975558,0.95,mhd,mhd,LCC9,2,13173
80,1,9106.439012277957,9717.407037607205,6676.82321497521,12695.766530156192,0.95,mhd,mhd,LCC1,1,9836
80,1,9106.439012277957,9717.407037607205,6676.82321497521,12695.766530156192,0.95,mhd,mhd,LCC1,2,9716
80,2,13388.293466443942,14630.488899876053,9608.59045018253,18231.61521806008,0.95,mhd,mhd,LCC9,1,12494
80,2,13388.293466443942,14630.488899876053,9608.59045018253,18231.61521806008,0.95,mhd,mhd,LCC9,2,13282
81,1,9181.014776106027,8406.00710933651,6526.967271611918,12920.660685441168,0.95,mhd,mhd,LCC1,1,9910
81,1,9181.014776106027,8406.00710933651,6526.967271611918,12920.660685441168,0.95,mhd,mhd,LCC1,2,9572
81,2,13431.81312524979,14112.517994705468,9819.442578662653,18330.96084789676,0.95,mhd,mhd,LCC9,1,12583
81,2,13431.81312524979,14112.517994705468,9819.442578662653,18330.96084789676,0.95,mhd,mhd,LCC9,2,13155
82,1,9259.9646564255,9594.181618818486,6830.447744208878,12752.112357941667,0.95,mhd,mhd,LCC1,1,9931
82,1,9259.9646564255,9594.181618818486,6830.447744208878,12752.112357941667,0.95,mhd,mhd,LCC1,2,9660
82,2,13496.879789285636,14325.591783108928,9433.123428340283,18596.570129237287,0.95,mhd,mhd,LCC9,1,13262
82,2,13496.879789285636,14325.591783108928,9433.123428340283,18596.570129237287,0.95,mhd,mhd,LCC9,2,13816
83,1,9326.649923987265,9502.952539666181,6864.415763084375,14068.95569399642,0.95,mhd,mhd,LCC1,1,10137
83,1,9326.649923987265,9502.952539666181,6864.415763084375,14068.95569399642,0.95,mhd,mhd,LCC1,2,9770
83,2,13565.220015188677,13582.347169554949,9719.359175074489,19527.048061759608,0.95,mhd,mhd,LCC9,1,13718
83,2,13565.220015188677,13582.347169554949,9719.359175074489,19527.048061759608,0.95,mhd,mhd,LCC9,2,14102
84,1,9411.964852816947,9216.36672806773,6897.149126750291,13364.411757092597,0.95,mhd,mhd,LCC1,1,10001
84,1,9411.964852816947,9216.36672806773,6897.149126750291,13364.411757092597,0.95,mhd,mhd,LCC1,2,9775
84,2,13623.998431532027,12465.081479854563,9953.798485490748,19191.415996462398,0.95,mhd,mhd,LCC9,1,13481
84,2,13623.998431532027,12465.081479854563,9953.798485490748,19191.415996462398,0.95,mhd,mhd,LCC9,2,14276
85,1,9476.299021502373,8888.492366520051,6884.526073025391,14672.358181861542,0.95,mhd,mhd,LCC1,1,10061
85,1,9476.299021502373,8888.492366520051,6884.526073025391,14672.358181861542,0.95,mhd,mhd,LCC1,2,9842
85,2,13670.97567598157,13663.932843135683,9564.366201401102,18647.001616721045,0.95,mhd,mhd,LCC9,1,13582
85,2,13670.97567598157,13663.932843135683,9564.366201401102,18647.001616721045,0.95,mhd,mhd,LCC9,2,14232
86,1,9545.200735141801,9201.615147308736,6643.778689855199,13345.716288932093,0.95,mhd,mhd,LCC1,1,10100
86,1,9545.200735141801,9201.615147308736,6643.778689855199,13345.716288932093,0.95,mhd,mhd,LCC1,2,9806
86,2,13714.493848279844,13411.71628095613,9841.501315380525,19005.42948322846,0.95,mhd,mhd,LCC9,1,13678
86,2,13714.493848279844,13411.71628095613,9841.501315380525,19005.42948322846,0.95,mhd,mhd,LCC9,2,14182
87,1,9632.410262304375,9858.048929719407,6980.452073085934,12883.990829100432,0.95,mhd,mhd,LCC1,1,9956
87,1,9632.410262304375,9858.048929719407,6980.452073085934,12883.990829100432,0.95,mhd,mhd,LCC1,2,9701
87,2,13784.302806994332,12863.906824046182,9599.35575665184,18652.618541822663,0.95,mhd,mhd,LCC9,1,13713
87,2,13784.302806994332,12863.906824046182,9599.35575665184,18652.618541822663,0.95,mhd,mhd,LCC9,2,14031
88,1,9702.323240891412,9374.000300274796,6732.0488162959055,13064.47158540877,0.95,mhd,mhd,LCC1,1,9891
88,1,9702.323240891412,9374.000300274796,6732.0488162959055,13064.47158540877,0.95,mhd,mhd,LCC1,2,9869
88,2,13825.28289615181,13765.133884104123,10068.547784722936,19593.529663970196,0.95,mhd,mhd,LCC9,1,13679
88,2,13825.28289615181,13765.133884104123,10068.547784722936,19593.529663970196,0.95,mhd,mhd,LCC9,2,14135
89,1,9756.544626809475,9307.68746483663,6834.554928103714,13371.06404282548,0.95,mhd,mhd,LCC1,1,9985
89,1,9756.544626809475,9307.68746483663,6834.554928103714,13371.06404282548,0.95,mhd,mhd,LCC1,2,9826
89,2,13889.631415561016,12556.943335763151,9609.587259867374,19258.95757818632,0.95,mhd,mhd,LCC9,1,13816
89,2,13889.631415561016,12556.943335763151,9609.587259867374,19258.95757818632,0.95,mhd,mhd,LCC9,2,14097
90,1,9831.24648590304,9661.40292766851,7107.794739281713,13928.862649870587,0.95,mhd,mhd,LCC1,1,9827
90,1,9831.24648590304,9661.40292766851,7107.794739281713,13928.862649870587,0.95,mhd,mhd,LCC1,2,9830
90,2,13920.241195465609,14392.352722526388,10044.403546302272,19404.756180996897,0.95,mhd,mhd,LCC9,1,13760
90,2,13920.241195465609,14392.352722526388,10044.403546302272,19404.756180996897,0.95,mhd,mhd,LCC9,2,14330
91,1,9895.148543262705,11208.098173309401,7045.082631311243,13324.710214070414,0.95,mhd,mhd,LCC1,1,9927
91,1,9895.148543262705,11208.098173309401,7045.082631311243,13324.710214070414,0.95,mhd,mhd,LCC1,2,9808
91,2,13965.275365540692,14283.238862724453,10095.336219544546,19171.5837735619,0.95,mhd,mhd,LCC9,1,13968
91,2,13965.275365540692,14283.238862724453,10095.336219544546,19171.5837735619,0.95,mhd,mhd,LCC9,2,14346
92,1,9962.871599064105,9821.970302188005,7214.955345810258,14577.12178729082,0.95,mhd,mhd,LCC1,1,9978
92,1,9962.871599064105,9821.970302188005,7214.955345810258,14577.12178729082,0.95,mhd,mhd,LCC1,2,9682
92,2,14010.641928232864,15015.197319094023,9732.130644457216,19991.99192748949,0.95,mhd,mhd,LCC9,1,13928
92,2,14010.641928232864,15015.197319094023,9732.130644457216,19991.99192748949,0.95,mhd,mhd,LCC9,2,14491
93,1,10014.642173011514,9993.43358187573,6938.5531740686765,13734.434344743986,0.95,mhd,mhd,LCC1,1,10025
93,1,10014.642173011514,9993.43358187573,6938.5531740686765,13734.434344743986,0.95,mhd,mhd,LCC1,2,9846
93,2,14064.060895116834,14234.817991811773,10186.416568036739,18619.066531745397,0.95,mhd,mhd,LCC9,1,13906
93,2,14064.060895116834,14234.817991811773,10186.416568036739,18619.066531745397,0.95,mhd,mhd,LCC9,2,14256
94,1,10087.052601161884,9466.37218036122,7250.440363674407,13603.740896821702,0.95,mhd,mhd,LCC1,1,9953
94,1,10087.052601161884,9466.37218036122,7250.440363674407,13603.740896821702,0.95,mhd,mhd,LCC1,2,9866
94,2,14106.9274764163,13436.790822391835,9770.293391630594,19114.794014769806,0.95,mhd,mhd,LCC9,1,14027
94,2,14106.9274764163,13436.790822391835,9770.293391630594,19114.794014769806,0.95,mhd,mhd,LCC9,2,14431
95,1,10163.647647799735,10134.405684162775,7028.645400474278,14095.103553037396,0.95,mhd,mhd,LCC1,1,10192
95,1,10163.647647799735,10134.405684162775,7028.645400474278,14095.103553037396,0.95,mhd,mhd,LCC1,2,9919
95,2,14141.478926734351,14823.203578137727,9909.601079113727,19330.85787226595,0.95,mhd,mhd,LCC9,1,14540
95,2,14141.478926734351,14823.203578137727,9909.601079113727,19330.85787226595,0.95,mhd,mhd,LCC9,2,15049
96,1,10213.426034965209,10790.09992488811,7281.203328401107,13772.055307589877,0.95,mhd,mhd,LCC1,1,10100
96,1,10213.426034965209,10790.09992488811,7281.203328401107,13772.055307589877,0.95,mhd,mhd,LCC1,2,9942
96,2,14185.58586795957,13775.008694136674,10016.635268898217,19345.591157875853,0.95,mhd,mhd,LCC9,1,14607
96,2,14185.58586795957,13775.008694136674,10016.635268898217,19345.591157875853,0.95,mhd,mhd,LCC9,2,15097
97,1,10283.551260083466,10145.635529956638,7281.178350782029,13762.535494148888,0.95,mhd,mhd,LCC1,1,10203
97,1,10283.551260083466,10145.635529956638,7281.178350782029,13762.535494148888,0.95,mhd,mhd,LCC1,2,10043
97,2,14238.968386835048,13311.688326561709,10081.137071028415,20021.626708269705,0.95,mhd,mhd,LCC9,1,14445
97,2,14238.968386835048,13311.688326561709,10081.137071028415,20021.626708269705,0.95,mhd,mhd,LCC9,2,14986
98,1,10332.828043921543,10571.091286701114,7520.928143959225,14246.757134185207,0.95,mhd,mhd,LCC1,1,10066
98,1,10332.828043921543,10571.091286701114,7520.928143959225,14246.757134185207,0.95,mhd,mhd,LCC1,2,9977
98,2,14240.102404845988,13992.504695166912,10358.892867008255,19353.110617015096,0.95,mhd,mhd,LCC9,1,14392
98,2,14240.102404845988,13992.504695166912,10358.892867008255,19353.110617015096,0.95,mhd,mhd,LCC9,2,14783
99,1,10396.297539069672,11491.594564116704,7448.17125073922,15173.170931079627,0.95,mhd,mhd,LCC1,1,10041
99,1,10396.297539069672,11491.594564116704,7448.17125073922,15173.170931079627,0.95,mhd,mhd,LCC1,2,9989
99,2,14316.9981418053,14789.537241157412,10021.351368591488,19371.13249626609,0.95,mhd,mhd,LCC9,1,14304
99,2,14316.9981418053,14789.537241157412,10021.351368591488,19371.13249626609,0.95,mhd,mhd,LCC9,2,14674
100,1,10443.404950074693,10485.427055768901,7203.003310426813,14653.273974947982,0.95,mhd,mhd,LCC1,1,9922
100,1,10443.404950074693,10485.427055768901,7203.003310426813,14653.273974947982,0.95,mhd,mhd,LCC1,2,9887
100,2,14333.85178825599,13057.659899957984,10519.369219731325,19484.56334140239,0.95,mhd,mhd,LCC9,1,14150
100,2,14333.85178825599,13057.659899957984,10519.369219731325,19484.56334140239,0.95,mhd,mhd,LCC9,2,14605
101,1,10509.089693964394,10421.42773168923,7499.6671602095,14308.685830825405,0.95,mhd,mhd,LCC1,1,10006
101,1,10509.089693964394,10421.42773168923,7499.6671602095,14308.685830825405,0.95,mhd,mhd,LCC1,2,9918
101,2,14374.2917921496,14229.898108838657,10654.960830982267,20736.15905141095,0.95,mhd,mhd,LCC9,1,14147
101,2,14374.2917921496,14229.898108838657,10654.960830982267,20736.15905141095,0.95,mhd,mhd,LCC9,2,14620
102,1,10556.839392750098,9949.113129802916,7581.164630733364,14533.80010056965,0.95,mhd,mhd,LCC1,1,10048
102,1,10556.839392750098,9949.113129802916,7581.164630733364,14533.80010056965,0.95,mhd,mhd,LCC1,2,9758
102,2,14401.77407067533,13790.713490814724,10667.436442186496,21026.88893266481,0.95,mhd,mhd,LCC9,1,14053
102,2,14401.77407067533,13790.713490814724,10667.436442186496,21026.88893266481,0.95,mhd,mhd,LCC9,2,14476
103,1,10619.957194379158,10367.069567079852,7745.698697063138,14321.182440131799,0.95,mhd,mhd,LCC1,1,9863
103,1,10619.957194379158,10367.069567079852,7745.698697063138,14321.182440131799,0.95,mhd,mhd,LCC1,2,9808
103,2,14430.160050690134,13868.10084019455,10094.09219175235,19901.934200640146,0.95,mhd,mhd,LCC9,1,13993
103,2,14430.160050690134,13868.10084019455,10094.09219175235,19901.934200640146,0.95,mhd,mhd,LCC9,2,14683
104,1,10669.261749752752,11110.60618410236,7790.996353597542,14678.842305783068,0.95,mhd,mhd,LCC1,1,9751
104,1,10669.261749752752,11110.60618410236,7790.996353597542,14678.842305783068,0.95,mhd,mhd,LCC1,2,9588
104,2,14456.6408174317,13638.074791676787,9855.472200567003,20370.878491351403,0.95,mhd,mhd,LCC9,1,13844
104,2,14456.6408174317,13638.074791676787,9855.472200567003,20370.878491351403,0.95,mhd,mhd,LCC9,2,14304
105,1,10718.38577316168,10303.046199048742,7759.8886886439195,14498.403270123534,0.95,mhd,mhd,LCC1,1,9703
105,1,10718.38577316168,10303.046199048742,7759.8886886439195,14498.403270123534,0.95,mhd,mhd,LCC1,2,9817
105,2,14484.589073748202,14454.353412020286,10644.061801314265,20655.915285196857,0.95,mhd,mhd,LCC9,1,14229
105,2,14484.589073748202,14454.353412020286,10644.061801314265,20655.915285196857,0.95,mhd,mhd,LCC9,2,14374
106,1,10779.22372638869,11123.036400376366,7532.895020298574,14622.617784224545,0.95,mhd,mhd,LCC1,1,9745
106,1,10779.22372638869,11123.036400376366,7532.895020298574,14622.617784224545,0.95,mhd,mhd,LCC1,2,9676
106,2,14519.65468909547,13884.926835108055,10484.913231466542,21536.579340669166,0.95,mhd,mhd,LCC9,1,13978
106,2,14519.65468909547,13884.926835108055,10484.913231466542,21536.579340669166,0.95,mhd,mhd,LCC9,2,14335
107,1,10822.347866782686,11597.369472689772,7455.254347757409,14739.051470921017,0.95,mhd,mhd,LCC1,1,9521
107,1,10822.347866782686,11597.369472689772,7455.254347757409,14739.051470921017,0.95,mhd,mhd,LCC1,2,9826
107,2,14540.495421659029,14633.723757293785,10480.981456197436,20501.42259482101,0.95,mhd,mhd,LCC9,1,13918
107,2,14540.495421659029,14633.723757293785,10480.981456197436,20501.42259482101,0.95,mhd,mhd,LCC9,2,14297
108,1,10871.986932866272,10458.500740923382,7478.966756613142,15181.697247161856,0.95,mhd,mhd,LCC1,1,9569
108,1,10871.986932866272,10458.500740923382,7478.966756613142,15181.697247161856,0.95,mhd,mhd,LCC1,2,9578
108,2,14589.753076702731,13420.563743306036,10509.923441274328,20921.644847796746,0.95,mhd,mhd,LCC9,1,13768
108,2,14589.753076702731,13420.563743306036,10509.923441274328,20921.644847796746,0.95,mhd,mhd,LCC9,2,14169
