rank,y_rep_mean,j,y_rep,.lower,.upper,.width,.point,.interval,agg_count,well
14,1526.6215156785838,1,1469.0265205883347,1009.5367831090534,2190.291312257475,0.95,mhd,mhd,1363,2
15,1544.7973767255842,1,1466.9734022718117,1071.9702510202887,2257.724268193521,0.95,mhd,mhd,1460,1
15,1544.7973767255842,1,1466.9734022718117,1071.9702510202887,2257.724268193521,0.95,mhd,mhd,1405,2
16,1563.6577360250385,1,1539.2147029799066,1047.1546991974844,2243.329213537424,0.95,mhd,mhd,1496,1
16,1563.6577360250385,1,1539.2147029799066,1047.1546991974844,2243.329213537424,0.95,mhd,mhd,1335,2
17,1582.3548599267904,1,1619.006019161044,1088.4657852202124,2250.477122540405,0.95,mhd,mhd,1503,1
17,1582.3548599267904,1,1619.006019161044,1088.4657852202124,2250.477122540405,0.95,mhd,mhd,1353,2
18,1601.0558808703408,1,1702.0901540236136,1025.1839698894814,2241.9952890409977,0.95,mhd,mhd,1547,1
18,1601.0558808703408,1,1702.0901540236136,1025.1839698894814,2241.9952890409977,0.95,mhd,mhd,1442,2
19,1619.4483232256594,1,1499.5928002398023,1000.5232551840918,2260.939585070678,0.95,mhd,mhd,1598,1
19,1619.4483232256594,1,1499.5928002398023,1000.5232551840918,2260.939585070678,0.95,mhd,mhd,1442,2
20,1638.2899819185634,1,1579.7286607156877,1119.5580088834613,2337.8812478381674,0.95,mhd,mhd,1653,1
20,1638.2899819185634,1,1579.7286607156877,1119.5580088834613,2337.8812478381674,0.95,mhd,mhd,1449,2
21,1658.8281191101617,1,1744.863417850136,1117.1218141907568,2432.8027406193855,0.95,mhd,mhd,1671,1
21,1658.8281191101617,1,1744.863417850136,1117.1218141907568,2432.8027406193855,0.95,mhd,mhd,1456,2
22,1676.8178583687436,1,1605.77856714008,1183.9751930527657,2442.2640592256244,0.95,mhd,mhd,NA,1
22,1676.8178583687436,1,1605.77856714008,1183.9751930527657,2442.2640592256244,0.95,mhd,mhd,NA,2
23,1697.1234972437342,1,1726.052446260306,1209.7902051793867,2396.1999435023745,0.95,mhd,mhd,NA,1
23,1697.1234972437342,1,1726.052446260306,1209.7902051793867,2396.1999435023745,0.95,mhd,mhd,NA,2
24,1714.933742928015,1,1688.382525112543,1166.2394518161645,2588.9986537818954,0.95,mhd,mhd,NA,1
24,1714.933742928015,1,1688.382525112543,1166.2394518161645,2588.9986537818954,0.95,mhd,mhd,NA,2
25,1734.055875722509,1,1623.2548042764918,1183.4124933423113,2527.1945908444895,0.95,mhd,mhd,1644,1
25,1734.055875722509,1,1623.2548042764918,1183.4124933423113,2527.1945908444895,0.95,mhd,mhd,1578,2
26,1755.9282490857943,1,1532.6528579137628,1222.4129934665073,2780.615343064232,0.95,mhd,mhd,1769,1
26,1755.9282490857943,1,1532.6528579137628,1222.4129934665073,2780.615343064232,0.95,mhd,mhd,1609,2
27,1776.7732423574205,1,1969.1067405218669,1248.3511399730369,2481.1938778046115,0.95,mhd,mhd,1778,1
27,1776.7732423574205,1,1969.1067405218669,1248.3511399730369,2481.1938778046115,0.95,mhd,mhd,1610,2
28,1794.5221447091117,1,1495.8806613040388,1207.4259118792795,2649.273150568912,0.95,mhd,mhd,1803,1
28,1794.5221447091117,1,1495.8806613040388,1207.4259118792795,2649.273150568912,0.95,mhd,mhd,1657,2
29,1816.9000401576104,1,2003.3114336662395,1252.5785749797299,2601.939021486869,0.95,mhd,mhd,1839,1
29,1816.9000401576104,1,2003.3114336662395,1252.5785749797299,2601.939021486869,0.95,mhd,mhd,1673,2
30,1834.5306652798304,1,1695.4601870028164,1237.039372761215,2703.938750283982,0.95,mhd,mhd,1928,1
30,1834.5306652798304,1,1695.4601870028164,1237.039372761215,2703.938750283982,0.95,mhd,mhd,1732,2
31,1856.9924988652729,1,1778.3165313648744,1297.3795554592818,2759.797249750359,0.95,mhd,mhd,1876,1
31,1856.9924988652729,1,1778.3165313648744,1297.3795554592818,2759.797249750359,0.95,mhd,mhd,1730,2
32,1878.3071382276596,1,1772.5650207583876,1199.242995682819,2735.659992280679,0.95,mhd,mhd,1856,1
32,1878.3071382276596,1,1772.5650207583876,1199.242995682819,2735.659992280679,0.95,mhd,mhd,1761,2
33,1898.6564116367592,1,1756.6903050023618,1313.516002503775,2746.3654175351403,0.95,mhd,mhd,1947,1
33,1898.6564116367592,1,1756.6903050023618,1313.516002503775,2746.3654175351403,0.95,mhd,mhd,1842,2
34,1919.0295720480472,1,2062.4630797788263,1330.253559430538,2882.9941335085546,0.95,mhd,mhd,1922,1
34,1919.0295720480472,1,2062.4630797788263,1330.253559430538,2882.9941335085546,0.95,mhd,mhd,1856,2
35,1939.6110450903514,1,1944.7803165555001,1335.505058705914,2867.7852150672893,0.95,mhd,mhd,1984,1
35,1939.6110450903514,1,1944.7803165555001,1335.505058705914,2867.7852150672893,0.95,mhd,mhd,1922,2
36,1963.3243839470056,1,1994.595375890435,1318.0425367246219,2829.8847944673025,0.95,mhd,mhd,1967,1
36,1963.3243839470056,1,1994.595375890435,1318.0425367246219,2829.8847944673025,0.95,mhd,mhd,1962,2
37,1982.9285616972666,1,1953.699951269376,1337.6375012013834,2948.470447294861,0.95,mhd,mhd,2032,1
37,1982.9285616972666,1,1953.699951269376,1337.6375012013834,2948.470447294861,0.95,mhd,mhd,1991,2
38,2004.8562911010563,1,2086.4893943321877,1299.121788920775,2807.0512530746446,0.95,mhd,mhd,2036,1
38,2004.8562911010563,1,2086.4893943321877,1299.121788920775,2807.0512530746446,0.95,mhd,mhd,1993,2
39,2026.3444292351182,1,1990.8596668230803,1394.4769728629542,2946.8431387681685,0.95,mhd,mhd,2078,1
39,2026.3444292351182,1,1990.8596668230803,1394.4769728629542,2946.8431387681685,0.95,mhd,mhd,2037,2
40,2046.300190998453,1,2146.9222063366633,1395.5736270992893,2896.2342720360557,0.95,mhd,mhd,2092,1
40,2046.300190998453,1,2146.9222063366633,1395.5736270992893,2896.2342720360557,0.95,mhd,mhd,2050,2
41,2071.3241728447556,1,2094.522994647354,1444.0982884865655,3009.016479992689,0.95,mhd,mhd,2079,1
41,2071.3241728447556,1,2094.522994647354,1444.0982884865655,3009.016479992689,0.95,mhd,mhd,2025,2
42,2091.0582409682256,1,2146.4947040514858,1329.7308082078098,3110.1187593920617,0.95,mhd,mhd,NA,1
42,2091.0582409682256,1,2146.4947040514858,1329.7308082078098,3110.1187593920617,0.95,mhd,mhd,NA,2
43,2116.213324257585,1,2060.9785446092096,1478.0204931586454,3176.5061207059903,0.95,mhd,mhd,NA,1
43,2116.213324257585,1,2060.9785446092096,1478.0204931586454,3176.5061207059903,0.95,mhd,mhd,NA,2
44,2136.286499910562,1,2112.1397771535,1464.2064039815723,3152.6699953174043,0.95,mhd,mhd,NA,1
44,2136.286499910562,1,2112.1397771535,1464.2064039815723,3152.6699953174043,0.95,mhd,mhd,NA,2
45,2159.3186146058692,1,1975.6258982469658,1465.294928864065,3028.142646506026,0.95,mhd,mhd,NA,1
45,2159.3186146058692,1,1975.6258982469658,1465.294928864065,3028.142646506026,0.95,mhd,mhd,NA,2
46,2181.191704882758,1,2399.894025598425,1567.7947491292102,3222.0415815054566,0.95,mhd,mhd,NA,1
46,2181.191704882758,1,2399.894025598425,1567.7947491292102,3222.0415815054566,0.95,mhd,mhd,NA,2
47,2205.636942503548,1,2193.852834353278,1471.4209016381164,3261.2703514293457,0.95,mhd,mhd,NA,1
47,2205.636942503548,1,2193.852834353278,1471.4209016381164,3261.2703514293457,0.95,mhd,mhd,NA,2
48,2227.428002438069,1,2385.1880196452767,1560.0460138343537,3147.821271034774,0.95,mhd,mhd,NA,1
48,2227.428002438069,1,2385.1880196452767,1560.0460138343537,3147.821271034774,0.95,mhd,mhd,NA,2
49,2249.091529467384,1,2200.116301857295,1511.8813374987872,3350.6489472143403,0.95,mhd,mhd,NA,1
49,2249.091529467384,1,2200.116301857295,1511.8813374987872,3350.6489472143403,0.95,mhd,mhd,NA,2
50,2274.9434104285983,1,2192.082805261073,1568.90749255088,3281.9771447265935,0.95,mhd,mhd,NA,1
50,2274.9434104285983,1,2192.082805261073,1568.90749255088,3281.9771447265935,0.95,mhd,mhd,NA,2
51,2297.436981426532,1,2236.1036133807465,1584.9971136847091,3292.400191895521,0.95,mhd,mhd,NA,1
51,2297.436981426532,1,2236.1036133807465,1584.9971136847091,3292.400191895521,0.95,mhd,mhd,NA,2
52,2317.4130242386464,1,2646.8326872310245,1590.8193718474245,3532.5775209124845,0.95,mhd,mhd,NA,1
52,2317.4130242386464,1,2646.8326872310245,1590.8193718474245,3532.5775209124845,0.95,mhd,mhd,NA,2
53,2340.046978947836,1,2254.890114287469,1581.5366895637296,3419.64101335588,0.95,mhd,mhd,NA,1
53,2340.046978947836,1,2254.890114287469,1581.5366895637296,3419.64101335588,0.95,mhd,mhd,NA,2
54,2365.05192813929,1,2421.8363753308518,1596.0113975310749,3457.932238428599,0.95,mhd,mhd,NA,1
54,2365.05192813929,1,2421.8363753308518,1596.0113975310749,3457.932238428599,0.95,mhd,mhd,NA,2
55,2391.0117073126826,1,2313.9359098560594,1573.964078716611,3536.3637522658187,0.95,mhd,mhd,NA,1
55,2391.0117073126826,1,2313.9359098560594,1573.964078716611,3536.3637522658187,0.95,mhd,mhd,NA,2
56,2413.3019469735614,1,2417.0525947792225,1642.8228915852733,3490.659096412137,0.95,mhd,mhd,NA,1
56,2413.3019469735614,1,2417.0525947792225,1642.8228915852733,3490.659096412137,0.95,mhd,mhd,NA,2
57,2436.9475252989346,1,2646.1123772397655,1725.3490218630493,3499.6534313488037,0.95,mhd,mhd,NA,1
57,2436.9475252989346,1,2646.1123772397655,1725.3490218630493,3499.6534313488037,0.95,mhd,mhd,NA,2
58,2461.476020815902,1,2615.091281326582,1668.1929708084906,3570.8670922572596,0.95,mhd,mhd,NA,1
58,2461.476020815902,1,2615.091281326582,1668.1929708084906,3570.8670922572596,0.95,mhd,mhd,NA,2
59,2484.3162369108113,1,2591.338603830805,1725.0271405624414,3606.707632907408,0.95,mhd,mhd,NA,1
59,2484.3162369108113,1,2591.338603830805,1725.0271405624414,3606.707632907408,0.95,mhd,mhd,NA,2
60,2509.108779310323,1,2109.7789926581368,1782.1584995881626,3695.96739436379,0.95,mhd,mhd,NA,1
60,2509.108779310323,1,2109.7789926581368,1782.1584995881626,3695.96739436379,0.95,mhd,mhd,NA,2
61,2533.2653819088187,1,2413.3684676976263,1729.8061763608969,3685.565967018738,0.95,mhd,mhd,NA,1
61,2533.2653819088187,1,2413.3684676976263,1729.8061763608969,3685.565967018738,0.95,mhd,mhd,NA,2
62,2557.953023824841,1,2559.9246986863536,1706.38613510184,3611.839826828727,0.95,mhd,mhd,NA,1
62,2557.953023824841,1,2559.9246986863536,1706.38613510184,3611.839826828727,0.95,mhd,mhd,NA,2
63,2582.755761308482,1,2827.6970066225877,1787.3144879558497,3633.4106906032553,0.95,mhd,mhd,NA,1
63,2582.755761308482,1,2827.6970066225877,1787.3144879558497,3633.4106906032553,0.95,mhd,mhd,NA,2
64,2605.306852477134,1,2744.214638237487,1781.8333822704096,3767.1657065464306,0.95,mhd,mhd,NA,1
64,2605.306852477134,1,2744.214638237487,1781.8333822704096,3767.1657065464306,0.95,mhd,mhd,NA,2
65,2632.4008466570613,1,2481.3988722357244,1836.611861799391,3917.160274884594,0.95,mhd,mhd,NA,1
65,2632.4008466570613,1,2481.3988722357244,1836.611861799391,3917.160274884594,0.95,mhd,mhd,NA,2
66,2660.8946145214636,1,2489.569930219607,1587.0556944311668,3790.0034987188515,0.95,mhd,mhd,NA,1
66,2660.8946145214636,1,2489.569930219607,1587.0556944311668,3790.0034987188515,0.95,mhd,mhd,NA,2
67,2681.798000881925,1,2716.558572960661,1888.2847362266023,4001.9698923650035,0.95,mhd,mhd,NA,1
67,2681.798000881925,1,2716.558572960661,1888.2847362266023,4001.9698923650035,0.95,mhd,mhd,NA,2
68,2706.6036482584573,1,2697.828380449863,1792.1976158102127,3986.2638215559055,0.95,mhd,mhd,NA,1
68,2706.6036482584573,1,2697.828380449863,1792.1976158102127,3986.2638215559055,0.95,mhd,mhd,NA,2
69,2730.6332161935907,1,2749.3671147661057,1881.8206206136085,3957.7259294834043,0.95,mhd,mhd,NA,1
69,2730.6332161935907,1,2749.3671147661057,1881.8206206136085,3957.7259294834043,0.95,mhd,mhd,NA,2
70,2758.420653262872,1,2797.6775654204475,1717.4051516186737,4286.132859696924,0.95,mhd,mhd,NA,1
70,2758.420653262872,1,2797.6775654204475,1717.4051516186737,4286.132859696924,0.95,mhd,mhd,NA,2
71,2780.2784462385375,1,2635.7074250106452,1894.164664953903,4063.0507587262155,0.95,mhd,mhd,NA,1
71,2780.2784462385375,1,2635.7074250106452,1894.164664953903,4063.0507587262155,0.95,mhd,mhd,NA,2
72,2806.045118999018,1,3115.2545671034973,1849.5223533005415,4225.427841023016,0.95,mhd,mhd,NA,1
72,2806.045118999018,1,3115.2545671034973,1849.5223533005415,4225.427841023016,0.95,mhd,mhd,NA,2
73,2830.6623709347095,1,3230.442289255441,1800.728880558448,4059.429368981353,0.95,mhd,mhd,NA,1
73,2830.6623709347095,1,3230.442289255441,1800.728880558448,4059.429368981353,0.95,mhd,mhd,NA,2
74,2854.947822166174,1,2962.550876754777,2019.79842248121,4336.359030261489,0.95,mhd,mhd,NA,1
74,2854.947822166174,1,2962.550876754777,2019.79842248121,4336.359030261489,0.95,mhd,mhd,NA,2
75,2880.158841947662,1,2938.49467076274,2002.995237752984,4162.338542899744,0.95,mhd,mhd,NA,1
75,2880.158841947662,1,2938.49467076274,2002.995237752984,4162.338542899744,0.95,mhd,mhd,NA,2
76,2909.6109241528447,1,3001.8942720725813,2003.3113655094967,4428.290506859245,0.95,mhd,mhd,NA,1
76,2909.6109241528447,1,3001.8942720725813,2003.3113655094967,4428.290506859245,0.95,mhd,mhd,NA,2
77,2932.329076723428,1,2862.6841196632486,2026.3947340634986,4588.6574652265845,0.95,mhd,mhd,NA,1
77,2932.329076723428,1,2862.6841196632486,2026.3947340634986,4588.6574652265845,0.95,mhd,mhd,NA,2
78,2959.541616233092,1,3089.7443429236496,1936.978502947574,4135.381412861,0.95,mhd,mhd,NA,1
78,2959.541616233092,1,3089.7443429236496,1936.978502947574,4135.381412861,0.95,mhd,mhd,NA,2
79,2984.31079219491,1,3417.063839925416,2001.823726412097,4178.457347629902,0.95,mhd,mhd,NA,1
79,2984.31079219491,1,3417.063839925416,2001.823726412097,4178.457347629902,0.95,mhd,mhd,NA,2
80,3002.63063114399,1,3093.119079579362,2086.4140497015687,4317.773229318872,0.95,mhd,mhd,NA,1
80,3002.63063114399,1,3093.119079579362,2086.4140497015687,4317.773229318872,0.95,mhd,mhd,NA,2
81,3033.019207825622,1,3180.2524309289884,2039.0222836285016,4536.549184727852,0.95,mhd,mhd,NA,1
81,3033.019207825622,1,3180.2524309289884,2039.0222836285016,4536.549184727852,0.95,mhd,mhd,NA,2
82,3055.960594142147,1,2955.6841908004044,2148.807432467629,4348.066851026632,0.95,mhd,mhd,NA,1
82,3055.960594142147,1,2955.6841908004044,2148.807432467629,4348.066851026632,0.95,mhd,mhd,NA,2
83,3084.5821335167216,1,3548.116590214426,1927.3169954138548,4590.128735946402,0.95,mhd,mhd,NA,1
83,3084.5821335167216,1,3548.116590214426,1927.3169954138548,4590.128735946402,0.95,mhd,mhd,NA,2
84,3109.7394057457345,1,3146.644882651188,2078.4613303006513,4898.71812090389,0.95,mhd,mhd,NA,1
84,3109.7394057457345,1,3146.644882651188,2078.4613303006513,4898.71812090389,0.95,mhd,mhd,NA,2
85,3135.787004951388,1,2883.9662365056856,2202.838521912235,4802.337980376157,0.95,mhd,mhd,NA,1
85,3135.787004951388,1,2883.9662365056856,2202.838521912235,4802.337980376157,0.95,mhd,mhd,NA,2
86,3161.821474307949,1,3299.2240979923154,2123.80922950953,4383.755430118719,0.95,mhd,mhd,NA,1
86,3161.821474307949,1,3299.2240979923154,2123.80922950953,4383.755430118719,0.95,mhd,mhd,NA,2
87,3186.9552106554297,1,3310.024798424258,2207.3701317365067,4458.235237487191,0.95,mhd,mhd,NA,1
87,3186.9552106554297,1,3310.024798424258,2207.3701317365067,4458.235237487191,0.95,mhd,mhd,NA,2
88,3212.1070395130782,1,3208.356864955086,2146.4224620717496,4620.010517549854,0.95,mhd,mhd,NA,1
88,3212.1070395130782,1,3208.356864955086,2146.4224620717496,4620.010517549854,0.95,mhd,mhd,NA,2
89,3240.3881201289605,1,2896.0440425331717,2293.3068465991564,4870.888058204653,0.95,mhd,mhd,NA,1
89,3240.3881201289605,1,2896.0440425331717,2293.3068465991564,4870.888058204653,0.95,mhd,mhd,NA,2
90,3265.4328974594814,1,3286.3867478775214,2271.5565114844408,4803.089381070832,0.95,mhd,mhd,NA,1
90,3265.4328974594814,1,3286.3867478775214,2271.5565114844408,4803.089381070832,0.95,mhd,mhd,NA,2
91,3288.871769662115,1,3318.3616530244462,2222.543051462218,5258.673635916887,0.95,mhd,mhd,NA,1
91,3288.871769662115,1,3318.3616530244462,2222.543051462218,5258.673635916887,0.95,mhd,mhd,NA,2
92,3314.515534009003,1,3424.4681799394148,2302.9475328287026,4668.861748436493,0.95,mhd,mhd,NA,1
92,3314.515534009003,1,3424.4681799394148,2302.9475328287026,4668.861748436493,0.95,mhd,mhd,NA,2
93,3344.5762374647193,1,3338.368816170352,2340.8840229485413,5163.3247647378685,0.95,mhd,mhd,NA,1
93,3344.5762374647193,1,3338.368816170352,2340.8840229485413,5163.3247647378685,0.95,mhd,mhd,NA,2
94,3368.3631474555846,1,3402.831967953787,2006.9473532031209,4853.1672694801155,0.95,mhd,mhd,NA,1
94,3368.3631474555846,1,3402.831967953787,2006.9473532031209,4853.1672694801155,0.95,mhd,mhd,NA,2
95,3390.5690354172707,1,3552.5638142123657,2285.085901165325,5056.348872643123,0.95,mhd,mhd,NA,1
95,3390.5690354172707,1,3552.5638142123657,2285.085901165325,5056.348872643123,0.95,mhd,mhd,NA,2
96,3417.1540661131685,1,3281.146348710789,2370.429788827896,4936.681193466007,0.95,mhd,mhd,4025,1
96,3417.1540661131685,1,3281.146348710789,2370.429788827896,4936.681193466007,0.95,mhd,mhd,3710,2
97,3448.617221716099,1,3187.2141343164044,2407.679476334397,5111.418334615577,0.95,mhd,mhd,4056,1
97,3448.617221716099,1,3187.2141343164044,2407.679476334397,5111.418334615577,0.95,mhd,mhd,3773,2
98,3472.095185731565,1,3925.9420811443288,2289.989731742926,4912.1574652897825,0.95,mhd,mhd,3958,1
98,3472.095185731565,1,3925.9420811443288,2289.989731742926,4912.1574652897825,0.95,mhd,mhd,3754,2
99,3497.2780505092733,1,4049.8878149443653,2391.1723140793597,5095.14063639547,0.95,mhd,mhd,3884,1
99,3497.2780505092733,1,4049.8878149443653,2391.1723140793597,5095.14063639547,0.95,mhd,mhd,3931,2
100,3522.5743189027908,1,3905.5606461179354,2421.8836081887634,5089.741333783798,0.95,mhd,mhd,3869,1
100,3522.5743189027908,1,3905.5606461179354,2421.8836081887634,5089.741333783798,0.95,mhd,mhd,3863,2
101,3550.760540722403,1,3574.6362697942595,2427.649049106988,5085.917855738251,0.95,mhd,mhd,3915,1
101,3550.760540722403,1,3574.6362697942595,2427.649049106988,5085.917855738251,0.95,mhd,mhd,3852,2
102,3577.348650114816,1,3163.465430212741,2214.4777924781565,5361.022063731774,0.95,mhd,mhd,4101,1
102,3577.348650114816,1,3163.465430212741,2214.4777924781565,5361.022063731774,0.95,mhd,mhd,3806,2
103,3599.7180113224354,1,3508.112424417488,2441.902477996795,5350.182075589822,0.95,mhd,mhd,4034,1
103,3599.7180113224354,1,3508.112424417488,2441.902477996795,5350.182075589822,0.95,mhd,mhd,3824,2
104,3627.7650689902225,1,3799.523644857783,2462.2382706058224,5661.676890180363,0.95,mhd,mhd,4022,1
104,3627.7650689902225,1,3799.523644857783,2462.2382706058224,5661.676890180363,0.95,mhd,mhd,3888,2
105,3650.906512085773,1,3940.8616391111386,2275.8559570874486,5137.944578772933,0.95,mhd,mhd,4086,1
105,3650.906512085773,1,3940.8616391111386,2275.8559570874486,5137.944578772933,0.95,mhd,mhd,3796,2
106,3676.447589729019,1,3677.7595849759014,2173.697521006197,5581.541072173997,0.95,mhd,mhd,3947,1
106,3676.447589729019,1,3677.7595849759014,2173.697521006197,5581.541072173997,0.95,mhd,mhd,3681,2
107,3703.4539137660813,1,3512.8516574842747,2549.838988156522,5384.141032723037,0.95,mhd,mhd,4017,1
107,3703.4539137660813,1,3512.8516574842747,2549.838988156522,5384.141032723037,0.95,mhd,mhd,3607,2
108,3725.132263380138,1,4040.4110432028256,2516.150755378114,5440.708651137132,0.95,mhd,mhd,4019,1
108,3725.132263380138,1,4040.4110432028256,2516.150755378114,5440.708651137132,0.95,mhd,mhd,3698,2
109,3755.302700755246,1,3909.680015605268,2613.4773776581897,5457.525601527739,0.95,mhd,mhd,4047,1
109,3755.302700755246,1,3909.680015605268,2613.4773776581897,5457.525601527739,0.95,mhd,mhd,3756,2
110,3780.4416276797974,1,3855.296257619811,2540.019668176936,5682.519051871065,0.95,mhd,mhd,4131,1
110,3780.4416276797974,1,3855.296257619811,2540.019668176936,5682.519051871065,0.95,mhd,mhd,3805,2
111,3806.917639973193,1,3989.517491887483,2542.4311580140816,5635.602441072882,0.95,mhd,mhd,4075,1
111,3806.917639973193,1,3989.517491887483,2542.4311580140816,5635.602441072882,0.95,mhd,mhd,3777,2
112,3827.6056055667964,1,3580.0806451466847,2689.765166358994,5357.607241417956,0.95,mhd,mhd,4088,1
112,3827.6056055667964,1,3580.0806451466847,2689.765166358994,5357.607241417956,0.95,mhd,mhd,3784,2
113,3856.4832264664014,1,3504.2268095968157,2656.735411063023,5511.237544893562,0.95,mhd,mhd,4169,1
113,3856.4832264664014,1,3504.2268095968157,2656.735411063023,5511.237544893562,0.95,mhd,mhd,3727,2
114,3886.105297703925,1,3585.1208706210405,2747.461094802807,5677.611089626019,0.95,mhd,mhd,4136,1
114,3886.105297703925,1,3585.1208706210405,2747.461094802807,5677.611089626019,0.95,mhd,mhd,3731,2
115,3908.890824573729,1,3894.7332257227285,2600.759308468103,5642.645265661651,0.95,mhd,mhd,4076,1
115,3908.890824573729,1,3894.7332257227285,2600.759308468103,5642.645265661651,0.95,mhd,mhd,3694,2
116,3930.0024279010013,1,4039.4136438819887,2674.262066650354,6278.658754475582,0.95,mhd,mhd,4147,1
116,3930.0024279010013,1,4039.4136438819887,2674.262066650354,6278.658754475582,0.95,mhd,mhd,3669,2
117,3953.6932631779814,1,3886.578156284341,2568.7760768619087,5938.2407461381345,0.95,mhd,mhd,4099,1
117,3953.6932631779814,1,3886.578156284341,2568.7760768619087,5938.2407461381345,0.95,mhd,mhd,3611,2
118,3986.7146513711928,1,3988.5126247329204,2755.9533655305686,5539.909141556217,0.95,mhd,mhd,4202,1
118,3986.7146513711928,1,3988.5126247329204,2755.9533655305686,5539.909141556217,0.95,mhd,mhd,3605,2
119,4014.4720908344107,1,3953.1195244526693,2617.400806503337,5923.666689788129,0.95,mhd,mhd,4284,1
119,4014.4720908344107,1,3953.1195244526693,2617.400806503337,5923.666689788129,0.95,mhd,mhd,3476,2
120,4030.7472565554385,1,5023.670279955317,2652.4275577964836,5755.55109515996,0.95,mhd,mhd,4282,1
120,4030.7472565554385,1,5023.670279955317,2652.4275577964836,5755.55109515996,0.95,mhd,mhd,3449,2
121,4060.019543218217,1,4307.678331616243,2678.0889493817235,6121.19601421672,0.95,mhd,mhd,4271,1
121,4060.019543218217,1,4307.678331616243,2678.0889493817235,6121.19601421672,0.95,mhd,mhd,3466,2
122,4084.2040830016367,1,4009.3898929222046,2612.177415274631,5771.316068635067,0.95,mhd,mhd,4261,1
122,4084.2040830016367,1,4009.3898929222046,2612.177415274631,5771.316068635067,0.95,mhd,mhd,3597,2
123,4109.066131895826,1,4075.5697949200826,2815.923678191878,5842.995585379724,0.95,mhd,mhd,4380,1
123,4109.066131895826,1,4075.5697949200826,2815.923678191878,5842.995585379724,0.95,mhd,mhd,3440,2
124,4131.045388676411,1,4357.882814880283,2710.8857400904903,5820.714719199682,0.95,mhd,mhd,4300,1
124,4131.045388676411,1,4357.882814880283,2710.8857400904903,5820.714719199682,0.95,mhd,mhd,3362,2
125,4152.521294492018,1,3961.397666535472,2819.244958944342,5999.022754455059,0.95,mhd,mhd,4273,1
125,4152.521294492018,1,3961.397666535472,2819.244958944342,5999.022754455059,0.95,mhd,mhd,3599,2
126,4180.795125457831,1,4289.500721700336,2847.760958703195,6081.191216127943,0.95,mhd,mhd,4299,1
126,4180.795125457831,1,4289.500721700336,2847.760958703195,6081.191216127943,0.95,mhd,mhd,3566,2
