par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[8,1]",2224.228356937895,1.3492026983113274,189.52930473920134,1870.712679618295,2093.9241757446107,2216.8737860104598,2345.474450510449,2616.0590667467745,19733.237222374115,1.0004757209954163
"y_rep[9,1]",2299.9188913243665,1.4206712594026538,195.63881832202884,1942.0497575787879,2163.9931205897446,2290.6693336437193,2424.1002270488425,2711.630466710521,18963.691108244326,0.9998863621570822
"y_rep[10,1]",2371.495031812469,1.4546503367250971,200.90938333596577,2003.4088482490738,2234.088199335436,2362.459390666272,2500.1028930449556,2793.5424755228537,19075.820082934428,1.000173157433674
"y_rep[11,1]",2449.8803555436148,1.4983950385668632,210.4621286601652,2063.826637425281,2303.89874880066,2441.7104499455545,2586.0100740557705,2885.972712638418,19728.554439280262,0.9999898120295215
"y_rep[12,1]",2528.986175242227,1.5026427454174602,212.99192414885007,2133.9723107613395,2381.377231709094,2520.5317020173434,2665.8949007962965,2971.147035297491,20091.612612997145,0.9999190559699338
"y_rep[13,1]",2606.879186045316,1.5638539607062483,219.55098703743806,2200.4154123246267,2454.2209692587708,2598.3237569315097,2749.571230505874,3062.6890195104065,19709.62671182471,0.9999539588168705
"y_rep[14,1]",2689.732308661356,1.6132215603611906,228.52648045540957,2266.18464821971,2530.798527230525,2680.229457888504,2840.002274474424,3159.719913270429,20067.11903945912,1.0000230716221883
"y_rep[15,1]",2776.6203118481662,1.665316994652033,235.54263185183646,2337.054642700684,2613.6734442949655,2768.5305328713357,2929.9353780026954,3258.588774797622,20005.306915448924,0.9998582179858068
"y_rep[16,1]",2862.168915246856,1.7231946929795008,242.22562685713294,2422.245775929875,2694.641534513107,2849.3336258150593,3016.3842047410535,3369.3879653509307,19759.29659056392,1.000195281371457
"y_rep[17,1]",2950.3143879316826,1.73889561743812,248.9311156118128,2491.66571580145,2778.078744657611,2941.105343782891,3113.5045029676644,3462.8636360961673,20493.273922200795,0.9999505889933393
"y_rep[18,1]",3039.200526058536,1.8199443427384048,255.65724221993636,2572.019623740624,2861.6364650270784,3029.1440070343156,3205.6660031077395,3569.0117957460993,19733.312177902528,1.000144376810431
"y_rep[19,1]",3134.064643102251,1.8600145019439551,265.435306016031,2645.841639976895,2954.3623055541993,3121.1000333018187,3304.645693099524,3686.9356519814255,20365.014174877637,0.9999149743095459
"y_rep[20,1]",3228.2958948924124,1.9602695158541128,276.9479888678969,2719.160857881921,3034.3669834490956,3215.110560953959,3406.7936909992377,3810.436041256484,19960.198639980186,0.9998588907260217
"y_rep[21,1]",3323.2457799341996,1.9977202073944718,281.7626264738758,2800.769304756416,3129.7288744004113,3313.8696184044975,3504.215304504973,3910.469873069711,19892.870189654277,1.0000097107620756
"y_rep[22,1]",3421.1561591838617,2.0430311380038186,287.96122781678093,2889.793984925742,3222.2025785063356,3409.0209896071337,3607.31304221621,4021.6150560079477,19866.34904933286,0.9998598193834852
"y_rep[23,1]",3526.3535796650954,2.179974555452588,300.41083554672326,2978.7382970658396,3318.056720288227,3513.0516417381846,3719.502218264325,4154.230912723058,18990.147469672393,0.9999093095473668
"y_rep[24,1]",3621.971470706663,2.1818912998276123,307.8215790471358,3053.47755972693,3410.1711346151556,3609.573163538716,3818.7100362967412,4266.891690022518,19903.612239403203,0.9999683879956159
"y_rep[25,1]",3727.05813440098,2.2409741513397994,314.7178048908325,3146.6165222834675,3510.6336548355575,3713.0353558259612,3929.0993769504694,4376.364256829502,19722.81643073577,0.9999649073563979
"y_rep[26,1]",3837.249683993587,2.323235037743434,323.70328211144664,3239.8346259618374,3614.9590600493166,3822.508599287128,4044.680872133431,4510.522426641978,19413.6818420412,0.9998980522394546
"y_rep[27,1]",3947.798114386622,2.391859012466428,334.21701475201303,3333.293571137054,3715.525261784876,3932.931473013633,4163.203015000854,4647.370301834616,19524.77141520508,0.999893210092206
"y_rep[28,1]",4058.1633716586907,2.4630847126732087,346.6669555654963,3420.4413132890863,3817.22998404077,4043.5606823057833,4282.947373280946,4779.691240099983,19809.16618825108,1.000019511967368
"y_rep[29,1]",4170.62527313872,2.484507625977496,354.4044537905589,3523.1682815943836,3924.5988676909037,4154.405371106783,4397.351115925783,4903.976966071972,20347.81000480707,0.9999564052139333
"y_rep[30,1]",4283.457181518323,2.6495214141567347,364.71077570751044,3613.9894671171237,4030.9148511861504,4268.4851139826615,4517.3117614179855,5043.272681454903,18947.954027312142,1.0002089901858504
"y_rep[31,1]",4398.603554211048,2.6437990173272543,374.33075780801056,3714.4015887965543,4140.400209463211,4381.475498202106,4640.074313471109,5180.806775392998,20047.21985551909,0.9999606243674528
"y_rep[32,1]",4517.693277909133,2.8168273905900736,385.0095384906859,3804.7170676488868,4250.953087584414,4504.34134675949,4763.757542373764,5321.618524127532,18681.963018793384,1.000208230137812
"y_rep[33,1]",4632.682003540199,2.7815708360158538,394.2391613619789,3909.4279137300728,4357.566951417885,4617.484772228084,4891.395881944071,5441.19311510868,20088.11917072312,0.9999923783977869
"y_rep[34,1]",4751.489055279977,2.851856276732988,406.006357910336,4004.639472551832,4471.18764230297,4731.842735384558,5014.172103350651,5599.064466431455,20267.976838920185,0.9998690736610547
"y_rep[35,1]",4878.571115320454,2.987703091144683,416.448394755754,4120.228453625717,4588.346364054572,4857.950432679894,5144.152644501897,5762.3645424026945,19428.868637681393,0.9998724320352944
"y_rep[36,1]",4999.647535637088,3.115866261378423,430.1091970781207,4207.691148305131,4707.8665841457,4985.004389815127,5274.52068443656,5890.552717440298,19054.60020624396,0.9999661561893516
"y_rep[37,1]",5119.8988770828,3.117099405603981,438.2685713298316,4319.6886180508645,4812.822028096691,5100.635009313041,5404.966891580268,6038.6146348348475,19768.756475201244,1.0000848613917785
"y_rep[38,1]",5254.333800530232,3.270535472315459,456.94048791706405,4427.959158874637,4937.4837240657325,5233.144627647918,5547.409403926192,6196.495054257556,19520.07825778353,0.9999002852139035
"y_rep[39,1]",5383.8052594822275,3.287976092561891,460.215468578842,4528.111755083225,5068.1692771600965,5369.496261756126,5680.760116770545,6333.391200520398,19591.384209708798,0.9998970380791299
"y_rep[40,1]",5505.1569361144875,3.4052664059842677,469.7549349050026,4646.144958588159,5180.348097201226,5484.8877651917865,5806.532092648084,6478.3400935554355,19030.075636608435,1.0000220797570307
"y_rep[41,1]",5643.8675840948445,3.4294489191159196,480.77591114887593,4751.652165797332,5311.190696949288,5624.713855107839,5959.35996791479,6646.391118310346,19653.35605163342,1.0000634042855632
"y_rep[42,1]",5773.5697407852695,3.532255188768162,494.55228798704917,4860.947378589253,5432.486461625098,5751.39104072476,6089.695157939599,6800.940571126096,19602.898322616846,0.999990513522389
"y_rep[43,1]",5905.187384632396,3.5350518509970636,503.4671225116263,4980.570330000563,5557.378200630969,5885.134257539112,6230.451228941126,6958.57608279168,20283.86233478548,1.000102064814488
"y_rep[44,1]",6039.850746910983,3.666464807107023,517.4314822562785,5079.047509786303,5681.285761333406,6013.29066976867,6379.471688344487,7108.3076617025345,19916.391594148354,0.9999785077273375
"y_rep[45,1]",6173.321625605647,3.9522816666646996,528.6710878328822,5189.085847053649,5806.56778727347,6150.813188113752,6518.05508754281,7268.38093330617,17892.677933631378,0.9999760739751123
"y_rep[46,1]",6304.898301404921,3.891375351504304,541.6245718845372,5308.956510854393,5932.733810578682,6275.842176999803,6651.02980805774,7441.582447505015,19372.71413985513,1.0001303707882343
"y_rep[47,1]",6449.214353719012,3.9576822114551344,553.0859638320757,5438.005149974629,6065.8784068190325,6426.593044918529,6805.793569653868,7615.377336873489,19530.053656782427,0.9999651526126412
"y_rep[48,1]",6577.271416387368,4.124482315376729,559.3977256306258,5537.13743428489,6191.137479287632,6558.096430708603,6939.11733136936,7738.913620303792,18395.114735557487,1.000079415834257
"y_rep[49,1]",6717.628261564948,4.171032455165497,578.7226359601319,5652.204573734362,6315.843308689491,6692.5245293356675,7092.293616137732,7914.057855374549,19251.022464508824,0.9998315680896173
"y_rep[50,1]",6854.502617366422,4.2770881915683034,587.3677100720341,5773.735401539191,6443.782521407975,6832.180669714311,7234.587649063393,8065.580836916918,18859.21993754563,0.9999697472507721
"y_rep[51,1]",6992.959499551942,4.278690786347726,600.8969748323378,5903.268085092922,6574.298269654264,6966.43656004771,7379.474319546416,8247.974205937831,19723.2387275204,1.0000525175830048
"y_rep[52,1]",7133.865995063747,4.364182083209077,614.8466126764904,6011.764088543443,6708.28526621527,7100.917717907948,7530.570264082915,8417.843017787814,19848.507031780213,0.9999329403620699
"y_rep[53,1]",7266.153300776611,4.571632614217928,625.169329113827,6122.831240271237,6831.135496301445,7237.74696536047,7670.770821868517,8576.10427391059,18700.4768970229,0.9999669112775773
"y_rep[54,1]",7403.624274932697,4.57261001271727,631.6822545978326,6242.344682048268,6969.649807710059,7374.468035231371,7810.128787028465,8725.69379488958,19083.983284451668,1.0001918111402062
"y_rep[55,1]",7534.566057713742,4.5666090977751725,643.1027993253097,6357.9941492385915,7087.25677730991,7508.707409728244,7954.352413488642,8851.388775743368,19832.30189989764,0.999962489766964
"y_rep[56,1]",7676.6755492854245,4.812917144661142,660.1853450200348,6472.090602838506,7224.400221607944,7646.536875739468,8104.090189522933,9066.975223431398,18815.4664146876,0.9998873950784625
"y_rep[57,1]",7819.559857382643,4.899823557145271,673.0150527819698,6584.078858338318,7352.145638194159,7790.752426256908,8247.166861526646,9230.279332567476,18866.384144223266,1.0001493975410551
"y_rep[58,1]",7953.486273454204,4.868022721317437,688.22776594856,6707.649022381966,7477.752430334003,7918.933204397934,8387.433079813947,9408.438069430598,19987.53266495355,0.9999212646281513
"y_rep[59,1]",8095.889921281443,5.143447052677796,693.0738714926514,6816.04902545132,7619.8035419791895,8062.305257000596,8536.808686209259,9534.90567474203,18157.26809131795,1.0000964060438458
"y_rep[60,1]",8224.573781012352,5.1023224504637215,707.2595330690588,6945.744740967852,7731.5792005309,8192.170664342939,8675.160277224879,9700.119157316098,19214.178351033745,0.9999070258163956
"y_rep[61,1]",8363.746543334175,5.213574437069193,712.8627241839329,7065.311709538373,7870.565654386057,8332.371049521895,8823.390433952936,9860.588642482768,18695.653684765,0.9998895140649062
"y_rep[62,1]",8488.904605186412,5.212579564153351,727.892747820364,7155.983810150824,7988.119860453868,8461.172179805893,8955.32919968524,9998.028222529996,19499.765593090528,0.9999622724982674
"y_rep[63,1]",8619.224413376933,5.403222829659863,738.6127093714547,7268.396812039955,8100.017308878478,8589.770152539739,9087.328280675816,10166.44261862925,18686.49272356181,0.9998709376594407
"y_rep[64,1]",8757.157179677855,5.291001629694646,749.0895323394874,7382.76772148571,8237.811784248988,8728.824090084534,9233.674046264876,10308.206741149574,20044.335628878103,1.0000149221306218
"y_rep[65,1]",8893.495044381245,5.381676835894372,758.336275642412,7496.210641688313,8371.203041729625,8856.672129897717,9378.372295733085,10481.141764153348,19855.84765777729,0.9999685847773834
"y_rep[66,1]",9018.061788844185,5.635500678899995,775.5247394799021,7576.012165747099,8483.080657107857,8977.981956529922,9518.747629517693,10630.818837508486,18937.659346154578,1.0000201360508647
"y_rep[67,1]",9143.894675902531,5.671073748324589,782.3418546897191,7710.959906648279,8600.681430658366,9108.896537712724,9652.899412627783,10755.658405908587,19031.04080952619,0.9998881474333973
"y_rep[68,1]",9260.024853735938,5.625932002515913,791.8755586769222,7831.9157045874235,8712.443685720047,9222.11554857015,9768.231637286048,10901.842076465491,19811.844913495792,0.9999719015852198
"y_rep[69,1]",9385.784076029311,5.902333914031588,797.1763393680204,7910.197455030722,8833.118238542798,9356.146055530047,9900.268229167435,11045.709333199447,18241.529490849054,0.9999492160014469
"y_rep[70,1]",9534.153003854772,5.8690297638352,812.8992117900004,8030.572880735714,8980.490477479818,9500.327411811812,10052.752160033227,11221.724454249694,19184.07134787772,0.9998764152449549
"y_rep[71,1]",9637.326957699212,5.931886409689022,821.8972933024711,8125.983521568132,9066.678329543392,9602.823934678472,10175.272055911115,11359.138550947926,19197.710942207872,1.0002698147926259
"y_rep[72,1]",9763.824935227907,6.073819480659509,837.8354236670747,8211.46169759068,9183.456417694051,9728.247208904606,10297.781145905612,11513.427735818696,19028.02338319062,0.9999089194500299
"y_rep[73,1]",9887.802407555362,6.075457632225747,846.9302584997854,8330.287931291037,9298.134055165496,9851.139613089272,10436.786164795374,11639.644859739323,19432.886107373462,1.0000689437482237
"y_rep[74,1]",9996.49761725473,6.184241834888752,853.2979514917822,8417.236801580628,9412.63302485539,9963.89129914247,10545.22031330139,11775.51438756376,19038.31364894525,1.000276155313232
"y_rep[75,1]",10118.445559611093,6.264570455265594,868.7663835423515,8512.849298513629,9512.252969389845,10078.484549911507,10679.211793007365,11929.151755403202,19231.95435856543,0.9999621449465853
"y_rep[76,1]",10237.290809827004,6.215879855538852,870.9509586829045,8637.950109397452,9634.354905739672,10199.445357722196,10796.529879062333,12077.018205768087,19632.79717593596,0.9999693131985723
"y_rep[77,1]",10351.678419767086,6.580068061606368,879.7491079812861,8741.708390943528,9734.61787500451,10317.326777385795,10927.224844563912,12197.768218790829,17875.446504539843,1.000061136615794
"y_rep[78,1]",10447.651046569723,6.34923106374713,881.8455343293263,8814.145488033982,9844.498305205165,10409.102997500919,11008.21123440586,12283.149672249008,19290.468495156732,1.000204042453948
"y_rep[79,1]",10566.37972723476,6.348959183450329,897.6272399490908,8918.856590758813,9945.934798218097,10533.8315901513,11142.79442077146,12444.685503773575,19988.81169960397,0.9999728432887907
"y_rep[80,1]",10662.375803197332,6.5246944848595,901.7821798074573,8993.386779934668,10034.788819466527,10634.686158112869,11240.486267021646,12521.875996607056,19102.180130151126,0.9998525142234156
"y_rep[81,1]",10776.604931193886,6.528861426417252,914.215776168265,9071.23354663458,10136.403233635105,10749.448736499236,11375.427464724446,12654.950904175832,19607.51342516402,1.0001145607246178
"y_rep[82,1]",10876.455041725423,6.5645017041952585,925.9696739496271,9154.160360784064,10245.808850206584,10831.12047151493,11460.006670727296,12798.827296077357,19897.109784231405,1.0000198487629601
"y_rep[83,1]",10977.00777268633,6.659603306343501,932.6088019969122,9247.660241102572,10336.752528522964,10935.700758677634,11581.416492694983,12906.97752338871,19611.115593445487,1.000183040632809
"y_rep[84,1]",11084.373486042961,6.698410346343296,948.4406730652058,9330.371373090851,10428.50967400979,11043.85021149166,11697.774562949453,13063.815276689318,20048.267208722922,0.9998937405840144
"y_rep[85,1]",11172.461520738569,6.869757654972763,945.08093750219,9442.719899187477,10513.967761549326,11139.112662709736,11793.879323940168,13123.327470713351,18925.840404203194,0.9999534720822432
"y_rep[86,1]",11269.558593956432,6.795284085682477,951.4592117674632,9528.063892117609,10601.190842209277,11228.596533187738,11884.313980475254,13258.867974668323,19604.921830359308,0.9999102147035198
"y_rep[87,1]",11358.137321773671,6.786038462841605,963.8484456130924,9603.23880911556,10685.535057033536,11322.414366567355,11985.750611305997,13377.899535975677,20173.667980406408,1.0000013802390464
"y_rep[88,1]",11460.176434660456,6.9150666430912455,966.8194025020139,9700.105083431072,10786.367360808248,11415.192402950179,12082.42004272169,13485.091734129208,19547.803961141723,0.9999933204106053
"y_rep[89,1]",11540.382184006035,7.110721757581217,982.5611367155093,9743.94978235336,10863.405182204391,11503.412842797094,12172.534963451071,13576.731862203686,19093.774749747132,0.9999427344590225
"y_rep[90,1]",11636.918193030919,6.983484512059261,986.5646352884265,9815.067881638639,10958.661846494826,11597.518198397043,12278.032416395614,13684.826640793784,19957.527596912863,0.999851538020827
"y_rep[91,1]",11717.751979093204,7.083353744916789,992.5997547935493,9887.83049758728,11031.154104276571,11680.026365515576,12364.798974672525,13757.283348625735,19636.788605306563,1.0000693561076623
"y_rep[92,1]",11816.32191620226,7.155615214723875,1005.3650959044096,9962.328870291887,11124.091851006624,11772.394455629186,12463.892466122015,13913.144222162437,19740.29548377894,1.000005959576765
"y_rep[93,1]",11878.615444060655,7.139741085559951,1001.595870052673,10033.762578851727,11197.699610750336,11836.681314427355,12520.32714073657,13964.957881320168,19679.774803712447,0.9999206777425186
"y_rep[94,1]",11974.84170110184,7.528200048655761,1014.0591336127204,10108.690736229464,11266.567195316846,11926.472056427163,12635.107494670694,14105.343499705616,18144.46886460352,0.9999739173181171
"y_rep[95,1]",12047.338459122802,7.329414383500941,1014.4460732070585,10176.400162195734,11346.813610929757,12007.914777970062,12704.09663655373,14141.817137155498,19156.641794017007,0.9999672544603492
"y_rep[96,1]",12110.942688910125,7.2113823066524665,1021.6091032255289,10228.909395792653,11403.043021188489,12067.887705223446,12768.439643157935,14227.445174148392,20069.311243925957,0.9999352842315952
"y_rep[97,1]",12186.184350813888,7.566080716558567,1029.0336360564193,10312.240846810766,11471.508360998023,12144.489038070582,12855.943898302803,14329.499527906646,18497.677411148765,1.000158530730865
"y_rep[98,1]",12266.229672898831,7.424367077393417,1044.7395766963446,10325.11973096154,11538.914001513798,12224.986142956812,12931.488105264645,14439.537254390278,19801.460388730073,0.9999590527975952
"y_rep[99,1]",12328.55134063962,7.4267411187278904,1040.6203991654506,10417.996623039102,11609.752165972843,12293.765689917127,12995.005019209051,14497.794249689481,19633.064756933793,1.0000332717377003
"y_rep[100,1]",12383.389673981263,7.450591185926611,1048.7365533258962,10438.482327047748,11658.172989951507,12350.207268630096,13055.132919411913,14549.10497197864,19813.05030817121,1.0001636490797159
"y_rep[101,1]",12465.051140921378,7.341089839364248,1054.5255595644621,10497.3321808671,11741.786203049656,12427.950363235206,13144.848160110445,14659.515113155147,20634.461681664885,0.999879887396159
"y_rep[102,1]",12529.448217844118,7.619061174488051,1067.773150802281,10600.238829119704,11781.197946329743,12480.103520692162,13210.741719522068,14757.914461094813,19640.614495265458,0.9999508064390431
"y_rep[103,1]",12583.419387723534,7.6135184952822845,1076.8050725950256,10613.672931925768,11832.137587125848,12530.282397077117,13276.412671534485,14830.609643298727,20003.379359316616,0.9999225415798709
"y_rep[104,1]",12648.354758871865,7.5035781395957315,1066.4880203539376,10673.780715444818,11910.317850684438,12614.176000064015,13338.124822393831,14861.361752227695,20201.105835946477,0.999943498347811
"y_rep[105,1]",12710.272529496999,7.565155191332292,1069.3162152689797,10745.061245895124,11972.46670669972,12663.31631139281,13400.520412688353,14950.147441344689,19979.132267774206,0.9998637199182479
"y_rep[106,1]",12768.499369748683,7.652022753158645,1085.8636434806097,10773.2769839054,12012.46706594744,12721.468218390486,13472.736513294834,15043.7249917143,20137.153449234112,1.000178676843908
"y_rep[107,1]",12804.769748029856,7.729413694928369,1089.6621587684142,10821.46627365157,12050.77831197228,12759.577444853763,13500.8601690734,15090.025013326398,19874.24474908818,0.9998931703687671
"y_rep[108,1]",12873.982355633978,7.6008015321538345,1085.9901404335283,10887.31093277839,12118.593431790472,12834.567417978407,13580.657444185399,15133.926524521752,20414.228870480216,1.0000287325607065
"y_rep[109,1]",12918.756268237852,7.785942856033166,1092.5115335581609,10911.176113313553,12162.602249446809,12875.141360330974,13630.192422540858,15167.989010550187,19689.271022413286,0.9999373706952679
"y_rep[110,1]",12982.228545324067,7.855093580588016,1101.8800294708465,10974.79217378487,12218.415299198317,12930.635567695632,13689.311853392626,15269.65871150999,19677.317687110306,1.0001062212536918
"y_rep[111,1]",13031.03913074007,7.839994027415336,1106.8765098276103,10994.631524517648,12257.5119489631,12984.778743570965,13753.40950070191,15326.685929289395,19932.734321483105,1.0000366702015415
"y_rep[112,1]",13073.69489069155,7.840140344567624,1103.5807280523131,11038.874297353928,12307.861078915594,13028.395937141006,13791.83325721919,15356.700426464373,19813.469995579035,1.0000459142752878
"y_rep[113,1]",13129.714292306107,7.996730604443713,1114.5558922464397,11059.279069103743,12355.810906991586,13089.126401667443,13855.617178117613,15432.822571671053,19425.79373373967,1.0000508648000235
"y_rep[114,1]",13172.222207088957,7.910834658148718,1109.5961155591124,11106.810217645556,12415.26881398322,13126.263569169969,13881.637796954135,15481.786865141918,19673.663562765287,1.0000777313104192
"y_rep[115,1]",13216.074343437838,8.053182503893677,1123.3161699811203,11137.857689558867,12445.698655669585,13173.589197914407,13939.020537968774,15533.121244552254,19456.689059208715,1.000301097173215
"y_rep[116,1]",13256.17497232129,7.971413527869441,1121.4433567365506,11201.09228163509,12479.30426574342,13211.321582060802,13982.750217041703,15557.355372498287,19791.741340985238,1.0000380172535506
"y_rep[117,1]",13284.938134957338,8.021573220646438,1129.5232851749538,11213.404238017514,12500.580447115908,13236.7062821092,14008.426481778117,15655.700038118615,19827.651299143043,0.999998045867985
"y_rep[118,1]",13322.059781528438,8.055163157948586,1127.4744214240295,11237.217317395725,12553.207258993833,13286.668351643624,14055.457902828974,15626.67477865525,19591.36576997694,0.9998937018434152
"y_rep[119,1]",13370.22351502538,8.096822488398521,1130.628895522365,11295.42534205865,12581.258377110948,13323.621905098938,14110.459901582046,15681.242357675725,19498.93649882645,0.9999166653223277
"y_rep[120,1]",13406.960051414459,8.029551293343067,1134.536303150077,11320.978029867601,12626.158797697599,13367.519918058659,14132.125144084526,15760.745584927277,19964.30705080917,1.000103400668213
"y_rep[121,1]",13461.39009842025,8.157092693628213,1154.196084436328,11311.720300907991,12677.85724947223,13427.513749190706,14205.806841923546,15880.257913951855,20021.121369356875,0.9998999909442423
"y_rep[122,1]",13478.573554436181,8.316716955815409,1136.0309261847106,11389.903090075602,12691.697410333492,13435.877371590279,14214.478994504163,15831.882918107613,18658.488793822118,1.0001044719849637
"y_rep[123,1]",13499.335637694245,8.321328079239375,1145.0267837931603,11422.32549765934,12701.221426045056,13455.505457316354,14221.151864579848,15899.627001731316,18934.15818765806,1.0001060763457041
"y_rep[124,1]",13547.542917578836,8.205647897440594,1149.3178310865628,11437.983875604903,12755.019759820738,13496.929983743126,14289.658676927977,15963.517834035614,19617.99114324728,0.9999806785265184
"y_rep[125,1]",13570.232767859561,8.13933072907015,1141.905444004489,11473.015230238716,12780.208708196253,13523.050961995521,14305.16238498592,15935.570083278062,19682.619435559034,1.0001612536729723
"y_rep[126,1]",13609.938920204831,8.082569250576672,1145.761456380165,11506.88381758759,12813.233039355317,13564.09096174285,14351.330864166712,16000.688606362803,20095.0711514779,0.9999277986720152
"y_rep[127,1]",13644.755427119962,8.211268830207674,1155.8459514878687,11507.914961234981,12842.65533777513,13596.501292086275,14383.786369060233,16066.65262508498,19814.32904134044,0.9998283211458793
"y_rep[128,1]",13655.28713353167,8.366443416390362,1167.7095441694066,11495.369109099616,12848.53959488685,13601.521640125677,14414.846662505674,16099.324815934397,19479.952940802927,0.9999208816617516
"y_rep[129,1]",13704.920869634298,8.404519111579335,1159.1093645729788,11566.54755137205,12900.996608546147,13661.004421223277,14458.166262170289,16122.1251475276,19020.550877766596,0.9998773099678688
"y_rep[130,1]",13709.626693516033,8.401826763155587,1171.858652928103,11547.444341173645,12910.606180732688,13659.899221108906,14465.452859361596,16129.658344983312,19453.73596570327,0.9999243882094639
"y_rep[131,1]",13750.553575706526,8.413716200936685,1170.3293248111822,11566.247266227,12944.415219463379,13713.895054797262,14519.115915487779,16179.755085934272,19348.195036530353,0.9999384158944272
"y_rep[132,1]",13760.079845673763,8.50134000264654,1168.2810081305072,11598.40271551328,12948.498088354705,13708.455781167933,14505.248746168541,16207.333914567933,18885.124928064284,0.9998742091188446
y0_hat[1],1703.7624498479906,0.3756915296904977,33.87407243565798,1639.0549701555512,1680.6321354501224,1703.2836028079244,1726.571592791415,1770.6720183614757,8129.6531432982265,1.000200368435432
lp__,283.27762138794884,0.016303527107874118,1.4427219603716563,279.66300605253696,282.5707746567877,283.6131987115923,284.32894968834194,285.0734195131553,7830.72810906742,1.0003314848661629
