par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[38,2,1]",8541.728983344768,8.248603276221216,1160.8511965553962,6478.855978687246,7730.030036463244,8463.601161869217,9259.64433206484,11055.066792836591,19805.794749093762,0.9998355860825504
"y_rep[39,1,1]",2526.727318013825,2.4681524959494876,345.44743339528446,1916.964449532413,2284.046981553166,2501.7150849092905,2742.322238601125,3268.9209301112005,19589.347126253222,0.999981892950212
"y_rep[39,2,1]",8684.069377562535,8.404479120511683,1192.7706222096824,6560.149995401161,7862.649381455661,8606.714826185455,9424.206010103644,11216.837223275623,20141.52096488092,0.9998544072963865
"y_rep[40,1,1]",2540.8118516176078,2.4469654661087095,345.80442121047946,1930.7976808166234,2299.41049357411,2516.7895272383503,2756.663747885138,3287.237372412008,19971.25710328643,0.9999334876536397
"y_rep[40,2,1]",8784.560137236693,8.520814866905964,1199.1976472748831,6663.738030756822,7935.426456666748,8702.159852499908,9548.762300514736,11337.665544865456,19807.02623130466,1.00001000056784
"y_rep[41,1,1]",2556.5546193684086,2.4405542018381756,344.2426363906913,1949.3681535785258,2313.5663229933452,2535.582357878372,2770.5112602925046,3296.444980412716,19895.387567856007,0.9998944486899152
"y_rep[41,2,1]",8910.059885030818,8.573105463904188,1205.0457857057913,6783.137979208742,8056.422096737116,8822.509474467115,9661.94524026864,11510.164109698419,19757.44418956387,0.9999287152646218
"y_rep[42,1,1]",2568.13379004678,2.4965260541223238,349.66152083069613,1949.1826742227931,2324.151690708567,2544.543650095222,2788.0248881406287,3316.9490081950366,19616.588358732366,1.0001215455266386
"y_rep[42,2,1]",9031.625784788623,8.636981958766524,1219.3434750845959,6918.2484952243385,8176.134206126357,8949.863622361867,9793.692904766303,11662.02009628052,19930.9542567221,1.0000069362227677
"y_rep[43,1,1]",2578.913053481273,2.49609610834114,350.01169676548915,1961.6459725205755,2334.267505521229,2555.6365689765685,2797.3568627349546,3332.0451947039446,19662.67086242072,1.0000820505259902
"y_rep[43,2,1]",9171.809334668742,8.770195375722126,1246.2031566609987,6982.575525576612,8306.781381426894,9077.970896527891,9948.420107764321,11868.754068863149,20191.061764022794,0.9999591848781916
"y_rep[44,1,1]",2590.26819304428,2.5320791352375154,353.0927633136228,1970.6222311305842,2341.942292773366,2566.142513611737,2807.9052938860823,3357.306258007209,19445.67774280469,0.9998546134325498
"y_rep[44,2,1]",9294.04389930544,8.772512844945743,1256.2206369927364,7094.4888563911145,8400.91478366514,9214.391221503774,10078.808281589203,12029.829240333738,20506.13544988901,0.9999617285265076
