par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[79,1]",11712.399824202292,3.485307343430761,489.39551500600254,10782.173892269822,11379.63873678633,11700.970793740711,12036.631497365497,12693.99814113714,19716.86247919436,1.0001070731933834
"y_rep[80,1]",11812.560600397781,3.61681293812126,497.41551796477137,10865.960612156605,11472.983043762191,11801.410041671668,12139.727117663635,12822.918688717615,18914.13849010873,1.0000854181376635
"y_rep[81,1]",11903.96365951764,3.5560156008403774,496.03771079967265,10950.229757122022,11564.597704467058,11896.527747463511,12231.2850375581,12894.293289703726,19458.173607976067,0.9998689238448856
"y_rep[82,1]",11999.218044060683,3.5436788327631246,498.9135216176085,11048.863644756528,11658.583303666706,11985.046521935816,12321.598523546058,13017.908951929008,19821.742951995064,1.0000146485098507
"y_rep[83,1]",12086.376662744351,3.594199474925655,504.94216566586135,11125.230780825672,11742.811682925045,12074.098042577127,12419.690322098171,13113.890900307728,19736.899238120954,1.0000329381785529
"y_rep[84,1]",12170.38393920718,3.6048667817115843,504.84255771301446,11201.104896514496,11827.814591892213,12160.7584965655,12503.096707082173,13195.844254335647,19612.523493503762,0.9999517364181374
"y_rep[85,1]",12259.571532229558,3.6882300992838872,515.1099754409282,11270.436619829145,11914.043280373207,12247.856572439492,12601.714793781139,13290.235323653753,19505.806210873932,0.999921718817458
"y_rep[86,1]",12342.27107751955,3.688235386962261,516.5771562421874,11358.81003471799,11989.337203648995,12331.15512679088,12680.611871163037,13387.43320474796,19617.024457822627,0.9999664566337995
"y_rep[87,1]",12410.466596679582,3.716433923499783,516.6627848997462,11434.039579607594,12057.375385961717,12401.036119854984,12754.118092846182,13455.604065494364,19326.87019371833,1.0000205473971093
"y_rep[88,1]",12496.377159201493,3.7632223426114737,524.119102870088,11503.89074414122,12138.39811394902,12485.916699040185,12843.795860845983,13565.947329626259,19397.25257744007,1.0000707391428154
"y_rep[89,1]",12570.892398094575,3.701019828445955,522.1550251294597,11579.412970360814,12214.202004098996,12558.959223031754,12920.170478535178,13618.014927533353,19904.72125632138,0.9999605506093607
"y_rep[90,1]",12641.674411128653,3.8225082619152,528.0596071443987,11642.122811301779,12279.422941764507,12627.771259613184,12993.500645387623,13702.108377603789,19083.983439907905,0.9999228069818655
"y_rep[91,1]",12705.616442151655,3.7443682032378693,534.8105052302934,11694.851595931083,12337.458202158443,12694.19766716176,13060.196268054424,13780.147739626986,20400.591598163857,0.9999363128835351
"y_rep[92,1]",12769.607351761044,3.865478728021178,530.62889367967,11764.033358761917,12403.4011777116,12763.772646037267,13121.823009371396,13826.348005455051,18844.091895323756,1.0000086761754599
"y_rep[93,1]",12844.916918884457,3.786439791647683,532.4994233781131,11835.10473711961,12482.09641985824,12835.845418581976,13195.510367910003,13917.234095507487,19777.71765752139,0.9998938900109284
"y_rep[94,1]",12902.54810602122,3.773137405891688,537.2446176383744,11878.032302358894,12530.907793343333,12892.930052334195,13255.662927790283,13984.177243624199,20273.974885409487,0.9999196926975764
"y_rep[95,1]",12959.139504525325,3.9123781175717425,546.1160672444544,11932.485820534084,12585.532122998424,12945.897505979627,13315.635190307397,14080.90644806695,19484.455141362683,1.000019298123491
"y_rep[96,1]",13016.36978302229,3.84633894433798,542.8251411337097,11990.447141947514,12642.7650441921,13007.538429993361,13374.427240374209,14110.154682756722,19917.04036575403,0.9998327313435386
"y_rep[97,1]",13078.698125919018,3.864718121863015,544.0537976544774,12041.121558327313,12706.195613024356,13069.41246956068,13440.015981154238,14177.44386562567,19817.4625026331,1.0001121023414374
"y_rep[98,1]",13141.408450440767,3.9111585415280747,546.1337205418438,12102.326746732828,12767.64551530766,13129.718729650627,13500.556026391176,14240.229463902899,19497.86879031294,1.0000101998882305
"y_rep[99,1]",13182.214483096282,3.861930737114286,548.37598873003,12142.923273691424,12811.07760289569,13169.811076589674,13545.3325169853,14294.450466236176,20162.663393565592,1.0002166518579365
"y_rep[100,1]",13234.092361958546,3.901661048348706,553.8385329152815,12194.572953172801,12851.602339832762,13218.893884975689,13599.234696571653,14365.152120933348,20149.638570744857,1.00017426634713
