i,.draw,1,2
4,91,2601.682604725214,4450.467847071268
4,92,2422.8729645733774,4056.8047542442728
4,93,2412.8041540317067,4405.93621828161
4,94,2561.616886988066,3433.0007024400365
4,95,2558.853882498842,3916.8153683188116
4,96,2606.069813395954,3989.6275883547605
4,97,2681.0508417530164,3311.799315025126
4,98,2367.145263316553,3310.0503660218424
4,99,2514.117850549176,4172.070612451932
4,100,2391.369600821586,4203.444594565588
4,101,2374.111833088241,4589.033082782801
4,102,2308.2301812822047,3712.3749927232475
4,103,2134.081316226269,3915.8782551609524
4,104,2560.6951383488254,3888.215220808897
4,105,2959.101078496969,3650.5601192543213
4,106,2404.649473077317,4505.968763969072
4,107,2398.3671327624843,4731.056529941816
4,108,2473.7845958394846,3930.7115047411085
4,109,2643.6466630700443,4611.077721639274
4,110,2743.965999141991,4303.321670733206
4,111,2419.008860319618,4686.8050444423525
4,112,2762.708301703165,4418.182148886198
4,113,2626.898807262009,4465.209873707917
4,114,2470.41047273961,4564.663534938645
4,115,2387.7294766788377,4128.144162331423
4,116,3039.2468029313604,3980.3497684541067
4,117,2398.724988869885,3889.1109863047513
4,118,2359.072571793215,4164.014232135961
4,119,2372.5726062312538,4683.200032963915
4,120,2453.5500413854606,3723.3137192071877
4,121,2702.186404864497,4580.577885820967
4,122,2453.9815568690774,4423.3732819307515
4,123,2666.278609742846,4227.596775008554
4,124,2349.7080155320355,3905.22003621174
4,125,2565.2359094356634,3810.088389017401
4,126,2188.89541973711,4011.5434467011482
4,127,2847.1130558982018,4320.083816536646
4,128,2408.6178375531954,4376.176149611972
4,129,2699.868848523423,4289.759434103939
4,130,2551.142747802947,5188.3627721286175
4,131,2418.493940038429,4417.2901759278175
4,132,3095.7529118806615,4453.933590722143
4,133,2507.1885830514834,4020.0942731269565
4,134,2273.3409235085182,4634.207570675759
4,135,2601.478317689124,3697.8330495302757
4,136,2401.309732391617,4434.002892256327
4,137,2292.554087215547,3481.010247535965
4,138,2385.3211900178926,4478.426368992759
4,139,2712.0285602229183,3973.7148065981855
4,140,2581.723762927272,4440.2306123874805
4,141,2545.365826498763,4360.1953929569245
4,142,2519.050383530491,4364.487937349999
4,143,2439.6422093804936,4274.187639563176
4,144,2580.3358005431364,3971.7147353397345
4,145,2577.6681033743303,3945.094654066011
4,146,2520.320440933234,5124.995358812973
4,147,2723.0115002989764,4164.6905729598375
4,148,2272.0967183078233,4290.561356572527
4,149,2931.162259928844,3935.899994752294
4,150,2339.403611713995,5213.63750522763
5,1,2840.7840691336755,4722.62267888688
5,2,3058.8377246436726,4112.902825553301
5,3,2677.5112140687997,4969.798440980561
5,4,2706.929528179122,4997.3699645529405
5,5,2645.807569171636,3856.1197926157115
5,6,2637.4758717258123,4120.489674217456
5,7,2946.4923261357094,4070.916660307647
5,8,2614.1639732010426,4106.876455924357
5,9,2569.8663940617425,4312.791007114268
5,10,2401.93691868727,4234.76526854765
5,11,2765.0974890632306,4105.6984492120955
5,12,2758.797510870925,4101.3400749536995
5,13,2709.142866973124,3562.731283471428
5,14,2505.354584774261,3915.963645217693
5,15,3115.0864257858366,4494.8032137949385
5,16,2572.4683091893726,4675.1979268740415
5,17,2636.858122791283,4565.224139740305
5,18,2544.8484678187033,4476.5925844206295
5,19,2875.6760921684568,4377.028009303923
5,20,2529.895251015111,4268.7448098664845
5,21,2305.2482171591214,4250.724669048845
5,22,2595.3659860093235,3860.0144043054743
5,23,2528.3099824457868,4666.4830684214185
5,24,2392.5779330631576,4261.767042845041
5,25,2624.5186851323874,3746.1564857536437
5,26,2786.8994149451464,3808.850094108546
5,27,2675.2752001377335,3961.252749618992
5,28,2060.459596515845,3960.1469159917033
5,29,2525.980801509392,4605.049709870987
5,30,2423.7599604522497,4428.496431969863
5,31,2333.606146116365,4589.742297344109
5,32,2855.064689577093,4542.55293586678
5,33,2788.1775228338765,4614.528322481199
5,34,2724.3600803901913,4623.624973853427
5,35,2525.7861147076333,4832.350916905234
5,36,2574.1500618379278,4344.4211825462635
5,37,2411.221613704085,4183.269673443115
5,38,2574.532434852556,4402.352318783128
5,39,2406.2151949231134,4165.8148720400495
5,40,2940.7745567732472,4319.4573912405
5,41,2583.72861416085,4073.9447195473276
5,42,2513.331854293977,4454.028745178193
5,43,2562.9203471861074,4138.504472062094
5,44,2628.5647151995304,4865.047916793387
5,45,2691.3790401870083,4371.290744262437
5,46,2879.4517787445784,4611.332697366403
5,47,2633.8526982292374,4297.6528566763045
5,48,2658.736664910878,4058.3269792761353
5,49,2295.6844745256058,4425.991217444545
5,50,2848.3293143939522,4010.785385571959
5,51,2467.17165724248,4915.080750898573
5,52,2263.9928948226607,4570.346138835068
5,53,2897.9454396928004,4381.361334145898
5,54,2627.6458043677626,4430.726100979633
5,55,2595.6017169862967,4100.193249439137
5,56,2579.250382242597,4219.593498795942
5,57,2641.806992054329,4757.891110247899
5,58,2369.103673374699,4657.262981546654
5,59,2657.547060001423,4243.174739490766
5,60,2779.1201537457155,4502.667583821167
5,61,2367.612718821388,4956.001928182621
5,62,2534.273359594228,4118.42856896607
5,63,2657.3785552835748,4240.038807462754
5,64,2436.9893359773505,4497.608520975866
5,65,2250.4281484920953,4407.578865682747
5,66,2798.035311037533,4234.986383100286
5,67,2389.21776507784,4124.608415179445
5,68,2606.941585888836,4360.180402016564
