i,.draw,1,2
21,15,1783.1884694621854,6601.745739576975
21,16,2007.8156729668647,7090.876100453466
21,17,2164.6934338889773,5546.420176298805
21,18,1938.0489513886362,6112.6818003335175
21,19,2175.9697794247927,6297.709889666476
21,20,2070.276456154119,5742.761691778175
21,21,2077.5468557793733,7511.297994264789
21,22,2083.190772205808,6026.741925713049
21,23,2772.5233110522454,6316.924152136683
21,24,2221.6530986081652,5462.8822400868685
21,25,2881.5313387299584,5846.454270910496
21,26,2094.392420831524,5914.112068572411
21,27,2345.708426245931,6282.77162639822
21,28,1793.6500044963807,5819.901341311962
21,29,2149.5159740184,6355.545789615514
21,30,2350.825540341024,5744.3551439666
21,31,2413.0374358731156,6493.321543357807
21,32,1761.5021928536105,6526.412383026329
21,33,2198.7898227246205,6924.05413798083
21,34,2523.390642916024,5384.730910874331
21,35,2382.1089439767125,5689.206342170643
21,36,1976.5278434449867,5138.433593137019
21,37,2329.641446175884,6309.026742124792
21,38,1873.7679917980283,6403.742581502123
21,39,2291.9899339000162,7974.920662232808
21,40,2161.820455617796,5443.514602611437
21,41,2653.187998895874,5014.602097869058
21,42,2063.323442335608,7791.448514210388
21,43,2614.913780016849,4534.6011556527765
21,44,2528.677912691855,5636.111964853017
21,45,1940.4056872449232,6914.71024134737
21,46,1892.12479937782,4614.387510123035
21,47,2355.2511944463845,6241.54813688487
21,48,2861.5589290687512,4997.940606416414
21,49,2669.08198968543,7112.279966035324
21,50,1902.3543940241984,5804.592708490625
21,51,2047.0881322534956,5453.286157845996
21,52,2682.2802125712105,6390.360171755667
21,53,2813.1232228079953,5006.882278820699
21,54,1672.3432889238704,6825.4403807232375
21,55,2372.510279365483,5014.045611237239
21,56,2227.7992329653825,6902.393117961992
21,57,2212.1643711888432,5150.878559258617
21,58,2139.470881287961,6756.280645451745
21,59,1924.2470386397927,5196.208892185583
21,60,2587.7892787016267,6679.377717704286
21,61,2200.357211823173,6311.5499763899925
21,62,2954.276900382752,5516.212224553296
21,63,2048.991263517014,6857.522219584877
21,64,2083.9974354253727,6144.607163605653
21,65,2024.3980213180866,6384.028507442564
21,66,2486.2244761963225,6499.3587096973
21,67,2335.4247458136115,4789.588563491868
21,68,2279.586132047351,5477.692334277363
21,69,2330.9763836941534,5358.479967273836
21,70,1788.9126848595329,5556.256515548665
21,71,2550.3082929846805,5263.0157758955
21,72,2282.3459065679067,6558.980673053413
21,73,2259.8668808820385,7617.5678144547555
21,74,2308.779213369387,6466.329415889328
21,75,2354.0681427702525,5894.491795312976
21,76,2147.656317625138,7316.939086952363
21,77,2246.8464475675046,5765.111072381884
21,78,2385.8062439593564,6640.737720228413
21,79,1937.4586758946484,5667.187845135911
21,80,2066.9059465326172,6161.410541626914
21,81,2048.7431251685257,7028.45361287132
21,82,2236.8537790256296,6999.7651762885225
21,83,2596.364651762041,5642.649870452747
21,84,2181.996765726519,6322.002497187928
21,85,1597.2804502374668,5919.081629514087
21,86,2106.8063434825463,5879.224924765246
21,87,2255.262575498921,6872.617979592363
21,88,2492.0127673919565,4488.747038558117
21,89,2882.4415230653394,6083.550940479174
21,90,3104.396906065156,5922.798247867171
21,91,2366.5022545733914,5521.587678907164
21,92,2152.5829899958303,4936.173009921482
21,93,2762.364214382004,5201.876399745597
21,94,3112.904204757864,5034.154992316748
21,95,2039.6144028123417,6013.228101474582
21,96,2879.6148985852647,6779.258312414873
21,97,2131.1412643736967,5199.083423113029
21,98,2161.4566498341583,6020.894422737372
21,99,2729.4874508738353,5849.130384457081
21,100,2113.4097280924343,5069.563491882185
21,101,2226.3291384988433,6403.700734314041
21,102,2353.9823993727305,6653.454716834686
21,103,2624.636841345578,5850.04935934561
21,104,2224.650502408839,6320.780307810694
21,105,2353.0724753187023,6748.6861902949395
21,106,2508.3293407049487,6313.808230809238
21,107,1943.7587891133576,5291.9097088617345
21,108,2154.241035772223,8789.803593642779
21,109,2274.996304640363,5671.567182803261
21,110,2405.031016674535,6243.199285320804
21,111,2150.879780910958,7046.918109439772
21,112,2501.176188376275,4360.866516846593
21,113,2295.6882913649597,6293.606449080222
21,114,2372.6554975175404,4883.024359371799
21,115,2547.884798889447,6216.087236995409
21,116,2984.2010052923088,7313.382552114099
21,117,2540.8464624765875,6367.417354903597
21,118,2470.9274703422334,5143.2654681041095
21,119,1884.4232410204452,6393.717527300624
21,120,2341.537868555026,6366.112202608652
21,121,2238.7454029838827,7305.177825807706
21,122,2230.298248385337,5948.155417992572
21,123,2305.267228920484,5462.959987412455
21,124,2411.5583485629995,6742.74901790732
21,125,1557.853371898456,6478.737335863915
21,126,2193.9361924046075,6184.540835655961
21,127,2918.3825704289466,6744.606735463917
21,128,2313.816896084532,6735.6704909996515
21,129,2586.561496817458,5409.724572376906
21,130,1714.5601084145728,5707.08700961895
21,131,1811.015494180925,6566.1824050067635
21,132,2060.9123451323494,6406.379630024317
21,133,2161.4810511546802,7506.809929026844
21,134,2203.984710723562,5923.018408289004
21,135,2330.967863081852,5448.5194036572175
21,136,2395.326591982021,5900.987835193184
21,137,3105.3134644683028,6022.947657077666
21,138,2127.018504394915,6860.344077490031
21,139,2453.200503624122,4978.256104498697
21,140,1755.0906864182084,7697.068273154515
21,141,2076.2383077998566,5746.031994495086
21,142,2175.7202329504726,6119.701730172496
21,143,2207.6249811600132,7269.386879137445
21,144,2444.052015944487,7403.699217845267
21,145,2368.5145471023498,4966.041668792095
21,146,2202.5339040214185,6486.388556723572
21,147,2328.6976807794076,6800.857796283421
21,148,2153.0412370549666,5062.198722772425
21,149,1989.9774131656682,5171.032930732509
21,150,2097.014905369379,6863.892940596123
22,1,2711.5614396135447,6246.948990316106
22,2,2037.7382438385364,6710.671995514893
22,3,1708.2954416347818,6871.286108995883
22,4,2618.0185051892936,6055.845699315255
22,5,2304.300191635656,5697.47374277207
22,6,2168.323868786855,4765.2716881621645
22,7,2667.767624650588,7939.529979698826
22,8,2289.68035329931,5815.995847879436
22,9,2595.0432573623443,5485.205995094764
22,10,2625.7450266174005,7781.09162243117
22,11,2311.868624688869,7332.373607794693
22,12,2937.8647259654185,6577.059029844129
22,13,2088.3756551006213,6011.528577673367
22,14,2464.6723150849048,7450.647975530222
22,15,2388.2207710423754,7375.825988646922
22,16,2313.943864320347,7871.21452472485
22,17,2156.9851569276843,7636.6750080438405
22,18,2057.0632062002837,7395.907741830996
22,19,3189.6773645959242,5969.541474918049
22,20,2286.425415040009,5784.981567866463
22,21,1933.4021056437891,7937.225296597977
22,22,1488.7971516680748,5743.701006112746
22,23,1966.2024421787182,6018.881892262941
22,24,2083.5088680577123,5726.783061670915
22,25,2104.0628572627047,5967.141715104531
22,26,3046.332154031702,6321.80226722731
22,27,2399.4398954701737,6593.818181673539
22,28,2256.3432532373286,6441.510083452694
22,29,2135.266328145971,5700.2113680583425
22,30,2367.8786484674424,7035.957413985367
22,31,2571.123133921279,5967.9885366054905
22,32,1585.5491741026171,5579.074944792048
22,33,2310.7089900713713,5767.153055447354
22,34,2165.541829661449,5229.549721425327
22,35,2538.6148713142743,6463.225605156029
22,36,2102.85423702693,5904.667031992839
22,37,2634.917113981819,7018.66365499217
22,38,2157.572692500305,6989.044456813259
22,39,2191.3465483225955,6772.926971102806
22,40,1838.3767163579116,5819.904840314751
22,41,1960.7953228940135,7323.29641928328
22,42,2365.6578809256753,5580.60365097496
22,43,2391.1109304548854,7192.82493637342
22,44,2503.122504216849,7226.5186510443955
22,45,1581.8995589558856,7062.819897651504
22,46,2185.7985084594875,5551.703863761274
22,47,2732.581835916433,5408.20602864185
22,48,2206.093542885989,6531.951321496348
22,49,1784.6489582114214,8628.290608767657
22,50,3179.0071022245575,6900.189336275269
22,51,2198.6723973668422,5255.194443225497
22,52,2358.616169492887,6515.466303646657
22,53,2550.797951317203,6837.486414575334
22,54,1766.529604742103,6530.969200437174
22,55,1955.1897053487237,8621.684540954031
22,56,2275.499465263899,6338.8869757172315
22,57,1994.0195332717328,5447.107622004713
22,58,1895.1656765240964,5982.947690299203
22,59,2900.5963946184834,6478.882577827641
22,60,2402.8663606527653,6017.854702699751
22,61,2135.0328090295234,6365.342774856289
22,62,2311.772713482691,6195.656398352995
22,63,1876.1720859374498,5652.309454279522
22,64,2076.5788167855203,5898.36545308171
22,65,1995.5842752378405,7026.946895534423
22,66,2875.666764025506,7228.086698314794
22,67,2486.1118315716326,6504.8838426083375
22,68,2509.460902704583,7494.852755238999
22,69,2102.564198238957,5345.630106527722
22,70,2279.9366365999695,6080.4579023646975
22,71,1966.8515127621704,6147.605451021106
22,72,2198.513516472661,5831.53235491136
22,73,2390.8266231697476,6375.900420246162
22,74,2792.6336491535308,6955.045112044868
22,75,2600.492820678909,6971.575246319723
22,76,2450.760824826951,6607.572557012696
22,77,1722.4959580758716,6793.620473475751
22,78,2828.3756063666747,6221.2015352849385
22,79,2485.10826248079,6732.524561722583
22,80,2410.3175221592214,7412.668135814021
22,81,1619.3743206466345,5170.6530622763985
22,82,2045.356439385542,5553.341184917482
22,83,2148.885548941548,6911.314608433865
22,84,2071.676446183958,5217.236199728065
22,85,2297.0844133612736,6130.205843343237
22,86,2241.0230376567806,6561.617959264888
22,87,2131.0376514850395,6054.368761748287
22,88,2738.001846605443,5629.723503127225
22,89,2250.5840279900385,5959.129326185147
22,90,1839.8852556686595,6525.60607239258
22,91,2296.951821046475,7850.69492741972
22,92,2162.186693422207,6244.300770303011
22,93,2043.5874819722967,8371.287953765164
22,94,1969.7583414910412,8066.873889821929
22,95,2648.027460439933,5660.951210673198
22,96,2564.331076617323,6855.633484403005
22,97,2576.686673659935,5403.8680183530805
22,98,2591.1565541747827,6633.263265892634
22,99,2129.3468413425367,7588.604118067272
22,100,2757.9301335401274,7784.353273786605
22,101,2620.7638763916734,6602.63499864526
22,102,2047.726067127272,6127.635280913327
22,103,2603.978678226023,7462.430288034194
22,104,2350.9567655619207,7118.601345423636
22,105,2685.348993970384,5605.490934283219
22,106,2085.5713663376932,7400.681586092695
22,107,2109.717421048283,6184.3137005411945
22,108,2342.2113286870667,6325.098489234767
22,109,2522.2881969351783,6285.660416420308
22,110,2437.400166843013,6158.219988766391
22,111,2294.2461617574227,6386.178052175205
22,112,1948.1356180448363,6198.471567691673
22,113,2008.5250460781008,6699.580792815922
22,114,2047.4203966172636,6893.002314908339
22,115,2273.538137227392,6515.816497287712
22,116,1994.2097387971603,5158.0880882291885
22,117,2380.660390182874,6687.360870297425
22,118,2658.8643620749863,5889.183884298269
22,119,2740.0120605601237,5784.3657607898285
22,120,2208.0883238589813,5604.358748531183
22,121,2248.461539887114,6296.896073702014
22,122,2260.9368246844683,6932.815641881797
22,123,2751.2843281556006,5872.2490559565185
22,124,2793.464307637171,6990.247627278663
22,125,2113.32049998076,8114.806992518486
22,126,2285.8077490266805,6123.069263104525
22,127,2297.4610744276342,5821.174903614047
22,128,1659.2231043342647,6023.061305164965
22,129,2211.6491201954304,6620.894378121005
22,130,2712.055268985508,5866.911910213496
22,131,2500.007997129901,5444.72815099283
22,132,2248.164521067748,5673.636090768539
22,133,2116.9022913182266,4824.672662178677
22,134,2561.798983420929,6795.48701772733
22,135,2504.600427923154,6343.361830539269
22,136,2587.2650410978436,7052.110077832118
22,137,2006.2753459261223,5745.180333856441
22,138,2464.1924410929623,6545.005025856891
22,139,2390.0336422775085,7252.6768619705135
22,140,1876.2532272431317,5113.8301749971915
22,141,2397.13296177453,6599.471396192623
22,142,2023.0848537863938,6650.841427606139
22,143,2527.310971691403,7345.7387879893695
22,144,1849.8452261260547,6002.012389349185
22,145,2158.5734545274577,5875.052624833154
22,146,2411.6162757099655,5757.082610235597
22,147,2154.6401901805507,6743.285615960077
22,148,3193.0256968672047,6007.574707130543
22,149,2042.6516573657204,7141.678786953032
22,150,2280.9810918409103,6661.872467180338
23,1,2169.3591861117875,6529.963150468742
23,2,2414.3874753764253,6336.214085318056
23,3,2575.851190888247,6887.218806301373
23,4,2093.89795724532,6806.583652054737
23,5,2570.889219115312,6410.065797582202
23,6,2059.4350037575905,7192.85809176503
23,7,2232.799942379111,8017.0125943357725
23,8,2541.4362525705387,5004.893576095506
23,9,2426.963724917713,5340.510730180129
23,10,1988.1917297920133,5867.400376238526
23,11,2088.082192951824,6894.996861932734
23,12,1999.815981831449,5243.879582064384
23,13,2197.669895737627,6353.882791480366
23,14,2232.541471388607,5774.367472333045
23,15,2016.2226565629094,6296.790510230414
23,16,2243.538293402172,7645.264723742095
23,17,1932.7593360668468,5894.850822879323
23,18,2181.1408583402895,5859.604245962766
23,19,2675.136557457758,5533.400599213829
23,20,2389.4982384517666,7120.252857813609
23,21,2683.8706465517894,5888.184509766518
23,22,2894.925518340072,5959.919310298098
23,23,2549.003511537905,6921.761062205973
23,24,2158.139713815489,5641.367688512428
23,25,2133.208092472812,4714.0975440958055
23,26,2506.6817659738826,7021.589148460365
23,27,2182.0627236809705,7688.172044420846
23,28,2253.0291111599495,5024.201595792177
23,29,1844.4223082219874,6998.98479021007
23,30,2771.9626603989877,8375.921212122028
23,31,1948.056325383935,7791.468778156357
23,32,1778.4973337383997,5630.299746835555
23,33,2186.133659946986,7043.847271584871
23,34,2470.4902599456714,5693.273319198447
23,35,2409.8349390012972,6664.9797495384255
23,36,2674.6717815058996,7011.871801047063
23,37,2284.639366518829,7236.511165616754
23,38,2490.960004899421,6745.536232413702
23,39,2851.029665923071,7534.461756921198
23,40,3029.771693994117,6443.409376108396
23,41,2083.3706796222873,6201.742094380201
23,42,1912.3449583289323,7398.201880592877
23,43,2338.1245389066603,8623.408320699002
23,44,1703.5920765971425,6537.243873296976
23,45,2298.9552696329456,5076.63318319923
23,46,2171.661737373683,6274.688328132061
23,47,2529.366193932532,7502.271604604798
23,48,2595.4397651850672,6952.227047869512
23,49,1946.1346756098285,6119.757265845934
23,50,2563.7314189204417,6081.241704236603
23,51,2286.4818747387885,6372.308506901063
23,52,2088.1365665947837,5939.410170272982
23,53,1976.7293980532788,6483.761841121628
23,54,1841.996274274294,8947.503695203362
23,55,2094.4014610587074,6760.178411921996
23,56,2088.260366273025,6462.590791911675
23,57,1885.1278028040804,5705.318842100137
23,58,2441.577143836786,6885.436109978085
23,59,2115.4885298055356,6855.00006290608
23,60,2496.6973267580124,5192.465475158099
23,61,2329.6481566975513,6867.866562765332
23,62,2551.24517625002,5429.739427318766
23,63,2315.318031206151,5033.708525765046
23,64,2038.0211215982026,6405.303684001627
23,65,2300.3955920074222,5498.519245793358
23,66,2459.0874431076754,7892.134574356769
23,67,1989.8152839612358,6207.988172217294
23,68,2683.9696004476205,7798.856379039415
23,69,1930.3019708381216,5177.622162961689
23,70,2212.541590162262,6627.73608493624
23,71,1816.0053453584965,7478.683250150622
23,72,1792.376965778758,6313.283333805705
23,73,2231.4675246614925,5444.503816937725
23,74,2559.231206057311,6244.303396765443
23,75,2906.3349389250525,6647.374442593438
23,76,2683.120767424985,7213.286218811226
23,77,2235.7264611697374,6475.453082872474
23,78,2510.2557934702563,6827.502409512141
23,79,2183.310925588827,6710.500549942447
23,80,2177.4628333428423,6107.035448328741
23,81,2266.0871313547254,7584.8507637507855
23,82,3085.190848777047,7088.830331318642
23,83,2232.759857990514,6905.92688165984
23,84,1726.0812622893304,6204.936344350381
23,85,1757.2933578770146,5950.229050884988
23,86,2459.6418810347004,6548.564808560604
23,87,2326.9534429917426,5706.786027170161
23,88,1974.940772235847,6627.498378205565
23,89,2614.9443242146313,5562.568878607598
23,90,1958.4419114889618,7119.4907546751565
23,91,2172.4343991096907,6803.4998620261795
23,92,2403.1031620412627,5056.977256262118
23,93,2417.4897805402034,6337.518611324469
23,94,2199.7087857974584,6617.52858163436
23,95,2571.5514886612327,7118.882499533964
23,96,2530.58146440678,6453.544792026366
23,97,1514.0371096476338,5541.053622287019
23,98,2740.6842225579844,6050.7737734810225
23,99,2130.846037471443,7994.4981798396575
23,100,2033.5824788789078,7580.531454109303
23,101,2102.7653342542103,6698.929370902295
23,102,2078.451782355254,5813.467148044601
23,103,2910.2088752052277,6204.686120717834
23,104,1995.450222852401,8198.781763974728
23,105,2531.0602372118933,6802.771968111315
23,106,2011.0283612241913,6450.624446106376
23,107,1995.7038009156697,5135.664234966337
23,108,2184.248495422915,7582.4432305540795
23,109,2612.962130294331,6496.353625885508
23,110,2354.8550034689833,7041.8547489512
23,111,2066.5282843524355,7315.288738773136
23,112,2575.280733177476,6764.742128827714
23,113,2528.8239476914814,7450.7861737306375
23,114,2347.4950018608715,6648.6079108218955
23,115,2073.8297103324157,5649.1319885024295
23,116,2471.0621017500016,5688.033023566382
23,117,2038.785868208163,7438.403758298434
23,118,2384.0206754763713,6337.755234167041
23,119,2394.4108983933365,7817.8894237572085
23,120,2221.981949228923,6622.903928282552
23,121,1971.4091026520446,6406.619583443706
23,122,2119.360900339124,7107.243900699013
23,123,2033.7082989924102,5451.030335172509
23,124,2172.669580569203,5609.878480283296
23,125,2126.187663107107,7276.819080157905
23,126,2888.8509774022377,7034.071602205129
23,127,2447.617045474462,6638.805473983648
23,128,2282.8375706172064,7331.9635467169865
23,129,2136.2416441995533,6161.711557009953
23,130,2541.3734842572235,5117.195013740335
23,131,2288.6134146124564,7178.1116592947965
23,132,2231.722599834304,7152.066432651346
23,133,1988.9382782776681,5989.339845611125
23,134,2203.8070428178717,6455.65949602703
23,135,2799.9847616094335,7678.281598356878
23,136,2274.237182946796,6234.504779085015
23,137,2117.685641098289,6868.294436678115
23,138,3449.066377309771,6011.797434664811
23,139,2667.54781103716,8601.57675394176
23,140,1990.2372967935082,7964.848789748457
23,141,2024.120468793187,5883.896657315259
23,142,1980.351758668618,6069.850099290265
23,143,2332.371441609985,7303.901005662528
23,144,2360.3404745970342,7122.18318778473
23,145,2800.1204545165665,5808.316146335539
23,146,2618.03072056185,5257.0403295465185
23,147,1818.0817875332732,5842.18155045097
23,148,2042.4055632064928,6959.622307003667
23,149,2711.2114994480503,5956.135047588069
23,150,2022.036205202445,8359.390218663773
24,1,2054.3037528160085,5922.994810069876
24,2,2398.0105627898433,6734.806598718194
24,3,2512.851479231058,6514.719230904673
24,4,2622.415887233566,5366.09950031103
24,5,2100.520473093981,6703.550240737021
24,6,2059.5608209175543,6253.37984666241
24,7,2149.8285363171926,6819.289247631836
24,8,2517.180257731524,5688.541592837909
24,9,2117.2688670262974,6894.642642147694
24,10,2495.5915573435227,6515.751886621825
24,11,2427.8036622558548,5983.477228893516
24,12,2866.9908558561074,6178.6076346431455
24,13,2163.2337258431003,7160.656775977957
24,14,2423.272566024226,6372.56683414923
24,15,2110.2628828837633,7521.318702058875
24,16,2376.1223730511465,6913.158699652385
24,17,1901.4097909015525,7311.539864739818
24,18,2664.7121233825515,6521.267607092788
24,19,2453.7849319451325,5261.8983267333715
24,20,2491.1553588390266,7584.6012550356545
24,21,2264.463362383566,7265.9005079565195
24,22,1772.5043819050056,7258.015847479289
24,23,2158.6533943992094,7135.199624657495
24,24,1815.1611695162123,6845.852841058757
24,25,2308.2184560017126,6669.339866974675
24,26,2211.634222904356,7553.634111852485
24,27,2316.2051708506688,6977.204133523567
24,28,2278.4805638500466,7506.501248275912
24,29,2407.293263314464,4749.848315446472
24,30,2092.2121444251584,7694.32889365173
24,31,2421.4414021713455,5542.844797608771
24,32,1845.150380667889,4834.760746207967
24,33,1740.9029920857354,6883.356359655525
24,34,2273.6900202565225,7674.712528889179
24,35,2291.9679899922858,6866.287629239028
24,36,2707.330215190983,4526.636948563443
24,37,2425.740430678581,7485.9705840026745
24,38,2093.171016346669,6204.360022116141
24,39,2948.664758702193,6563.2670079942955
24,40,2330.10384198395,6378.5966623679515
24,41,2687.0403257649673,6080.2309579002995
24,42,2142.9655091200334,6394.103295284273
24,43,2170.3370846880525,6367.599751967392
24,44,1896.5507308526467,7491.46523199084
24,45,2836.3747909496306,7014.110435229204
24,46,2322.520637259551,7766.694266642546
24,47,2492.965483664102,7813.694473317436
24,48,2419.86525242529,5066.597442576848
24,49,1879.9288533347403,8657.38523955799
24,50,2276.9404771950494,5961.066441698801
24,51,2373.2574225995972,6267.756339220974
24,52,2344.826284523159,6427.66503494997
24,53,2055.344752481238,7066.925240651664
24,54,1452.6158077069201,7343.740059953138
24,55,1987.9320000058253,7877.842182352932
24,56,2482.6307883817854,5209.665521262503
24,57,2279.1607625564297,7197.082641229995
24,58,1829.6772656171102,7034.053833243276
24,59,2420.5745144876905,6342.235407707088
24,60,2733.5000656211787,5573.428310067167
24,61,2453.197709578597,7638.251342786112
24,62,2386.569424029949,6879.755710842564
24,63,2076.6472160065005,6175.161568170069
24,64,3427.9598512075627,5526.020004101372
24,65,2731.2498823846436,5207.536916671215
24,66,2127.571130612868,6711.550129085316
24,67,1820.1895542911009,5511.640882769182
24,68,2671.0260759609437,7727.715766057585
24,69,2530.945322084567,8114.691415376758
24,70,2624.465083647859,6095.301555264135
24,71,2204.882294075355,7571.3764947260515
24,72,2750.046548477317,6194.593087938405
24,73,2121.4928623833102,6342.148141680956
24,74,2140.241844813022,7733.111376980857
24,75,1768.4181319060199,5671.008760681708
24,76,1958.938457258203,6177.649147381416
24,77,2671.584267389864,5701.473173210517
24,78,2152.9179693626834,5526.6005655491545
24,79,2529.39612450259,6104.208399783889
24,80,2246.595596554951,7011.08579602225
24,81,2205.0051898159795,6149.163616533447
24,82,2815.608240298008,5766.936217205806
24,83,2561.730803074576,5926.195160999572
24,84,1923.1571817415502,6915.121552736241
24,85,2468.5820927739023,6592.912490494078
24,86,3060.2542706026006,5376.624291315139
24,87,2610.3928331032603,8282.88519066914
24,88,1563.7240178021932,7896.422521183536
24,89,1940.7955701379153,7526.805891531596
24,90,1787.6905631434183,6915.217906681906
24,91,2253.5520514366854,6904.78288494059
24,92,2031.125336738446,5025.371422476401
24,93,2149.654925889873,6415.641244238399
24,94,2345.668494220639,5192.733970794713
24,95,1927.1079624064587,5649.264017313743
24,96,2900.471317483372,6543.490665451943
24,97,2513.637402425358,6478.31804793
24,98,2979.4275607755653,5463.160152940122
24,99,2275.1758304407326,6265.158333189135
24,100,2302.430372400538,7900.567866180529
24,101,2181.2912968809533,5976.735069537849
24,102,2804.274862430644,6398.280617744402
24,103,2573.3492396854276,5901.341169662483
24,104,2135.6417889136305,6270.626485245564
24,105,2840.0355541407303,6306.410930014937
24,106,2267.640458662988,6031.5582654015325
24,107,1948.8710521611774,6587.09731466761
24,108,2655.2353726845486,6888.3342332532075
24,109,1818.5127347515406,8415.858808805047
24,110,2218.3132580833435,6066.343352748724
24,111,2175.057777142013,6234.167469423073
24,112,1909.3563920849494,5087.730181729773
24,113,2577.2141322473162,7213.826808312413
24,114,1914.243048761582,5720.821290215355
24,115,1927.406380140788,6437.521541054416
24,116,2663.8544189363943,6951.669382326844
24,117,2093.674663575775,5542.1744042826285
24,118,2280.23490772883,6630.967432767077
24,119,2721.2837466238875,7592.408738553014
24,120,2069.754370882906,6005.826090837443
24,121,2286.148814127989,7547.08385469987
24,122,2169.700107133565,7480.615149193986
24,123,2095.2624589245725,6806.95199538998
24,124,2898.049061203753,6889.783006866519
24,125,1879.6837490411137,6100.083260300689
24,126,2555.9961936729956,6135.5830903795295
24,127,2396.2026672092484,6847.329363703661
24,128,2177.666390993264,6249.9744884930005
24,129,2352.6475019458444,6617.0656760337215
24,130,1970.0104640948814,5697.042462693584
24,131,2102.8984367477824,7005.125894236043
24,132,2442.667825014553,7348.033097066582
24,133,1985.8497178886328,6977.7425275432
24,134,1827.101233275695,6120.8109411518135
24,135,2169.532436677794,8688.12711108966
24,136,1888.6483425555639,6498.643598500481
24,137,2543.791828391967,6687.187127141562
24,138,3130.4534029914726,7323.455765732195
24,139,2215.9431203771214,6649.384316702911
24,140,2016.1852377700795,7318.359284127641
24,141,2418.640908489348,5246.854955852072
24,142,1888.7392538059826,5593.985439218147
24,143,2426.123660313038,6555.093391067448
24,144,2783.883934903396,7299.18927403573
24,145,2064.831571148377,6720.55511067378
24,146,2698.0397030123963,5726.342275281651
24,147,1893.4311872024402,5854.988046581062
24,148,1699.5807903887264,7647.423585580823
24,149,2054.3614509089366,7456.82502230676
24,150,2845.5211699769798,7094.083643534344
25,1,2183.807109844186,6566.929189043405
25,2,2182.880600341699,5808.875780428859
25,3,2214.859104269291,7852.458796378826
25,4,2506.0808197688866,7218.676548735504
25,5,2808.390498589883,8358.058883000249
25,6,2164.7926724253743,6176.705483124466
25,7,2042.989417619761,7944.086239393418
25,8,2198.2935759099096,6754.36510573917
25,9,2371.212196860395,5357.455580373272
25,10,2060.2707769573667,7854.1094925455855
25,11,2119.3833469883475,7266.9745548143555
25,12,2745.6777385715886,5522.0806941112905
25,13,2432.043458520382,7958.109162095178
25,14,2231.155459286831,6725.129311086443
25,15,2379.1487963245377,7411.795439781047
25,16,2485.3434488725393,5973.248849934449
25,17,2420.7365196691385,6757.151507183568
25,18,2386.916963976154,5972.1822392815575
25,19,1984.669096517237,6176.128158138495
25,20,2421.767427535279,5893.303187578009
25,21,2085.6410237732443,6222.190200123531
25,22,2305.494551649819,7936.987570320367
25,23,2601.987405007112,6000.2310751056475
25,24,2258.4446066530422,8929.117692499995
25,25,2127.4411550443456,7552.563045402305
25,26,2502.7321468087384,6587.2179782708145
25,27,2191.2130023204027,7299.18802093947
25,28,2600.7121552388426,6771.414839561046
25,29,2101.2924978779297,7460.7600489069655
25,30,2643.7612400724583,6419.053687631921
25,31,2399.9321787494505,6686.191545664811
25,32,2319.581820124117,5725.26825723099
25,33,2580.6469600523433,6740.183035348887
25,34,1864.2166388689695,8163.769571305902
25,35,2690.8696980841833,8081.210963428938
25,36,2281.7342043147887,5593.26357830812
25,37,2497.6477224748423,5983.3565417244
25,38,2204.1746321568567,6284.754281313247
25,39,2307.386475473226,6975.790348281565
25,40,2065.2013280788137,8308.004961078304
25,41,2441.4118870615894,7044.623269272922
25,42,2153.2675888281424,6924.194782826554
25,43,3098.657754277457,6217.024559460103
25,44,1569.7617331622173,8490.346289648984
25,45,2535.6518520993727,8625.15322382943
25,46,1889.413073600061,5031.491768804123
25,47,1761.934133675029,6723.1948974892475
25,48,2431.2753206172288,6015.428352799311
25,49,1999.2896079547813,5767.9539196125415
25,50,2303.5749827175523,6672.438705641494
25,51,2011.959999984577,6943.4766167275975
25,52,2337.7394272528186,7219.197590933836
25,53,2451.258376959481,5765.057556541656
25,54,2310.229927952435,8169.515504232516
25,55,2503.1018455980684,6802.523608970497
25,56,2264.2431422960203,7354.489678411422
25,57,2241.0203836589953,5998.935853561205
25,58,2345.701155142021,7931.735274648236
25,59,2126.6161003020848,6830.137163068465
25,60,2325.9283176457852,5641.069657128873
25,61,3532.388088003263,5791.284423884192
25,62,2303.3480456411785,6635.377475892925
25,63,2657.206332590535,6167.951351811671
25,64,2514.0830600068534,6814.6421524476355
25,65,2264.073344730825,6404.378711111743
25,66,2277.0002272601982,6441.002579436812
25,67,2296.3995898450066,6213.185600957599
25,68,2428.2424351114073,7292.96745826725
25,69,2058.191512355725,5550.417925774864
25,70,2382.7003341648115,5937.105291653741
25,71,2432.548497391738,5509.21831921593
25,72,2764.454772026754,6690.763666912483
25,73,2530.152622994338,7191.735221166664
25,74,2657.9506803911263,5898.199002238905
25,75,2620.3162323251336,6758.500137687851
25,76,2148.8550414836873,5702.364904265648
25,77,2248.788713618063,7446.907446618051
25,78,2089.0524496323073,5364.3282233899745
25,79,2640.523032379223,5426.331100970103
25,80,2240.5144265296512,5805.04795506365
25,81,2169.597723000665,7973.717431768539
25,82,1991.4485931502118,6100.296922006175
25,83,2275.9677284959134,6474.004523401932
25,84,2232.041103504277,7250.603045825487
25,85,2216.4467096732924,7880.233623903043
25,86,2792.2129063360617,5753.2869340941015
25,87,1879.780314206896,5840.08513498348
25,88,2004.7902479401987,8135.472492031648
